country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic
US,AMZN,2016,Q2,2016-06-30,2016-07-28,0.3691619523746875,0.042593079857913434,0.02818708064728325,0.054770882597303,0.013581186016291085,1.0889917869334504,2.9349377191921633,0.7458663716270207,0.1176818839626365,0.06140639389554006,-0.043120661785680324,0.311365106750054,0.04380664652567967,8.315217391304348,0.6705653021442495,8.19705395716518,120637000000.0,1931000000.0,0.20412262156448202,0.016006697779288277,0.12341023838435483,0.25912743972445473,,0.09059196617336152
US,AMZN,2016,Q3,2016-09-30,2016-10-27,0.35012532860549,0.018615883108149416,0.0077031240447514825,0.014685314685314685,0.0037066182256771563,1.0630186876828467,2.9870093352828704,0.7491854380298179,0.1424160909702268,0.08614049030995904,-0.0648216925419017,0.29008596892499416,0.0759768451519538,2.189873417721519,-0.705950991831972,2.1494952731933985,127993000000.0,2104000000.0,0.2219409282700422,0.01643839897494394,0.12261072261072262,0.2724353557546053,5.414634146341464,0.026582278481012658
US,AMZN,2016,Q4,2016-12-31,2017-02-09,0.33794380558286274,0.029697537779200294,0.017123522553210948,0.040413305635740686,0.009708423256145536,1.044846631367537,3.324708322530464,0.7687705330807415,0.2435243821586155,0.19766351935255252,-0.1283611688993448,0.22362715752370832,0.3370728128629945,0.553941908713693,1.9722222222222223,0.5343544056626799,135987000000.0,2371000000.0,0.2490546218487395,0.017435490157147373,0.12793050422208432,0.27082340407636885,2.978187919463087,0.07867647058823529
US,AMZN,2017,Q1,2017-03-31,2017-04-27,0.3716749733997872,0.03057624460995688,0.02027216217729742,0.035352425596328035,0.008809339847053312,1.0551084253589669,2.7357663560025838,0.7323173066235226,-0.04533236265890127,-0.10547684381475052,0.02850867853818496,0.2261054655314474,-0.18351203676184813,0.4113060428849902,-0.03337783711615483,0.39355376561599664,142573000000.0,2582000000.0,0.27064989517819704,0.01811002083143372,0.12607729680900412,0.2570579625808955,1.2144082332761577,0.07589098532494759
US,AMZN,2017,Q2,2017-06-30,2017-07-27,0.3821367408773548,0.021314714793834805,0.005190357001712554,0.008777401532703618,0.0023348148148148147,1.0120187561697926,2.7813819247006117,0.735546416650528,0.10143591094717429,0.01941773152417336,-0.043294814814814814,0.2483554795421654,0.06274850198801585,-0.7701283547257877,-0.7279005524861879,-0.7730077490298488,150124000000.0,1922000000.0,0.20062630480167015,0.012802749726892436,0.0856353591160221,0.24442749736813751,-0.0046607975142413105,0.02056367432150313
US,AMZN,2017,Q3,2017-09-30,2017-10-26,0.37022220190197513,0.012435991221653255,0.005852231163130944,0.0106951871657754,0.0025215712540877034,1.0319935418082937,3.6746289236758862,0.7860792768094945,0.0863432699341624,0.016070775420629114,-0.034681454631417204,0.33716451672067005,0.15252272427875124,0.015873015873015817,0.29949238578680193,0.0010890010890012292,161154000000.0,1926000000.0,0.20020790020790022,0.011951301239807886,0.08046457219251336,0.2590844811825648,-0.08460076045627374,0.026611226611226613
US,AMZN,2017,Q4,2017-12-31,2018-02-01,0.3632243230278067,0.036540783749359006,0.03071807850727011,0.07092252754597361,0.015062232081662118,1.039977195376881,3.7388935003067596,0.788980275683497,0.20419168610325378,0.12259110383272956,-0.0850606504256277,0.38206716810315267,0.3819723847841989,1.479305740987984,6.25390625,1.4433737737272887,177866000000.0,3034000000.0,0.31407867494824016,0.01705778507415695,0.11587450111711574,0.3079632611940848,0.27962884858709414,0.1922360248447205
US,AMZN,2018,Q1,2018-03-31,2018-04-26,0.3978488303749853,0.044002977939735906,0.031914893617021274,0.055059825593185965,0.012643981495855196,1.0579456759288168,3.0162095159393574,0.7510090058720185,-0.03508875044081345,-0.09578386426864151,0.02654537551616008,0.4291874334994681,-0.15567465634459832,1.25,-0.12277867528271402,1.2174586776859502,193194000000.0,3939000000.0,0.40692148760330576,0.020388831951302835,0.13313729466639626,0.3550532008164238,0.5255615801704105,0.16828512396694215
US,AMZN,2018,Q2,2018-06-30,2018-07-26,0.4207918919941005,0.05574254055893809,0.04791438187800174,0.07625868969875711,0.019457732797874546,1.072439518907108,2.8319759965709386,0.7390380313199105,0.14085013046931136,0.07952955413530992,-0.03774063011111026,0.3933869055460413,0.036127111006621915,11.862944162436548,0.5555555555555556,11.677675419356186,208125000000.0,6276000000.0,0.645679012345679,0.030154954954954957,0.18887116675193355,0.38635394740347984,2.2653485952133194,0.26069958847736624
US,AMZN,2018,Q3,2018-09-30,2018-10-25,0.4166607748868778,0.06624717194570136,0.05095800339366516,0.0777927684835402,0.020756313108587266,1.0824416166582316,2.6727156549520767,0.7277219109920318,0.151795814479638,0.09254807692307693,-0.04107345344588636,0.29334308705193846,0.0697727186779109,10.26171875,0.1377269139700079,10.100177702356556,220957000000.0,8903000000.0,0.9121926229508197,0.04029290766981811,0.24023205612520238,0.3710922471673057,3.622533748701973,0.2953893442622951
US,AMZN,2018,Q4,2018-12-31,2019-01-31,0.38126355635991876,0.05162814473011619,0.04181921169335341,0.07322737499092823,0.019762162021002602,1.098112324721089,2.734827435762015,0.732250012296493,0.22763632344611304,0.17604962491192683,-0.08781006910554509,0.19734339073329688,0.2793940893665159,0.630048465266559,0.04994797086368363,0.6067620586198939,232887000000.0,10073000000.0,1.0278571428571428,0.04325273630559026,0.24367999612937563,0.3093396152159491,2.3200395517468686,0.30887755102040815
US,AMZN,2019,Q1,2019-03-31,2019-04-25,0.4318257956448911,0.07984924623115577,0.05964824120603015,0.07744755815091509,0.020900953778429935,1.0900541643771096,2.679033257591407,0.7281894644641834,0.030921273031825795,-0.024187604690117253,0.010066030814380044,0.16962501469378166,-0.1752207009933272,1.1860036832412524,0.17641228939544096,1.154838661280583,241545000000.0,12005000000.0,1.2225050916496945,0.0497008838932704,0.261094618253787,0.2502717475698002,2.0477278497080476,0.36262729124236254
