country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,00175,2016,Q2,2016-06-30,HKD,18089274000.0,1907242000.0,2342659000.0,2392836000.0,3207020000.0,712713000.0,743592000.0,22877000.0,412771000.0,1887129000.0,0.22,3437266000.0,-1683150000.0,274434000.0,11225068000.0,44974733000.0,21132654000.0,26463565000.0,23605182000.0,21433347000.0,8844093000.0,161362000.0
HK,00175,2016,Q4,2016-12-31,HKD,35632302000.0,3205156000.0,3861284000.0,3849882000.0,6634697000.0,1847202000.0,386532000.0,7228000.0,620984000.0,3058149000.0,0.36,4900493000.0,-874319000.0,-244976000.0,15045493000.0,67582836000.0,24437227000.0,47249001000.0,42896587000.0,40630199000.0,10650313000.0,162708000.0
HK,00175,2017,Q2,2017-06-30,HKD,39423646000.0,4343563000.0,5309758000.0,5283440000.0,7554132000.0,1180592000.0,661410000.0,0.0,923370000.0,4393506000.0,0.49,8143982000.0,-2310030000.0,-41549000.0,20774436000.0,67774249000.0,28024867000.0,45304221000.0,39457480000.0,37212648000.0,11688970000.0,163639000.0
HK,00175,2017,Q4,2017-12-31,HKD,53337072000.0,6290152000.0,7464203000.0,7483400000.0,10427249000.0,1742206000.0,567737000.0,0.0,1115202000.0,6356563000.0,0.7,3849520000.0,-9601117000.0,-1643049000.0,13414638000.0,84980752000.0,34467047000.0,53008183000.0,50169918000.0,49901947000.0,14052943000.0,164286000.0
HK,00175,2018,Q2,2018-06-30,HKD,53708605000.0,6670023000.0,7975344000.0,7719714000.0,10837269000.0,1608650000.0,768588000.0,0.0,1239446000.0,6782202000.0,0.74,5676414000.0,-4824324000.0,1900255000.0,16171425000.0,89274699000.0,39018312000.0,51886651000.0,49846448000.0,47560752000.0,16557951000.0,164402000.0
HK,00175,2018,Q4,2018-12-31,HKD,52886528000.0,5883184000.0,6983629000.0,6715650000.0,10676137000.0,2168505000.0,468397000.0,0.0,1045129000.0,5984614000.0,0.6599999999999999,8248708000.0,-6494385000.0,-2206610000.0,15737196000.0,91460980000.0,44943977000.0,42785480000.0,46086262000.0,43760401000.0,23422617000.0,164470000.0
HK,00175,2019,Q2,2019-06-30,HKD,47558617000.0,4009475000.0,4764588000.0,4367256000.0,8469099000.0,2454944000.0,612616000.0,0.0,717540000.0,3988462000.0,0.44,5154168000.0,-7277831000.0,363320000.0,13996180000.0,91536361000.0,46536333000.0,39452916000.0,44548009000.0,42196562000.0,23148155000.0,166756000.0
HK,00175,2019,Q4,2019-12-31,HKD,49842631000.0,4180163000.0,4871680000.0,4496991000.0,8447529000.0,2629202000.0,612050000.0,0.0,657370000.0,4323171000.0,0.46,7383536000.0,-3513273000.0,1400040000.0,19281216000.0,107927578000.0,54435626000.0,50014013000.0,53003112000.0,48526432000.0,27070318000.0,167733000.0
HK,00175,2020,Q2,2020-06-30,HKD,36819775000.0,2296753000.0,2640140000.0,2105919000.0,6301598000.0,2670328000.0,670880000.0,0.0,320194000.0,2224975000.0,0.25,-3238158000.0,-1830514000.0,5951228000.0,20174223000.0,108215371000.0,60557430000.0,49514769000.0,47093020000.0,42251675000.0,26509278000.0,179629000.0
HK,00175,2020,Q4,2020-12-31,HKD,55294103000.0,3237037000.0,3800838000.0,3251323000.0,8435421000.0,3074691000.0,368502000.0,0.0,546154000.0,3129307000.0,0.31000000000000005,4834750000.0,-3599723000.0,-2190076000.0,18976843000.0,110815729000.0,63631114000.0,50934736000.0,46602463000.0,41886877000.0,26574279000.0,179672000.0
