country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,688981,2016,Q2,2016-06-30,CNY,4684826535.0,,,,,,,,,,2094926.0,657931321.0,,,,,,,,,,,,,,,,,,25793716825.0,32979881952.0,,,,,,,,,,,,1651196536.0,,-8103904628.0,10142321862.0,3663597318.0,
CN,688981,2016,Q3,2016-09-30,CNY,5235983184.0,,,,,,,,,,6458919.0,765749889.0,,,,,,,,,,,,,,,,,,27156148499.0,35496219866.0,,,,,,,,,,,,1349777168.0,,-4668877660.0,3686579938.0,348171806.0,
CN,688981,2016,Q4,2016-12-31,CNY,6196440242.0,,,,,,,,,,-58773435.0,792167117.0,,,,,,,,,,,,,,,,,,28793225530.0,37482185689.0,,,,,,,,,,,,2961245500.0,,-1489399187.0,2220429093.0,3571043299.0,
CN,688981,2017,Q1,2017-03-31,CNY,5471731341.0,,,,,,,,,,5533239.0,481509046.0,,,,,,,,,,,,,,,,,,32037913751.0,40643017382.0,,,,,,,,,,,,1013665854.0,,-5856608792.0,868759856.0,-3959977423.0,
CN,688981,2017,Q2,2017-06-30,CNY,4989825541.0,,,,,,,,,,19247516.0,236997367.0,,,,,,,,,,,,,,,,,,31842369435.0,40274377047.0,,,,,,,,,,,,1642860911.0,,-6677907716.0,532511235.0,-4507297716.0,
CN,688981,2017,Q3,2017-09-30,CNY,4896236360.0,,,,,,,,,,-4451930.0,157305548.0,,,,,,,,,,,,,,,,,,31460724520.0,39758601664.0,,,,,,,,,,,,2730525502.0,,-2393809571.0,1415037693.0,1784832729.0,
CN,688981,2017,Q4,2017-12-31,CNY,6032029170.139999,21665350666.73,16093951396.52,144616631.78,228505249.17,1120222867.2,184592847.05,912538252.91,3444071.58,2168006.02,-9061510.69,369178640.6300001,5450803200.0,33356083082.37,1285648693.36,,17916390897.93,2615569268.07,223002190.4,4068710498.75,27237498444.39,2186966306.86,293219400.12,50688557078.14,2085394157.26,936136358.56,56465406.02,11192903919.98,22765537821.71,34249642493.96,43967613780.84,4456820625.28,2664605728.33,2085394157.26,457920224.14,30572249566.51,23703061244.34,2015601884.46,13867154114.14,4410754987.48,141264799.59,553928796.16,2382022707.92,15844438552.25,-3536584437.66,5674275471.43,3946126561.69,12011820425.8
CN,688981,2018,Q2,2018-06-30,CNY,1721757000.0,,1283748000.0,,,,,438009000.0,,,18384000.0,,,,,,,,,,4751021000.0,,,8132828000.0,,,,2402339000.0,2866754000.0,,7614756000.0,,,,,,,,,,,,205415000.0,,-1611641000.0,967964000.0,-438262000.0,1414260000.0
CN,688981,2018,Q3,2018-09-30,CNY,850663000.0,,676122000.0,,,,,-382439000.0,,,,,,,,,,,,697960000.0,5221170000.0,,,8146530000.0,,,,2486870000.0,2911410000.0,,7969420000.0,,,,,,,,,,,,216485000.0,,-1086069000.0,-444014000.0,418262000.0,2846780000.0
CN,688981,2018,Q4,2018-12-31,CNY,20444286842.03,23636641760.41,15758447923.98,91612712.35,190045693.38,1159348822.23,-96767558.06,399541847.57,9474740.45,8197507.59,96127500.72,747278322.87,5450803200.0,34409864670.51,2097583150.31,,30111612644.87,2966804352.46,218332354.3,4443649351.33,41239451927.75,1771987009.37,304194676.2,57605419056.66,2185022663.64,658838503.97,56324474.05,17281342160.11,20460702251.28,41158317079.7,61102826573.02,4880147195.64,3033052979.56,2185022663.64,1517960038.1,31195362352.62,25047213087.49,1071231010.53,15663114368.47,4644040320.34,287913291.19,1272899739.03,4788008946.54,11602929259.99,-17897085804.31,15665400677.85,337182156.24,8067962582.040001
CN,688981,2019,Q1,2019-03-31,CNY,4624563624.06,4978782027.28,3756417693.92,25140161.29,45030302.39,249093332.34,-173508255.09,333005678.02,790459.16,1638.24,35286350.72,216772469.39,,,,,,,,,6348848000.0,,,8752017000.0,,,,2957104000.0,3196086000.0,,8947675000.0,,,,,,5099193309.83,633670053.89,4219412507.56,1342559322.23,52514154.57,327729237.55,608293540.74,2201407415.69,-5101229899.59,1152929856.26,-2966897280.78,9362105301.26
CN,688981,2019,Q2,2019-06-30,CNY,5547835375.94,6182831972.72,4280384306.08,24162838.71,59905697.61,402156667.65999997,-53439744.91,-185920678.01999998,594540.84,16361.76,11223649.280000001,105774530.61000001,,,,,,,,647154000.0,6765997000.0,,,9339748000.0,,,,3329914000.0,3178243000.0,,9597588000.0,,,,,,5602108690.17,1127201946.1100001,4063345492.44,1170167677.77,56222845.43,-41581237.55000001,1662522459.26,6071931584.309999,-6685987100.41,6583370143.74,1304220280.7800002,1304220698.7399998
CN,688981,2019,Q3,2019-09-30,CNY,5799103000.0,6287524000.0,4637433000.0,32804000.0,40543000.0,416501000.0,-173412000.0,640935000.0,326000.0,2931000.0,27059000.0,824078000.0,,,,,,,,,6895981000.0,,,9258394000.0,,,,2930573000.0,3579879000.0,,9643923000.0,,,,,,6179297000.0,91028000.0,3275585000.0,825288000.0,-38949000.0,3570528000.0,-1190155000.0,2544440000.0,-2590611000.0,1126975000.0,-2302533000.0,-2302533000.0
CN,688981,2019,Q4,2019-12-31,CNY,6046380940.200001,6244887251.5,4756541267.630001,33922454.8,36780852.81999999,450048117.1600001,-160905738.34000003,644163104.55,1094852.25,5042683.53,84899593.78,647139170.49,5450803200.0,34692318869.3,3783832474.88,,37268472713.91,3283284869.75,239131297.43,4389932496.18,47976704853.69,1863505040.28,439596670.38,66840358400.97,2175880785.14,573825410.58,43398147.21,20073510960.96,23484527653.47,43573354336.16,71259024640.23,5222205632.88,3385966471.03,2175880785.14,554580441.76,36866121113.88,7305975402.91,1728392558.2800002,3866637430.620001,1021391185.1099997,96096569.28,-2931742480.06,7059331542.96,1904975916.6599998,824709585.9099998,-576771397.8100004,7264426558.110001,7264426140.15
CN,688981,2020,Q1,2020-03-31,CNY,6401135983.16,6365483817.77,5019806035.26,73228940.83,40082590.91,438609254.56,-120307625.41,448714189.93,1596730.77,1622229.06,100720448.58,436631725.95,5450803200.0,35366239987.6,4220464200.83,,42463663094.17,3816242995.65,560116801.37,4344379081.19,54434611637.47,1847320524.31,199160076.23,71221107038.33,2686967210.07,416424415.95,125727759.7,25913714920.67,27356569927.96,44533520339.04,72385433827.17,5856202939.08,3894242300.17,2686967210.07,525379323.54,36387054259.36,7386733427.51,279016330.16,4961452881.73,1184175161.09,153556337.85,73570390.49,1531895154.69,4617600024.57,-12408922803.43,6679675918.98,-3907193848.78,11721025291.37
CN,688981,2020,Q2,2020-06-30,CNY,6760363016.84,6429702182.23,5048265964.74,24441059.17,35611409.09,392963745.44,-133104374.59,980676810.0699999,4537269.23,9013770.94,113895551.42,949774274.05,5756728647.0,40504336000.0,5134934000.0,,49852859000.0,4029181000.0,377475000.0,4738485000.0,65025557000.0,1877769000.0,191138000.0,79338017000.0,2672320000.0,560152000.0,105226000.0,24952225000.0,26103896000.0,49636285000.0,93307453000.0,10278759000.0,4067525000.0,2672320000.0,3582002000.0,47120460000.0,6567774572.49,1253544669.84,4636600118.27,761480838.9100001,115733662.15,759093609.51,1561859845.31,5217815975.43,-2095253196.5699997,11050184081.02,10535358848.78,10535358708.63
CN,688981,2020,Q3,2020-09-30,CNY,7638160000.0,6715542000.0,5629912000.0,54945000.0,44402000.0,325912000.0,-619936000.0,1896048000.0,719000.0,7305000.0,143653000.0,1693783000.0,7699770977.0,93708157000.0,6828717000.0,,82048100000.0,3771831000.0,264528000.0,4414927000.0,96438565000.0,1803648000.0,171603000.0,101163663000.0,2690004000.0,546327000.0,178074000.0,27191842000.0,26995276000.0,101364050000.0,143415110000.0,13409158000.0,3810400000.0,2690004000.0,938592000.0,47456099000.0,9279838000.0,2477966000.0,4967870000.0,1072698000.0,46959000.0,178848000.0,5704232000.0,12649577000.0,-20916696000.0,55438221000.0,36502894000.0,36502894000.0
CN,688981,2020,Q4,2020-12-31,CNY,6671050000.0,6987631000.0,5239269000.0,89194000.0,79482000.0,404946000.0,-386611000.0,1172661000.0,5664000.0,1608000.0,111473000.0,1252081000.0,7899198076.0,94221601000.0,8061205000.0,,86667869000.0,2901820000.0,314708000.0,5218001000.0,99106875000.0,2423597000.0,162657000.0,105494779000.0,3010658000.0,1223109000.0,154734000.0,23583040000.0,39382661000.0,99128037000.0,141635953000.0,7882431000.0,2933899000.0,3010658000.0,597319000.0,51415003000.0,8394461000.0,183043000.0,3700203000.0,961170000.0,377360000.0,-456088000.0,4376303000.0,14683181000.0,-13082250000.0,13742992000.0,5432574000.0,5432574000.0
CN,688981,2021,Q1,2021-03-31,CNY,7291961000.0,6829758000.0,5325251000.0,26129000.0,35331000.0,287894000.0,-190785000.0,920554000.0,1172000.0,2003000.0,166665000.0,1032154000.0,7899199076.0,96304935000.0,9093359000.0,,79334073000.0,3595105000.0,481353000.0,5840949000.0,91560423000.0,2427548000.0,162798000.0,110664993000.0,2706486000.0,812326000.0,89852000.0,17493405000.0,39105832000.0,100781383000.0,145626179000.0,6104286000.0,3624922000.0,2706486000.0,559954000.0,59559171000.0,8051761000.0,849625000.0,4929698000.0,1579843000.0,230083000.0,63299000.0,3381332000.0,5333435000.0,-6645745000.0,-1681583000.0,-5019824000.0,59172028000.0
CN,688981,2021,Q2,2021-06-30,CNY,8798426000.0,7318069000.0,6474531000.0,24071000.0,41819000.0,300119000.0,-143231000.0,4153831000.0,808000.0,133000.0,-185549000.0,4209167000.0,7901110626.0,96558681000.0,13302526000.0,,75328967000.0,4327124000.0,394764000.0,6282394000.0,91117759000.0,2261873000.0,238683000.0,116611673000.0,2892582000.0,980313000.0,54214000.0,20845307000.0,39789969000.0,103700973000.0,147094156000.0,6420244000.0,4518902000.0,2892582000.0,500161000.0,58937583000.0,11997011000.0,460070000.0,5080962000.0,867719000.0,14613000.0,324859000.0,6881187000.0,4149843000.0,-20681170000.0,1225224000.0,-12818949000.0,-12818949000.0
CN,688981,2021,Q3,2021-09-30,CNY,9280610000.0,7658859000.0,6481607000.0,24060000.0,47546000.0,435397000.0,-180120000.0,2478988000.0,4252000.0,2010000.0,72028000.0,2076955000.0,7903529104.0,97288004000.0,15379481000.0,,75062898000.0,4261292000.0,277865000.0,7148018000.0,92642107000.0,2230600000.0,241648000.0,122422962000.0,2945810000.0,872864000.0,153642000.0,23361250000.0,40299703000.0,106698566000.0,151404116000.0,7044566000.0,4426241000.0,2945810000.0,480807000.0,63956525000.0,10476215000.0,338716000.0,5504261000.0,1239594000.0,82142000.0,259215000.0,3876394000.0,6469588000.0,-5206665000.0,3599878000.0,2166181000.0,2166181000.0
CN,688981,2021,Q4,2021-12-31,CNY,10259637000.0,8327838000.0,6907681000.0,41565000.0,51523000.0,620264000.0,-206961000.0,4091844000.0,-2374000.0,51022000.0,338258000.0,3414822000.0,7903856555.0,97860783000.0,18794303000.0,,79875097000.0,4397088000.0,276141000.0,7601472000.0,96898234000.0,2876645000.0,93114000.0,133034572000.0,3337477000.0,978550000.0,336588000.0,27063056000.0,40894919000.0,109198772000.0,161974831000.0,8378966000.0,4424896000.0,3337477000.0,532053000.0,65366428000.0,12492091000.0,1560202000.0,5590871000.0,1103442000.0,474008000.0,741530000.0,6706081000.0,12409034000.0,-10695233000.0,11150029000.0,6124148000.0,6124148000.0
CN,688981,2022,Q1,2022-03-31,CNY,11854010000.0,8581143000.0,6973532000.0,48581000.0,57651000.0,546535000.0,-185247000.0,3649604000.0,839000.0,51000.0,31669000.0,2843451000.0,7906564118.0,98110401000.0,21637755000.0,,80599602000.0,4920151000.0,491860000.0,8372443000.0,101242329000.0,2748555000.0,92821000.0,136863556000.0,3311792000.0,647601000.0,267505000.0,28995984000.0,41819183000.0,112248427000.0,167290718000.0,8767431000.0,4947960000.0,3311792000.0,257226000.0,67779992000.0,16989706000.0,788400000.0,6273869000.0,1839525000.0,323641000.0,296791000.0,10413790000.0,6471763000.0,-27093630000.0,887187000.0,-15868735000.0,38774673000.0
CN,688981,2022,Q2,2022-06-30,CNY,12738235000.0,9491152000.0,7718723000.0,32679000.0,62917000.0,749013000.0,-360659000.0,4225195000.0,740000.0,10209000.0,47931000.0,3408319000.0,7901936207.0,99106572000.0,25046073000.0,,95185160000.0,5413483000.0,389888000.0,9711962000.0,120373469000.0,2837681000.0,97970000.0,150955540000.0,4895998000.0,1038088000.0,178168000.0,41474199000.0,46643898000.0,121976163000.0,183210912000.0,14547250000.0,5933388000.0,4895998000.0,496003000.0,71991487000.0,15716054000.0,2483137000.0,2615690000.0,1313272000.0,335456000.0,-70580000.0,14077708000.0,6694154000.0,-4862788000.0,7839994000.0,19107621000.0,19107621000.0
CN,688981,2022,Q3,2022-09-30,CNY,13171314000.0,9915205000.0,8001944000.0,95872000.0,49641000.0,938574000.0,-508425000.0,3905332000.0,4153000.0,106000.0,71396000.0,3137737000.0,224278000.0,99539223000.0,28183810000.0,,93043675000.0,5049242000.0,339628000.0,12074244000.0,132945556000.0,3525836000.0,105911000.0,164057355000.0,4535705000.0,1365413000.0,256964000.0,44590815000.0,53901548000.0,132803805000.0,198510548000.0,,,,,,14700355000.0,2338446000.0,9509988000.0,1388985000.0,-301332000.0,333925000.0,6668245000.0,14703609000.0,-19311007000.0,6747117000.0,-4054392000.0,-4054392000.0
CN,688981,2022,Q4,2022-12-31,CNY,11752525000.0,9947135000.0,7858474000.0,94453000.0,55473000.0,807461000.0,-497757000.0,2981573000.0,5172000.0,2678000.0,-44962000.0,2743572000.0,7912664696.0,99544503000.0,30927382000.0,,74921998000.0,4807125000.0,719919000.0,13312746000.0,115571980000.0,3427981000.0,99205000.0,189531711000.0,4012759000.0,1413085000.0,232783000.0,47854583000.0,55544395000.0,133371921000.0,201704713000.0,17207143000.0,5328735000.0,4012759000.0,447764000.0,85403283000.0,15250424000.0,925281000.0,10954423000.0,1720514000.0,816797000.0,-127644000.0,5431466000.0,14336059000.0,-18201009000.0,7794660000.0,-5545205000.0,-5545205000.0
CN,688981,2023,Q1,2023-03-31,CNY,10208898000.0,9069360000.0,7884820000.0,63945000.0,55056000.0,611291000.0,-941040000.0,1896898000.0,2934000.0,111000.0,60843000.0,1591324000.0,7918297542.0,99730982000.0,32518706000.0,,77678300000.0,3325648000.0,812539000.0,14573330000.0,117854493000.0,3366632000.0,95930000.0,192240866000.0,3963520000.0,1154536000.0,88989000.0,50541886000.0,55756430000.0,133665972000.0,203797043000.0,16281005000.0,3760338000.0,3963520000.0,408988000.0,85531112000.0,13348932000.0,664725000.0,6893859000.0,1802780000.0,429971000.0,448005000.0,5300145000.0,9140759000.0,730172000.0,5978978000.0,11671993000.0,59954690000.0
CN,688981,2023,Q2,2023-06-30,CNY,11108892000.0,9956594000.0,8649533000.0,49736000.0,65244000.0,690938000.0,-976146000.0,2060731000.0,2185000.0,41000.0,225304000.0,1405941000.0,7925936550.0,101412732000.0,33924647000.0,,68588831000.0,3915680000.0,770583000.0,16934961000.0,116871881000.0,3472641000.0,100583000.0,214161203000.0,4298416000.0,1407632000.0,183592000.0,57460899000.0,57052029000.0,142541880000.0,216520156000.0,17495541000.0,4351721000.0,4298416000.0,402567000.0,91706455000.0,11356639000.0,1203524000.0,7575579000.0,1302940000.0,78610000.0,9261000.0,5653162000.0,12133344000.0,-16032690000.0,4582819000.0,-5370728000.0,-5370728000.0
CN,688981,2023,Q3,2023-09-30,CNY,11780454000.0,10678554000.0,8947598000.0,51608000.0,67345000.0,862489000.0,-1000268000.0,1207834000.0,4510000.0,5411000.0,82129000.0,677519000.0,225478000.0,102157096000.0,34602166000.0,,61466337000.0,3733525000.0,690152000.0,18501632000.0,105626974000.0,3402845000.0,100116000.0,230060711000.0,4483508000.0,1408451000.0,238307000.0,59173458000.0,56927452000.0,143011339000.0,219586775000.0,18846716000.0,4172234000.0,4483508000.0,222041000.0,94062195000.0,14186983000.0,555299000.0,7730823000.0,1787726000.0,268738000.0,319379000.0,5394219000.0,16053160000.0,-11426639000.0,2249403000.0,-4658412000.0,-4658412000.0
CN,688981,2023,Q4,2023-12-31,CNY,12152181000.0,11822977000.0,9864350000.0,57370000.0,66413000.0,988173000.0,-856642000.0,1740422000.0,2087000.0,71620000.0,75990000.0,1148030000.0,7946555760.0,102332246000.0,35750196000.0,,51235370000.0,3501291000.0,751860000.0,19377706000.0,96573772000.0,3344333000.0,93446000.0,241889425000.0,4939533000.0,1579904000.0,125087000.0,52613732000.0,67379219000.0,142475834000.0,218470246000.0,20125032000.0,3943747000.0,4939533000.0,160063000.0,92432359000.0,12741403000.0,1605753000.0,7468350000.0,1443536000.0,341773000.0,212895000.0,6700235000.0,16537806000.0,-14971357000.0,2916731000.0,-5906159000.0,-5906159000.0
CN,688981,2024,Q1,2024-03-31,CNY,12593782000.0,12398111000.0,10807279000.0,54730000.0,63731000.0,766429000.0,-716051000.0,528107000.0,2696000.0,3251000.0,77392000.0,508959000.0,7948722724.0,102430065000.0,36259155000.0,,45065911000.0,3572115000.0,710344000.0,19640207000.0,92245200000.0,3308039000.0,93529000.0,249512527000.0,4492543000.0,1292327000.0,94697000.0,56730572000.0,66309527000.0,142638192000.0,218717628000.0,24201067000.0,3953943000.0,4492543000.0,157148000.0,106605881000.0,12342796000.0,767311000.0,9269636000.0,1986305000.0,141020000.0,930976000.0,3566576000.0,13544328000.0,-9270319000.0,-1597828000.0,-6073774000.0,37945617000.0
CN,688981,2024,Q2,2024-06-30,CNY,13675528000.0,13753390000.0,11808881000.0,62961000.0,68327000.0,1072852000.0,-530493000.0,1295551000.0,2432000.0,1024000.0,105171000.0,1137326000.0,7956207028.0,102599142000.0,37396481000.0,,33447343000.0,3658693000.0,703137000.0,19528627000.0,79963139000.0,3272777000.0,94015000.0,257503435000.0,4590986000.0,1531064000.0,176416000.0,52595421000.0,64156490000.0,144223260000.0,220714663000.0,23489596000.0,4098084000.0,4590986000.0,451160000.0,111228034000.0,7682906000.0,1823320000.0,8996598000.0,1498856000.0,173792000.0,512142000.0,-320251000.0,16804845000.0,-10857452000.0,1521911000.0,-11617246000.0,-11617246000.0
CN,688981,2024,Q3,2024-09-30,CNY,15609410000.0,14475450000.0,11875441000.0,64261000.0,67875000.0,901097000.0,-327362000.0,1728787000.0,1628000.0,1234000.0,138469000.0,1059907000.0,7971628604.0,102982198000.0,38456388000.0,,29878544000.0,3428498000.0,552591000.0,20168932000.0,77297667000.0,3183571000.0,92026000.0,253657163000.0,5229786000.0,1971734000.0,201272000.0,48165282000.0,62490067000.0,144530408000.0,220299481000.0,17645140000.0,3957308000.0,5229786000.0,230987000.0,109685150000.0,17276031000.0,1293029000.0,10457463000.0,1897905000.0,146142000.0,166424000.0,9017855000.0,13372142000.0,-9374239000.0,-1105328000.0,-731795000.0,-731795000.0
CN,688981,2024,Q4,2024-12-31,CNY,15866818740.400002,2045416089.5999985,,,,,,1541674582.8000002,,,606068380.8,773378390.8000002,7976149966.0,102906000000.0,39448861000.0,,48029335000.0,2922670000.0,405409000.0,21267282000.0,106278648000.0,3225431000.0,210001000.0,247136648000.0,5657761000.0,2124158000.0,696468000.0,61544471000.0,62763037000.0,148190613000.0,229107788000.0,17273611000.0,3287743000.0,5657761000.0,239083000.0,113545370000.0,18837611000.0,3005555000.0,8827190000.0,1557344000.0,429718000.0,1009800000.0,10394449000.0,10837972000.0,-1167283000.0,11180198000.0,20154494000.0,20154494000.0
CN,688981,2025,Q1,2025-03-31,CNY,16301085000.0,14535118000.0,12536046000.0,61268000.0,80772000.0,1007401000.0,-357995000.0,2479469000.0,2757000.0,47000.0,161264000.0,1356374000.0,7981802488.0,103029996000.0,40805235000.0,,36042919000.0,5283582000.0,485847000.0,21869520000.0,92038366000.0,3173263000.0,208715000.0,252122905000.0,4923703000.0,1887465000.0,626490000.0,51389143000.0,61540677000.0,149508033000.0,231231451000.0,13782690000.0,5600373000.0,4923703000.0,185580000.0,113283098000.0,11638921000.0,457146000.0,10998694000.0,2233460000.0,166561000.0,1378591000.0,-1171520000.0,13134115000.0,-9093038000.0,-2947079000.0,-12835921000.0,32915149000.0
CN,688981,2025,Q2,2025-06-30,CNY,15599547946.2,,,,,,,815262332.8000002,,,122037595.0,938114789.1999998,226634000.0,103111033000.0,41749727000.0,,40797344000.0,5761279000.0,454178000.0,22512512000.0,103135503000.0,2937309000.0,222054000.0,251032526000.0,4838686000.0,2417194000.0,234415000.0,52093088000.0,67555438000.0,150814383000.0,234519503000.0,15768297000.0,6084617000.0,4838686000.0,389458000.0,111563011000.0,,,,,,,7680527160.2,,-11574763659.400002,7272813380.6,3662074879.6000004,36308684806.399994
CN,688981,2025,Q3,2025-09-30,CNY,17609783053.8,45191031000.0,38048197000.0,220735000.0,248219000.0,2489894000.0,-555821000.0,2895028667.2,9245000.0,15774000.0,129570405.0,1523582210.8000002,7999709148.0,103236388000.0,43266932000.0,,28362576000.0,6117761000.0,589416000.0,24815440000.0,100552458000.0,2933993000.0,223195000.0,250815958000.0,5239497000.0,2552864000.0,442462000.0,55634048000.0,60597803000.0,151179893000.0,235136565000.0,15308664000.0,6422258000.0,5239497000.0,137262000.0,140104530000.0,47146853000.0,2102403000.0,31052866000.0,5900408000.0,725235000.0,2141108000.0,5778543839.8,42199340000.0,-12684647340.599998,-4588773380.6,-11826070879.6,-44472680806.399994
CN,688981,2025,Q4,2025-12-31,CNY,17812776000.0,17391477000.0,14716926000.0,82270000.0,56576000.0,945101000.0,184947000.0,2114049000.0,13315000.0,524949000.0,163864000.0,1222663000.0,8000408035.0,102638858000.0,44489595000.0,,43644956000.0,6167839000.0,474973000.0,25534929000.0,109918955000.0,2888795000.0,247712000.0,257799241000.0,5808345000.0,2422990000.0,337758000.0,46627600000.0,74728228000.0,150823788000.0,246362368000.0,14784728000.0,6481048000.0,5944126000.0,292531000.0,136253561000.0,18176750000.0,1725243000.0,10002103000.0,2021825000.0,386270000.0,357304000.0,7793428000.0,17751243000.0,-8785726000.0,17716657000.0,16560710000.0,16560710000.0
CN,688981,2026,Q1,2026-03-31,CNY,17617218000.0,16282810000.0,13833769000.0,105962000.0,66778000.0,707601000.0,27633000.0,1748338000.0,17816000.0,2260000.0,169896000.0,1361209000.0,8001459818.0,102811634000.0,45850804000.0,,55610239000.0,6134838000.0,522601000.0,27142311000.0,123300051000.0,2812358000.0,252466000.0,257245804000.0,5480488000.0,2081450000.0,136560000.0,57996577000.0,74792566000.0,149806208000.0,247756712000.0,15434240000.0,6375585000.0,5682211000.0,260000000.0,153674046000.0,19483918000.0,338094000.0,11119276000.0,2516076000.0,551157000.0,1034144000.0,5131729000.0,9135045000.0,-11752530000.0,16044228000.0,9075828000.0,50387691000.0
