country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic
US,GOOG,2016,Q2,2016-06-30,2016-08-04,0.621860465116279,0.2860930232558139,0.2268372093023256,0.03879132067067545,0.032081410608507464,5.434404013609365,0.20654681378490605,0.17118839602830996,0.4241860465116279,0.3254418604651163,-0.02791089301043616,0.2128391718846956,0.06136150466505397,0.24065123378275244,0.1592583788923223,0.23564299806119693,81761000000.0,17986000000.0,1.3110571166224216,0.21998263230635634,0.143059399955458,0.17454137995431762,0.20372105474501412,0.35550014220880405
US,GOOG,2016,Q3,2016-09-30,2016-11-02,0.6125339628524342,0.2705447418823215,0.22542425727139104,0.03863624218457757,0.03221104887983707,6.880262514836278,0.19272499496655557,0.16158376472353514,0.43851053405193535,0.32475168143957955,-0.03044806517311609,0.20219544846050863,0.04423255813953486,0.27192762000502646,0.037728111543982035,0.2689655172710057,85537000000.0,19068000000.0,1.3864901811740056,0.22292107509031178,0.1455672527120184,0.19193734933043483,0.17834631071561002,0.3680001472058759
US,GOOG,2016,Q4,2016-12-31,2017-02-02,0.5909683855125845,0.2643492940454266,0.20461172498465316,0.039049714614170804,0.03257340927484005,6.290761518262115,0.20470237923990908,0.16991946124408197,0.36114947820748927,0.24305555555555555,-0.024920215608728185,0.22199821838811018,0.1609282437307915,0.08328255128986384,0.05374431930448531,0.07960893852805362,90272000000.0,19478000000.0,1.411635104337255,0.2157701169797944,0.1426233529448376,0.20380322447292265,0.1914607291411794,0.3865001546067656
US,GOOG,2017,Q1,2017-03-31,2017-05-02,0.6042424242424242,0.2765252525252525,0.21923232323232322,0.038213285912988365,0.031893914234407926,7.1312270582066075,0.1918398885125113,0.16096112436036955,0.3857777777777778,0.28444444444444444,-0.024229029575051506,0.22179987164930637,-0.050414364640884,0.2897551699548371,0.017438589911869418,0.28267973858533835,94765000000.0,20697000000.0,1.4971573441605839,0.21840341898380203,0.145761219782735,0.21512283941119148,0.21461267605633805,0.39250015699933943
US,GOOG,2017,Q2,2017-06-30,2017-07-24,0.6011918492887351,0.1690888119953864,0.13548635140330642,0.024035330025406244,0.020058228057044145,6.014771206850415,0.2045708967805457,0.1698288555097105,0.2846212995001922,0.17577854671280277,-0.022078849782427423,0.20976744186046514,0.050909090909091015,-0.27742464629895425,-0.3505344636933284,-0.28410689171934156,99275000000.0,19344000000.0,1.3970062341715908,0.1948526819440947,0.13193513734717888,0.21420970878536227,0.07550316913154687,0.2545001018000768
US,GOOG,2017,Q3,2017-09-30,2017-10-26,0.5985885064093331,0.2882759613999712,0.2424024197032983,0.04408846509008271,0.03657135406905206,5.7674092688348715,0.20646721833227244,0.171133716022286,0.3554659369148783,0.22807143885928274,-0.017057939954964865,0.23700503318337707,0.06774317570165311,0.3301719027860106,0.9103291713961408,0.31929347826764753,104596000000.0,21015000000.0,1.515565445830114,0.20091590500592757,0.13762909891088654,0.2228158574651904,0.10210824417872866,0.48550019421024637
US,GOOG,2017,Q4,2017-12-31,2018-02-05,0.5586115150202642,0.24917241592673947,-0.09343192154193608,-0.01950891790104715,-0.015614053682357411,5.140305173055452,0.2937207380886808,0.2270356572645024,0.3176685332425827,0.18441976301704668,-0.06870183620237261,0.24013965623081646,0.1638700849776753,-1.5662853928370524,-1.4486036838978016,-1.5627425614489225,110855000000.0,12662000000.0,0.9119159276961312,0.11422128005051645,0.08179533723942352,0.22801090038993266,-0.3499332580347059,-0.21750008700381585
US,GOOG,2018,Q1,2018-03-31,2018-04-23,0.5676170294740898,0.33946574198934054,0.30183651191164196,0.060007595898214965,0.04651312371669594,4.873631566511775,0.2867091559148142,0.2228235919491628,0.3737879663520195,0.13944005650805882,-0.011087747074685204,0.25842424242424245,-0.03641369922346316,0.7325838555105049,,0.7235668790310945,117251000000.0,16637000000.0,1.1972061485247403,0.14189218002405096,0.10619576353139053,0.23728169682899813,-0.19616369522152965,0.6765002706185661
US,GOOG,2018,Q2,2018-06-30,2018-07-23,0.5748844045686989,0.1298955813455002,0.09783507364424167,0.01979400604042438,0.015267175572519083,4.151991438986055,0.30623456790123454,0.23444071641226785,0.31025507548152004,0.14254218084943504,-0.03314816805839277,0.25555555555555554,0.04851345277082131,-0.09335981838819518,-0.6601425380278694,-0.09626719055007271,123898000000.0,16308000000.0,1.1739723006005565,0.1316244007167186,0.10103306745140556,0.24802820448249818,-0.15694789081885852,0.23000009200507593
US,GOOG,2018,Q3,2018-09-30,2018-10-25,0.5767338470657972,0.29967397747480734,0.2724362774155305,0.05540019286403086,0.04244276782993342,4.143701479185968,0.30439236928874236,0.23335951394343182,0.3915234143449911,0.23497332542975696,-0.018552550167610145,0.21489269768111763,0.03316287472823598,0.3654188948306596,1.8769953051643191,0.36045314111178284,129866000000.0,18768000000.0,1.3485932287805262,0.1445181956786226,0.11311475409836065,0.2415962369497877,-0.10692362598144178,0.6605002642237103
