country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,002475,2016,Q2,2016-06-30,CNY,2655890588.0600004,2422617099.6299996,2037215554.98,11087993.950000001,48559524.08,303656851.40000004,19090129.63,232691657.89999998,10874176.55,362870.77999999997,39382004.059999995,201691114.23000002,1885961940.0,1273376774.12,2683886701.92,132604651.9,2429446035.52,2867877827.9,100722365.61,1534030680.31,7587213226.87,421375451.37,39543254.06,5106784023.37,2178649147.58,200621224.14,71199398.6,6330964137.05,149374867.22,5834067200.14,6213658245.97,281756414.57,2917494213.48,2216591209.1,90828679.43,3258721577.11,2242882407.2,43403637.199999996,1590367667.5900002,569284928.1300001,132646439.43999998,153869304.46,20739786.660000026,335724161.40999997,-267455105.28000003,460810943.24,245716805.99,245716805.99000025
CN,002475,2016,Q3,2016-09-30,CNY,3663896432.049999,3357197364.1800003,2889374649.62,12812501.740000002,64255075.81,361981028.3999999,27874665.880000003,317263295.74,25815676.159999996,2415932.52,56276743.78,279731191.9599999,2120058632.0,5629280079.92,2963617893.88,132604651.9,6778963873.08,4230464210.93,77914130.29,2136009269.84,14132882993.39,492698979.68,43891599.82,5929154510.84,3297980380.2,259049000.77,103339028.85,8225038678.06,254127304.13,10703582767.02,11582871522.04,431002680.64,4285125459.54,3325448888.86,91015666.51,3860358608.41,2553130305.5299997,142156935.12,2124994116.2199993,680151438.9099998,85788240.47999999,219468452.89,-223502314.70000002,348335783.89,-508396378.20000005,5080575477.41,4358859085.75,4358859085.75
CN,002475,2016,Q4,2016-12-31,CNY,5346225197.7,4808515007.059999,4269841898.830001,38296493.349999994,74973181.65,439888464.73,-26901645.07,549073470.7900001,32327341.879999995,6694250.609999999,78050457.47,475849603.0300001,2120058632.0,5657322417.52,3350598468.15,221266223.19,4637298834.87,4720842808.39,68568352.58,2121655995.31,14545270694.29,531640103.12,58281652.87,6409535698.72,4154065830.09,323723995.68,114955357.37,8607456952.15,217446262.03,11252080874.84,12129903178.83,258172709.66,4870674280.66,4291070155.04,117122093.6,4216396439.6,5029846102.630001,55772831.99000001,3079130289.200001,835768111.6400001,109244511.14000005,178078030.97000003,1060259342.5999999,533888782.70000005,-2526567639.27,-651788685.6099997,-2148495860.51,-2148495860.51
CN,002475,2017,Q1,2017-03-31,CNY,3932532111.48,3622645888.33,3112881420.39,20060394.14,71278419.08,372771229.63,42603223.03,336851707.41,29742181.6,4413058.31,61568963.95,301217842.15,2120058632.0,5657339340.6,3651816310.3,221266223.19,4738268424.29,3730082681.33,93005719.8,2390951733.86,13428386393.7,536024253.03,60715667.84,6904056644.28,3475439724.78,261924260.48,79419927.8,7645103969.43,227573758.93,11571400422.75,12459765309.62,229170585.59,3792240103.87,3537694536.88,42344818.97,4218678004.91,5120542399.98,44119367.77,4061718268.77,763048286.11,176881933.41,222719801.64,275969748.43,625832030.18,-325689789.53,151391108.94,109366905.72,4727983013.8
CN,002475,2017,Q2,2017-06-30,CNY,4354327020.73,4000725324.0299997,3375034267.78,23775484.259999998,73739722.11,476068167.36,40078419.34,443652110.46999997,12302540.119999997,4025797.5200000005,69955303.14999999,380680601.32000005,2120058632.0,5657339340.6,4032496911.62,221266223.19,4359183147.85,4230538132.99,115293326.01,3064166734.22,13994265171.69,547553892.39,64060793.9,7739909047.73,4236064016.42,322592470.94,65104233.35,8552554639.84,344576538.17,11950674448.34,12837043041.41,235723345.45,4307262316.98,4305639580.11,56324551.76,4673940801.66,4004536999.970001,42108743.339999996,2947952898.61,809800701.5600001,247842308.48,194310937.16000003,92007750.01999998,886478399.9900001,-315782593.82000005,-119121873.4,-382428397.35,-382428397.3500004
CN,002475,2017,Q3,2017-09-30,CNY,5611640153.38,5167766286.760001,4370745661.74,36234909.98,86023710.09,634751150.4000001,15847091.879999995,465954626.92999995,25335018.489999995,8495864.47,81865144.07,400265283.81999993,3172962197.0,4558361817.07,4263157504.88,221266223.19,2911118082.75,5385984450.16,124757730.3,4337374698.88,15418559293.21,548784161.59,67011410.78,8755632518.4,5592312209.44,410479080.4,97976253.51,10597164408.47,600571090.7,12132480389.11,12976456312.44,450681555.96,5473112500.83,5709710584.13,143520327.64,5363299269.59,4525876670.029999,365482534.41999996,3979777943.46,1048941768.0900002,131679375.88999999,232500292.67000002,-266924322.07999998,1399076536.1,-1061452806.5099999,-93291807.69999999,-1441782564.77,-1441782564.77
CN,002475,2017,Q4,2017-12-31,CNY,8927600504.779999,8336083799.4,7401648399.939999,39064315.010000005,84055161.15,634339657.7299998,104680297.59,805919973.7,-51762329.519999996,12460635.7,77437560.02000001,608404376.97,3172962197.0,4537581636.56,4827379013.48,265172572.55,4008257527.64,7080023665.19,123522622.75,3473754830.54,17371797690.98,554516340.28,73146142.87,9514086601.25,6102767654.84,483200099.4,124684244.45,11711645754.95,1249340778.59,12938281196.54,13924897758.69,188841171.73,7206072966.81,6341332707.14,149247581.48,6368907444.07,7273810516.5,-105792709.46999997,5315270943.530001,1401873511.9599996,163815149.77999997,553023777.1800001,67784195.07,615393127.0900002,-893076449.3700001,1936340804.76,1090483432.8400002,1090483432.8400002
CN,002475,2018,Q1,2018-03-31,CNY,5403603788.89,5138628147.11,4339229059.84,25471905.31,67013150.24,551212881.81,149837699.5,375792770.19,2085894.04,2685343.15,54343387.87,332884235.84,3172962197.0,4537581636.56,5160263249.32,265172572.55,5013922265.61,4596033670.8,123275092.52,3660389366.68,16057533754.37,549246422.28,77906781.06,10444767604.29,5022056984.99,344247146.06,85056157.59,10485969337.35,1557976928.31,13388821028.02,14458355093.0,117660895.1,4741912406.76,5485544597.1,179800922.86,6235113719.42,7431740216.44,369404916.64,5067420559.39,1095826581.66,181114751.61,204672703.55,1861607193.88,919384080.44,-959357881.95,191296659.21,1010866963.65,5005122448.17
CN,002475,2018,Q2,2018-06-30,CNY,6622128783.37,6082140492.13,5317315527.539999,40827928.2,69084002.73999998,714444967.8800001,-42802283.370000005,547950194.1400001,-261572.45999999996,33686833.84,47883558.18,492943687.65000004,3172962197.0,4537581636.56,5653206936.97,265172572.55,4799015188.05,5466038814.49,231350239.21,3909412036.15,17158327232.23,616449765.19,104298143.55,11656118882.45,6457861428.24,422699909.38,100210465.3,12047036880.1,1961781224.53,13766788715.01,14805628010.05,232691922.57,5663361339.55,6692401497.58,190571913.61,7326067707.38,6003048470.54,-211031842.89,4426539954.239999,1075785368.1699998,235003942.26,41336316.16,280731034.2399998,1044044787.8699999,-835412237.99,151857667.31999996,-220718361.27999997,-220718361.27999973
CN,002475,2018,Q3,2018-09-30,CNY,10105487812.12,9091797092.22,7887342334.320002,45960065.53000001,122355198.15,-749562240.97,35962070.93000001,1052665596.9,3952964.42,7384416.4499999955,188840829.58999997,831212177.0999999,4114616722.0,3549361801.86,6294041382.25,265172572.55,3876517044.3,8719667143.72,216382113.78,6024264382.09,21977884524.01,617708696.0,80156126.92,12764779755.37,,613899575.35,182151573.49,17196159417.35,2096449352.31,14384801455.04,15450055509.72,241651248.27,8824689626.3,10387553530.97,228445683.24,8908001161.49,7564328999.970001,96540003.22,6530400312.810001,1364973265.6800003,211793079.18999994,200742733.43999997,-67959373.6099999,1543294916.9099998,-1577439673.25,752197726.5699999,-922791956.03,-922791956.0300002
CN,002475,2018,Q4,2018-12-31,CNY,13718743775.749996,12463198378.73,10760543966.75,50758183.27999999,129425949.42000002,383936204.62,158792264.45,1317368939.52,18523161.84,-7706551.960000001,177619768.77000004,1065591024.6400001,4114616722.0,3595441323.19,7336096836.36,288526845.75,3819612854.41,11131003920.48,93216736.75,4734775517.72,23078073576.84,614302714.47,91261634.78,13363367659.6,9955330898.56,840663261.16,160579477.73,17178573471.32,2588030801.6,15497944981.18,16674836963.52,120134984.7,11215509938.37,10237519878.5,308621888.29,9457335631.38,10793412512.079998,299656683.8399999,7632157960.030001,1679733673.21,266379404.36,1140807419.19,1067928313.8300002,1649414976.8400006,-1556043050.2099996,357234696.49,-52092022.53,-52092022.53000021
CN,002475,2019,Q1,2019-03-31,CNY,9018704605.92,8411420378.83,7314651134.59,36154265.25,72124802.48,186789484.21,130161561.65,736636029.99,1053544.57,13224152.94,89838688.81,615974847.29,4114616722.0,3595441323.19,7952071683.65,288526845.75,5499350985.09,8637982053.89,134602913.86,5360535594.9,22505795842.17,613127309.41,91180329.51,14273914431.24,,535969618.95,121008610.32,16849843436.2,2627270568.97,16104942422.83,17302596268.24,273048294.61,8950776499.25,8736551434.76,344410796.71,9870028656.11,11332945168.42,446206197.81,8905570657.19,1736688426.9,220962637.11,457870157.7,1300528133.46,1323301874.11,-904995070.63,1298584353.14,1687028367.13,5496548475.46
CN,002475,2019,Q2,2019-06-30,CNY,12422034413.949999,11300666696.62,10000716062.490002,64672534.7,121871833.17999999,231552706.51000002,33190066.28,1151850534.05,1876260.24,62398304.24000001,172688297.2,885564111.55,4114616722.0,3595441323.19,8631904959.1,288526845.75,5449292075.38,8871023436.61,154440240.1,5845398770.43,23235401650.55,705915171.76,85457457.9,15465260800.34,10472587585.82,624014914.51,118722268.41,17962066679.04,2734639881.6,16765109578.09,18003955890.25,504637153.91,9047204830.5,11334710189.17,294968299.89,11145659867.63,12092870049.28,442084313.76000005,7712599218.24,1660274074.6399999,379279138.90999997,618187796.54,2887872339.87,1107554187.57,-1330988545.42,-1682286885.8500001,-50255639.92000008,-50255639.92000008
CN,002475,2019,Q3,2019-09-30,CNY,16395399396.48,14694873954.039997,12777330169.5,109815415.52,128330343.35999998,381240343.87,3161337.0900000036,1750119996.5700002,5170956.459999999,13090803.219999999,270486074.81,1385982967.86,5349001738.0,2470715049.22,10017887926.96,288526845.75,5331640540.47,10520946689.27,247717630.88,10026595539.76,28895716773.83,694951089.67,90737964.65,16755386218.88,16057832670.79,1105353202.53,315884022.05,22844672456.77,3142627125.09,18306901396.77,19663803410.85,419444732.71,10597662330.46,16282144568.97,298584625.13,12367323830.23,17014160522.719997,726763916.42,13493289698.470001,2043640871.0,251334196.96000004,589996728.75,1922577245.2200003,1825801926.8000002,-1529026409.56,-623081308.6200001,-134552767.46000004,-134552767.46000004
