country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,03888,2016,Q2,2016-06-30,HKD,750964000.0,-807554000.0,-752994000.0,129003000.0,498315000.0,45774000.0,8074000.0,26042000.0,32310000.0,-613769000.0,-1.11,344148000.0,-1100588000.0,310629000.0,8581242000.0,15665540000.0,7322187000.0,10926949000.0,6442156000.0,3161481000.0,1107419000.0,5092000.0
HK,03888,2016,Q3,2016-09-30,HKD,4326001000.0,141693000.0,90212000.0,253026000.0,2953577000.0,336049000.0,0.0,31192000.0,40294000.0,0.0,0.59,187768000.0,-934381000.0,331977000.0,8938894000.0,16297311000.0,7518459000.0,11681135000.0,6814567000.0,3145362000.0,1110595000.0,5093000.0
HK,03888,2016,Q4,2016-12-31,HKD,3833537000.0,-270732000.0,-81556000.0,925133000.0,2541089000.0,196903000.0,51310000.0,107105000.0,177156000.0,291000.0,-0.21,1393218000.0,-3127785000.0,600815000.0,9825494000.0,17578952000.0,7887207000.0,13105376000.0,7577228000.0,3731219000.0,1097766000.0,5097000.0
HK,03888,2017,Q1,2017-03-31,HKD,1213366000.0,238469000.0,224479000.0,265202000.0,703919000.0,56063000.0,70777000.0,32677000.0,46087000.0,279847000.0,0.32,612953000.0,129484000.0,17881000.0,8610982000.0,17791089000.0,8169319000.0,15531312000.0,7572509000.0,5922206000.0,1011750000.0,5108000.0
HK,03888,2017,Q2,2017-06-30,HKD,1284412000.0,250044000.0,270988000.0,260799000.0,795514000.0,58645000.0,92778000.0,21155000.0,48174000.0,177884000.0,0.06,504875000.0,-368292000.0,-1574979000.0,7007760000.0,16588450000.0,8661566000.0,14395655000.0,5812130000.0,4182750000.0,1042871000.0,5115000.0
HK,03888,2017,Q3,2017-09-30,HKD,1303014000.0,238461000.0,186910000.0,150419000.0,744297000.0,63044000.0,0.0,23718000.0,45048000.0,0.0,0.17000000000000004,623483000.0,-889886000.0,306826000.0,7474890000.0,17595291000.0,9000847000.0,15152682000.0,6384853000.0,5364576000.0,1204220000.0,5119000.0
HK,03888,2017,Q4,2017-12-31,HKD,1380498000.0,2474863000.0,229737000.0,137492000.0,768653000.0,79095000.0,294036000.0,34841000.0,-5475000.0,3752943000.0,1.91,149074000.0,-2979419000.0,983884000.0,8505984000.0,17762390000.0,12088590000.0,10545068000.0,5209419000.0,3854107000.0,1329203000.0,5127000.0
HK,03888,2018,Q1,2018-03-31,HKD,1263727000.0,118388000.0,96466000.0,25958000.0,615643000.0,82885000.0,58852000.0,51533000.0,43081000.0,-441067000.0,0.09,97599000.0,-1338466000.0,1315932000.0,9553188000.0,19306691000.0,12614320000.0,12400978000.0,6343346000.0,3863416000.0,1457562000.0,5319000.0
HK,03888,2018,Q2,2018-06-30,HKD,1345789000.0,100945000.0,16442000.0,13328000.0,671251000.0,105883000.0,89364000.0,88403000.0,57033000.0,450682000.0,0.07,264927000.0,-408044000.0,308165000.0,10241957000.0,19972655000.0,13109686000.0,12411269000.0,6633195000.0,3864134000.0,1659410000.0,5319000.0
HK,03888,2018,Q3,2018-09-30,HKD,1537712000.0,-59258000.0,-225641000.0,-184902000.0,694503000.0,114671000.0,0.0,91712000.0,28964000.0,0.0,-0.04000000000000001,5649000.0,84476000.0,-66191000.0,9854202000.0,20047881000.0,13113929000.0,12199634000.0,6920795000.0,3970239000.0,1931507000.0,5319000.0
