country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,300136,2016,Q2,2016-06-30,CNY,416348368.08000004,316780810.09999996,277579479.28999996,3567251.2,5668388.42,32849576.360000007,-4606694.04,98715765.64999999,956791.6599999999,100818.33,10801830.36,91093362.55000001,957403038.0,131784243.23,408246638.97,34583625.79,360280207.01,590713463.61,19210474.02,130458577.06,1175077795.04,58836814.72,1924937.01,1041790196.24,264710890.94,27757049.09,19846073.82,573725048.83,102802575.92,1524966225.56,1540340366.53,20131278.33,600094097.24,265204247.09,20139730.97,336364886.54,314682450.61,5108302.1,164767776.82,69475871.52000001,37724313.77,29223531.79,29452651.129999995,19339757.619999997,-15053676.88,-23948469.58,-3242940.9400000125,-11358014.400000036
CN,300136,2016,Q3,2016-09-30,CNY,733020883.5299999,539072199.49,485136243.66999996,5277400.77,6136536.800000001,42823196.81999999,1026208.9,192726588.94,1146512.7800000003,15783.160000000003,12409155.349999998,182250402.58999997,960820638.0,137860263.23,590497041.57,34583625.79,290799346.95,945452537.43,161023131.35,188175099.65,1665185415.63,57255177.42,1938509.98,1055128796.59,505715724.56,37754164.01,52390527.41,877078580.4,102139201.63,1726524528.6,1741096430.19,6906932.74,959628720.94,505715724.56,46586128.27,341939367.41,455791601.0500001,7873716.17,397783976.33000004,74331276.75,21041665.169999994,30683414.129999995,-50182727.019999996,34434385.3,-59810659.269999996,40106070.489999995,-69480860.06,-69480860.06
CN,300136,2016,Q4,2016-12-31,CNY,908117196.9900002,819928041.71,717070381.58,6248130.520000001,13403607.25,74510559.19,-14091639.899999999,80215688.12,86601256.28,1295952.4000000001,-15934422.299999997,185167536.99,960820638.0,143899541.14,742507168.49,67741035.86,560237781.81,1123744099.53,39799071.11,214345988.66,2048845218.65,57265612.34,4635494.35,1114358954.99,409436988.06,52616629.59,34508398.01,994602201.89,217254702.88,1923118547.29,1951347268.87,14413415.09,1133250324.57,429436988.06,50114984.61,369247480.33,782157779.3499999,235045915.95,765328259.93,102567664.38999999,9281791.120000005,57953052.7,97550174.14,39206419.68,-35778018.58,194507698.44,269438434.86,269438434.85999995
CN,300136,2017,Q1,2017-03-31,CNY,718336648.75,560986123.02,505046384.36,4448010.52,6022752.16,41570223.62,6789909.44,157350525.73,83264560.31,2003.14,38781995.84,204256560.32,982834638.0,360887401.14,946763728.81,67741035.86,968326904.92,996070789.95,39406957.25,197428836.61,2316755265.04,55675613.35,4523583.95,1159817717.91,354994504.08,31033622.21,35325340.15,1182420925.08,137455641.29,2130893168.26,2156696416.58,242912933.66,1003813298.61,354994504.08,30253598.17,385672510.56,900373379.76,4402451.16,535521518.06,100697156.84,40123726.37,45090396.93,253901501.44,65898518.71,-125821665.53,278950106.15,408089123.11,968326904.92
CN,300136,2017,Q2,2017-06-30,CNY,713769445.0899999,567603244.4300001,480290609.15,4976569.540000001,8992962.97,53766225.14000001,22585392.38,196856392.45000002,40814673.89999999,271181.87,40310687.53,199130640.95999998,982834638.0,338301735.61,1145894369.77,67741035.86,864633437.28,1111387195.65,46274756.13,291144873.74,2521451301.45,53736440.09,3962892.76,1301635075.58,458607813.73,36206206.59,54512941.96,1390924919.23,97840528.92,2307367081.29,2334320928.88,274219541.23,1122804197.31,458607813.73,44044067.06,409209841.4,656743331.51,58274509.629999995,462144039.21,92189672.32,53706780.48,50748022.75000001,82401556.17000002,87445439.13,-220886733.23999998,48044891.370000005,-103693467.63999999,-103693467.63999999
CN,300136,2017,Q3,2017-09-30,CNY,1049992551.26,696712934.77,568516629.03,5639188.33,14769559.449999997,74250838.80999999,28395941.799999997,361473167.17,2739726.420000002,46442.619999999995,50990655.50999999,311578547.94000006,982834638.0,338301735.6,1408331185.81,67741035.86,786485884.7,1439094816.33,29623527.47,246307478.67,3253851262.62,52362304.17,4754022.54,1536616188.55,571126998.64,53824242.37,81031003.64,2095284238.08,98287309.17,2568344808.8,2596895903.92,256216230.67,1564177278.9,595643914.32,35646066.45,446569491.32,767730892.81,12960159.21,449496531.47,110382136.32000002,55837354.879999995,40619855.23999998,153201152.39999998,248828152.67,-118255423.61000001,-94437338.21999997,-78147552.58000004,-78147552.57999992
CN,300136,2017,Q4,2017-12-31,CNY,952669151.1199999,889577182.8300002,629682055.2800002,12331544.93,23509288.120000005,141733220.48000002,17092129.720000006,348668546.62,-123351724.39,4946795.72,41851400.43000001,174080367.49,982834638.0,358141635.61,1538302639.31,111849949.85,1214190935.89,1305667633.21,28587111.9,343106931.5,3657295425.46,258836901.53,13488276.7,1675914896.98,478826719.74,82969735.87,82003467.64,2438957095.6,113917908.65,2759491998.7,2780335318.19,269630980.14,1405810733.56,503343635.42,76541350.32,481589599.85,1035849449.4500003,190582822.69,735096403.97,145671584.40999997,56601286.52000001,54953170.620000005,247407130.73000002,167004623.59000003,-214921579.71000004,399300038.44,427705051.19000006,427705051.19000006
CN,300136,2018,Q1,2018-03-31,CNY,862209837.39,624973859.81,540450449.37,12706807.65,8493247.31,64875490.36,33524028.38,243887276.34,974027.16,144790.06,35596779.74,210010634.43,982834638.0,358141635.61,1748313273.74,111849949.85,746185761.38,1536776684.94,12889076.3,336878953.08,3073820283.7,831747562.91,8735125.1,2432619419.85,524266248.59,42711393.94,136875866.96,2403898839.54,113070320.97,2969518124.3,2989470543.04,266258756.48,1541648991.0,524266248.59,79705205.86,501583458.37,834291850.6,26011256.25,480092937.27,143325136.01,35991579.16,70081163.57,172291519.08,782384489.87,-871272065.46,255579979.56,-468005174.51,746185761.38
CN,300136,2018,Q2,2018-06-30,CNY,963505869.5500001,704031905.77,595629144.5300001,2826390.549999999,15225882.83,96446733.98,-1868348.4599999972,261966311.99999997,589001.0199999999,-134814.07,36215428.73,227125985.32999998,982834638.0,358141635.61,1975439259.07,111849949.85,644612964.81,1632587598.81,25033568.7,366923152.82,3025609806.87,831133344.23,8735125.1,2554576465.72,646176482.59,52786783.05,49621675.64,2342362615.64,19248230.75,3199274294.41,3218575426.2,267124232.85,1648634195.43,646176482.59,74433820.4,535493356.25,1366346090.08,-3641506.3900000006,912049730.0699999,133842275.19999999,148123148.74,33935633.93000001,182582701.74999997,140477666.45000005,-51311487.28999996,-232207965.82,-101572796.57000005,-101572796.57000005
CN,300136,2018,Q3,2018-09-30,CNY,1532334144.7599998,1057553096.96,911255286.81,9719568.650000002,22143665.479999997,-75859847.55,-2793475.2300000004,486534365.09,4049688.12,60890.39000000001,63505119.24000001,425138519.90999997,975595304.0,280608368.47,2322892121.36,111849949.85,895618930.3,2190282984.97,42945761.22,524437610.98,3856002090.91,830263238.44,11984403.73,2833675678.06,,99194599.97,108149940.97,2431652599.61,688437091.73,3548407422.18,3569588077.63,206538032.19,2224009009.67,865746254.68,69011924.97,581634719.78,645864195.5500002,66812370.0,285331693.2900002,178768074.42000002,73002967.60999998,142009178.78,69909409.84000003,327118663.01999986,-384118663.02,521581525.52,251005965.49000007,251005965.49
