country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,revenue_ttm,net_income_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy
HK,03690,2016,Q4,2016-12-31,,0.3525186088531782,0.2473511888236948,0.5273024616244317,,0.09144919925068488,1.8944078553716204,,1.4945292378302037,0.23262153536167102,0.0511060287072458,1.2317017914340505,,,,,,,,,
HK,03690,2017,Q2,2017-06-30,,-0.6403629024099067,6.32992047914854,-8.363863539790778,,-0.2557636470793881,,,,0.6009869286335768,-0.27414159023724705,,-0.9118379309983434,,-2.3983919442436923,9759854000.0,-1884170000.0,-0.1930530928024128,,,
HK,03690,2017,Q4,2017-12-31,,0.3367198079683068,-0.12784519107334127,-0.32324446649773336,,-0.15575235684489364,2.65327061899259,,1.4842683963968168,0.056210840206154356,-0.18283703036521093,1.246505620731046,24.48154377693693,-2.377142273564005,,20939910000.0,-13126717000.0,-0.6268755214325181,,,
HK,03690,2018,Q1,2018-03-31,,0.28487406234448537,-0.09298608797130446,-1.867053603159468,,-0.5034102391865869,,,,0.0,-0.5034102391865869,,-0.4404205849827889,,,,,,,,
HK,03690,2018,Q2,2018-06-30,2018-09-27,0.18846908237931675,-0.18917678270554758,-0.5112338387305739,,-0.1606756097046045,1.484436718978729,,1.7539267898347857,-0.3658039096213541,-0.04570715151982731,18.061689362821472,0.336823040367934,,,46497001000.0,-35269963000.0,-0.7585427498861701,,3.7641082540783906,
HK,03690,2018,Q4,2018-12-31,2019-03-11,0.2966787881648163,-0.23551318739357638,-2.8421797000220077,-12.273760615837084,-0.8008235616501405,2.2984843137432343,0.3947980109297183,0.2830375545355138,-0.12015447740808055,-0.7669683706692868,0.5143005365877529,1.024307220626555,,,56859732000.0,-115477171000.0,-2.03091303701537,-16.343795807942957,1.7153761405851315,
HK,03690,2019,Q1,2019-03-31,2019-05-23,0.31322947713711025,-0.08055074270693555,-0.08846807692657038,-0.016726114269828344,-0.011990292179256123,2.3173474756390284,0.39503921987716134,0.2831651420445628,-0.2027204586919181,0.0154849013015111,0.4353896736541516,-0.46958051291782665,,,61768778000.0,-95857801000.0,-1.5518811299779964,-1.119817215376742,,
HK,03690,2019,Q2,2019-06-30,2019-08-23,0.4122073062522332,0.05775517705769086,0.04554760086760103,0.010213225668328314,0.007246609860295282,2.3151981053703525,0.42325232301022214,0.297378563718339,0.1625375259043009,-0.018613062558234524,0.2780464817202737,0.19028443271112416,,,65959707000.0,-87274679000.0,-1.3231514051449622,-1.0158887091717308,0.41857981335183325,
HK,03690,2019,Q4,2019-12-31,2020-03-30,0.41346109314762314,0.06147022207053504,0.059804572619162194,0.03116749940876029,0.021820443174524178,2.244583004475527,0.4338015454914914,0.3026864530640809,0.12255823098106267,-0.022896453838056642,0.5306912170839546,1.4244730748148862,,2.1833636306650788,82152107000.0,2238769000.0,0.027251510420785677,0.02498158213268582,0.4448205102338505,
HK,03690,2020,Q1,2020-03-31,2020-05-25,0.3744754049156659,-0.12362705565570377,-0.11374037907550487,-0.017140803011525763,-0.012368533066271687,2.5834477597181777,0.3391160616916966,0.2533599938177865,0.0,-0.012368533066271687,-0.14257528789505802,-0.7028827428221017,,-1.565077685221352,79844653000.0,2092210000.0,0.02620350795437736,0.022721498761191734,0.29263773034331364,
HK,03690,2020,Q2,2020-06-30,2020-08-21,0.4195984508789713,0.10641191166320588,0.10812955795637183,0.023619675411400844,0.01721058149187715,2.2077741205352095,0.4058510815450122,0.28881365798379655,0.026685026329625924,0.012963224627214677,0.06086122738770805,0.4726967702230833,1.518474154191574,,81017065000.0,3424542000.0,0.04226939102274317,0.03660444859647257,0.2282811535230136,
HK,03690,2020,Q4,2020-12-31,2021-03-26,0.25196666324974293,0.04809769916782376,0.05065622951787206,0.0423014086204447,0.02716494136990762,1.7264951671964694,0.7056852379034176,0.4138712828846706,0.09852761650933287,-0.025671539972401368,0.7232190908311342,2.938213764315656,0.45961718229470794,0.8449632469237429,114794510000.0,4708313000.0,0.04101514088086617,0.0488528476097664,0.3973410322878268,1.1030812022142524
HK,03690,2021,Q1,2021-03-31,2021-05-28,0.1945136167449863,-0.12878142585007638,-0.13095009431260238,-0.05054554562962397,-0.029663691847056584,1.6337650363182126,0.7033931298133761,0.41308523151424087,-0.1196806689989389,-0.0025528256512737852,1.6675205227772834,-0.54006638772144,,-2.1889623542582086,137934117000.0,1439366000.0,0.010435170292205517,0.01500913807399513,0.7275310470696141,-0.31203559872096964
HK,03690,2021,Q2,2021-06-30,2021-08-30,0.2859595662007962,-0.07430900524031135,-0.07672262164016042,-0.029322689082918327,-0.01689775070373531,2.501058692832297,0.7584116176543482,0.43140822105598725,0.06582453275231155,-0.03139525510152813,1.1412706579849732,0.18216236960933552,-2.519324610464456,,161257244000.0,-4127704000.0,-0.02559701442001576,-0.03605115772843969,0.9904108350506156,-2.2053302310206737
HK,03690,2021,Q4,2021-12-31,2022-03-25,0.2314185130601099,-0.1536156837818352,-0.15590628130735015,-0.11772600810701515,-0.06418740101840927,2.15515824751512,0.916275401481316,0.47826695842639894,-0.025029937468902037,-0.053882449734150906,0.22204727158641546,1.2475829328997365,-4.761133576426413,,179127997000.0,-23538379000.0,-0.1314053603803765,-0.18071738749360614,0.5604230289410181,-5.999323324511348
HK,03690,2022,Q1,2022-03-31,2022-06-02,0.23212829547992583,-0.12069142817202295,-0.12324708376629291,-0.04621930446162959,-0.02418699875370443,2.2307889353647954,0.9062937156335362,0.47553873851800876,-0.24374749750122945,0.023647970140652386,0.2499574916559646,-0.5295620081982052,,,188380489000.0,-24393585000.0,-0.1294910376838442,-0.19771270615789716,0.36572802361869616,-17.947451169473226
HK,03690,2022,Q2,2022-06-30,2022-08-26,0.30575046159217956,-0.009675183319102736,-0.02191902005174371,-0.009123171691635425,-0.004711978445325396,2.1222756943619854,0.966353758349061,0.49155828775662125,0.1812588284393827,-0.04367757501921787,0.16405980342616622,0.10092359521935679,,,195559620000.0,-22152781000.0,-0.11327891207806601,-0.18101225730166626,0.2127183570122282,
HK,03690,2022,Q4,2022-12-31,2023-03-24,0.288707863196377,0.0020907253342830963,0.0010826912289798425,0.0010531466780658633,0.0005452139323874253,1.8728939595615062,0.8991459100270648,0.4735557531149472,0.10962566825315227,-0.05465929874775849,0.24803972706215727,1.4097325428380962,,,219954948000.0,-6686110000.0,-0.030397633973662644,-0.05298390145587555,0.2279205466692067,
HK,03690,2023,Q1,2023-03-31,2023-05-25,0.33808051292283636,0.061171539434522186,0.057290648767657534,0.025541720423928917,0.013582448901421948,1.8286724872867781,0.8634298538099971,0.4634582774233009,0.13733251751286715,-0.01897630094249993,0.2668910859367426,-0.522456148329008,,24.269251606495207,232303666000.0,2374612000.0,0.01022201690093001,0.018060591930133107,0.2331620287916336,
