country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,601138,2016,Q4,2016-12-31,CNY,272712651000.0,255395857000.0,243672466000.0,474785000.0,1649279000.0,9105986000.0,180120000.0,17269530000.0,296676000.0,7390000.0,3168639000.0,14365697000.0,,27823232000.0,46657098000.0,,4934544000.0,54573777000.0,113861000.0,28561440000.0,121917067000.0,244349000.0,1284652000.0,13826592000.0,43012900000.0,3515886000.0,767639000.0,57996176000.0,224845000.0,77303084000.0,77522638000.0,8664545000.0,54573777000.0,43012900000.0,32600874000.0,11359288000.0,272764981000.0,529431000.0,224145158000.0,19352992000.0,4977344000.0,6362490000.0,20957746000.0,3176299000.0,-2339555000.0,-22475338000.0,-3556139000.0,4836892000.0
CN,601138,2017,Q4,2017-12-31,CNY,139597018000.0,131282558000.0,125600100000.0,211935000.0,423676000.0,9176390000.0,389718000.0,8580287000.0,53733000.0,118000.0,1799253000.0,6367088000.0,17725770000.0,,10097698000.0,,15518982000.0,78513196000.0,162513000.0,35551035000.0,136670497000.0,225285000.0,1457368000.0,11925744000.0,76809307000.0,3011604000.0,1298927000.0,120381709000.0,31944000.0,28161059000.0,28182588000.0,32103714000.0,78513196000.0,76809307000.0,3094712000.0,9032519000.0,112463998000.0,376893000.0,95348276000.0,8133742000.0,700822000.0,1983533000.0,7340916000.0,-629978000.0,113780000.0,-6401285000.0,881827000.0,216103000.0
CN,601138,2018,Q1,2018-03-31,CNY,77694900000.0,74470295000.0,71368964000.0,74655000.0,358970000.0,2209461000.0,525173000.0,3239793000.0,12964000.0,2242000.0,597528000.0,2653225000.0,17725770000.0,93562000.0,12750923000.0,,30951831000.0,51068786000.0,218016000.0,37495216000.0,122609648000.0,231769000.0,1247352000.0,11915319000.0,62768894000.0,2068953000.0,1582449000.0,103721942000.0,102416000.0,30679318000.0,30700609000.0,23884689000.0,51068786000.0,62768894000.0,797431000.0,9015543000.0,106592830000.0,137220000.0,83811890000.0,5134950000.0,716903000.0,1043084000.0,18025785000.0,1633994000.0,955417000.0,-8777337000.0,9842133000.0,24027390000.0
CN,601138,2018,Q2,2018-06-30,CNY,81299332000.0,77749323000.0,74669977000.0,76092000.0,418582000.0,2845481000.0,-394145000.0,3362844000.0,4017000.0,2068000.0,571402000.0,2790875000.0,19695300000.0,24922458000.0,15541798000.0,,57492820000.0,68600914000.0,280859000.0,43368867000.0,172907362000.0,178807000.0,1254284000.0,11581810000.0,68678679000.0,2161488000.0,1772926000.0,123525236000.0,202803000.0,60737326000.0,60761133000.0,29054074000.0,68602670000.0,68678679000.0,1098731000.0,8928169000.0,65322617000.0,95470000.0,66645165000.0,3962764000.0,617181000.0,954640000.0,-6134826000.0,1318501000.0,-1465879000.0,33340950000.0,26169717000.0,26169717000.0
CN,601138,2018,Q3,2018-09-30,CNY,124931536000.0,119691996000.0,114755100000.0,95481000.0,745853000.0,-1766809000.0,-327963000.0,5191453000.0,21971000.0,520000.0,900895000.0,4311986000.0,19695300000.0,25010671000.0,19853783000.0,,56231700000.0,90327672000.0,345708000.0,45768908000.0,196119171000.0,182409000.0,1017060000.0,10843092000.0,,3642591000.0,2101167000.0,141550538000.0,236957000.0,65150939000.0,65174768000.0,22071035000.0,90328226000.0,88835542000.0,936659000.0,8513492000.0,106526789000.0,416944000.0,102414476000.0,4262371000.0,1096196000.0,2952968000.0,-3033255000.0,609170000.0,-925007000.0,6702460000.0,3133980000.0,3133980000.0
CN,601138,2018,Q4,2018-12-31,CNY,131451929000.0,123584576000.0,118691938000.0,209805000.0,267723000.0,1063824000.0,-127163000.0,8288539000.0,-852000.0,44412000.0,1094105000.0,7146221000.0,19695300000.0,25121959000.0,26710822000.0,289183000.0,62293132000.0,86116982000.0,215215000.0,37467635000.0,189927315000.0,196982000.0,1283248000.0,10676009000.0,69730796000.0,4382173000.0,3079926000.0,127985847000.0,272837000.0,72294634000.0,72344640000.0,27897455000.0,86117905000.0,69730796000.0,1354727000.0,7596072000.0,135787978000.0,881763000.0,114824145000.0,7887257000.0,347674000.0,2334897000.0,13147883000.0,118823000.0,67236000.0,-6381385000.0,6802179000.0,6802179000.0
CN,601138,2019,Q1,2019-03-31,CNY,80121152000.0,76886029000.0,73569720000.0,130229000.0,374555000.0,1159405000.0,-113368000.0,3400380000.0,15169000.0,4164000.0,538226000.0,2873717000.0,19695300000.0,25214157000.0,29584539000.0,289183000.0,59250962000.0,,205881000.0,36217108000.0,158978399000.0,193091000.0,1354346000.0,10446406000.0,,2210577000.0,2867033000.0,94124612000.0,261045000.0,74990807000.0,75039148000.0,14612360000.0,60806831000.0,56365075000.0,1127507000.0,7199364000.0,105079285000.0,337141000.0,91260025000.0,6061552000.0,1258099000.0,4178640000.0,3820118000.0,1180979000.0,-923923000.0,-6156060000.0,-3015817000.0,57117449000.0
CN,601138,2019,Q2,2019-06-30,CNY,90387195000.0,88058087000.0,85327945000.0,56352000.0,329241000.0,560423000.0,-263051000.0,2502203000.0,8032000.0,21171000.0,-115233000.0,2604174000.0,19844484000.0,26142459000.0,29631060000.0,289183000.0,55403393000.0,69601769000.0,258540000.0,39324851000.0,167456817000.0,189924000.0,1298826000.0,10207109000.0,52581714000.0,2780318000.0,1288371000.0,101901337000.0,220818000.0,75492200000.0,75541771000.0,22727917000.0,69602253000.0,52581714000.0,1149173000.0,7101156000.0,87157936000.0,773774000.0,91320925000.0,2851215000.0,1407756000.0,-1953478000.0,-5067538000.0,280392000.0,-512239000.0,4084875000.0,-1737340000.0,-1737340000.0
CN,601138,2019,Q3,2019-09-30,CNY,109387519000.0,104378617000.0,100197718000.0,85930000.0,537103000.0,815929000.0,-203980000.0,5413414000.0,36057000.0,13987000.0,728416000.0,4706959000.0,19854832000.0,26390638000.0,34337514000.0,289183000.0,59881767000.0,83694867000.0,53365000.0,47264625000.0,194309539000.0,201567000.0,1150018000.0,9839246000.0,70055956000.0,4194159000.0,1606191000.0,123165768000.0,316357000.0,80616980000.0,80666660000.0,21569733000.0,83694867000.0,70055956000.0,1366472000.0,6740756000.0,97633222000.0,83417000.0,89235375000.0,4430049000.0,527704000.0,297617000.0,4086582000.0,314293000.0,186538000.0,-2275000.0,4482751000.0,4482751000.0
CN,601138,2019,Q4,2019-12-31,CNY,128801715000.0,120147685000.0,115355585000.0,369066000.0,492003000.0,985311000.0,-154917000.0,9790572000.0,25910000.0,19979000.0,1374979000.0,8421334000.0,19854832000.0,26692249000.0,42306789000.0,740214000.0,66901133000.0,84643735000.0,228837000.0,41645951000.0,195690123000.0,185727000.0,1089906000.0,9922822000.0,67321345000.0,4973173000.0,2322273000.0,115972608000.0,291646000.0,89280680000.0,89348691000.0,12595820000.0,84643735000.0,67321345000.0,455959000.0,6644364000.0,132307301000.0,1707764000.0,119531858000.0,6546791000.0,1548548000.0,4804884000.0,3600125000.0,1282762000.0,-1568012000.0,4793348000.0,6708767000.0,6708767000.0
