country,code,symbol,fiscal_year,period,report_date,reported_currency,revenue,cost_of_revenue,sga_expense,operating_expense,ebit,depreciation_amortization,net_interest_income,pretax_income,net_income,shares_basic,shares_diluted,cash_equivalents,short_term_investments,current_assets,ppe_net,non_current_assets,current_liabilities,non_current_liabilities,common_stock,retained_earnings,shareholders_equity,working_capital_change,other_working_capital,other_non_cash_items,operating_cash_flow,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_begin_period,capital_expenditure
US,AMD,AMD,2018,Q4,2018-12-29,USD,1419000000.0,882000000.0,138000000.0,509000000.0,32000000.0,43000000.0,-29000000.0,3000000.0,38000000.0,1002000000.0,1079000000.0,1078000000.0,78000000.0,3540000000.0,348000000.0,1016000000.0,1984000000.0,1306000000.0,10000000.0,-7436000000.0,1266000000.0,-126000000.0,-52000000.0,83000000.0,70000000.0,-38000000.0,-26000000.0,32000000.0,1051000000.0,-41000000.0
US,AMD,AMD,2019,Q1,2019-03-30,USD,1272000000.0,751000000.0,170000000.0,483000000.0,31000000.0,55000000.0,-27000000.0,3000000.0,16000000.0,1044000000.0,1094000000.0,978000000.0,216000000.0,3677000000.0,591000000.0,1254000000.0,1764000000.0,1379000000.0,11000000.0,-7420000000.0,1788000000.0,-338000000.0,-96000000.0,8000000.0,-213000000.0,-173000000.0,286000000.0,-100000000.0,1083000000.0,-62000000.0
US,AMD,AMD,2019,Q2,2019-06-29,USD,1531000000.0,910000000.0,189000000.0,562000000.0,62000000.0,61000000.0,-25000000.0,37000000.0,35000000.0,1084000000.0,1109000000.0,963000000.0,165000000.0,3754000000.0,670000000.0,1348000000.0,1804000000.0,1397000000.0,11000000.0,-7385000000.0,1901000000.0,-128000000.0,85000000.0,6000000.0,30000000.0,-7000000.0,-38000000.0,-15000000.0,983000000.0,-58000000.0
US,AMD,AMD,2019,Q3,2019-09-28,USD,1801000000.0,1024000000.0,185000000.0,591000000.0,150000000.0,69000000.0,-24000000.0,127000000.0,120000000.0,1097000000.0,1117000000.0,1156000000.0,53000000.0,3912000000.0,658000000.0,1341000000.0,1864000000.0,1213000000.0,11000000.0,-7265000000.0,2176000000.0,-73000000.0,4000000.0,-2000000.0,234000000.0,57000000.0,-98000000.0,193000000.0,968000000.0,-55000000.0
US,AMD,AMD,2019,Q4,2019-12-28,USD,2127000000.0,1178000000.0,206000000.0,601000000.0,223000000.0,73000000.0,-18000000.0,205000000.0,170000000.0,1140000000.0,1188000000.0,1466000000.0,37000000.0,4597000000.0,705000000.0,1431000000.0,2359000000.0,842000000.0,12000000.0,-7095000000.0,2827000000.0,-3000000.0,-148000000.0,149000000.0,442000000.0,-26000000.0,-107000000.0,309000000.0,1161000000.0,-42000000.0
US,AMD,AMD,2020,Q1,2020-03-28,USD,1786000000.0,968000000.0,199000000.0,641000000.0,181000000.0,78000000.0,-13000000.0,168000000.0,162000000.0,1170000000.0,1224000000.0,1330000000.0,55000000.0,4390000000.0,761000000.0,1474000000.0,1985000000.0,842000000.0,12000000.0,-6933000000.0,3037000000.0,-389000000.0,-54000000.0,7000000.0,-65000000.0,-73000000.0,2000000.0,-136000000.0,1470000000.0,-55000000.0
US,AMD,AMD,2020,Q2,2020-06-27,USD,1932000000.0,1084000000.0,215000000.0,675000000.0,174000000.0,82000000.0,-14000000.0,161000000.0,157000000.0,1174000000.0,1227000000.0,1775000000.0,0.0,5109000000.0,800000000.0,1474000000.0,2434000000.0,844000000.0,12000000.0,-6776000000.0,3305000000.0,-73000000.0,31000000.0,9000000.0,243000000.0,-36000000.0,238000000.0,445000000.0,1334000000.0,-91000000.0
US,AMD,AMD,2020,Q3,2020-09-26,USD,2801000000.0,1571000000.0,273000000.0,781000000.0,412000000.0,93000000.0,-11000000.0,402000000.0,390000000.0,1184000000.0,1215000000.0,1296000000.0,475000000.0,5500000000.0,810000000.0,1523000000.0,2417000000.0,739000000.0,12000000.0,-6386000000.0,3867000000.0,-268000000.0,-231000000.0,8000000.0,339000000.0,-549000000.0,-269000000.0,-479000000.0,1779000000.0,-74000000.0
US,AMD,AMD,2020,Q4,2020-12-26,USD,3244000000.0,1793000000.0,308000000.0,881000000.0,555000000.0,101000000.0,-9000000.0,549000000.0,1781000000.0,1205000000.0,1226000000.0,1595000000.0,695000000.0,6143000000.0,849000000.0,2819000000.0,2417000000.0,708000000.0,12000000.0,-4605000000.0,5837000000.0,-201000000.0,472000000.0,17000000.0,554000000.0,-294000000.0,35000000.0,295000000.0,1300000000.0,-74000000.0
US,AMD,AMD,2021,Q1,2021-03-27,USD,3445000000.0,1858000000.0,319000000.0,925000000.0,651000000.0,107000000.0,-9000000.0,644000000.0,555000000.0,1213000000.0,1231000000.0,1763000000.0,1353000000.0,7197000000.0,922000000.0,2850000000.0,2864000000.0,706000000.0,12000000.0,-4058000000.0,6477000000.0,57000000.0,-43000000.0,21000000.0,898000000.0,-722000000.0,-8000000.0,168000000.0,1595000000.0,-66000000.0
US,AMD,AMD,2021,Q2,2021-06-26,USD,3850000000.0,2020000000.0,341000000.0,999000000.0,831000000.0,110000000.0,-10000000.0,823000000.0,710000000.0,1216000000.0,1232000000.0,2623000000.0,1170000000.0,7818000000.0,918000000.0,2873000000.0,2892000000.0,734000000.0,12000000.0,-3348000000.0,7065000000.0,-34000000.0,40000000.0,11000000.0,952000000.0,119000000.0,-211000000.0,860000000.0,1763000000.0,-64000000.0
US,AMD,AMD,2021,Q3,2021-09-25,USD,4313000000.0,2227000000.0,376000000.0,1138000000.0,1010000000.0,112000000.0,-7000000.0,1005000000.0,923000000.0,1214000000.0,1230000000.0,2440000000.0,1168000000.0,7988000000.0,1001000000.0,3165000000.0,3564000000.0,453000000.0,12000000.0,-2425000000.0,7136000000.0,-281000000.0,-119000000.0,-60000000.0,849000000.0,-83000000.0,-949000000.0,-183000000.0,2623000000.0,-85000000.0
US,AMD,AMD,2021,Q4,2021-12-25,USD,4826000000.0,2400000000.0,412000000.0,1219000000.0,1211000000.0,134000000.0,-8000000.0,1203000000.0,974000000.0,1208000000.0,1222000000.0,2535000000.0,1073000000.0,8583000000.0,1069000000.0,3836000000.0,4240000000.0,682000000.0,12000000.0,-1451000000.0,7497000000.0,-516000000.0,-257000000.0,11000000.0,822000000.0,9000000.0,-727000000.0,95000000.0,2440000000.0,-86000000.0
US,AMD,AMD,2022,Q1,2022-03-26,USD,5887000000.0,3069000000.0,597000000.0,1867000000.0,909000000.0,628000000.0,-13000000.0,899000000.0,786000000.0,1393000000.0,1410000000.0,4740000000.0,1792000000.0,13369000000.0,1822000000.0,53546000000.0,5581000000.0,6001000000.0,16000000.0,-665000000.0,55333000000.0,-422000000.0,272000000.0,146000000.0,995000000.0,3158000000.0,-1948000000.0,2205000000.0,2535000000.0,-71000000.0
US,AMD,AMD,2022,Q2,2022-06-25,USD,6550000000.0,3522000000.0,592000000.0,2502000000.0,522000000.0,1201000000.0,-25000000.0,501000000.0,447000000.0,1618000000.0,1632000000.0,4964000000.0,1028000000.0,13462000000.0,1923000000.0,54040000000.0,5523000000.0,6810000000.0,16000000.0,-218000000.0,55169000000.0,-730000000.0,-162000000.0,104000000.0,1038000000.0,-928000000.0,114000000.0,224000000.0,4740000000.0,-132000000.0
US,AMD,AMD,2022,Q3,2022-09-24,USD,5565000000.0,3211000000.0,557000000.0,2418000000.0,-42000000.0,1188000000.0,-31000000.0,-69000000.0,66000000.0,1615000000.0,1625000000.0,3398000000.0,2193000000.0,14420000000.0,1976000000.0,53391000000.0,6691000000.0,6578000000.0,16000000.0,-152000000.0,54542000000.0,146000000.0,371000000.0,0.0,965000000.0,-1298000000.0,-1233000000.0,-1566000000.0,4964000000.0,-123000000.0
US,AMD,AMD,2022,Q4,2022-12-31,USD,5599000000.0,3196000000.0,590000000.0,2552000000.0,-117000000.0,1245000000.0,-19000000.0,-133000000.0,21000000.0,1613000000.0,1618000000.0,4835000000.0,1020000000.0,15019000000.0,1973000000.0,52561000000.0,6369000000.0,6461000000.0,16000000.0,-131000000.0,54750000000.0,-840000000.0,-766000000.0,3000000.0,567000000.0,1067000000.0,-197000000.0,1437000000.0,3398000000.0,-124000000.0
US,AMD,AMD,2023,Q1,2023-04-01,USD,5353000000.0,2994000000.0,585000000.0,2504000000.0,-102000000.0,1006000000.0,-25000000.0,-126000000.0,-139000000.0,1611000000.0,1611000000.0,3825000000.0,2114000000.0,15658000000.0,1947000000.0,51976000000.0,6577000000.0,6363000000.0,16000000.0,-270000000.0,54694000000.0,-305000000.0,0.0,-77000000.0,486000000.0,-1237000000.0,-259000000.0,-1010000000.0,4835000000.0,-158000000.0
US,AMD,AMD,2023,Q2,2023-07-01,USD,5359000000.0,2916000000.0,547000000.0,2463000000.0,26000000.0,873000000.0,-28000000.0,4000000.0,27000000.0,1612000000.0,1627000000.0,3841000000.0,2444000000.0,16505000000.0,2002000000.0,51462000000.0,7572000000.0,5259000000.0,16000000.0,-243000000.0,55136000000.0,-582000000.0,-214000000.0,-13000000.0,379000000.0,-438000000.0,75000000.0,16000000.0,3825000000.0,-125000000.0
US,AMD,AMD,2023,Q3,2023-09-30,USD,5800000000.0,3053000000.0,576000000.0,2523000000.0,283000000.0,848000000.0,-26000000.0,260000000.0,299000000.0,1616000000.0,1629000000.0,3561000000.0,2224000000.0,16688000000.0,2073000000.0,50938000000.0,7627000000.0,5029000000.0,17000000.0,56000000.0,54970000000.0,-838000000.0,330000000.0,-23000000.0,421000000.0,102000000.0,-803000000.0,-280000000.0,3841000000.0,-124000000.0
US,AMD,AMD,2023,Q4,2023-12-30,USD,6168000000.0,3257000000.0,644000000.0,2569000000.0,391000000.0,824000000.0,-27000000.0,370000000.0,667000000.0,1616000000.0,1628000000.0,3933000000.0,1840000000.0,16768000000.0,2222000000.0,51117000000.0,6689000000.0,5304000000.0,17000000.0,723000000.0,55892000000.0,-1242000000.0,-826000000.0,-23000000.0,381000000.0,150000000.0,-159000000.0,372000000.0,3561000000.0,-139000000.0
US,AMD,AMD,2024,Q1,2024-03-30,USD,5473000000.0,2913000000.0,607000000.0,2524000000.0,89000000.0,784000000.0,-25000000.0,71000000.0,123000000.0,1617000000.0,1639000000.0,4190000000.0,1845000000.0,17084000000.0,2256000000.0,50811000000.0,6474000000.0,5223000000.0,17000000.0,846000000.0,56198000000.0,-760000000.0,-94000000.0,43000000.0,521000000.0,-135000000.0,-129000000.0,257000000.0,3933000000.0,-142000000.0
US,AMD,AMD,2024,Q2,2024-06-29,USD,5835000000.0,2971000000.0,640000000.0,2595000000.0,324000000.0,769000000.0,-25000000.0,306000000.0,265000000.0,1618000000.0,1637000000.0,4113000000.0,1227000000.0,17465000000.0,2301000000.0,50421000000.0,6195000000.0,5153000000.0,17000000.0,1111000000.0,56538000000.0,-608000000.0,133000000.0,-15000000.0,593000000.0,386000000.0,-1056000000.0,-77000000.0,4190000000.0,-154000000.0
US,AMD,AMD,2024,Q3,2024-09-28,USD,6819000000.0,3400000000.0,721000000.0,2695000000.0,760000000.0,838000000.0,-23000000.0,744000000.0,771000000.0,1620000000.0,1636000000.0,3897000000.0,647000000.0,18735000000.0,2316000000.0,50901000000.0,7500000000.0,5151000000.0,17000000.0,1882000000.0,56985000000.0,-660000000.0,1066000000.0,-13000000.0,628000000.0,-138000000.0,-706000000.0,-216000000.0,4113000000.0,-132000000.0
US,AMD,AMD,2024,Q4,2024-12-28,USD,7658000000.0,3776000000.0,792000000.0,3011000000.0,908000000.0,786000000.0,-19000000.0,901000000.0,482000000.0,1623000000.0,1634000000.0,3787000000.0,1345000000.0,19049000000.0,2425000000.0,50177000000.0,7281000000.0,4377000000.0,17000000.0,2364000000.0,57568000000.0,-70000000.0,880000000.0,62000000.0,1299000000.0,-1214000000.0,-171000000.0,-86000000.0,3897000000.0,-208000000.0
US,AMD,AMD,2025,Q1,2025-03-29,USD,7438000000.0,3702000000.0,886000000.0,2930000000.0,845000000.0,742000000.0,-20000000.0,832000000.0,709000000.0,1620000000.0,1626000000.0,6049000000.0,1261000000.0,21595000000.0,1921000000.0,49955000000.0,7703000000.0,5966000000.0,17000000.0,3073000000.0,57881000000.0,-748000000.0,-525000000.0,39000000.0,939000000.0,-357000000.0,1666000000.0,2248000000.0,3811000000.0,-212000000.0
US,AMD,AMD,2025,Q2,2025-06-28,USD,7685000000.0,4626000000.0,991000000.0,3193000000.0,-36000000.0,757000000.0,-38000000.0,-66000000.0,872000000.0,1623000000.0,1630000000.0,4442000000.0,1425000000.0,24519000000.0,2128000000.0,50301000000.0,9843000000.0,5312000000.0,17000000.0,3945000000.0,59665000000.0,564000000.0,-341000000.0,-414000000.0,2011000000.0,-2298000000.0,-1319000000.0,-1606000000.0,6059000000.0,-282000000.0
US,AMD,AMD,2025,Q3,2025-09-27,USD,9246000000.0,4466000000.0,1069000000.0,3510000000.0,1352000000.0,754000000.0,-37000000.0,1325000000.0,1243000000.0,1626000000.0,1641000000.0,4808000000.0,2435000000.0,27000000000.0,2205000000.0,49891000000.0,11700000000.0,4401000000.0,17000000.0,5188000000.0,60790000000.0,-708000000.0,562000000.0,304000000.0,2159000000.0,-1337000000.0,-450000000.0,372000000.0,4453000000.0,-258000000.0
US,AMD,AMD,2025,Q4,2025-12-27,USD,10270000000.0,4693000000.0,1198000000.0,3825000000.0,2110000000.0,751000000.0,-36000000.0,2075000000.0,1511000000.0,1630000000.0,1649000000.0,5539000000.0,5013000000.0,26947000000.0,2312000000.0,49979000000.0,9455000000.0,4472000000.0,17000000.0,6699000000.0,62999000000.0,-533000000.0,779000000.0,46000000.0,2600000000.0,-1541000000.0,-328000000.0,910000000.0,4629000000.0,-222000000.0
US,AMD,AMD,2026,Q1,2026-03-28,USD,10253000000.0,4837000000.0,1253000000.0,3940000000.0,1641000000.0,757000000.0,-37000000.0,1610000000.0,1383000000.0,1631000000.0,1650000000.0,5585000000.0,6762000000.0,28628000000.0,2723000000.0,51014000000.0,10506000000.0,4674000000.0,17000000.0,8082000000.0,64462000000.0,456000000.0,405000000.0,-49000000.0,2955000000.0,-2565000000.0,-350000000.0,40000000.0,5556000000.0,-389000000.0
