country,code,symbol,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic,eps_surprise,eps_surprise_pct
US,AMD,AMD,2020,Q1,2020-03-28,2020-04-29,0.458006718924972,0.1013437849944009,0.09070548712206047,0.05525238744884038,0.027245206861755803,2.211586901763224,0.930852815278235,0.48209413369713505,-0.036394176931690926,-0.0671892497200448,0.03817692566431214,0.4040880503144655,-0.16031969910672306,9.125,-0.04705882352941182,8.034615384615385,7245000000.0,487000000.0,0.41623931623931626,0.06721877156659765,0.1660982264665757,0.187704918032787,0.7904411764705883,0.13846153846153847,0.0,0.0
US,AMD,AMD,2020,Q2,2020-06-27,2020-07-29,0.4389233954451346,0.09006211180124224,0.08126293995859213,0.049511195206559444,0.025226962320237807,2.0990139687756777,0.9918305597579425,0.49794926325383565,0.12577639751552794,0.07867494824016563,-0.013818590825098417,0.26192031352057477,0.08174692049272125,3.4857142857142858,-0.030864197530864224,3.141834996349477,7646000000.0,609000000.0,0.5187393526405452,0.07964948992937483,0.19205298013245034,0.3014468085106383,2.18848167539267,0.13373083475298125,0.01999999999999999,0.12499999999999993
US,AMD,AMD,2020,Q3,2020-09-26,2020-10-28,0.4391288825419493,0.14709032488397,0.13923598714744734,0.10875627440044618,0.05732764956636778,2.2755482002482417,0.8161365399534523,0.4493806065783853,0.12102820421278115,0.09460906818993217,0.00749669263560194,0.555247084952804,0.44979296066252594,2.25,1.484076433121019,2.011190878378378,8646000000.0,879000000.0,0.7423986486486487,0.10166551006245662,0.24511991076408254,0.43549726050141135,3.205741626794258,0.3293918918918919,0.04999999999999999,0.13888888888888887
US,AMD,AMD,2020,Q4,2020-12-26,2021-01-29,0.4472872996300863,0.17108508014796547,0.5490135635018496,0.3670651277823578,0.2228339067876134,2.5415804716590813,0.5353777625492547,0.34869448783753626,0.17077681874229347,0.14796547472256474,0.15351892399124178,0.5251527973671839,0.15815780078543384,9.476470588235294,3.5666666666666664,8.911349768123017,9763000000.0,2490000000.0,2.066390041493776,0.25504455597664655,0.5131904369332234,0.450453127321349,6.302052785923753,1.4780082987551868,0.050000000000000044,0.10638297872340435
US,AMD,AMD,2021,Q1,2021-03-27,2021-04-28,0.4606676342525399,0.18896952104499273,0.16110304789550073,0.0901413025824265,0.058393392603503604,2.5129189944134076,0.5511811023622047,0.3553299492385787,0.2606676342525399,0.24150943396226415,-0.03608816876216529,0.9288913773796192,0.06196054254007399,2.425925925925926,-0.6883773161145423,2.304479252541907,11422000000.0,2883000000.0,2.376751854905194,0.2524076343897741,0.4682475231443885,0.576535541752933,4.919917864476386,0.45754328112118714,0.08000000000000002,0.18181818181818185
US,AMD,AMD,2021,Q2,2021-06-26,2021-07-28,0.4753246753246753,0.21584415584415584,0.18441558441558442,0.1048589573179737,0.06847333397627543,2.703319502074689,0.5132342533616419,0.3391637826208961,0.24727272727272728,0.23064935064935066,-0.023338798341209374,0.9927536231884058,0.11756168359941954,3.5222929936305736,0.2792792792792793,3.3660953737847814,13340000000.0,3436000000.0,2.825657894736842,0.2575712143928036,0.5074582779500812,0.744703112738687,4.642036124794745,0.5838815789473685,0.08999999999999997,0.1666666666666666
US,AMD,AMD,2021,Q3,2021-09-25,2021-10-27,0.48365406909343844,0.23417574773939254,0.21400417342916764,0.12999084571509048,0.0845083318073613,2.2413019079685745,0.562920403587444,0.36017215099076483,0.1968467424066775,0.17713888244841178,0.006775315876213148,0.5398072117101036,0.12025974025974029,1.3666666666666667,0.30000000000000004,1.3081823174080176,14852000000.0,3969000000.0,3.269357495881384,0.26723673579315915,0.5589747200901345,0.7177885727504048,3.5153583617747444,0.7602965403624382,0.05999999999999994,0.08955223880597006
US,AMD,AMD,2021,Q4,2021-12-25,2022-02-03,0.5026937422295897,0.25093244923331953,0.2018234562784915,0.13312376136130663,0.08264042083828271,2.024292452830189,0.6565292783780179,0.39632820677993397,0.1703273932863655,0.1525072523829258,0.012896657050738164,0.48766954377311955,0.11894273127753308,-0.45311622683885455,0.05525460455037923,-0.45447438190465217,16434000000.0,3162000000.0,2.6175496688741724,0.1924059875867105,0.43217385361853344,0.6832940694458671,0.26987951807228905,0.8062913907284768,0.16000000000000003,0.21052631578947373
US,AMD,AMD,2022,Q1,2022-03-26,2022-05-04,0.4786818413453372,0.1544080176660438,0.13351452352641413,0.025019894954639504,0.019814959538155142,2.3954488442931376,0.20931451394285508,0.17308525741612493,0.16901647698318328,0.15695600475624258,-0.005268863286863135,0.7088534107402031,0.21985080812266888,0.4162162162162162,-0.19301848049281312,0.23321627442230453,18876000000.0,3393000000.0,2.4357501794687724,0.1797520661157025,0.10800572974693617,0.652600245140956,0.1768990634755463,0.5642498205312275,0.21999999999999986,0.2417582417582416
US,AMD,AMD,2022,Q2,2022-06-25,2022-08-03,0.4622900763358779,0.07969465648854962,0.0682442748091603,0.008090351305858718,0.006650944448990827,2.4374434184320117,0.22354945712265947,0.18270569760895974,0.15847328244274808,0.1383206106870229,-0.008793530580209348,0.7012987012987013,0.11262102938678442,-0.37042253521126756,-0.4312977099236641,-0.5268441302947475,21576000000.0,3130000000.0,1.934487021013597,0.14506859473489062,0.05665055836093465,0.6173913043478261,-0.08905704307334106,0.2762669962917182,0.020000000000000018,0.019417475728155355
US,AMD,AMD,2022,Q3,2022-09-24,2022-11-02,0.4230008984725966,-0.007547169811320755,0.011859838274932614,0.0012031610321663279,0.0009755160258068331,2.155133761769541,0.24328040775915807,0.19567621772278834,0.1734052111410602,0.15130278526504942,-0.013287710715156711,0.2902851843264549,-0.15038167938931302,-0.9284940411700975,-0.8523489932885906,-0.9462487715049526,22828000000.0,2273000000.0,1.4074303405572754,0.09957070264587349,0.041436136759303986,0.5370320495556153,-0.42731166540690346,0.04086687306501548,0.0,0.0
US,AMD,AMD,2022,Q4,2022-12-31,2023-02-27,0.42918378281836045,-0.020896588676549383,0.0037506697624575818,0.00038429162244263073,0.00031021264338102237,2.358140995446695,0.234337899543379,0.18984906777153004,0.10126808358635471,0.07912127165565279,-0.008065528727906581,0.1601740571902197,0.00610961365678353,-0.9784394250513347,-0.6818181818181819,-0.9838529606088111,23601000000.0,1320000000.0,0.8183508989460633,0.055929833481632135,0.024155473410679647,0.4361080686381891,-0.5825426944971537,0.013019218846869188,,
US,AMD,AMD,2023,Q1,2023-04-01,2023-05-03,0.4406874649729124,-0.01905473566224547,-0.025966747618158044,-0.0025401118380176165,-0.002056000118330942,2.380720693325224,0.2365890225618898,0.1913238903510069,0.09079021109658135,0.061274051933495235,-0.00924460484861035,-0.09070834041107523,-0.04393641721736019,-1.1768447837150127,-7.619047619047619,-1.1529142046648124,23067000000.0,395000000.0,0.2451893234016139,0.01712402999956648,0.007218303424582435,0.2220279720279721,-0.8835838491010904,-0.08628181253879579,0.039999999999999925,0.07142857142857129
US,AMD,AMD,2023,Q2,2023-07-01,2023-08-02,0.4558686322075014,0.004851651427505131,0.005038253405486098,0.0004916689429117728,0.0003982271517171702,2.179741151611199,0.2327154672083575,0.18878279164888842,0.07072214965478633,0.047396902407165514,-0.005191702126090516,-0.1818320610687023,0.0011208668036615244,-0.9395973154362416,,-0.9393724915482872,21876000000.0,-25000000.0,-0.015508684863523574,-0.0011428049003474126,-0.00045524902121460436,0.013904338153504003,-1.0079872204472844,0.016749379652605458,0.010000000000000009,0.017543859649122823
US,AMD,AMD,2023,Q3,2023-09-30,2023-11-01,0.4736206896551724,0.048793103448275865,0.051551724137931035,0.005431130001998075,0.0044102571666678955,2.1880162580306806,0.23023467345824997,0.1871469553130453,0.07258620689655172,0.05120689655172414,-0.0017995029241922517,0.04222821203953275,0.0822914722896062,3.5303030303030303,10.074074074074074,3.5274996249624966,22111000000.0,208000000.0,0.12871287128712872,0.00940708244765049,0.0037781773926943126,-0.03140879621517434,-0.9084909810822701,0.18502475247524752,0.019999999999999907,0.029411764705882214
US,AMD,AMD,2023,Q4,2023-12-30,2024-01-31,0.4719520103761349,0.0633916990920882,0.10813878080415046,0.012032977936533708,0.009844219288471047,2.506802212587831,0.21457453660631218,0.17666642115342124,0.061770428015564205,0.039234760051880674,0.004221059544981589,0.10162529023039824,0.06344827586206891,30.761904761904763,1.2307692307692308,30.702940829797264,22680000000.0,854000000.0,0.5284653465346535,0.037654320987654324,0.015406541465966697,-0.039023770179229644,-0.353030303030303,0.4127475247524752,0.0,0.0
US,AMD,AMD,2024,Q1,2024-03-30,2024-05-01,0.46775077653937513,0.016261648090626715,0.02247396309154029,0.0021946650013382105,0.0018117543084401238,2.638863144887241,0.208139079682551,0.17228072759407909,0.09519459163164626,0.0692490407454778,-0.005862424510237148,0.022417336073230043,-0.11267833981841768,,-0.815592203898051,,22800000000.0,1116000000.0,0.6901669758812616,0.04894736842105263,0.01991257025604425,-0.01157497724021328,1.8253164556962025,0.07606679035250463,0.0040000000000000036,0.006493506493506499
US,AMD,AMD,2024,Q2,2024-06-29,2024-07-31,0.4908311910882605,0.055526992287917736,0.04541559554413025,0.004701248935566279,0.0039033443559850054,2.8192090395480225,0.20071456365630197,0.1671625961170197,0.10162810625535561,0.07523564695801199,-0.004831309240615402,0.08882254151894009,0.06614288324502104,8.814814814814815,1.154471544715447,8.778418715377926,23276000000.0,1354000000.0,0.8368355995055624,0.05817150713180959,0.024020720976440535,0.06399707441945512,,0.16378244746600742,0.0119999999999999,0.017699115044247638
US,AMD,AMD,2024,Q3,2024-09-28,2024-10-30,0.5013931661533949,0.11145329227159408,0.11306643202815662,0.013583150550989668,0.011212751414319164,2.498,0.22200579099763096,0.18167327244528692,0.09209561519284352,0.07273793811409297,0.002079667253239482,0.17568965517241386,0.16863753213367616,1.5785953177257523,1.909433962264151,1.5722284157066766,24295000000.0,1826000000.0,1.1271604938271604,0.07515949783906153,0.03216969248522326,0.09877436570033016,7.778846153846153,0.4759259259259259,-0.0020000000000000018,-0.0021691973969631254
US,AMD,AMD,2024,Q4,2024-12-28,2025-02-05,0.5069208670671194,0.11856881692347872,0.06294071559153826,0.008415318673452464,0.006942143999078222,2.6162615025408598,0.2025083379655364,0.16840493456215871,0.16962653434317054,0.1424653956646644,-0.011767078106321384,0.24156939040207526,0.12303856870508878,-0.2773613193403298,-0.3748378728923476,-0.2804780604152637,25785000000.0,1641000000.0,1.011090573012939,0.06364165212332752,0.02865049365795745,0.13690476190476186,0.9215456674473068,0.29698089956869994,0.010000000000000009,0.009259259259259267
US,AMD,AMD,2025,Q1,2025-03-29,2025-05-06,0.5022855606345792,0.11360580801290669,0.0953213229362732,0.012282479709655346,0.01007273967153492,2.8034532000519277,0.2361569426927662,0.19104122990915443,0.12624361387469749,0.09774132831406292,-0.003267602432232767,0.3590352640233876,-0.028728127448419905,4.764227642276423,0.47095435684647313,4.753553146642578,27750000000.0,2227000000.0,1.3746913580246913,0.08025225225225226,0.03857980580169599,0.2171052631578947,0.9955197132616487,0.43765432098765433,0.016000000000000014,0.0169491525423729
US,AMD,AMD,2025,Q2,2025-06-28,2025-08-05,0.39804814573845154,-0.004684450227716331,0.11346779440468445,0.014836744763752062,0.011915009906401585,2.491008838768668,0.25400150842202296,0.2025527933707565,0.2616785946649317,0.22498373454782042,-0.01556329849012776,0.31705227077977716,0.03320785157300343,2.290566037735849,0.22990126939351208,2.280428742487125,29600000000.0,2834000000.0,1.7461491065927295,0.09574324324324324,0.04821942048219421,0.27169616772641336,1.0930576070901035,0.5372766481823783,0.0012999999999999678,0.002715688322540146
US,AMD,AMD,2025,Q3,2025-09-27,2025-11-04,0.5169803158122431,0.1462253947653039,0.1344365130867402,0.02063841268523515,0.016386418914910588,2.3076923076923075,0.26486264188188846,0.20940031993341224,0.23350638113778932,0.20560242266926237,-0.01207559109095583,0.355917289925209,0.20312296681847752,0.6121919584954605,0.4254587155963303,0.606242910678134,32027000000.0,3306000000.0,2.0332103321033212,0.1032254035657414,0.05489186833257233,0.3182547849351718,0.8105147864184008,0.7644526445264452,0.030000000000000027,0.025641025641025664
US,AMD,AMD,2025,Q4,2025-12-27,2026-02-03,0.5430379746835443,0.20545277507302823,0.14712755598831548,0.024412508381197035,0.019646723054018735,2.850026441036489,0.22106700106350893,0.1810441203234277,0.25316455696202533,0.23154819863680623,-0.014159683259977766,0.3410812222512405,0.11075059485182792,2.1348547717842323,0.2156074014481093,2.1213922052796375,34639000000.0,4335000000.0,2.6595092024539877,0.12514795461762754,0.0700385333107142,0.3433779329067288,1.6416819012797075,0.9269938650306748,0.20999999999999996,0.15909090909090906
US,AMD,AMD,2026,Q1,2026-03-28,2026-05-05,0.5282356383497513,0.16005071686335706,0.1348873500438896,0.021700755525219478,0.017666445250625926,2.7249190938511325,0.23548757407464863,0.19060294819316442,0.2882083292694821,0.25026821418121525,-0.020080731694854633,0.3784619521376713,-0.0016553067185978154,0.9506346967559944,-0.08471211118464594,0.9374789753186454,37454000000.0,5009000000.0,3.071122011036174,0.13373738452501735,0.07859659032959102,0.34969369369369363,1.2492141894925908,0.8479460453709381,0.08000000000000007,0.06201550387596905
