country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,000988,2016,Q2,2016-06-30,CNY,874418826.89,810140813.8900001,661784560.5100001,6092217.0200000005,49492602.199999996,72514628.9,11891974.720000003,65242752.42000001,28014929.440000005,1170963.87,12225839.92,72385173.57,891116632.0,932715525.23,1123949295.01,78893544.06,773339138.27,1462523681.44,188404524.86,791707664.52,3565066764.6,266435387.49,33330137.24,1894235916.64,505889643.89,12115724.2,59701204.03,2043280181.04,283394103.93,3044538197.58,3132628396.27,58968981.99,1689721218.64,1182612322.29,94239098.42,1123872111.12,749573630.78,22237058.359999992,471297026.74,127318876.48000002,62506777.09,23970470.229999997,99970955.72,37976133.330000006,-55986672.72,-39850829.49,6277906.619999999,6277906.620000005
CN,000988,2016,Q3,2016-09-30,CNY,806863967.0899999,784820314.9599998,626234736.79,4512359.26,48747176.20999999,96332593.71000001,7015551.5,22094986.570000008,42072074.09,84309.1399999999,11268945.110000003,50365655.31,891116632.0,932715525.23,1174314950.32,78893544.06,814788534.95,1498672236.92,236978448.15,770954507.58,3731872089.08,256140473.38,36638127.66,1878824753.95,548262513.97,13564232.39,64670194.53,2144757163.09,276324292.84,3098982315.56,3189615387.1,123036711.5,1785245564.52,1184337823.32,99513448.01,1106325845.66,734893321.5799999,101906736.83000001,607700557.43,111435787.77999997,58772581.39,35997206.67,36012819.970000006,21887331.809999987,-13420545.049999997,18726739.380000003,41449396.68,41449396.68000007
CN,000988,2016,Q4,2016-12-31,CNY,863094643.8600001,833209186.31,607033924.9499998,10430888.690000001,78865057.06,106371185.78999999,3514886.889999997,38098504.75999999,30668330.83,487427.52,9560345.57,62163975.69999999,891116632.0,932747415.67,1232274993.08,83097477.0,983833483.4,1258033086.48,145951134.93,804953997.66,3677762404.99,244895722.5,40469381.84,1909302952.8,569946243.58,24065739.57,69788366.39,2050058603.4,281808008.88,3167715649.27,3255198745.51,94912293.55,1649679435.02,1101446220.71,64657275.11,1148039466.96,1126225230.7400002,9218407.639999986,648036409.7100003,139986709.61,67961340.97,106295436.01,214130611.72,20545597.060000002,-31568301.840000004,-43831953.12,141776516.92,141776516.91999996
CN,000988,2017,Q1,2017-03-31,CNY,926883004.67,866055496.67,696395977.84,8434658.29,51665818.9,87281317.2,7379046.21,59757385.87,6273705.11,428884.24,9254608.04,54920167.65,891116632.0,932747415.67,1287195160.73,83097477.0,805587572.0,1673559001.64,271637562.16,815067593.31,4045608778.93,236675691.06,47208135.25,1917200904.92,676575043.01,13700140.05,97551535.92,2371505832.12,280573498.02,3221815112.23,3310730353.71,132643779.38,2056902244.41,1182445862.6,78551932.04,1154645782.74,487921577.54,64928152.44,584409358.05,191552371.59,53517850.36,88545863.08,-354721393.62,41572278.09,-40492029.98,184154462.66,-210421782.54,746143269.33
CN,000988,2017,Q2,2017-06-30,CNY,1104051068.79,1000537403.58,798649818.1899999,12519860.220000003,80476841.66,85828663.58999999,13462636.77,114196784.76999998,25720095.8,172268.14,16680132.77,121210949.87,891116632.0,932729271.21,1377217028.48,83097477.0,891579262.81,2004813168.17,176748118.72,952646665.01,4548299273.91,226176431.76,51701550.25,1931540371.81,835393112.7,16111516.17,141958434.43,2914291358.32,155680621.18,3310149671.54,3409867666.22,132272133.9,2402429222.24,1401037405.69,93772622.98,1161401945.08,976865705.3900001,46198760.58,752086769.95,132728897.66,83406787.74,-3423442.0900000036,78870234.73000002,28575684.86,-37502532.93,69954686.1,110026876.08999999,110026876.08999991
CN,000988,2017,Q3,2017-09-30,CNY,1262165491.2599998,1202132515.77,970323571.5600002,12647431.23,86389440.03,106647402.98999998,17803580.84,62730353.380000025,33839226.099999994,586091.0599999999,19560089.599999998,78798740.64999998,891116632.0,932729271.21,1456015769.13,83097477.0,957190474.86,2174108875.83,187678737.15,953559890.52,4759388432.39,220760659.6,53113235.81,1919203758.54,903705463.98,18079356.19,184673745.49,3045612766.45,153093245.59,3382434231.0,3479886178.89,225769004.21,2531018640.34,1485359334.53,89326824.86,1152153049.19,802371249.4799998,169564823.76,481739592.3699999,163781908.42000002,65085194.91,123167846.82000001,173701761.18,20926300.36999999,-26404035.320000008,-75716248.70999998,70885175.92,70885175.92000008
CN,000988,2017,Q4,2017-12-31,CNY,1187453223.52,1165665960.48,876434523.1399999,5206487.619999997,119274333.77000001,133557534.84000003,5826642.060000002,142619244.54,-63121953.489999995,262273.20999999996,14426908.130000003,69232089.09,1005502707.0,2590147852.58,1514133784.56,94211550.66,2247071640.43,1982257783.0,165917407.21,1052454753.09,6600177486.1,272644850.62,58188200.81,1977896035.63,1031794464.67,26697593.62,89682083.15,3118322309.11,139949472.88,5227029963.02,5319801739.74,166587602.42,2397007841.72,1692379522.98,75026191.17,1201022951.1,1253887806.65,44021744.81,652791868.0,193952848.07999998,133938920.97000003,167353362.43,200784183.01,39616573.56,-664863247.39,1742147959.92,1277010939.53,1277010939.5299997
CN,000988,2018,Q1,2018-03-31,CNY,1264318630.11,1198503134.29,961486157.32,11459396.47,106930158.89,90230948.96,14761279.04,77231532.57,156722.37,211492.25,17562396.27,60749278.74,1005502707.0,2590147852.58,1574883063.3,94211550.66,2045307312.81,2183310285.1,219783052.45,1205197165.73,6791080851.72,283030579.89,60454155.28,2072674745.2,1182921878.84,14408084.15,104396964.63,3343162203.34,137299868.62,5285875120.18,5383293524.96,158536945.52,2737160397.51,1839448476.08,125227393.36,1188611464.09,890047695.29,8832321.91,879737331.89,243737675.84,86786357.05,97575778.55,-383126241.23,65743640.53,76451253.89,86685085.44,-222285297.43,1981780963.44
CN,000988,2018,Q2,2018-06-30,CNY,1477372265.16,1371789791.2400002,1128107791.0,8506982.569999998,123853878.76,113730071.40000002,-3435295.5199999996,142886178.98000002,184403.01,24706.890000000014,25159408.529999997,119873912.22,1005502707.0,2590147852.58,1664591894.31,94211550.66,1862911308.54,2365330986.28,162292078.86,1313648934.43,6685774210.74,273364422.4,61479520.27,2028285916.12,1119399641.01,19657328.02,84810764.99,3074958628.07,142996637.72,5374311958.36,5496104861.07,179459700.17,2982913181.95,1996781959.28,116395140.12,1154705537.84,1111858355.54,63453567.36,764005763.38,190820069.77,101945831.58,69791032.39,80747874.25999999,64695170.760000005,186659420.44,-492351689.96,-223090493.8,-223090493.79999995
CN,000988,2018,Q3,2018-09-30,CNY,1285923905.4699998,1201339073.0699997,971526249.0800002,8580826.580000002,112199987.21000001,-41717434.47000003,-8516604.53,95166797.55000001,194492.06999999995,1002354.58,22885560.440000005,75828297.51999998,1005502707.0,2590147852.58,1740420191.83,94211550.66,1792591021.81,2319911018.41,123156997.17,1294410717.27,6472022609.63,265586789.01,61710910.47,2064750247.13,,22052863.73,87008194.37,2828951512.49,134893887.72,5446433990.6,5572927456.55,169935411.38,2814023155.6,1927483991.0,89284925.72,1153506231.87,1313839890.4,35112031.05,846185195.0700002,181667657.51,70385787.25999999,118471178.81,168684032.20000005,46861133.92999999,-145275729.3,-158374856.26,-134865772.51999998,-134865772.52000022
