country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,688146,2019,Q4,2019-12-31,CNY,1036909919.57,817630882.28,590956417.23,7379283.63,100520894.4,45196874.29,17864660.24,223112370.62,1900.86,6937.89,27456983.26,195650350.33,343000000.0,144395784.62,419366184.34,21857210.23,477456806.76,292998046.1,8744010.79,171779233.79,1072547423.49,72513677.56,2777518.49,999308119.9,241260512.38,4766193.0,26933355.24,697127988.67,439084843.11,935642711.61,935642711.61,39710425.19,314359506.1,241260512.38,15058051.12,856486401.95,1100329733.71,18175360.81,543585629.26,54362216.41,3201090.93,148704927.35,368846003.69,332419018.37,-332419018.37,421364825.99,457791811.31,473766231.24
CN,688146,2020,Q4,2020-12-31,CNY,1220333146.35,954897401.86,712224811.41,4860863.11,80692850.44,46285484.8,18909312.49,267853506.61,286654.92,105315.92,30426445.38,237608400.23,379325396.51,374561161.09,633213744.55,45618050.25,619428920.48,304108302.55,24406043.9,167131964.38,1269496170.66,71585036.46,2558203.11,1020204861.12,214377597.36,17273008.3,10972152.55,750412570.31,94736140.35,1444552321.12,1444552321.12,4552190.76,331677857.12,214377597.36,53302281.7,756434852.21,1297555291.29,55130223.61,665189723.4,62763425.28,73007636.77,157273249.75,413287994.7,241772894.51,-241772894.51,-25669793.69,144968243.12,618734474.36
CN,688146,2021,Q4,2021-12-31,CNY,1732849354.51,1377467040.82,1033643481.22,14757451.14,120987231.24,61757585.75,10586380.97,98737323.14999998,535856.08,150000.0,38101202.9,355120876.33,450000000.0,986293692.69,434125210.99,23519253.04,593561989.71,443595888.32,10676930.33,175429808.32,1298238031.62,70634947.18,3806214.4,1115645111.25,222761575.5,166896.82,25775982.28,304427142.89,201674336.61,1907781663.37,1907781663.37,10522270.58,452294962.32,222761575.5,4499807.6,899386338.7,1878559733.3,74929194.54,963554985.86,129727394.76,102544308.6,209215386.84,206332737.65999997,169784837.76,-169179537.76,-406128717.24,-25173071.0,593561403.36
CN,688146,2022,Q2,2022-06-30,CNY,527641022.36999995,,309182075.06999993,6122014.2299999995,30613551.379999995,18856570.770000003,-6852730.460000001,127415561.55000001,142495.54,520000.0,12877320.4,114160736.69,450000000.0,986293692.69,640371485.71,23519253.04,534605178.18,496688732.41,26752691.16,318990144.2,1512370979.9,70259821.38,4346221.98,1199125432.92,282938336.29,8934746.25,9646957.87,371674483.85,225574691.92,,2114247237.05,,,,,,,51427302.54,,,,87462408.63999999,106060325.84,145828976.32,-145640476.32,-7196525.75,-45279480.13,-45279480.129999936
CN,688146,2022,Q3,2022-09-30,CNY,496947701.8700001,,331288685.7800001,1670744.9900000002,26035692.010000005,22213607.529999994,-8967864.39,66056207.97999996,4150.260000000009,0.0,-2143609.34,68203967.58000001,,,,,,,,,,,,,,,,,,,,,,,,,,51506344.38,,,,97362264.59000002,250859060.45999998,143850511.60999998,-143822610.00999996,-15848356.600000001,92414036.54,92414036.54000002
CN,688146,2022,Q4,2022-12-31,CNY,504293928.46000004,1582615207.43,320604481.47,2320706.8499999996,32221660.299999997,18687932.120000005,-3625797.129999999,115138764.92000002,351332.87999999995,0.0,6681920.41,108808177.38999999,450000000.0,1385211223.46,395901550.71,44182345.1,638257100.01,415684768.66,9543446.31,257320195.84,1434862813.09,72502953.49,4417812.39,1408524403.22,300631965.4,1211110.89,4872352.4,341109907.63,212149799.89,2290127508.79,2290127508.79,9509677.57,415684768.66,300631965.4,412688.51,942566993.91,2287003323.4,26283479.53999999,1325085852.85,142429542.32,178418997.02,47912150.369999975,186120167.62000006,167831072.26,-167971097.40000004,-6543512.3999999985,11238472.620000001,11238472.620000005
CN,688146,2023,Q1,2023-03-31,CNY,401484257.67,342950207.92,253516693.14,1841124.81,34137579.51,19523229.97,2307745.3,91838827.94,29188.62,,6564418.26,85303598.3,450000000.0,1385211223.46,481205149.01,44182345.1,542745980.51,456403963.1,23526261.12,290023158.51,1430380400.58,71992280.75,4489527.57,1479147412.79,294998440.09,2799236.38,6197329.59,344829129.94,186039354.1,2378659329.33,2378659329.33,11376606.74,456403963.1,294998440.09,1164214.07,919980457.74,401809170.91,13377398.51,347573771.14,37813254.74,4336785.99,3779856.98,27414195.41,119490444.32,-119490444.32,-3135025.5,-95511119.5,542745980.46
CN,688146,2023,Q2,2023-06-30,CNY,398664952.86999995,307839334.6399999,243364205.2,3007912.9099999997,28837695.310000002,13202940.370000001,-12044139.260000002,98740168.18,72064.87000000001,,12034374.889999999,86777858.16000001,529411765.0,4108777165.29,452742291.43,44201350.55,3257651505.62,422053335.51,13876012.34,273221887.31,4071082439.8,71514381.01,7566877.4,1718840036.23,308155761.34,706305.73,6194114.42,458126392.9,177966893.94,5153829189.19,5153829189.19,125901541.12,422053335.51,308155761.34,1404087.23,911544966.29,479153698.95,593191.3900000006,155729703.84000003,30200183.589999996,24777938.53,77446106.08,193471567.72,284143806.19,-284143806.19,2804175801.48,2714905525.11,2714905525.11
CN,688146,2023,Q3,2023-09-30,CNY,398820866.21000004,373516135.21000004,266907546.46999997,2616660.8100000005,31585580.04,22599631.110000003,-15118877.029999997,79781785.70999998,36239.40000000001,,2864123.5200000033,76953901.59,529411765.0,4108777165.29,529696193.02,44201350.55,2822962459.2,474804527.32,15757271.83,244047558.15,3987226280.95,71000112.04,7794800.62,1783612750.61,329974677.27,4658665.79,4658046.12,368940837.1,173143935.66,5228754258.8,5228754258.8,10431393.08,474804527.32,329974677.27,6425127.29,999251783.51,368574257.12,59528965.54,240062291.66999996,33648859.980000004,3327293.0599999987,83268144.1,79555390.16000003,95659362.71000004,-395604312.71000004,-117273237.61999989,-434689046.4200001,-434689046.4200001
CN,688146,2023,Q4,2023-12-31,CNY,417309336.94000006,366811293.3700001,257514016.4100001,3289836.5300000003,52421620.20999999,21100060.450000003,-11568299.120000001,81879691.19999999,232930.14,63152.14,-3774335.4000000022,85823804.59999996,529411765.0,4108777165.29,582034081.35,77687266.82,2927547613.08,476308665.36,2230424.04,225283751.45,4048819197.64,206603700.36,,1790104169.41,276873558.52,1028255.43,8326040.75,312190762.52,214213587.35,5312519017.18,5312519017.18,8203654.04,476498665.36,276873558.52,1117741.5,1480063102.35,472611690.3699999,86859457.47999999,180943883.46000004,47134405.66999999,2190650.3800000027,105247620.31000003,226920227.89999998,124111281.23000002,-124111281.23000002,-4152627.75,101014001.42000008,101014001.42000008
