country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,002428,2016,Q2,2016-06-30,CNY,56411615.84,88545324.03999999,51943127.71000001,177010.95000000007,724418.66,24786011.199999996,1582185.4799999995,-32133708.200000003,2698930.3,69166.8,-2670292.5300000003,-26137406.980000004,653120000.0,327965527.68,472944144.59,81762243.47,153889464.41,114139504.55,24803817.06,209568350.38,602169340.7,347751126.25,20796479.46,1478903625.82,80465893.12,1912956.86,2792587.69,429650805.52,32653888.85,1540389128.37,1618768272.15,141865007.08,129029405.75,80465893.12,39651377.21,992694411.39,81410273.18,2324064.6900000013,7770088.289999999,26672077.720000003,4334089.11,6436326.260000001,44925108.17999999,49987855.67999999,-49970555.67999999,67256802.79,62233876.21,62233876.20999999
CN,002428,2016,Q3,2016-09-30,CNY,35695930.349999994,72378636.50999999,33760154.370000005,259089.2300000001,603302.7400000002,22912039.439999998,3477081.6100000003,-36682706.16,10413276.36,104025.7,-3959893.25,-21238582.639999993,653120000.0,327965527.68,451705561.95,81762243.47,145590423.07,106504170.83,29462288.0,213124646.5,594879386.52,348322404.12,25295948.93,1466744028.37,70575581.56,1823672.2,1838107.58,431581208.95,34123888.84,1518637899.7,1595918317.1,205026024.2,122822180.58,70575581.56,38454809.43,976185414.7,62633024.22999999,12553422.620000001,43988101.10000001,25630075.93999999,5097426.82,4918781.109999999,-2331762.4799999893,14573225.700000003,-14573225.700000003,8614322.920000002,-8299041.34,-8299041.340000004
CN,002428,2016,Q4,2016-12-31,CNY,41523773.73999998,90942560.47000003,45259745.370000005,3300201.9699999997,455558.4299999997,28580663.650000006,2933267.4000000004,-49418786.730000004,2606626.24,4660333.16,-3325145.3999999994,-45475866.11000001,653120000.0,327965527.68,406229695.85,81762243.47,68279665.67,80728155.35,24979855.24,198226643.38,450491112.49,391784443.95,27889244.37,1455312949.43,57766989.22,4947300.13,2861927.38,325719754.4,31933888.84,1473501782.24,1548150418.68,206546781.23,98912475.94,57766989.22,12952126.69,960510162.98,52210131.20999998,3849070.1899999976,-448179.90000000596,25181236.190000013,6833522.259999998,7763728.059999999,17817279.620000005,18438059.950000003,-8634381.560000002,-101365239.32999998,-92051986.68,-92051986.67999999
CN,002428,2017,Q1,2017-03-31,CNY,79901359.96,80801972.65,61645230.56,1710139.78,488079.24,17960782.89,3959099.25,-900612.69,3107957.38,15.75,2042279.26,1421569.66,653120000.0,328446152.95,407651265.51,81762243.47,208514856.47,85668545.57,31014026.63,190557441.34,588972753.93,388582483.86,26041095.86,1454301462.03,68169412.02,3110708.09,6014516.25,485500439.7,32307481.92,1475751493.42,1525466294.34,202414603.53,98135570.37,68169412.02,11721334.1,945398081.99,87942399.6,3201742.36,22965151.63,21180975.91,7268524.47,4464057.14,37517271.04,18105667.68,-39670753.28,142412562.5,140235190.8,193773627.19
CN,002428,2017,Q2,2017-06-30,CNY,92942787.07000001,96080594.26999998,74941561.25999999,1550175.5599999998,897518.1200000001,19865372.479999997,3814425.4299999997,-3137807.2,6054420.489999999,156494.01,2265666.7,1178601.5999999999,653120000.0,328469662.08,408829867.11,81762243.47,168516877.69,93196797.32,26840923.03,172050280.09,538255944.4,385158551.15,23804338.59,1448569479.85,61613815.69,1652401.83,3444042.93,388201091.43,72181075.0,1477377796.09,1526443257.82,117457880.32,110541083.56,61613815.69,13296341.88,928724653.77,88147100.30000001,478872.53000000026,33858468.730000004,21460774.220000003,10146281.920000002,6069582.2700000005,19044220.39,12307225.5,-10453062.799999997,-49636826.81999999,-41124302.010000005,-41124302.00999999
CN,002428,2017,Q3,2017-09-30,CNY,103781180.58000001,114542993.81000003,90082790.91,1907998.4699999997,713542.9199999997,22497050.400000006,3032063.91,-10761813.229999999,11093270.290000001,2678.6199999999953,-134182.81000000006,1406450.0100000002,653120000.0,328469662.08,410236317.12,81762243.47,99667351.57,77473295.65,27751997.97,195753422.33,483069435.69,382662624.16,24117800.82,1444874406.15,88358747.85,1530608.41,2950580.74,329049127.27,72217668.08,1478576651.24,1526677046.49,64523619.03,100961729.13,88358747.85,13132914.62,913727168.72,123591606.92999998,15265721.059999999,80092832.39999999,23664292.379999995,8109788.32,-1525020.6300000008,31060589.610000007,6010571.700000003,-12384956.370000005,-87778138.88000001,-69193518.79,-69193518.79
CN,002428,2017,Q4,2017-12-31,CNY,187657127.13,180927790.81,153876247.20000002,1921473.2600000007,973398.1900000004,21001334.65,3553790.2300000004,31375777.28,-20222835.98,41576.919999999984,5800965.379999999,4457752.720000001,653120000.0,328469662.08,414694069.84,81762243.47,167025722.16,54988048.65,21302053.12,207388780.22,541927475.64,380315034.22,19079762.29,1427463846.28,64239945.17,1998305.07,3654851.05,366269972.36,70558966.83,1483442888.59,1532562382.73,62976470.2,86365511.99,64239945.17,11177630.86,924478991.96,244149546.20999998,4851921.030000001,187218158.78000003,19355258.110000007,8690532.25,15842085.640000002,19182624.959999993,7420109.529999994,2870312.280000001,45442965.03,67536403.14,67536403.14
CN,002428,2018,Q1,2018-03-31,CNY,100853280.28,99515356.68,73673240.82,1815165.8,528352.19,18909107.21,3759085.14,2100841.35,333248.01,,172318.48,1689088.57,653120000.0,328469662.08,416383158.41,81762243.47,47097533.25,90735988.0,33479070.17,222726713.63,477761945.53,377222675.82,19005300.68,1418879094.13,65895139.31,1557080.74,2312067.13,291593433.08,70393598.91,1484868499.6,1534654007.67,142780456.98,110912187.3,65968039.31,12605909.4,909186845.93,68189751.53,606041.57,68351054.59,25974116.32,10218398.43,5321381.41,-39215780.04,7991728.0,-7095644.92,-72660041.67,-119036939.95,31955269.58
CN,002428,2018,Q2,2018-06-30,CNY,99346915.18,99998000.88999999,76824961.03,1618384.22,920696.06,18876923.689999998,1039518.4099999997,5864495.24,4548.979999999981,168428.08,672835.81,5927871.75,653120000.0,328469662.08,422311030.16,81762243.47,57675751.07,104460576.43,31384020.81,236549233.24,503078469.72,373982505.19,18639807.55,1413141665.99,74239080.92,1527082.96,1452126.86,344767391.28,31689486.33,1490813530.06,1539763258.1,122793141.53,121018773.83,74239080.92,4847213.31,896878275.39,99978230.71000001,13108959.43,62805412.03999999,25872142.29,8201927.170000002,6329385.99,13668517.439999998,13124042.52,-12393751.040000001,5713544.43,6989817.280000001,6989817.280000001
CN,002428,2018,Q3,2018-09-30,CNY,119367444.59,121369513.81,97571015.32,1407870.1099999999,894615.5299999998,10912617.940000005,1296814.71,2382448.8100000005,20080.98999999999,120000.00000000003,457281.28,1470238.5199999996,653120000.0,328469662.08,423781268.68,81762243.47,119611178.48,133552637.97,31774656.32,230191601.27,547216519.46,370840263.18,18352876.47,1415432635.83,,1438222.2,3673096.43,387327947.38,33564746.08,1492352613.62,1541756461.83,91310688.77,150003975.5,127652510.8,8584627.07,885762702.94,90730445.03999999,6412475.48,69082721.47,29619439.78,1993162.5700000003,5973585.380000001,33101153.14,9451763.030000001,-9450412.219999999,41477035.55,65141294.06,65141294.06
