country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,300308,2016,Q2,2016-06-30,CNY,46362725.4,46728325.92,33933494.01,720109.79,1030605.29,11629873.010000002,-110436.72000000009,-32978.25999999978,12827713.39,7338.77,968452.16,11818944.2,216010800.0,232337575.52,91375327.2,12317199.0,115764326.63,74339648.69,1157810.67,82057628.57,291826408.93,102241140.49,2815629.68,337587276.82,14517566.61,3341801.79,5300249.18,59702489.59,16846119.3,552865076.86,552865076.86,11655423.52,92329097.11,28185903.09,517545.95,187156702.82,27051320.649999995,28728925.54,11409821.01,6803566.959999999,4001815.12,8933045.56,24768402.18,-10570697.389999999,36570697.39,-14204043.37,47135056.2,47135056.2
CN,300308,2016,Q3,2016-09-30,CNY,25951711.17000001,27111440.830000006,18631501.03,51954.109999999986,705783.2799999998,8664715.529999997,-497636.88,-672381.2700000005,-958922.5800000001,0.0,-459220.29000000004,-1172083.5599999996,216010800.0,232337575.52,88043135.64,12317199.0,122801108.48,53294800.33,7252836.55,81249237.4,292407993.81,99982488.78,2798675.27,333066297.43,12776169.77,3424953.75,1392756.36,58813343.02,16988746.22,549672202.0,549672202.0,12243623.25,79563885.53,22489158.37,1540925.85,184139713.8,49794884.83,456846.44999999925,22255762.790000003,6553998.4,5602970.2,106083988.39,-90244988.5,2118877.7799999993,-2118877.7799999993,-1337531.6800000016,-93701397.96000001,-93701397.96000001
CN,300308,2016,Q4,2016-12-31,CNY,48980703.86999999,45973385.389999986,31902778.379999995,1944231.37,844849.8500000001,10326642.330000002,165956.54000000004,5113871.82,1156163.0,18097.829999999998,347498.16000000003,5904438.829999999,216010800.0,232337575.52,92942161.32,13322612.15,69262623.85,55876004.39,11102174.94,71610449.38,303993762.67,96975056.26,2783152.93,328159664.75,11232938.33,3688162.37,5933571.2,67341217.32,9030000.0,555782210.1,555782210.1,12421653.69,81216243.95,27522807.53,802270.55,183771299.19,42619645.42,-9484138.91,15195158.439999998,7413142.039999999,2302829.51,-89736148.12,97960524.64,17869127.930000003,-95095527.94,13379026.950000001,16282158.730000004,16282158.730000004
CN,300308,2017,Q1,2017-03-31,CNY,14564576.12,20480646.88,9961721.83,510994.21,791846.57,9559294.96,-343210.69,-5198807.36,821453.86,4173.86,,-4381527.36,216010800.0,232337575.52,88543402.06,13322612.15,75533482.15,37831127.88,11257679.7,88198252.26,298243280.27,94256975.13,2783152.93,322193504.99,13175016.77,3163531.6,1404638.55,60136564.16,8880000.0,551420221.1,551420221.1,10249276.8,62287297.26,22042436.82,966568.9,180207308.29,36202905.57,1081138.49,18836952.95,7374353.15,5659150.18,1280830.11,4132757.67,3896285.36,36288207.84,,40420965.51,73982135.14
CN,300308,2017,Q2,2017-06-30,CNY,56023104.24,49114701.79000001,36661040.230000004,927818.8500000001,879350.7700000001,10535104.669999998,-677500.26,8836330.98,-73374.33999999997,0.0,412658.71,8350297.93,216010800.0,232337575.52,94732324.47,13322612.15,70179314.82,56866246.46,10989906.22,76897128.98,307757205.78,91177233.33,2783152.93,315384254.53,11382562.07,3412077.8,4643036.03,56551821.61,8730000.0,557859638.7,557859638.7,10002299.54,79155146.73,17749280.07,535709.03,175997366.67,31936691.479999997,3934849.62,14297011.25,7012056.529999999,1737364.8200000003,6393491.9399999995,6458588.279999999,416807.3999999999,-10601300.600000005,-2160108.0,-6302820.32,-6302820.320000008
CN,300308,2017,Q3,2017-09-30,CNY,1068885525.86,927636265.5500001,781513129.4000001,2247059.66,16740203.190000001,97686080.30000001,20620964.06,143262254.19,1808076.79,258688.51,22476526.38,122335116.09,473857056.0,3523845291.06,165540019.47,61467130.61,1038731791.81,898812566.01,248996028.86,1637130081.7,4155274102.09,422176406.92,,3341618660.21,1149731695.61,53251669.88,27288087.48,2601416538.09,669534486.57,4225941737.64,4225941737.64,93215136.51,1001815053.27,1492905974.54,3504226.45,1086948397.11,967631662.97,30284040.65,807652669.2099999,121749817.35999998,175580518.38,28880102.81,-2500606.4399999995,166924361.61,-196924361.61,1000416002.48,800969227.4100001,944033161.1800001
CN,300308,2017,Q4,2017-12-31,CNY,1217610264.0400002,1070070885.06,897372944.77,2761092.8699999996,13610865.43,128128000.84,17526197.82,58970173.19,-2141718.22,128703.38,21498221.88,35201529.71000001,473857056.0,3555033053.16,252287469.69,13322612.15,957231815.04,1012565848.29,73635133.27,1968995504.73,4307755928.55,454177804.44,22907786.97,3502266790.53,1403617952.28,74254842.73,33874696.38,2947116944.86,857047487.98,4005858286.24,4005858286.24,361209234.82,1100641112.74,1673976790.78,9051655.37,1162100052.25,1229268893.17,36109147.86000001,1341858208.7000003,-13920667.889999986,-108129648.83,126854602.86,33266372.740000002,249540824.36,24887348.110000014,-17631746.74000001,33818683.639999986,-109245250.13
CN,300308,2018,Q1,2018-03-31,CNY,1398598185.75,1243721773.73,1058919223.21,2308848.68,13991237.89,135838832.65,33588584.21,158215373.4,5193.0,-10373222.55,20827132.72,147766656.23,473857056.0,3577761546.94,400054125.92,13322612.15,610814616.99,870973731.69,49157047.1,2107577362.21,3990485955.64,434304394.07,26927848.65,3618318579.46,986918620.77,54952047.02,41578178.48,2328296979.68,1104086372.49,4176421182.93,4176421182.93,362634934.6,959976204.33,1353249291.71,12536096.34,1204112023.11,1515377718.83,130997276.2,1569289412.25,146692984.24,112805261.82,127191575.55,-44276822.86,111672453.28,-255592453.28,-22587678.74,-337408932.62,565058293.25
CN,300308,2018,Q2,2018-06-30,CNY,1426962257.9299998,1236893321.3400002,1056905911.78,2552934.6699999995,13120207.79,143683323.27,18357476.880000003,197036465.23,1299655.51,146960.08999999985,29051968.15,169137192.50000003,473857056.0,3599178703.16,551184750.29,13322612.15,1208788232.81,1105400606.51,89469864.82,1975688316.92,4458124616.12,417098066.92,7151162.86,3664829462.08,920831524.41,48878222.61,11735928.89,2826824968.25,946884660.2,4349244449.75,4349244449.75,402626670.71,1130653276.26,1216110925.36,1080694.44,1315612771.39,1411639488.1800003,-70130268.81,1257633315.0700002,38627767.22,-46506662.64999999,-3455906.4899999946,266261984.8,151083170.12,-27405562.429999977,369357554.84000003,628814472.76,628814472.76
CN,300308,2018,Q3,2018-09-30,CNY,1377260647.3500004,1192728371.29,992993019.53,2768151.630000001,15721994.490000002,-89142419.46000001,12657045.979999997,186472571.07000005,67289.53000000003,3248981.9400000013,18721021.890000008,164569856.76999998,475504056.0,3672963020.45,715754609.32,13322612.15,917185664.04,1043521770.27,112524524.35,2023373778.86,4212543378.05,400367344.91,7151162.87,3766821605.8,,52452326.97,3394859.25,2952652382.92,488907453.89,4537805147.04,4537805147.04,403891545.99,1067058196.5,1059429474.54,1972535.97,1401567750.8,1378144170.3899994,126055454.61,860837530.5,233353601.39000002,401326066.78999996,29233959.169999987,87595325.97000003,204982976.98999998,-204338813.68,-181415783.00000003,-277176287.78999996,-277176287.78999996
