country,code,symbol,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic
CN,600487,600487,2016,Q2,2016-06-30,2016-08-29,0.22826203935231346,0.08969659659602502,0.056660612416361486,0.05526217249399328,0.015930024807280597,1.1386384030566654,2.3683112434714184,0.6724401660911556,0.1217239522386687,0.06491752289975156,-0.018292435842338167,0.3580841638209329,0.4209792446217282,1.9587366809903455,1.3319525816578746,-0.013754439669884766,16195702542.17,814623215.3399999,0.6562825404337294,0.050298726666466155,0.16819120725765443,0.37163036431359675,1.0452039576941625,0.21563314483310675
CN,600487,600487,2016,Q3,2016-09-30,2016-10-31,0.2079177381864456,0.1358009532641448,0.12307864660876214,0.12577474170744665,0.036321588823387235,1.2240950956429664,2.2593403221823705,0.6622615796405945,-0.008880924305946903,-0.03000606483242206,0.03894242753018257,0.2552337910260589,0.14425808969422738,1.541759718422567,1.485566799310229,1.541759718422567,17294803851.33,1218165538.56,0.9813871729414283,0.07043534861867316,0.2302994259415856,0.3223114024616507,1.4497390590987855,0.5359705856280242
CN,600487,600487,2016,Q4,2016-12-31,2017-04-22,0.1781812139609859,0.040514311048258235,0.04595085801823486,0.046655982472005406,0.013753010018254925,1.273756334389934,2.213268676650902,0.656001107196517,0.43535812847254757,0.38401495562589516,-0.11654890295224118,0.5221708866815198,0.08168741816375835,0.5762938726319407,-0.5961568773976479,0.5762938726319407,19300546444.93,1316391523.88,1.0605206888645051,0.06820488360969691,0.2285982161420687,0.42300069422117215,1.2981059761326703,0.21644803492303263
CN,600487,600487,2017,Q1,2017-03-31,2017-04-28,0.21792450005553518,0.06627539480246537,0.060669205755608156,0.04621423616342308,0.01361266968307995,1.2921089329352018,2.269982949443184,0.6647258522449362,-0.18137944896951427,-0.24415938280319702,0.054309733298303194,0.3768370680712214,-0.2171671427719205,1.4193660142743805,0.033579126391368064,1.41936601427438,20553301218.170002,1479304671.9,1.19176793622904,0.07197406665709892,0.24618982458391014,0.37478805643746993,1.3207388330954473,0.22371617084487638
CN,600487,600487,2017,Q2,2017-06-30,2017-08-30,0.18773572881125683,0.09979517692110298,0.07163960579723452,0.0789246971672885,0.022170941879263602,1.2057005473280025,2.55909746152241,0.6910804428267816,0.01162442731401501,-0.02600135340910278,0.018573427634305265,0.4471106936540852,0.4935058824594616,0.8296738283825025,0.7635663981863869,0.8296738283825025,22665404938.85,1701374133.43,1.3706731130288823,0.07506480197553111,0.27419379672272304,0.39947031503167807,1.0885411824654372,0.39453832163294905
CN,600487,600487,2017,Q3,2017-09-30,2017-10-30,0.22920789507355496,0.1424997040944194,0.11872101467694668,0.1102135389100627,0.03605046549230519,1.4765543915811628,1.5780634911979634,0.5932173728291648,-0.09520262348903291,-0.13570132359989281,0.0649594072007924,0.40785015176399564,0.1132140286831953,0.3580048459731431,0.8448161120811524,0.23965264676174236,24869979563.480003,1939548924.73,1.4263742806334117,0.07798755603233809,0.2366069400228933,0.43800298501607204,0.5921883055588251,0.6644173550602214
CN,600487,600487,2017,Q4,2017-12-31,2018-04-28,0.1713196912995087,0.06401456069847097,0.06322172841050924,0.042727380378797634,0.015856999234763754,1.3926744083528133,1.659077217676114,0.6081064468764279,0.25543044832816697,0.05617345195479428,-0.048208956023141236,0.1847626480797906,-0.0897164386901903,0.630061887812678,-0.5152526261144317,0.48799950133049275,25950269006.99,2108827809.6,1.5508645910113694,0.08126419841859686,0.20574235867668586,0.34453545556513476,0.6019761380598474,0.3220745680294376
CN,600487,600487,2018,Q1,2018-03-31,2018-04-28,0.21120680226786068,0.08830058256587478,0.07613464650427317,0.0461472237494129,0.01694849089010733,1.3466063541518458,1.6437519476576594,0.6048957598735775,-0.12314454248450905,-0.21691411277627332,0.04436195180829778,0.38241105526117924,-0.08657080132651995,0.734807233835924,0.09999537969175143,0.5836161302539651,27700621182.920002,2312877872.21,1.7009261633478643,0.08349552369013671,0.22155611753784818,0.3477455951665547,0.5634898720622366,0.35428053674859805
CN,600487,600487,2018,Q2,2018-06-30,2018-08-30,0.20174014710500476,0.09805267364402902,0.07714533395456954,0.06393846527471937,0.022182601021431894,1.1982723507213482,1.957702017070408,0.6440724086932823,0.09294372566473,-0.0740216817687374,-0.004542717000786645,0.3084129909340174,0.41356110486047903,0.40896862863528516,0.43232612886081245,-0.08130367308033004,29808931822.27,2513161348.13,1.3201555209828106,0.08430900386213902,0.2328767498112355,0.3151731417414707,0.4771362152211771,0.3624609069132417
CN,600487,600487,2018,Q3,2018-09-30,2018-10-30,0.22027469266135613,0.12208292016901562,0.10585958658416605,0.08110623072679549,0.026654806625978997,1.1713182367328754,1.9679465736160238,0.6461085590004301,0.0338456967747387,-0.008019395473231414,0.01813266392957893,0.1608894199635995,-0.012300858362122913,0.035126547744559256,0.3553304839524658,-0.2606238945458502,31033288893.839996,2544896726.23,1.3368260123702282,0.08200538250830235,0.22071036403247635,0.24782124627920576,0.3121075182902484,0.4912543163805735
