country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,03993,2016,Q2,2016-06-30,HKD,1102518965.24,370814472.62,378512670.85,348793780.2,403175064.47,101155643.32,195369.8999999999,-29718890.650000006,11617606.700000003,168774742.92000002,0.019999999999999997,270150969.37,-657486666.4000001,685929200.1800001,13855661894.49,34334396510.28,17319740880.17,18468354359.59,16561455497.01,9346131434.44,4291785180.03,3377439739.8
HK,03993,2016,Q3,2016-09-30,HKD,1236188400.0,71593700.0,147078200.0,221550700.0,565134500.0,95374800.0,18090200.0,74452500.0,80430600.0,554839800.0,0.0,330602500.0,-11067661600.0,9939804500.0,13798675033.45,44789493431.01,17833494641.91,17225152416.72,26507744779.37,11580312928.89,4225711351.87,3377439739.8
HK,03993,2016,Q4,2016-12-31,HKD,3453531006.9700003,414540580.75,447601289.5,691799665.81,908712875.5999999,438134732.89,438801808.03,244218376.31,-3427144.699999988,1078931646.06,0.03,2049266436.0500002,-17220600729.21,11881010011.400002,9970224098.0,87924361112.38,18738058223.62,19802956226.82,53587434145.01,15981674825.96,27272921262.94,3377439739.8
HK,03993,2017,Q1,2017-03-31,HKD,5782530000.0,597220000.0,1493080000.0,1902990000.0,2193000000.0,210950000.0,2250000.0,409920000.0,494380000.0,915460000.0,0.04,1427250000.0,-200260000.0,-1203130000.0,10302756068.94,88088331052.87,19333095056.9,20710957170.84,53162119724.72,15899964550.42,26777717880.52,3377439739.8
HK,03993,2017,Q2,2017-06-30,HKD,5872411000.0,237919000.0,596964000.0,1213189000.0,1940351000.0,252449000.0,3453000.0,616215000.0,226217000.0,-183049000.0,0.010000000000000002,2054161000.0,787699000.0,227456000.0,12542876600.0,87980415000.0,18708920400.0,23408365900.0,61579606400.0,17563229600.0,26101008700.0,3377439700.0
HK,03993,2017,Q3,2017-09-30,HKD,6051591000.0,781301000.0,1335430000.0,1681130000.0,2123029000.0,230978000.0,10976000.0,345700000.0,411886000.0,759506000.0,0.039999999999999994,2185046000.0,-13028507000.0,18243922000.0,25443430000.0,100207160000.0,37278510000.0,38792440000.0,55324160000.0,13253450000.0,24922020000.0,4319850000.0
HK,03993,2017,Q4,2017-12-31,HKD,6441025764.099998,1111356169.73,1956342656.4499998,2001481646.08,2679236707.9400005,362923249.1,22367036.11,45138989.630000114,653718228.6300001,1079655776.9099998,0.05000000000000002,2762354927.59,8331841770.82,-9896212014.369999,26508760356.69,97837246152.38,38157183127.02,39048798233.8,51928111874.8,13503108244.13,24234932199.51,4319848116.6
HK,03993,2018,Q1,2018-03-31,HKD,7432136592.84,1547182488.9,2575657918.45,2869894326.49,3318613010.08,175831464.36,1187912.19,294236408.04,722538739.66,1142326203.4,0.07,2571731476.07,-4391903985.94,-298848251.56,27747760000.0,98199740000.0,38918470000.0,41380740000.0,51506120000.0,14740670000.0,22913320000.0,4319850000.0
HK,03993,2018,Q2,2018-06-30,HKD,6627659155.200001,1575327733.2399998,2048715813.62,2189869189.5300007,2754894198.24,282033572.21,-760580.22,141153375.90999997,300909436.6700001,2473737535.47,0.07999999999999999,2839977350.4900002,456280754.0899997,-1451860402.98,26628692000.0,100916206000.0,39555352000.0,38856952000.0,53033958000.0,16760504000.0,23416773000.0,4319848000.0
HK,03993,2018,Q3,2018-09-30,HKD,6024018256.32,1014330673.8800001,1338892443.8100004,1479515709.4099998,1945904078.7400007,218974982.50000006,1116884.07,140623265.59999996,261516636.62,2090207230.7600002,0.04000000000000001,2783699550.2599993,922989618.4299998,114393360.94000006,29406854000.0,104567978000.0,41271696000.0,40730940000.0,54600606000.0,17957550000.0,23869235000.0,4319848000.0
