country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,revenue_ttm,net_income_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy
HK,01109,2016,Q2,2016-06-30,2016-08-26,0.338502362038328,0.34522016240981357,0.17135953034648646,0.06667595856547973,0.018994207784436647,1.5233597600126345,2.4200740256323736,0.6762612301955235,0.00790764335456615,0.01811769148762988,0.3019909378759216,-0.33968898576592865,0.2847821989243129,-0.32902102789721654,95896628516.34,16275441156.27,0.16971859603486267,0.16604711822570528,0.24020157657665653,0.25310462015734925
HK,01109,2016,Q4,2016-12-31,2017-03-22,0.33672321157514534,0.3487878666790734,0.18285375204806129,0.10727949324535634,0.02960103936505655,1.4597358040747819,2.4724517626210885,0.6741356949206312,0.22722876721270494,-0.007183591017417819,0.03286003742461774,0.5642023458031895,0.1199469615901767,0.6691237850276748,97794566176.77,17443732168.8,0.17837118002312444,0.17155243345966023,0.12342209269223026,0.17649833389024816
HK,01109,2017,Q2,2017-06-30,2017-08-23,0.3500537509135602,0.33347638464704904,0.14481922776480027,0.043048176040521566,0.01113142211015076,1.4176488509797613,2.8628351183194662,0.7043909847658516,-0.4272780729220353,0.0439738330352489,-0.18269681656651948,-0.47749523223364665,-0.30928139429873014,-0.5861789210020649,90826802518.32,15422461429.239998,0.16980077467913995,0.1470742351885051,-0.052867614601864066,-0.05240900807787918
HK,01109,2017,Q4,2017-12-31,2018-03-20,0.4246051320435349,0.4299929212003761,0.21443957279872405,0.1347282504975797,0.033372410077826195,1.3931077534656626,2.808340299676374,0.6997812036846152,0.31974631847454227,-0.016388485832106017,0.18632970523302594,1.270466756321567,0.3912541161405365,2.3619701526791457,101942519000.0,19690400000.0,0.19315198597358577,0.1748024463943562,0.04241496215374885,0.12879513451934388
HK,01109,2018,Q2,2018-06-30,2018-08-21,0.4812067720602831,0.47979423963254697,0.20217663576613976,0.07282711871541611,0.017052806475783507,1.4378715419679695,3.2324104321184435,0.7150372206021234,-0.2872340308889534,0.041279870713187734,0.40446650538024054,-0.38141948061126985,0.9607224640443834,-0.41679361356557887,114549996000.0,24027204000.0,0.20975298855532043,0.19770078335524113,0.26119155165563557,0.55793574911758
HK,01109,2018,Q4,2018-12-31,2019-03-26,0.4071183799431852,0.40262750879670356,0.19877020802881085,0.11443870034504275,0.025204724902839343,1.3243313174946252,3.300658062315479,0.7242889122267268,0.5142627097484672,-0.04000550079215047,0.09380744777664951,0.7682539515753422,0.013881584916685563,0.7384610465521573,121188926000.0,24237875000.0,0.20000074099179657,0.18026628996633792,0.18879665902703469,0.2309488380124325
HK,01109,2019,Q2,2019-06-30,2019-08-20,0.3821039137383118,0.4671662942263108,0.27757057565895943,0.08783343081315285,0.018305596488653136,1.3127238594213035,3.7241543366364342,0.738700524489768,0.1634086205503672,0.007528905683220851,0.04730313848633494,-0.40771904535924286,0.437854250257403,-0.17291546272546032,123259768000.0,28113284000.0,0.22808159106708686,0.19402986764001826,0.07603467746956527,0.17006056967760386
HK,01109,2019,Q4,2019-12-31,2020-03-26,0.37744432243844434,0.36550389533022165,0.15693541299945388,0.10032358045630749,0.021453180830437343,1.3244457983068487,3.0365027101342736,0.6937338157988334,0.25708637038015975,-0.01369070599149717,0.3217569363950381,1.2316384243635494,0.04356921872306985,0.2617443220035329,148167235000.0,28783682000.0,0.19426482514842097,0.1798353949394533,0.2226136487091237,0.1875497336297014
HK,01109,2020,Q2,2020-06-30,2020-08-26,0.33536872295596426,0.3869823087724168,0.2526359313348606,0.06420668185936801,0.014349123286840525,1.255534688005689,3.30678109549669,0.72345603830807,-0.08212117291825065,0.019013411650090177,-0.01811836397045674,-0.5600175972460366,-0.10632248756906948,-0.291712673601056,147336527000.0,27430588000.0,0.18617642589064148,0.1548572970352825,0.19533347653226163,-0.02428375141089889
HK,01109,2020,Q4,2020-12-31,2021-03-29,0.29960463784292113,0.3049383244026625,0.13700577083024865,0.09656911728121706,0.02189156967629942,1.2933477644052152,3.0119181181102777,0.7051438769200179,0.19339280343303372,-0.00900984422468649,0.3152001876341104,1.9892108852579855,0.14817944566486085,0.6210645071152197,179587269000.0,29809959000.0,0.16599149352841933,0.15614053893492258,0.21205790875425334,0.03565481997751374
