country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,01109,2016,Q2,2016-06-30,HKD,38138396658.45,6535377739.56,13084078075.08,13166143488.48,12909937353.24,1325548727.16,1087240236.39,216558848.61,5321340371.31,4463590140.63,0.94,301584838.89,-9278487256.74,12539143047.09,39725155613.7,355029292381.56,99208761169.47,250049536133.73,240092546021.4,164143456258.59,6545006451.78,592366648.98
HK,01109,2016,Q4,2016-12-31,HKD,59656169518.32001,10908354429.239998,21253738491.839996,20807348100.54,20087616990.480003,1432191611.4599998,1228460095.53,-43633964.43000001,8890766896.169998,4861428830.099999,1.5699999999999998,13555597856.28,1266193018.8599997,-16247384344.65,41750316803.52,381995802900.54,104154511703.04,266514252400.08,257517006045.12,182577046925.97,8078691926.16,619979513.94
HK,01109,2017,Q2,2017-06-30,HKD,31170633000.0,4514107000.0,9879961000.0,10394670000.0,10911397000.0,1398764000.0,-382968000.0,643347000.0,4394447000.0,6253021000.0,0.65,-13318528000.0,-7396112000.0,18153511000.0,39209285843.84,429060853711.84,105568984862.8,307061738798.32,302226597270.56,216599292967.44,8107452492.48,601550144.48
HK,01109,2017,Q4,2017-12-31,HKD,70771886000.0,15176293000.0,29545293000.0,30431410000.0,30050106000.0,2256003000.0,2151955000.0,959353000.0,13280535000.0,15916811000.0,2.19,22629050000.0,-17979899000.0,10030798000.0,53774004000.0,480450504000.0,119718480000.0,334099030000.0,336210232000.0,239822820000.0,8345355000.0,655829000.0
HK,01109,2018,Q2,2018-06-30,HKD,43778110000.0,8850911000.0,20416567000.0,21004485000.0,21066323000.0,1580320000.0,931778000.0,929162000.0,9709630000.0,10737895000.0,1.28,-12574563000.0,-16313718000.0,35194316000.0,60871946000.0,557608658000.0,123347871000.0,403994813000.0,398710945000.0,280967250000.0,8913597000.0,655829000.0
HK,01109,2018,Q4,2018-12-31,HKD,77410816000.0,15386964000.0,31309718000.0,31167724000.0,31515366000.0,2579121000.0,-44177000.0,813533000.0,14739406000.0,16920842000.0,2.2199999999999998,39809496000.0,-28804317000.0,-1231257000.0,71821947000.0,663350036000.0,145564026000.0,463820213000.0,480457076000.0,350229740000.0,10806401000.0,655829000.0
HK,01109,2019,Q2,2019-06-30,HKD,45848952000.0,12726320000.0,22516346000.0,21419085000.0,17519064000.0,2112884000.0,1747814000.0,726389000.0,7893032000.0,14314589000.0,1.84,7492114000.0,-17610202000.0,2187965000.0,63159252000.0,727079389000.0,144219030000.0,505724861000.0,537093926000.0,385248472000.0,11615795000.0,655829000.0
HK,01109,2019,Q4,2019-12-31,HKD,102318283000.0,16057362000.0,38628629000.0,37397731000.0,38619455000.0,3666126000.0,1110214000.0,663158000.0,18788938000.0,21021034000.0,2.29,26304636000.0,-26745062000.0,124556000.0,64661399000.0,769888555000.0,175892392000.0,523092954000.0,534097725000.0,394952330000.0,11130699000.0,673829000.0
HK,01109,2020,Q2,2020-06-30,HKD,45018244000.0,11373226000.0,19105911000.0,17421264000.0,15097711000.0,1731652000.0,1632425000.0,596344000.0,6040208000.0,12834923000.0,1.59,-3696951000.0,-20328786000.0,20774046000.0,60927990000.0,815326900000.0,178376842000.0,553668700000.0,589853169000.0,440982400000.0,11839920000.0,673829000.0
HK,01109,2020,Q4,2020-12-31,HKD,134569025000.0,18436733000.0,41066138000.0,41035253000.0,40317504000.0,3355592000.0,2903885000.0,687729000.0,20041567000.0,21517248000.0,2.59,26024681000.0,-12516041000.0,15552543000.0,87534176000.0,869041400000.0,203458128000.0,574053189000.0,612799222000.0,443850606000.0,14095322000.0,673829000.0
