country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic
US,ORCL,2017,Q1,2016-08-31,2016-09-19,0.7933682373472949,0.3244909831297266,0.21314717859220478,0.038680798952746925,0.015564797390007774,4.916853784176463,1.5893538526404554,0.6118257143552746,0.6835369400814427,0.6487492728330425,-0.03434960472041563,0.01740056818181812,-0.1886917122899755,0.04865483686319405,-0.3489694385216773,0.08505093579720446,37194000000.0,8985000000.0,2.12864250177683,0.24157122116470398,0.1897090494489253,-0.023241156542976427,-0.054409597979372726,0.4340203743188818
US,ORCL,2017,Q2,2016-11-30,2016-12-19,0.8011068068622026,0.35008301051466517,0.22490315439955727,0.0423788022565878,0.016465240273394296,3.9599926592035235,1.542548801122529,0.6048139158576051,0.12019922523519645,0.03641394576646375,0.007665412056412895,0.0046702991215390455,0.05119255381035481,-0.07510241238051885,0.10917030567685582,-0.029163353181416163,37236000000.0,8820000000.0,2.1491228070175437,0.2368675475346439,0.1839473601885356,-0.006351070075252152,-0.04099162770468634,0.4951267056530214
US,ORCL,2017,Q3,2017-02-28,2017-03-17,0.7944595328625746,0.34220532319391633,0.24323737099402498,0.045197169877973696,0.017985235880505417,4.180557314756175,1.469109947643979,0.5930596098323523,0.29321021184139057,0.24541010320478002,-0.003695046228241399,0.02141588992454513,0.018815716657443193,0.04528478057889829,0.10187007874015741,0.08320721357287342,37429000000.0,8917000000.0,2.171171171171171,0.23823773010232707,0.18000141304238118,0.00726607282219649,0.008254183627318001,0.5451667884100316
US,ORCL,2017,Q4,2017-05-31,2017-06-27,0.8161035622475211,0.3865222181417554,0.296639735585751,0.061852117731514715,0.024818241522738534,3.0819339895773017,1.4991645005569996,0.5981509878436341,0.41002570694087404,0.36182519280205655,-0.009486390677988885,0.02812912969605441,0.18326996197718626,0.14818763326226003,0.4430549352389459,0.17764259190838794,37727000000.0,9334000000.0,2.2589545014520813,0.2474090174145837,0.1786838956688203,0.018355062488190743,0.04876404494382025,0.781945788964182
US,ORCL,2018,Q1,2017-08-31,2017-09-18,0.7901382388157179,0.3231740502884511,0.23337324480243823,0.03904606670976789,0.015964972374045004,3.62577870068229,1.3801354563162316,0.5780893283531816,0.7147055622074671,0.663219767062153,-0.03292775552146782,0.0688772542175684,-0.15653690782225482,0.17030567685589526,-0.336428350355927,0.15309529925507315,38319000000.0,9646000000.0,2.2516339869281046,0.2517289073305671,0.17567087662426356,0.030246814002258482,0.07356705620478565,0.5004668534080299
US,ORCL,2018,Q2,2017-11-30,2017-12-18,0.7962789730797214,0.34310362748155077,0.23012160898035547,0.03959687731943091,0.016257953656754504,5.069381696140441,1.4760148922460083,0.594269324454822,0.08834840453175345,0.02608876416172955,0.010016191864414247,0.06485888212506907,0.04724066615870259,0.08956692913385833,0.0326492537313432,0.05023629637027649,38905000000.0,9828000000.0,2.3082928497411275,0.2526153450713276,0.1757715041984494,0.04482221506069406,0.11428571428571432,0.5200000375790452
US,ORCL,2018,Q3,2018-02-28,2018-03-21,0.7957220345921605,0.34745675979940643,-0.41418483266809947,-0.07808445160481202,-0.02922412018933937,4.32613535173642,1.8817928812069724,0.650711644633541,0.33875754784566575,0.30948725821307954,-0.05312622985741778,0.06148832156436712,0.015590894917368203,-2.807503349709692,-2.8279132791327912,-2.8009258266030335,39471000000.0,3542000000.0,0.8592916060164969,0.08973676876694282,0.06834077775741146,0.05455662721419219,-0.6027812044409555,-0.9818049490538574
US,ORCL,2018,Q4,2018-05-31,2018-06-22,0.8068616123011287,0.4166740734156964,0.2911741178561906,0.0696924893365811,0.023785235873885976,3.9574889294087003,1.9695396330910349,0.6632474647394802,0.41418540574171187,0.3805883921429206,-0.01004846350716062,0.032959970620638934,0.15146863166513147,0.013927576601671321,,0.035479176104326715,39830000000.0,3587000000.0,0.8865546218487395,0.09005774541802661,0.07630859561975471,0.055742571633047966,-0.6157060209985001,0.8096885813148789
US,ORCL,2019,Q1,2018-08-31,2018-09-19,0.7875557489394104,0.3338409659523551,0.24638311758947026,0.05374239242623768,0.017054310260445293,3.4254677435845005,2.358840990884493,0.6995590457937955,0.7312085282279995,0.6895463939954313,-0.0335589672542184,0.0006530967671709575,-0.18291707403786328,0.05643656716417911,-0.3086080586080586,0.13893662750519242,39836000000.0,3708000000.0,0.9331391222855164,0.09308163470227934,0.08798092323023811,0.039588715780683126,-0.6155919552145968,0.5700000301986771
US,ORCL,2019,Q2,2018-11-30,2018-12-19,0.7907341560343024,0.34438402007948127,0.24398661367914662,0.06797884584565626,0.018915500494575882,2.80275658380507,2.854343844040298,0.7375293700028737,0.05710102489019034,0.013072578958376909,0.014488640970341663,-0.006132418667498141,0.040139236375503096,0.053748870822041495,0.030022075055187614,0.20605863906130106,39777000000.0,3827000000.0,1.028763440860215,0.09621137843477387,0.1115109485860808,0.022413571520370157,-0.6106023606023606,0.6271505376344086
