country,code,symbol,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,000725,000725,2018,Q4,2018-12-31,CNY,27644451646.0,27241814762.0,20916221436.0,275982889.0,844714305.0,1344098015.0,954034551.0,193975593.0,40572579.0,21746921.0,303145958.0,56061240.0,34798398763.0,38213100596.0,11817881286.0,1152626310.0,51481539711.0,19880680518.0,770633448.0,11985398172.0,99692282176.0,5937679394.0,252373622.0,204336209209.0,22213956616.0,2224931171.0,970108298.0,62228095078.0,121443098746.0,85856748703.0,120357297561.0,22956979828.0,20537462095.0,22805065888.0,2454174971.0,128157730995.0,44816880163.0,-3744684027.0,37462188467.0,1675437813.0,-715906465.0,-2032683322.0,7386444784.0,16767022308.0,-15016538190.0,3884874396.0,-3322866690.0,-3322866690.0
CN,000725,000725,2019,Q1,2019-03-31,CNY,26454258554.0,25956845201.0,21782563658.0,226900931.0,692725472.0,1088056984.0,592127674.0,1254256529.0,43268744.0,2745286.0,452920271.0,1051781919.0,34798398763.0,38214670857.0,13078679943.0,1152626310.0,49875146641.0,18041574771.0,995850752.0,12802431291.0,95899456391.0,6591394536.0,202939103.0,212395689695.0,,1269963130.0,733397450.0,62532396541.0,122896528225.0,87077785020.0,122866221320.0,22758208584.0,18291151255.0,21692639566.0,708631265.0,130606378836.0,28976834648.0,2570053908.0,20594035550.0,3330366285.0,1145908172.0,2667848802.0,6164241385.0,13135877971.0,-12683991890.0,4667449961.0,-2118179768.0,41232516752.0
CN,000725,000725,2019,Q2,2019-06-30,CNY,28584950133.0,28552561137.0,24029769573.0,197952476.0,672561814.0,1109126510.0,574625698.0,463103952.0,53074788.0,9103054.0,220854770.0,616666530.0,34798398763.0,38212922001.0,12642719479.0,1152625429.0,47191670697.0,19267673050.0,670390512.0,14352489459.0,94529771591.0,6902908809.0,219508593.0,222532059018.0,20563920823.0,1318376546.0,613003188.0,67150485726.0,125420074775.0,86523347828.0,124491270108.0,26202215431.0,19408597185.0,21625151714.0,662620903.0,128481365480.0,36501784570.0,1641680208.0,29780032684.0,2243270757.0,1052561591.0,1434471753.0,5430742964.0,11904663989.0,-8926157419.0,2213657883.0,-989183191.0,-989183191.0
CN,000725,000725,2019,Q3,2019-09-30,CNY,30682823546.0,31683295596.0,27057692052.0,214937325.0,631659702.0,1371592653.0,214115651.0,-588373122.0,28303377.0,18339210.0,218461783.0,183791110.0,34798398763.0,38240644938.0,12826608401.0,1152625429.0,48537145034.0,20394423858.0,1150697091.0,12276290821.0,97644515932.0,6961496297.0,230327653.0,226756162162.0,19207745420.0,1582501516.0,585637520.0,72801052867.0,122510053798.0,86762736301.0,129089571429.0,27455003339.0,20572930384.0,20454968468.0,1306620088.0,127361926032.0,25316628653.0,792576661.0,18025350752.0,2483054037.0,592381829.0,1464161985.0,4932005060.0,12814077400.0,-12187939830.0,9227047568.0,2401778467.0,2401778467.0
CN,000725,000725,2019,Q4,2019-12-31,CNY,30337557931.0,32554050757.0,25576244013.0,221309873.0,920918392.0,1646171880.0,613281235.0,-730318378.0,83783289.0,73161528.0,87754680.0,66404312.0,34798398763.0,38353242364.0,12381758005.0,1516139709.0,56972723239.0,18135687806.0,626985706.0,12396194762.0,104448640998.0,7416416829.0,248153761.0,235963562310.0,21183567553.0,2373745454.0,730996129.0,78378286166.0,120976220168.0,95058129055.0,141057696974.0,24570589610.0,18466833298.0,23212485533.0,706171112.0,125786241938.0,41143852557.0,-4852468424.0,34704169765.0,3217541261.0,-639715428.0,-2655195548.0,9556089785.0,11561278338.0,-13618038297.0,11670489918.0,7625209545.0,7625209545.0
CN,000725,000725,2020,Q1,2020-03-31,CNY,25879940117.0,26979238450.0,22174004219.0,251976903.0,687405767.0,1174986767.0,509633119.0,80753860.0,15881412.0,14163570.0,200222357.0,566676460.0,34798398763.0,38350193219.0,12329934178.0,2050045823.0,56710960210.0,17063749215.0,939318040.0,15565357382.0,104375740587.0,7280668184.0,165702865.0,237038656914.0,21939778442.0,1635218841.0,756746835.0,78361235580.0,118161717762.0,99656561800.0,144891444159.0,21357712327.0,17255957192.0,23132731727.0,747648214.0,132431848894.0,28186187305.0,2378278509.0,22371364151.0,3275179588.0,877551385.0,1478388523.0,5223671919.0,10191638257.0,-8092167330.0,2022021824.0,-611894536.0,49658427037.0
CN,000725,000725,2020,Q2,2020-06-30,CNY,34987133389.0,34862657159.0,29095586890.0,260637210.0,763419717.0,1342609883.0,694726739.0,516464069.0,36312079.0,18595975.0,295584667.0,568773865.0,34798398763.0,38353247285.0,12062470557.0,2050045823.0,56664936805.0,25090017046.0,619660209.0,16802992439.0,111008972908.0,7469227420.0,212735560.0,239724868346.0,27004911428.0,2164711473.0,817945352.0,80785088011.0,119763870223.0,101672532467.0,150184883020.0,23641776889.0,25258827523.0,27539865524.0,922734426.0,129357821228.0,34222154505.0,776013963.0,28822789779.0,2537533775.0,786743142.0,763031377.0,4493003615.0,9047544716.0,-6484520919.0,3826607943.0,1948312989.0,1948312989.0
CN,000725,000725,2020,Q3,2020-09-30,CNY,40820898656.0,39484317846.0,33224749252.0,242449005.0,1018598325.0,2134275006.0,722233644.0,1819975390.0,39423897.0,22982486.0,446300763.0,1340387777.0,34798398763.0,38424066128.0,13268663702.0,2050045823.0,62338112869.0,25674013316.0,726343577.0,16265621739.0,116802169074.0,7637768665.0,211838738.0,246365831582.0,25347767660.0,3256850569.0,1228361027.0,91269724580.0,118350233291.0,101109228915.0,153548042785.0,24725257378.0,25896076038.0,26075594496.0,788820007.0,167494871440.0,44396827325.0,878260458.0,29480174279.0,2590541495.0,700818288.0,1918816128.0,13751838874.0,12207244422.0,-14893767925.0,6386186125.0,4190408197.0,4190408197.0
CN,000725,000725,2020,Q4,2020-12-31,CNY,33864597567.0,31468478685.0,24328782395.0,323836967.0,668295192.0,1551728865.0,723560470.0,3627279381.0,28886240.0,16397635.0,622458459.0,2559789850.0,34798398763.0,37435655934.0,15509794622.0,2444416669.0,73694296095.0,22969140355.0,1119595984.0,17875454490.0,128985457255.0,11875926448.0,205041088.0,295271349076.0,27164171682.0,3758623797.0,1077686869.0,104959322995.0,145899748622.0,103276766835.0,173397734714.0,32867709024.0,23185134728.0,28395705577.0,658114833.0,224866586069.0,45932775235.0,1146133172.0,34740367336.0,1971788571.0,127979894.0,-2101084992.0,15783259050.0,12768907148.0,-13936510675.0,11582914065.0,12267588148.0,12267588148.0
CN,000725,000725,2021,Q1,2021-03-31,CNY,49655379519.0,43260678629.0,35687365024.0,441746948.0,979886354.0,1868531804.0,732391047.0,7207905236.0,20465222.0,1760338.0,924524817.0,5182037171.0,34798398763.0,41392880985.0,20560259190.0,2444416669.0,70432014729.0,30171345908.0,863100142.0,20535550576.0,133268435860.0,11615576368.0,198680640.0,294389721706.0,32553579091.0,2755885011.0,1799025693.0,103310048722.0,146489416364.0,112362224896.0,177858692480.0,28297139001.0,30304819485.0,33129129949.0,667457675.0,227572866096.0,45134348026.0,2404235560.0,27850730900.0,5234398791.0,1591889266.0,1651788290.0,14522832708.0,12860450056.0,-18673355799.0,1705426031.0,-2273316461.0,65791419910.0
CN,000725,000725,2021,Q2,2021-06-30,CNY,57629947507.0,46707171012.0,38058524007.0,352157408.0,1315615988.0,2161891534.0,1025905184.0,11457782085.0,27650580.0,19787803.0,1335900221.0,7579987797.0,34798398763.0,37061892606.0,24567643704.0,2448578058.0,71388786223.0,36105667536.0,1060535364.0,23564150328.0,141832174095.0,11350958890.0,70100453.0,293643995538.0,34521121643.0,4604350859.0,2004711367.0,103251922234.0,146329289198.0,111945985236.0,185894958201.0,28133475807.0,36279876315.0,34907033124.0,700859352.0,224483239199.0,57711163988.0,1253784577.0,37732953112.0,3772214844.0,2105894782.0,709458429.0,18222355631.0,9822636879.0,-2641177162.0,-14339400349.0,550207193.0,550207193.0
CN,000725,000725,2021,Q3,2021-09-30,CNY,55993022701.0,46137478223.0,37208463757.0,304580411.0,1115333486.0,2349706755.0,974717824.0,10817744449.0,16418095.0,-737667.0,1740088982.0,7253390635.0,38448775782.0,53608022663.0,31699517740.0,2449510277.0,85678588828.0,35298481365.0,794142794.0,28535064272.0,163506886171.0,11113356570.0,60032032.0,290365200338.0,30773640671.0,5661369757.0,2887881376.0,102947933991.0,139270753468.0,138926744163.0,211653399050.0,27075363770.0,35662871504.0,31345195244.0,924344550.0,225754494704.0,59963430093.0,1191998761.0,42122529610.0,4577769210.0,2282961908.0,1639805667.0,12006193144.0,6126510362.0,-4590864991.0,7484776683.0,14953986572.0,14953986572.0
CN,000725,000725,2021,Q4,2021-12-31,CNY,56031449778.0,52339951934.0,45030872507.0,325721059.0,2073754150.0,313243496.0,949365147.0,5059815764.0,67074049.0,34404628.0,187457384.0,5815519897.0,38445746482.0,53804309393.0,37101790111.0,2889590205.0,80986835088.0,35503414820.0,1112880007.0,27805161436.0,161239345649.0,11209498406.0,190335524.0,288993257756.0,32455830694.0,5133155237.0,2200249305.0,103362338402.0,129491498486.0,143086216558.0,217378766517.0,23835374942.0,35721149118.0,33283788725.0,1922828378.0,227141366885.0,57153798715.0,1075139510.0,37499207548.0,4311879408.0,-830774762.0,4537765825.0,17519174841.0,6860348808.0,-14807230834.0,-7032671918.0,-4672127592.0,-4672127592.0
CN,000725,000725,2022,Q1,2022-03-31,CNY,50475809458.0,47483939094.0,39684611253.0,330652660.0,1287186541.0,1519761605.0,486737838.0,4250692907.0,21307453.0,4263055.0,1042650624.0,4388727184.0,38445746482.0,53961853431.0,41357602227.0,2889590205.0,91436348757.0,32640867099.0,1227680594.0,30513074522.0,171105803428.0,10965363725.0,186970015.0,285958438463.0,35963435756.0,3288826039.0,2006965888.0,105022103533.0,129121196386.0,149310730085.0,222920941972.0,22525577032.0,32894999298.0,36459447058.0,1633752335.0,220663509732.0,53193351085.0,3471152956.0,33048052229.0,6289071717.0,3330582091.0,1713603037.0,14755368710.0,7192075500.0,-7313349865.0,1733422337.0,9297850867.0,85921336950.0
CN,000725,000725,2022,Q2,2022-06-30,CNY,41134432411.0,43018615175.0,34814457109.0,297181858.0,575292927.0,1428837624.0,167374966.0,561387574.0,78278729.0,13162441.0,638673620.0,2206934554.0,38445746482.0,54311238485.0,35464890279.0,2890218539.0,84788918128.0,25711089557.0,873612718.0,33018794213.0,165700943459.0,10774722746.0,183028594.0,280590422093.0,31449642913.0,2799938528.0,1677090939.0,94663274104.0,136550877127.0,143316946650.0,215077214321.0,20706959082.0,25985028298.0,31919056981.0,1261520393.0,214032994330.0,52554861536.0,2113281873.0,43807343048.0,4945852751.0,642329806.0,866173572.0,13356631955.0,8566016963.0,-15528340645.0,-4911667241.0,-6116258248.0,-6116258248.0
CN,000725,000725,2022,Q3,2022-09-30,CNY,41134145106.0,47291230434.0,40058493956.0,323513353.0,793997765.0,1705492340.0,643228992.0,-4464046999.0,35881315.0,31341958.0,88202592.0,-1304557522.0,38202517121.0,54631964183.0,33986450508.0,2890218539.0,77192968702.0,27612286124.0,820470779.0,28515432821.0,152920409377.0,10625134718.0,176436625.0,278076097575.0,26202233035.0,3292286676.0,1448575226.0,95121991354.0,133087107217.0,133304426299.0,202787408381.0,20420070649.0,27753664180.0,26814668942.0,1078640384.0,209332092998.0,43490221088.0,1191832296.0,39359279294.0,4253574262.0,760368992.0,1041157791.0,2918435636.0,5859176040.0,-3997363281.0,-7057086211.0,-7382841122.0,-7382841122.0
CN,000725,000725,2022,Q4,2022-12-31,CNY,45669344204.0,52394828199.0,42973003834.0,323823468.0,1576813064.0,1593545437.0,1147788779.0,-372807857.0,27775360.0,38482089.0,18867271.0,2259773574.0,38196363421.0,55218504392.0,35829351680.0,3241063934.0,68800307369.0,28203647569.0,589764680.0,22787814225.0,142231363763.0,8948327143.0,76013149.0,278336502173.0,29834720464.0,2818532823.0,1331401188.0,85670323339.0,132856975572.0,136079680294.0,202040567025.0,19632223269.0,28415439630.0,30704942002.0,975809236.0,205987050430.0,44089227706.0,620996971.0,26402600114.0,4332523879.0,661617083.0,3508167009.0,11991531004.0,7780976542.0,-9133745083.0,-10937920747.0,-8040199816.0,-8040199816.0
CN,000725,000725,2023,Q1,2023-03-31,CNY,37973495034.0,41725581605.0,35374272767.0,263253907.0,932265694.0,1425783553.0,449091039.0,-1050326720.0,68942202.0,10942755.0,242986937.0,247315140.0,38196363421.0,55300985471.0,36013319971.0,3241063934.0,65980916266.0,24903547413.0,698070046.0,23990670110.0,135786323827.0,9291071642.0,76037579.0,276599108017.0,30563664825.0,2451510940.0,1405842189.0,84744561783.0,130782236631.0,132262117772.0,196858633430.0,18658147778.0,25098261351.0,31298438782.0,840023731.0,200053569671.0,42514868173.0,2757111561.0,30398741266.0,5009341362.0,816646900.0,1237908870.0,10122426068.0,4162151317.0,-621013957.0,-10857104803.0,-1580490809.0,62801546955.0
CN,000725,000725,2023,Q2,2023-06-30,CNY,42204380186.0,43161656939.0,37559572689.0,277280820.0,995197602.0,1307551028.0,-12221945.0,39003756.0,126996159.0,20723633.0,577545999.0,488494469.0,38186064811.0,55326344280.0,34186588083.0,3241181456.0,63920860892.0,27385120678.0,514704768.0,25631092148.0,133229019984.0,9218018054.0,76111028.0,276185887107.0,31303322731.0,2947353900.0,1636536296.0,85156482197.0,130255298187.0,129031756302.0,194003126707.0,19560680858.0,27621620331.0,32095131858.0,623339254.0,217485104581.0,42977847836.0,562839546.0,33668650341.0,4053869026.0,1238286449.0,1320818924.0,6121243055.0,5443880848.0,-1401742170.0,-7957902967.0,-2213230079.0,-2213230079.0
CN,000725,000725,2023,Q3,2023-09-30,CNY,46337198045.0,46012381819.0,39467640325.0,291912403.0,916802414.0,1529700149.0,645209970.0,503525301.0,71295077.0,16399058.0,286835137.0,286347794.0,38157878678.0,56734629525.0,34455292037.0,3241181456.0,66135392324.0,32727497186.0,465635945.0,26567739644.0,139445870658.0,10348796298.0,382605292.0,276209641447.0,32869772003.0,3445164602.0,1703639735.0,89025878587.0,132246301146.0,130627379794.0,194383332372.0,17687779152.0,33190815481.0,33985757124.0,625258642.0,215729844646.0,43368508364.0,861801667.0,31687666333.0,4321862073.0,1033570039.0,2755429514.0,6815610632.0,5501672297.0,-1445479500.0,-2962242525.0,2378699418.0,2378699418.0
CN,000725,000725,2023,Q4,2023-12-31,CNY,48028372630.0,47442849080.0,40231575586.0,300538735.0,892674495.0,1681840810.0,68231482.0,2026449532.0,116762725.0,21583911.0,355759273.0,1525277957.0,37652529195.0,52113580746.0,35579576607.0,3571778635.0,72467392718.0,33365416490.0,558659780.0,24119667325.0,143190604702.0,11565585700.0,396877020.0,275996495093.0,32977603351.0,3100911276.0,1317080022.0,90166527815.0,131221885661.0,129428307067.0,197798686319.0,19487760965.0,33740993501.0,33896916384.0,726659207.0,210371476524.0,52086511743.0,1963732157.0,33719838408.0,4868277737.0,735422198.0,2298952763.0,15242547129.0,9700091599.0,-25833574553.0,115881654.0,-10874034546.0,-10874034546.0
CN,000725,000725,2024,Q1,2024-03-31,CNY,45887570444.0,45665648205.0,39241468364.0,286396464.0,995736766.0,1456643618.0,190454624.0,586275541.0,53109234.0,4647001.0,151905420.0,983812692.0,37652529195.0,52146549454.0,36560685021.0,3571778635.0,82201886021.0,29828289330.0,591597420.0,24025960685.0,146881644689.0,11361538810.0,430479753.0,270391030768.0,34337777410.0,2756293611.0,1392432808.0,86827370490.0,132096365147.0,130359905513.0,198348939820.0,18425738799.0,30201932461.0,35087555911.0,691105005.0,211653135782.0,52321850824.0,1320664784.0,31470733300.0,5417226891.0,1333136024.0,1709222195.0,16230705070.0,4990971613.0,-9402643984.0,-3654112838.0,3261035126.0,55354016874.0
CN,000725,000725,2024,Q2,2024-06-30,CNY,47498671188.0,46337386078.0,39207579112.0,331253043.0,894640524.0,1376962353.0,104987709.0,1619791976.0,66447005.0,42243001.0,356162673.0,1300238662.0,37649981416.0,52207918070.0,36714413473.0,3571778635.0,82202140937.0,32321586674.0,658054558.0,26029426424.0,154756550075.0,11575639341.0,554948957.0,267611312312.0,37165890556.0,3541971701.0,1309426147.0,99779936059.0,122064893486.0,130834067578.0,200523032842.0,17446672559.0,32751642404.0,38375259352.0,736457391.0,211615521758.0,49019311346.0,619818420.0,34727337677.0,4678398441.0,1695232757.0,1900892244.0,8648264222.0,7331569642.0,-6111410460.0,-170807950.0,2602785487.0,2602785487.0
CN,000725,000725,2024,Q3,2024-09-30,CNY,50345285330.0,50474831423.0,41581998406.0,330693843.0,1386054629.0,1445759265.0,947703068.0,461419866.0,46331188.0,8942149.0,332188723.0,1025714296.0,37649981416.0,52219856580.0,37722472244.0,3571778635.0,78187712310.0,33134986943.0,636540101.0,24471616670.0,147927934445.0,11272897833.0,596174045.0,269484546732.0,33538474593.0,3706856991.0,1500345151.0,101535180275.0,114434124030.0,132019192350.0,201443176872.0,17584374440.0,33531810148.0,35028844957.0,598130921.0,209816408816.0,55688634458.0,519889015.0,42127804801.0,4576038097.0,1113334034.0,2283820723.0,8990282788.0,11205758618.0,-7447240493.0,-4392713606.0,-3265998752.0,-3265998752.0
CN,000725,000725,2024,Q4,2024-12-31,CNY,54649078699.0,53338281840.0,48190903691.0,347803546.0,-1281137267.0,1939306894.0,-18758031.0,2263170653.0,50398845.0,5458524.0,100122935.0,2013483324.0,37645016203.0,52207573706.0,39410894857.0,3879754479.0,74252625215.0,36338199204.0,634482224.0,23313464392.0,143387455374.0,11263463194.0,694888275.0,286590766167.0,36713498406.0,4076008388.0,1576606596.0,115261269197.0,110170780600.0,132937555308.0,204546171744.0,20827962570.0,36676258987.0,38113056375.0,812871521.0,204904419511.0,50147840054.0,141594155.0,31648688385.0,4543997694.0,797043303.0,1455274129.0,13868325299.0,10509498555.0,-9688338209.0,2700255404.0,7314448902.0,7314448902.0
CN,000725,000725,2025,Q1,2025-03-31,CNY,50598933939.0,48851877736.0,42616968993.0,357440761.0,431792621.0,1382404928.0,388403734.0,2276922522.0,77420401.0,6491224.0,410751497.0,1613999380.0,37645016203.0,52170503071.0,41008976428.0,3879754479.0,71144045163.0,33253355943.0,513603869.0,25362130579.0,139807054902.0,11037091305.0,739009081.0,280406128568.0,37557238085.0,3216052778.0,1312537323.0,109529449445.0,103382728744.0,132544781278.0,207301005281.0,18136701299.0,33647709417.0,38991035549.0,678589902.0,196787100645.0,53932028200.0,1514673136.0,35125921106.0,6015134936.0,1567299774.0,1776471692.0,13743795736.0,9049134737.0,-7053920138.0,-10025275465.0,-3379744402.0,58625508109.0
CN,000725,000725,2025,Q2,2025-06-30,CNY,50679248196.0,50300058583.0,44070459442.0,370206689.0,470207177.0,1462771821.0,325049762.0,1822667191.0,59745824.0,9478708.0,780968570.0,1632886399.0,37413880464.0,51650596974.0,40771168804.0,3879754479.0,66346438193.0,36313963961.0,676267553.0,27350631840.0,138537035123.0,10906959288.0,730955370.0,287264396247.0,36987295916.0,3808055877.0,953881204.0,103320643384.0,119243884057.0,132991322618.0,203236903929.0,20670054748.0,36661051353.0,38591390515.0,721462753.0,190725637780.0,52675077752.0,3484068101.0,42265559231.0,5314302044.0,1694843033.0,600099121.0,8992511350.0,12283102831.0,-14171355514.0,-3737239350.0,-8816154843.0,-8816154843.0
