country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,002371,2016,Q2,2016-06-30,CNY,318919838.6,316626963.71000004,198718151.57,591174.22,15021605.99,85935614.56,5379501.83,2292874.8899999997,35937341.85,391103.44,9748249.379999999,20100032.88,352200000.0,836784815.56,632007035.82,59139296.2,209239578.85,568541314.56,95322702.73,683051889.42,1738400032.17,1051587096.98,14959715.57,2613838667.16,324735633.68,71963153.56,16732244.94,1187482014.52,1121858903.77,1879541864.37,2042897781.04,80013554.73,675116648.12,368904539.97,20978442.44,1021633236.69,214496166.56,4289422.43,144422511.89000002,71683380.71000001,28659918.92,31767191.679999992,-57747414.21000001,6693251.8500000015,-6559139.120000001,63646556.61,-626253.4000000022,-626253.400000006
CN,002371,2016,Q3,2016-09-30,CNY,541190679.23,849295133.76,322193399.65999997,650657.56,38945835.589999996,478711642.70000005,11028724.870000001,-308104454.53,376220420.22,606831.54,13001931.190000001,42051948.370000005,458004372.0,1870892864.58,747737353.01,67871768.38,1173563874.94,856039364.18,121273370.23,1196070607.55,3656064092.31,1073784439.07,16666114.51,2994753639.14,680184790.95,87680687.31,17185983.46,1735460266.62,1601451660.27,3143906133.3,3313905804.56,114049672.83,1035774879.65,720848259.18,31000277.86,1331665220.77,392009068.65999997,331963889.92,511505510.66,188298830.79999998,30346847.33,78091883.57000001,-81372843.45999998,17803751.82,-17355614.819999997,912212580.2,813604111.29,964324296.09
CN,002371,2016,Q4,2016-12-31,CNY,584064645.4700001,709794216.8699999,355815057.48,6449614.790000001,41165344.82000001,270746018.9499999,6718722.719999999,-125729571.40000004,184233759.04999995,739113.8999999999,8263776.009999998,30128290.629999995,458004372.0,1887893729.62,778160346.08,68599208.16,964128362.78,693709646.9,98341666.0,1178104459.76,3345529613.56,1060895008.77,26021552.71,3195345722.05,597458868.4,113078513.78,23112960.34,1706609669.62,1470457358.08,3191937267.4,3363808307.91,92847833.25,968198814.41,636136300.65,20530924.15,1383446348.68,673520378.56,66289463.31999999,541829755.69,114123857.99000001,20668395.980000004,111134731.19,-50779249.78,136467689.51,-136461299.03,-20802941.48000002,-207972107.64999998,-225590961.10000002
CN,002371,2017,Q1,2017-03-31,CNY,414526271.0,511794277.01,276509285.97,1094787.36,25503671.6,198003073.09,7106880.6,-97268006.01,109664281.19,460437.23,5219664.18,1603982.59,458004372.0,1887893729.62,779764328.67,68599208.16,815914056.81,717010717.85,174266970.09,1313908655.22,3566259564.88,1046179957.28,26925404.02,3211229437.72,778403572.43,93901326.51,19940081.45,1854047055.89,1557866610.4,3193811354.62,3365575336.31,105396747.66,981636048.07,796522918.86,161420081.11,1359564004.09,458290265.59,11714905.13,230852379.85,178374288.07,19683820.87,46110319.56,-5015637.63,35018649.94,-35017216.18,-105329880.64,-145368725.23,802604188.61
CN,002371,2017,Q2,2017-06-30,CNY,630715887.73,711206751.9100001,393463606.97,6778278.46,28308585.1,261741342.20000002,5186080.860000001,187808139.55,-108499281.19,362895.01,14547716.129999999,51184811.76,458004372.0,1887889890.43,820873044.25,68599208.16,883066534.17,862258900.65,163811875.65,1563643886.56,3879093075.54,1027640159.05,29661469.01,3244068631.56,924152968.81,97609088.28,29237740.95,2218706517.78,1487742303.3,3234611429.68,3416712886.02,99150978.06,1109015821.71,939331387.74,41596165.88,1346019641.81,450903969.9800001,217801058.57,487827389.81999993,136404089.06,29022281.16,11273507.68,4177760.83,40953729.08,-40841421.4,97856259.71000001,61124986.70999999,61124986.71000004
CN,002371,2017,Q3,2017-09-30,CNY,504444484.0999999,514948740.29999995,278825273.5899999,3704285.76,29720228.950000003,194714006.95999998,6829624.84,45506778.39999999,6875522.16,870077.26,15317503.099999998,27474776.809999995,458004372.0,1887889890.43,848364765.41,68599208.16,734601318.77,825028231.77,181544822.82,1895905358.28,4297802599.38,1008945374.9,29084236.45,3422563300.68,916757369.94,98960508.27,26326341.31,2670663458.45,1621684952.98,3262080974.83,3428017488.63,111815808.5,1275152620.81,1041306733.79,83111324.93,1326479046.92,529425457.53999984,55920253.54000002,556433107.36,123742907.79000002,33407382.150000006,80016690.82999998,-208254377.04999998,93898494.53000002,-94039244.53000002,146825308.95000002,-155731084.68,-155731084.68000007
CN,002371,2017,Q4,2017-12-31,CNY,673131826.8600001,668159536.01,460750516.81999993,6313057.01,41530980.86,140913670.38,7625331.989999998,60227004.5,3453993.1400000006,238675.1299999999,3368297.420000002,45346654.33,458004372.0,1888184617.53,893084506.76,69209176.79,1020266834.88,734912166.84,91102298.27,2032528852.44,4460679046.15,1027385595.35,33524647.87,3684710959.89,946804361.38,135537823.96,32115587.74,2983597339.11,1681418205.58,3307685414.27,3480374461.35,102349118.96,1166793899.88,1063267121.17,43355220.17,1448704386.02,685800803.0700002,168737060.17000002,400929237.5,145416573.45999998,28774721.86,38704397.31999999,240712933.1,62386563.889999986,-62193243.889999986,124864470.16,303064281.95,303064281.95000005
CN,002371,2018,Q1,2018-03-31,CNY,542427314.3,542684815.54,315096376.84,6769756.22,36907910.55,161377440.92,11295113.27,31880637.14,104011.55,138442.7,13422548.92,15359488.62,458004372.0,1888184617.53,908443995.38,69209176.79,757211265.75,802611708.36,180692931.35,2296195637.26,4567239833.41,1064171476.74,35708282.7,3949679161.55,1034348398.63,116759596.75,31128721.25,3344577164.76,1688288760.28,3320116879.04,3484053069.92,104658364.44,1148411218.96,1179505310.96,77569743.69,1441320865.96,528312912.11,35936647.35,501059999.17,228963412.49,29154568.36,60528926.83,-255457347.39,121402114.54,-121397379.03,116100258.73,-263057461.64,748004910.95
CN,002371,2018,Q2,2018-06-30,CNY,852313991.48,748429883.55,540249801.1600001,3209988.3899999997,34461317.13000001,145952742.78,9730882.45,134714717.44,3315887.79,1076706.2,20605501.85,103646140.28999999,458004372.0,1888184617.53,999266016.8,69209176.79,1013747338.11,930395971.37,103293193.02,2376137299.94,5032800750.14,1178793894.39,36112386.71,4066631406.44,1009670780.93,104321417.94,34046068.08,3589781049.04,1920205550.45,3412807109.32,3589445557.09,110392344.61,1381266376.38,1133526067.12,18959953.75,1421635842.53,812130808.1,268460400.98999995,597560300.1199999,162289572.86,35798585.49,62234913.91,222707836.70999998,21616801.939999983,-21564620.060000002,39604687.89,242981162.88,242981162.88
CN,002371,2018,Q3,2018-09-30,CNY,706405811.71,671428515.0800002,399988858.3299999,2966693.700000001,39804184.33,75626571.12,11330542.52,77397216.97999999,2965103.0600000005,1172367.6400000001,15285178.269999996,49640583.49000001,458004372.0,1888184617.53,1048906600.29,69209176.79,1156074332.39,1022557417.72,281006408.59,2887091007.17,5874355518.88,1231722871.2,36799892.32,4194094507.74,,115002415.99,26357378.99,4200701533.03,2220707154.24,3463097700.94,3647041339.35,117469620.08,1408195292.5,1408396736.99,16791550.07,1399917839.57,758623268.8,267045722.38000005,659798241.1500001,198767472.89,35361352.089999996,45499040.20999999,86242884.84,73828790.73000002,-73670035.72999999,120696155.88,141566129.43,141566129.42999995
CN,002371,2018,Q4,2018-12-31,CNY,1222703839.05,1201314717.2199998,792970390.54,7529853.529999999,57709761.239999995,120436306.41000003,15293807.110000003,90179840.17000002,6485263.74,-511343.98,13004574.880000003,65045512.47,458004372.0,1905473484.23,1113952112.76,69209176.79,1037695892.96,843249860.56,91161879.96,3015445714.14,5604192375.4,1356178101.22,37695445.33,4397298345.9,1496788647.77,200502127.81,26663523.69,4424946931.76,1825127220.39,3547709610.38,3751416569.15,98463881.07,1333638877.72,1567972739.14,37217502.63,1883065147.85,954589098.9100001,-16723182.590000033,745385429.98,201588663.81999993,35350395.03,70459883.14000002,-73940975.28,27504626.609999985,-27293144.120000005,-26884683.330000013,-128400917.07000001,-128400917.06999993
