country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,600498,2016,Q2,2016-06-30,CNY,4923905698.719999,4718849782.66,3874861814.62,12257580.88,302277926.70000005,463727914.55,21620859.66,225621527.32,55137651.71,397136.66000000003,11431996.5,268189116.81,1046693474.0,3040988404.05,2427768293.03,352983707.69,2571566420.04,4305444833.32,642314338.5,9797963662.29,18283000742.55,221693956.22,96978463.88,3267480345.06,4695996307.55,153247734.17,-881381200.1,13675472919.92,219904706.06,6876902790.21,7655103461.63,881788355.76,4796841213.59,8535755000.05,473862663.1,1514853199.88,4925284811.84,9318040.100000009,4267832489.8100004,389639484.26,173129092.54000002,94343391.16999996,165975123.4000001,275520470.22999996,-250603262.91000003,722135705.77,656574765.9800003,656574765.9799998
CN,600498,2016,Q3,2016-09-30,CNY,4277219990.4300003,4166992895.26,3262898361.9399996,11972612.86,294974509.28,496575984.7600001,58415795.98,119041541.62,44006158.86,1367882.9300000002,13931830.959999997,143606228.21999997,1046693474.0,3040988404.05,2571374521.25,352983707.69,2301436576.7,4366041332.72,721139364.79,9786562040.27,18104810551.11,268723826.36,100297373.99,3519772342.84,4000406246.03,230814746.16,-1006082867.69,13712190055.14,223260791.21,7020400871.91,7689132047.6,1383987653.72,4840121022.56,8280044785.11,454520151.4,1599145632.44,4908977555.160001,79417897.94999999,3869073359.0699997,423936250.2299999,198718771.84999996,559439106.9699999,27914967.119999886,164077821.61000007,-142529692.11,-155161844.30000007,-270174219.70000005,-270174219.6999998
CN,600498,2016,Q4,2016-12-31,CNY,5369849162.929998,5261513024.439999,4021006852.970001,32083056.490000002,433639483.37,547888512.7199998,43723933.46,139317571.52999997,149197447.7,3312906.12,40035203.43,229470796.38,1046272966.0,3071898218.71,2765673395.87,388459979.17,3548626332.39,4525314829.86,607908318.23,9901888086.89,20389973260.66,336249175.73,96843073.1,3932520740.24,3787405216.0,298573120.68,189172384.32,15763158611.56,612532589.98,7279677577.85,7946802799.36,799021103.04,4915460425.14,7839710465.16,371778796.02,2397013035.48,8086889563.669998,83072910.43,5200327627.07,427874676.23,24156994.189999998,656645317.2900002,2113767140.75,180848523.89,-38605247.18999994,-826861414.79,1253326594.1599998,1253326594.1599998
CN,600498,2017,Q1,2017-03-31,CNY,3521688016.78,3396675293.87,2503049775.74,13050580.74,350868417.79,502367577.09,25243212.21,140759108.9,20715888.89,4817037.25,5515663.88,138594143.05,1046272966.0,3071898218.71,2904267538.92,388459979.17,2914633694.36,5013494025.22,399547926.41,10501956220.61,20971679130.4,349903676.13,99530568.58,4027046824.07,3692125530.02,213056602.1,153790246.37,16223676454.19,612199802.78,7415665529.76,8162849697.5,1365923092.52,5635852114.45,7834063282.6,462523866.6,2326942830.52,3816273525.09,72082715.23,4848805920.82,598352123.78,301055349.97,411795507.36,-2151551952.36,143374224.1,-143360020.22,1661247499.39,-636592010.23,2802702238.12
CN,600498,2017,Q2,2017-06-30,CNY,6199694031.32,5980051882.839999,4947215969.67,21486944.86,357479513.6399999,564261055.8500001,60020408.48,250625156.08,115691471.13000001,1133480.2000000002,26218852.790000003,311110885.15,1046272966.0,3071898218.71,2859645615.63,388459979.17,3260331956.3,6061140000.79,624177103.27,10795431209.47,22600020865.19,359128339.74,101165098.63,4145873319.66,5068783949.15,272959150.16,185367968.26,17848146071.28,753273667.18,7374248977.3,8144474446.39,1709564954.03,6322624628.15,9102157666.42,463441515.03,2373271006.3,4974126503.440001,94111128.58,4649568013.0,480491551.61000013,77714116.04999995,402885923.11,-345340374.60999966,184393254.07000002,-151291246.07000002,889527769.6800001,379675699.25,379675699.25
CN,600498,2017,Q3,2017-09-30,CNY,5314826111.869999,5225199137.570002,4053978659.5,14193247.350000001,399874518.7600001,660951639.9199998,49290321.02000001,270853993.09000003,-95758697.85000001,2401755.4699999997,17221780.29,147116963.82999998,1114247315.0,4778600301.0,3006762579.46,388459979.17,4110441812.79,5992600351.49,618458134.45,10902713086.54,23628583323.28,352652647.39,100533309.32,4279056097.04,4943681483.4,367573628.14,62468834.8,17076910059.93,771734442.46,9292312709.44,10058994917.93,702893200.27,6571371387.7,8796703980.09,467165113.56,2348538968.86,6955172038.019999,96737657.96000001,5698137616.57,463082997.8599999,304715245.49,624027143.6399999,170352941.5699997,176982475.16999996,-213632475.16999996,904901535.5699997,848931807.91,848931807.9100003
CN,600498,2017,Q4,2017-12-31,CNY,6020016496.699999,5791265006.550001,4551067549.17,39834335.06,478590336.0,497557396.40000033,25284381.48999998,302991683.63,-36297991.83,-318028.1799999997,9132918.509999998,228141395.33000004,1113938974.0,4788149675.91,3215333286.99,408317424.1,5211892481.08,5802698350.59,397974232.98,10849641249.12,24484152997.68,467044916.5,117264850.35,4641169300.47,4872539791.75,353020982.43,243049479.5,17927497492.4,873226815.26,9527624812.24,10324597990.49,948367337.12,6518991573.11,9006103175.98,596077204.57,2461330154.27,8440214586.09,243148870.09,5607729144.010002,548727339.3499999,56231760.96000004,67067839.82000017,2662539174.2400002,340437812.28000003,-458429017.81,-1106943791.6599998,1085706834.3400002,1085706834.3399997
CN,600498,2018,Q1,2018-03-31,CNY,4248274112.51,4116747117.99,3058701917.08,12601750.72,378516593.87,621333811.35,31909153.84,156172458.34,1980045.59,729783.52,6192916.95,139250284.92,1113938974.0,4788149675.91,3354583571.91,408317424.1,2339226141.69,6224242345.55,331909788.14,11319424097.54,23107860485.55,481475729.99,119335791.07,4793988942.03,4649709449.26,274940119.45,115740218.7,15488552384.45,1947924232.5,9659473048.08,10465372810.63,815780774.72,6931897795.26,7652699643.69,494666165.3,2451537161.16,3628717223.44,104224813.23,5461769868.94,678493286.84,193673643.29,559644186.44,-2905084485.42,267786596.35,-1163779593.35,1233140353.91,-2872666339.4,2244350240.22
CN,600498,2018,Q2,2018-06-30,CNY,6945346537.219999,6689835923.6,5528881253.96,19857215.159999996,443174574.62,600061174.4899999,77359173.63,361434397.58000004,5478488.54,466695.6599999999,16855104.98,327873399.01,1113938974.0,4788149675.91,3303717719.76,408317424.1,3258435376.0,7059939426.07,287213771.7,10767785307.42,23917777050.08,469454354.09,122321492.63,4865831176.87,5038174511.22,268059115.83,124738543.8,16780020355.72,1573248431.17,9611853786.95,10430339440.06,1212048088.8,7856786001.82,8139747227.77,556929401.05,2407708809.97,5256986578.469999,113427057.11999999,4635200334.320001,587210090.16,223196329.4,623138982.0799999,-571907955.4299998,234258397.75000003,43050394.93999982,1339318988.82,880519158.69,880519158.69
CN,600498,2018,Q3,2018-09-30,CNY,6177726536.110001,6085889784.25,4745181314.650001,21537359.790000003,454379429.51,-971965730.8599999,37933282.59,174200630.50999993,16443817.080000002,2186105.95,9893748.219999999,164034659.32,1168902974.0,5448267315.91,3467752379.08,408317424.1,4522984194.52,7866291707.66,430621346.42,10448559905.96,24635083953.5,460328601.88,129060687.89,5330308986.08,,352410297.09,96685894.46,17458651727.2,1189062757.59,10494160422.98,11317678454.79,877012625.75,8547684311.82,8687703253.72,268445119.33,2573500654.21,7036583462.59,72155119.33000001,4802531714.690001,548954286.23,206981112.13000005,571581899.8499999,1245369882.17,458823194.31999993,125673404.57000005,-87769257.0999999,1264548818.52,1264548818.5200005
