country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,688126,2016,Q4,2016-12-31,CNY,270065036.65,371016220.95,232715126.78,385200.7,18427361.93,92903594.33,2887198.56,-109553258.14,18896876.14,,421145.47,-87426804.5,1820000000.0,,-88465880.58,,610744892.37,81318966.35,6272716.24,102605654.83,929581551.85,152470443.25,,3463422741.68,55482548.63,30770005.78,4866595.91,368502796.14,1468901421.68,2363370108.95,2555600075.71,130347387.45,81318966.35,55482548.63,102970290.25,417616470.43,277728509.64,251756619.4,160584916.32,95623312.92,806346.17,118050250.23,154420303.4,285030777.64,-1977642032.41,1471491831.38,-351244914.58,588813448.75
CN,688126,2017,Q4,2017-12-31,CNY,693795944.88,824342409.49,533648508.78,515451.48,40634946.92,120697878.2,38704570.06,227872366.81,60769.28,2306788.98,8015178.53,223553346.73,1900000000.0,,135087466.15,,701716254.44,116557142.63,17328328.1,97070587.55,1022663525.62,151779749.4,,4810712954.73,87898039.09,51516084.06,5351147.81,522898626.57,1612889568.42,3511300496.75,3697588285.36,84671069.47,116557142.63,87898039.09,40486363.45,1180525274.76,665820828.61,45476469.4,264272142.97,217927013.99,12114397.05,152176195.69,123331127.87,674095998.6,-407653280.89,367704567.51,103530669.63,692344118.38
CN,688126,2018,Q4,2018-12-31,CNY,1010445516.72,1134319491.28,788242186.98,1833036.11,51846988.72,158072932.84,40852320.44,36466242.13,355280.79,1576723.6,25565011.05,11205736.81,2000000000.0,,146293202.96,,782009306.46,152607742.9,60398143.24,180448162.36,1321958096.47,144858262.89,2121290.67,5500588807.77,133778783.26,63090633.68,23268714.17,1481268067.32,1746250545.91,3385266450.94,3595028291.01,705774678.22,152607742.9,133778783.26,78333977.48,1934635202.15,974966978.03,458252440.82,527268708.83,303044389.25,16823348.0,260167842.59,327061473.91,970186769.63,-1048954029.58,788928953.33,70935685.22,763279803.6
CN,688126,2019,Q1,2019-03-31,CNY,269523130.88,286217316.81,186483273.28,258153.28,13678675.95,50801055.5,10957217.3,16285038.46,7187.54,13974.37,10806971.2,11294054.61,1860191800.0,569313488.81,275761745.56,,624759492.34,309923340.86,66492695.52,379134994.44,1575444041.47,429027813.32,2043816.65,6976062773.77,202224114.91,71468840.15,13892419.96,2380320253.44,1600181746.23,4463054933.92,4571004815.57,825737801.38,322010100.22,224224114.91,98128730.15,2826162956.92,279661540.85,2484799.43,175845455.61,70511692.98,24469631.24,64007379.93,-52687819.48,119907169.92,-203173469.37,96652410.8,-164463508.68,598816294.92
CN,688126,2019,Q3,2019-09-30,CNY,415801429.7099999,444624473.68000007,364606201.07000005,646739.7000000002,16482119.77,34248807.16,5779377.020000003,39104849.18,126465.71000000002,-97460.27000000002,10003257.25,28460408.230000004,1860191800.0,583194627.85,217959433.14,,325821127.97,318582290.61,43791180.25,393909364.95,1215549586.48,410534970.22,1644896.5,7824299501.63,186744913.61,59819426.96,11629121.74,2121443287.27,1810694476.7,5000912662.57,5107711324.14,773379894.34,349690061.11,208744840.61,9344360.65,2973650406.76,486977366.97,127611010.7,204986727.71000004,111189660.46999997,10744014.860000003,96788777.69,205760849.17,227814645.11,-227770026.80999994,-272741694.59999996,-294363823.28999996,-294363823.29
CN,688126,2019,Q4,2019-12-31,CNY,422246022.17999995,502367530.53,369850303.28,1694157.37,18800813.18,45019296.33,25332516.470000006,-43810199.160000004,36781.149999999965,254474.63,3747972.8499999978,-43406250.64999999,1860191800.0,582774608.11,174553182.49,,710558214.24,316552539.52,34941529.98,440057666.27,1657958795.93,403704961.27,1607068.28,8305285301.43,215387399.17,76209146.65,6377800.32,2242117932.83,2546687113.12,5072010004.68,5174439051.41,869970658.89,348582717.26,237387399.17,15251800.06,3114913810.42,301800514.5,686370883.81,160538761.88,101403041.49000001,12881340.309999995,67599785.84,663502804.98,382263523.31,-382108219.26,101651285.78999999,383364207.13,383364207.12999994
CN,688126,2020,Q1,2020-03-31,CNY,418843809.62,486720161.98,359261436.85,1109214.73,19668054.57,37196577.68,23361234.77,-47644736.62,237077.03,1771.04,7807588.16,-53814666.5,1860191800.0,587306103.63,120738515.99,,367618313.22,318597161.54,51846150.14,473022089.34,1367440435.39,392500149.88,1506576.68,7768654986.86,213359325.91,67636162.22,8278624.66,2452613485.36,2354501943.43,4227953299.02,4328979993.46,929470651.38,357539956.57,235359325.91,18299688.97,3179728444.53,374751560.84,2922644.22,201739910.18,122880555.49,7685288.65,78481651.34,-16237887.95,284462028.42,-284462028.42,-42298600.09,-342366456.83,351673291.09
CN,688126,2020,Q2,2020-06-30,CNY,435429876.0,508290243.48,358784345.65999997,1566129.17,21408464.740000002,47299896.4,17948881.470000003,-22284513.1,407932.78,10009.95,7447156.93,-28779526.310000002,2480260000.0,2236335771.18,91958989.68,,1171286496.59,306529331.17,39825425.2,508533956.1,2487017304.16,385496268.29,1343658.69,9265715455.63,195515080.78,71605311.89,9592097.56,1815958218.14,2347099620.8,7497636007.55,7589674920.85,409639347.04,350251962.08,203515080.78,20582592.62,3208461055.12,428638637.4800001,5887024.889999999,224677040.07999998,119695219.42,7029055.049999999,56692850.54999998,43602333.31,296093376.67,-795161822.97,1558193826.2099998,808465917.52,808465917.52
CN,688126,2020,Q3,2020-09-30,CNY,452688089.89,501385628.26,389029970.46000004,1290034.98,15711741.869999997,36898676.47,10550307.509999998,90767741.77,981052.47,4690481.83,4732998.870000001,80857252.33,2480260000.0,2241030556.37,172816242.01,,990822179.13,319562949.42,52354066.21,544554894.69,3095915911.44,374742372.95,1290472.25,9948767333.5,192361110.63,68249908.9,7177617.36,1453893788.51,3203393963.34,8293888518.56,8387395493.09,263768687.5,374112276.3,200361110.63,30742696.46,3324319000.45,393539900.4899999,12290854.04,231974577.20000005,110300052.32000002,8532775.5,72682048.28,-7109916.870000001,392821073.3299999,-824601576.1799998,655827811.0100002,-177897104.17000002,-177897104.16999984
CN,688126,2020,Q4,2020-12-31,CNY,504316026.02,571059993.24,466853943.55999994,1760717.4699999997,4112397.219999999,40551532.280000016,24832167.03,97970176.37,467309.8699999999,2093337.9100000001,4116255.259999998,88807782.53,2480260000.0,2226183889.15,261624024.54,,1291793623.53,346890290.0,51345525.4,555240021.75,3327717225.96,369212913.6,1167355.96,11170790038.32,195531086.92,102105183.09,9018471.82,1407214628.42,3551325543.76,9443040007.05,9539967092.1,317924276.99,430991760.78,203531086.92,26106807.46,3366022459.3,491826431.22,333747992.69,271788438.79999995,113217843.27999997,-403118.02999999747,93943614.1,356291507.89,204143360.69999993,-3341286.0700001717,-53546991.33000016,297580127.65999997,297580127.65999985
CN,688126,2021,Q1,2021-03-31,CNY,534654371.09,574480350.88,462490262.24,1234397.82,16660356.39,44201261.47,8003832.92,14314032.75,70830.71,20000.0,5436381.31,9062896.88,2480260000.0,2182044065.99,270686921.42,,1211881871.7,382614965.68,75083244.66,573386081.61,3087249614.63,361691614.62,1103684.78,11481634578.24,226139289.23,89250428.82,9473127.51,1310374626.55,3645823696.96,9581620541.9,9612685869.36,328780057.53,458776763.43,226139289.23,7939422.5,3315716963.72,504824100.74,18527800.6,211809504.22,153436626.05,2182090.57,119777068.61,49553194.5,288963726.52,-86089234.92,-37859131.52,-78509371.42,1201312860.68
CN,688126,2021,Q2,2021-06-30,CNY,588197832.8300002,615524694.5100001,504548162.33000004,1444244.4399999997,15232264.809999999,46260604.06,21320339.72,99252562.41,314783.51999999996,34358.85,2881117.3600000003,96228751.49000001,2480260000.0,2185132777.64,366915672.91,,1210425912.9,386065987.57,49599325.1,638004843.32,2940219888.33,351370862.27,1086571.52,12271765671.35,243134617.87,96344701.43,9206774.71,1476373596.92,3710735679.48,9990937837.59,10024876283.28,331776333.77,472880116.84,243134617.87,12971722.59,3939448776.23,516955365.78999996,-4485485.420000002,307827844.73,141405052.59999996,5295038.67,62724233.45,5595940.93,200539923.3,-167783452.35000002,163998221.99,-461032.3599999994,-461032.3600001335
CN,688126,2021,Q3,2021-09-30,CNY,644438982.5699999,664819667.55,539760025.17,1413219.2100000004,16554795.879999999,47352933.78999999,8450299.350000001,1744458.7700000107,281366.4,567.0800000000017,6369842.550000001,-4632157.840000004,2480260000.0,2188289386.07,362283515.07,,856642762.78,408864949.76,74848852.3,636468598.57,2603643892.99,338021670.83,1091760.6,12558338536.28,220343358.28,110259796.22,8589317.51,1424353015.57,3798245667.59,9903207727.04,9939383746.11,308807550.16,454088838.66,220343358.28,24840062.26,3910215538.9,587316908.49,146729674.10999998,357893506.84,148458519.94,5424651.140000001,119409887.07,109495884.20999998,372705793.34999996,-384896490.1,-76823301.8,-353785760.67999995,-353785760.67999995
CN,688126,2021,Q4,2021-12-31,CNY,699541061.6499999,739027711.5700002,566387066.79,1917183.1800000002,21671098.42,85682463.13,9632901.729999997,47751790.51999998,296668.89,6554171.050000001,-2753434.26,45452861.22999999,2480260000.0,2215093656.38,407736376.3,,883902348.62,427461971.63,103855911.11,677919436.38,2706082245.93,326361537.3,9212098.1,13550630496.74,234074696.69,149725187.3,10856341.74,1435537702.0,4326930693.47,10421932413.53,10494244347.2,408007282.78,476889467.51,234074696.69,42790914.79,4057030814.36,703026329.6100001,51261583.390000015,364822672.24,143838207.14000005,5701497.26,119566062.22000003,142844565.57,461544305.63,-559859747.2800001,455963382.78,30667269.95999998,30667269.96000004
CN,688126,2022,Q1,2022-03-31,CNY,786442306.89,774172148.55,619815846.14,1636718.64,17040123.41,61906824.29,23356174.82,-1104769.15,184361.74,748228.91,15025098.07,-15152150.82,2720298399.0,6924616778.98,392584225.48,,4045009306.77,464694290.02,107360698.88,675528026.3,7388285405.72,313811886.75,8552138.65,12677428869.38,262562080.42,140504227.9,19601650.45,1542083556.79,4366341033.9,14086519334.31,14157289684.41,388438611.09,526315616.42,262562080.42,27965545.99,4491375699.94,730739169.61,13884158.02,287989739.19,193773104.64,8773673.71,115858005.49,163348161.64,515209595.85,-2043363870.41,5044705278.48,3161106958.15,4038840295.75
