country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,300750,2016,Q2,2016-06-30,CNY,2697733500.0,,,,,,,,,,,519028400.0,,,,,,,,,,,,,,,,,,2539555500.0,,,,,,,,,,,,,,,,,,
CN,300750,2016,Q4,2016-12-31,CNY,14878985098.12,11584739495.37,8376801892.4,109215284.54,632190722.09,2152228887.34,80443838.96,3212120702.65,188974466.62,881463.97,481776851.01,2851821419.26,613321800.0,11608553987.09,2965362316.99,299841288.9,2456530834.16,7315840024.05,101183102.22,1359772316.12,21761324772.53,621645950.26,264912007.47,6826989571.55,3173395264.55,446249267.28,248297683.21,10182824422.36,2614370877.89,15488646283.32,15791119043.83,366016369.48,7886362861.15,7567434733.26,191371423.32,3727473865.79,11524664337.65,421522517.2,5954917349.27,1249671965.87,1559891278.12,1074055972.23,2109126726.79,2800818908.69,-12428414233.66,10971021999.08,649657042.78,1166000953.6
CN,300750,2017,Q2,2017-06-30,CNY,4840309457.16,3932204346.7400002,3029343586.1400003,19614563.11,194764137.46999997,620407763.9999999,18897064.849999998,2341401389.1,-36160986.32,2793944.97,298197876.37,1868622995.53,1955193267.0,15073392635.47,4992362867.75,299841288.9,1817625421.27,6005154594.85,156199612.05,3955037968.76,26689382296.28,1162449058.99,332451118.62,14194234078.42,6190098389.53,402945039.76,396746820.17,14367644864.82,3361814911.52,22634295178.95,23154156598.36,369672169.76,8880463615.45,11617875613.47,219221018.86,5635475096.25,3296661177.8600006,-126136065.28999996,2958583857.66,584887301.3900001,305473921.1,128036295.71999997,-813377723.4200001,1519639862.06,-1391162691.9500003,2347225930.8099995,145946458.8499999,145946458.85
CN,300750,2017,Q4,2017-12-31,CNY,8025960906.880001,6472450854.620001,5042523006.090001,51562785.48,291604372.57000005,2051254634.5300002,-15528116.43,1538820349.2599998,5105699.6,-1964454.2399999998,183121585.64,1307444664.5499997,1955193267.0,15354587816.94,6504904798.9,638253676.69,14080936626.3,6918521550.9,305835456.79,3417757092.32,33033102914.27,1408760249.33,510045198.34,16629782844.18,4978257325.43,517308034.99,436196766.94,17890045939.15,5301600721.68,24701439571.11,26471239097.62,332362146.18,12376856841.25,13790972911.63,142941354.82,8219496581.74,8539777910.919998,90411466.5,3017748146.59,674697360.9100001,519768250.31000006,346285989.9,4074112784.4700003,1911509274.88,-3393001304.68,1813135331.6200008,2477428838.7999997,2477428838.8
CN,300750,2018,Q1,2018-03-31,CNY,3711641230.77,3353698085.04,2495640398.99,14792182.15,147749265.04,565033595.37,2765177.74,539889042.27,3447660.53,2328501.22,71743712.87,413347159.22,1955193267.0,15374442887.79,6918251958.12,638253676.69,9676141216.63,6715688989.42,847303512.7,4113040896.1,30651507998.01,1390279968.16,580079605.61,17171727531.36,4308621518.19,509591839.94,306609488.43,14931706124.58,5910312383.95,25137821075.49,26981217020.84,312843052.97,14243439177.5,11671559123.04,196759483.42,8446673663.32,2561651184.82,211514708.3,4899971184.88,451661730.79,339098883.01,488869504.21,-3269834484.41,1667611627.4,2400671786.96,-124394532.6,-1006741432.0,3783163980.05
CN,300750,2018,Q2,2018-06-30,CNY,5647939437.35,5066514919.62,3935926141.7300005,20576784.560000002,301046118.03,755301753.9699999,-25744525.369999997,675903903.6200001,4712055.290000001,949271.6499999999,79037481.66999999,497607128.78,2172437000.0,20520157651.05,7415859086.9,638253676.69,17800002418.59,8528717101.73,678003502.29,4919942324.71,37691162710.81,1384785545.17,708272329.32,17752830160.55,5740618051.51,524449445.7,271459638.63,16047849442.03,6571916583.74,30818856292.88,32824226845.59,299269277.19,11099956722.7,12416461535.21,538422784.92,9819507470.69,8787594140.630001,348784886.05,3840056757.46,524908434.95,332357351.74,119473505.51000005,4328160587.37,838834776.2599998,-11364435434.11,6340628451.92,-676646424.3599999,-676646424.3600001
CN,300750,2018,Q3,2018-09-30,CNY,9776343092.249998,8114214276.940001,6718911262.54,66093680.919999994,398080651.18,-336512857.7599999,-127738077.23000002,1855933161.82,7823920.83,1007829.7999999998,290406476.59000003,1467545722.06,2195017400.0,21332400491.65,8854096176.97,638253676.69,23009873374.81,9849744045.57,453947445.22,5286472060.07,45173587344.33,1362641804.84,902206805.13,18617027251.15,,596544931.31,705588018.28,21825445438.14,7437101080.2,32301303201.36,34528068077.14,1646424623.68,13954764096.14,15096667354.42,683644204.57,10313102145.17,9720866121.96,144621112.70999992,3848272012.8999996,577750197.3,598344459.8699999,452163062.91999996,4545104577.32,1497080260.6600003,-5383056557.27,574555886.5799999,-244229447.0300002,-244229447.0300002
CN,300750,2018,Q4,2018-12-31,CNY,10475341673.850002,9194748089.78,6751806349.890001,69721264.07,531992391.29999995,606837080.6899999,-129015801.27999997,1096750218.9699998,46319625.77,21680734.5,27729093.079999983,1008535197.5799999,2195017400.0,21372918712.25,9515006632.3,985878418.69,27731189739.92,6224857396.53,864640798.47,7076101849.47,53911422755.37,1346171137.42,1240737742.63,19972281261.14,7057075077.4,1122253456.83,722536564.72,31084941868.55,7598591557.34,32938280895.31,35200170590.62,2924184174.56,15967748024.97,18898203153.95,682089431.99,11574665757.11,12783528169.580002,1569462650.7600002,6453314671.699999,745641106.0300002,598281022.3800001,578721076.0400001,5712835020.250001,2625748008.6599994,-5140852968.440001,251926122.34000015,826366540.3700001,826366540.3700004
CN,300750,2019,Q1,2019-03-31,CNY,9981855666.38,8817890513.83,7116134804.4,86639222.05,401176198.42,525048115.72,-110462345.72,1321125127.01,6548666.78,5256479.6,205595113.39,1047233226.95,2195017400.0,21452320895.65,10562239859.25,985878418.69,32224951522.9,7933064764.17,1153320036.04,7686537622.67,60520697494.05,1331981184.25,1481495508.21,23580574965.47,,1336293223.26,1122299621.77,38597161467.45,8505238976.51,34226393346.4,36998872015.56,3900340464.3,17095847931.66,24124867219.59,799106865.88,12718283064.26,12878552646.43,421498351.55,6221938005.9,748693434.59,701069344.37,651798444.58,4976851201.25,2019864308.52,-2707004444.65,349102284.31,2596228647.62,6284883296.65
CN,300750,2019,Q2,2019-06-30,CNY,10281988504.06,8908141641.609999,7110592193.02,31265829.650000006,402897441.58,536898850.3399999,-317592546.77,1491424746.0600002,3456351.04,12332336.729999999,252875660.73000002,1055201915.75,2194445000.0,20966274995.41,11305749304.2,985878418.69,32556486370.73,8193892175.59,1029818178.9,9623692125.75,63881882652.5,1555293801.94,1736570054.02,26006748934.49,10098811857.43,1317233803.46,803066668.27,42250965044.76,9571776856.29,34577488969.46,38065889685.94,2998771424.99,17638003639.78,27158389509.03,1004839733.72,14883961290.06,11960350978.54,360018412.07,7478953257.93,1004200610.4399999,954009733.07,692724511.15,2299451707.5,2603248584.97,650960364.72,57113045.899999976,3045963628.8900003,3045963628.8900013
CN,300750,2019,Q3,2019-09-30,CNY,12591862365.640003,11168583092.050003,9074678483.449999,83603915.99,673455948.94,567071778.69,-204550776.13,1633728142.77,36097623.13,17099852.43,239003682.43999994,1361870124.86,2208399700.0,21521985575.3,12667619429.06,985878418.69,33352339595.99,9700597153.15,2361924059.73,10005326799.83,68689001550.95,1518584142.91,2055036261.06,27622355108.0,10889184263.67,1519823498.03,1213384710.92,43864214308.54,11957626010.3,36943913517.46,40489516340.11,3211946796.13,18411088892.7,28134094664.21,1615675024.83,16885925397.99,13197456950.409996,993320094.43,9345192530.140001,858318304.9399998,677396926.2399998,315271697.94000006,3048626632.09,2038364977.7600002,9335886386.57,1347317344.49,13739773309.13,13739773309.129997
CN,300750,2019,Q4,2019-12-31,CNY,12932314106.330002,11730092608.920002,9181355031.75,70719137.93,679023952.5700002,203655185.1199999,-149015630.90999997,1312515242.2600002,16325471.68,25768137.72,50616209.82000005,1096002165.15,2208399700.0,21630448577.59,13652965292.41,1097245469.55,32269635327.07,8338535645.35,538163094.42,11480549879.88,71694937173.28,2302317207.14,2079210533.02,29657039538.04,10692137500.67,1582275521.53,962984568.04,45607378729.06,13556722824.54,38134983894.48,42187875157.72,5298308992.73,17988485338.2,28112335291.07,4568565748.8,17417348593.44,14112717852.18,1988407444.01,10213997176.899998,1092850138.0,356324050.1000004,1523316591.06,3147025015.959999,2965508539.8199997,-5423527054.790001,2414796860.2699995,129435409.35000229,129435409.35000229
