country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic
US,KLAC,2016,Q4,2016-06-30,2016-08-05,0.6327473342827395,0.390978392486273,0.29541945949121545,0.4658904713619276,0.05573196214411074,3.8586824125144776,6.201177163720371,0.8611338150326292,0.3852308221212375,0.37706259227064387,-0.016943242232004118,0.21530095249176284,0.29018588414629876,0.9120047317612432,0.5448039277038521,0.9478965694547936,2984493000.0,704422000.0,4.523877414714344,0.2360273587507158,1.208596483100938,0.060568952424069344,0.923819771792505,1.7438668824496506
US,KLAC,2017,Q1,2016-09-30,2016-10-20,0.629884117318726,0.331990094222118,0.23725510308749614,0.24221163411696947,0.035768532102629605,4.030980537394036,5.392886070409937,0.843576126809362,0.22616638669567174,0.21300086722181297,0.001671732675404904,0.16810084588045626,-0.18331518292026183,0.697865525229511,-0.34411009755432886,0.7053799849258746,3092522000.0,777626000.0,4.980663425756906,0.25145366791246754,1.0575463596040588,0.09905849472882156,0.949807182151436,1.1407297811425168
US,KLAC,2017,Q2,2016-12-31,2017-01-26,0.636774491523974,0.3848497807580241,0.2717015344087309,0.2728161204164651,0.047222580643243174,3.3943898307367966,4.278703880235748,0.8105595572912986,0.25363987295939605,0.24379935795457786,0.0031391735280342386,0.23462326380333542,0.16813179640136244,0.5653090856530909,0.33772971516162187,0.554465514221471,3259162000.0,863670000.0,5.524482681421307,0.26499756685921105,0.9889700304304637,0.1444972749747162,0.6272295816761218,1.523977356318163
US,KLAC,2017,Q3,2017-03-31,2017-04-27,0.6243481953012062,0.38259745745555146,0.2774781163240896,0.240069153307505,0.04867346373672233,3.4048812586756494,3.6407995383993192,0.7845198889273906,0.24604485182352112,0.2357429178307502,0.005513825306527051,0.2826595623728827,0.04210814416941777,0.44252092139472166,0.06426415838758293,0.43277521548427234,3460538000.0,941455000.0,6.006130820611296,0.2720545186904464,0.8913571620633892,0.22642180791833444,0.6375978431031484,1.6176307344863443
US,KLAC,2017,Q4,2017-06-30,2017-08-04,0.6293281712933616,0.3789283937412041,0.27290557579153824,0.2071059521879721,0.04719001810692796,3.3963772520380275,3.170764548403707,0.7602358060747558,0.49287644876082276,0.48151115382033927,-0.03803670719555574,0.021188658040778074,0.027180734704954856,-0.05663601445085642,0.010253902398624337,-0.0623924929288161,3480014000.0,926076000.0,5.911073097250236,0.26611272253502427,0.7487287411030068,0.16603188548272696,0.31466081411426683,1.6350626803176143
US,KLAC,2018,Q1,2017-09-30,2017-10-26,0.6354621222981885,0.37823348436077026,0.28974990227737546,0.201360893328598,0.050066245960929984,3.1100761234345584,2.887000702206897,0.7427322306805253,0.385350991820178,0.3691006733836575,-0.016519031156051498,0.29161565688388946,0.03295594616506525,0.5773970949068226,0.09671223678765783,0.5703864858550707,3698922000.0,1028911000.0,6.560844502824787,0.27816509783120597,0.7374720153900571,0.1960859130509014,0.32314377348494006,1.7913866323186207
US,KLAC,2018,Q2,2017-12-31,2018-01-25,0.6440600847285674,0.38396244397031426,-0.13764702988864772,-0.09988098517947591,-0.024206711573406516,3.732373635718376,3.4118453850076493,0.7733374783717026,0.1325764329970015,0.11887618848519504,-0.047521704113279314,0.11282779383841657,0.006436801051175722,-1.563770981024214,-1.4781124526582567,-1.564312849140595,3797859000.0,656341000.0,4.202333717533982,0.1728186854751585,0.48806189514277504,0.16528696640424756,-0.24005580835272733,-0.8600000039696544
US,KLAC,2018,Q3,2018-03-31,2018-04-26,0.638999152056117,0.3858849655437122,0.30048252511030127,0.23644717093361195,0.05576890435758568,3.7823905500922583,3.08583921532278,0.7552522389403421,0.34525513711037176,0.33057376230546737,-0.00830969959252923,0.11762304814244562,0.046598662460981544,0.2102799315354824,,0.21437046868382192,3905344000.0,709660000.0,4.54266711901729,0.18171510627488896,0.546782301037689,0.12853666106252848,-0.24620932492790415,1.9644029931955371
US,KLAC,2018,Q4,2018-06-30,2018-08-06,0.646825619343479,0.40635175195606743,0.325949248787855,0.23323794728510888,0.062075841322482915,3.734556676351283,2.4676444652334975,0.7091887215646242,0.3490762651354574,0.32772868138810696,-0.00440445560894856,0.1399429178381224,0.04769439554134269,0.3615095135109814,0.13648938839485014,0.3696222708535921,4036701000.0,802265000.0,5.151309875433415,0.19874273571413884,0.5365147556353894,0.1599668851906917,-0.1336942108423067,2.239418261204572
US,KLAC,2019,Q1,2018-09-30,2018-10-31,0.6511470281543275,0.415207727347566,0.3621681942081481,0.24840583710804673,0.07017964275636562,3.448730290709649,2.601646453387811,0.7223492053032102,0.3488694363646342,0.3284442858972248,0.002576985194963934,0.12755922403594955,0.021734498188791918,0.4093743770823248,0.13526795826440008,0.42394744306706356,4160380000.0,917273000.0,5.909464569871345,0.22047817747417303,0.5754752374618869,0.12475472583633818,-0.10850112400392264,2.5508404146346177
US,KLAC,2019,Q2,2018-12-31,2019-01-29,0.6354489426715647,0.39512616327558403,0.3295835870766802,0.23323920984293478,0.06561546811330018,3.0255642688416757,2.5085189112318185,0.7149794470827274,0.25196223227472503,0.22841901673188095,0.015453322709707284,0.14764577966063475,0.024365658672228063,,-0.0677974663083668,,4304456000.0,1420692000.0,9.337566054105213,0.33005146294909277,0.8977542116233506,0.13339015482144023,1.1645638471465292,2.4259273864921
US,KLAC,2019,Q3,2019-03-31,2019-05-08,0.5562379307233775,0.2301781354602296,0.17563662443919728,0.08668331566111163,0.026056838649264797,2.6119953717422284,2.211937974646668,0.6859259839751491,0.1490862663365263,0.12543207896394004,0.003938918772610521,0.0744320440539159,-0.02016880108724184,-0.37197806315803195,-0.47784340287185045,-0.3724922129633762,4380473000.0,1306539000.0,8.356554886823709,0.2982643655148656,0.5876423382204616,0.12166124162173686,0.8410774173547897,1.2326781751082514
US,KLAC,2019,Q4,2019-06-30,2019-08-16,0.5289506410740324,0.21600400497443253,0.17310786810602058,0.07909842070033392,0.023944114242810323,2.4399825613547406,2.3808070225052913,0.7027598108278877,0.25862360789393174,0.21424626619571133,-0.011828455086663801,0.17610307998848596,0.14683530922409416,-0.3753852858785378,0.13032356481673646,-0.39408334323323835,4568904000.0,1175617000.0,7.322617816700509,0.25730831726821135,0.42686060294459116,0.13184107517500054,0.46537241435186627,1.3569008259315087
US,KLAC,2020,Q1,2019-09-30,2019-10-31,0.5724953905932727,0.2913979909637233,0.24516878989453902,0.13026592066456766,0.038000506088552335,2.2412491825092222,2.461247206578477,0.7096648438321932,0.3510967062728967,0.3280560401977057,-0.016418543457407276,0.29284342242467476,0.1231521691624915,-0.12481310488351893,0.5906952190777848,-0.14398265218072603,4889058000.0,1126198000.0,7.096529865088817,0.2303507137775825,0.42336114081406756,0.17514698176608867,0.22776752395415545,2.1835636464457426
US,KLAC,2020,Q2,2019-12-31,2020-02-05,0.5802333693066296,0.30832294877680855,0.25211450770577154,0.14277254218637772,0.041185340851971786,2.5476274310443867,2.45817607848484,0.709431265890655,0.25686854774544154,0.23376481414128164,-0.0007766183756717151,0.34784864335859167,0.06794824446340564,0.031034949878081752,0.09820359281437119,-0.0026708274267251975,5278613000.0,1137653000.0,7.232837434039036,0.21552119846633955,0.42681244744112984,0.2263136154719667,-0.19922615176266212,2.419448153093013
US,KLAC,2020,Q3,2020-03-31,2020-05-06,0.5855527246475333,0.10845077544095216,0.05509408945731774,0.03152457095831248,0.008670326346300473,2.612068537943499,2.8259758788229172,0.7371455805857282,0.3104207690643865,0.27991086853319325,-0.04018154504260619,0.2976849771851371,-0.05663574818162609,-0.5929392719272757,-0.7938484581729317,-0.5922037472787818,5605266000.0,1023377000.0,6.557292701211659,0.18257420789664577,0.41122623838276845,0.2796029104619524,-0.21672678733661987,0.5026815406203746
US,KLAC,2020,Q4,2020-06-30,2020-08-07,0.5741662230498502,0.3050781964561354,0.281758682043556,0.16539908547541182,0.04537737313654832,2.778905697540749,2.4757599541386286,0.7110968150724788,0.31025498203951374,0.28162371291175003,-0.0045893430099438895,0.15984774740054108,0.02502099772185251,0.8878239114967064,4.242097078468363,0.9540351610843565,5806424000.0,1216785000.0,7.844860933813005,0.20955841323334293,0.4893705972240907,0.2708570808228845,0.035018207460422834,2.651431923974572
US,KLAC,2021,Q1,2020-09-30,2020-10-30,0.5966762423470383,0.340039775903082,0.2733403959392183,0.15540271898500685,0.04522212191189102,2.718791670764649,2.3870810983174042,0.7036141044040748,0.33287686368304065,0.29652935747618,-0.009849862817617324,0.08858409496439124,0.054143175529068666,0.21367000937883263,0.022647859103763324,0.24036932708053516,5931630000.0,1290827000.0,8.312845744167026,0.21761758572264284,0.47697043643286197,0.21324598726380417,0.14618122212967877,2.7084253707794255
US,KLAC,2021,Q2,2020-12-31,2021-02-04,0.5943151186949911,0.34302034684741983,0.2769757764088026,0.16093683511410564,0.047792758093394526,2.585477438874676,2.338641351711751,0.6993975532887388,0.3398698867869669,0.30404392835292904,-0.010852512236905231,0.09368758086538631,0.07295498563647951,0.20153722852150158,0.087225103253465,0.22503478038378044,6073047000.0,1367523000.0,8.864305484433439,0.22517905756369083,0.48132168888804416,0.15050051973880252,0.2020563387957488,2.9639081368742426
US,KLAC,2021,Q3,2021-03-31,2021-04-30,0.606586305483007,0.3767076012336364,0.31461608528345864,0.18760080515196764,0.05745665004411284,2.663343460792149,2.1915542805189068,0.6868106615797586,0.35822135046926634,0.3243018938635848,-0.007963395957979706,0.26672654645763516,0.09261964903353981,6.233671544383827,0.24110390135833493,6.340247572625345,6452856000.0,1856567000.0,12.071228405537026,0.2877124485654104,0.6137373021458709,0.15121316276515695,0.8141574414902817,3.6898069583422735
US,KLAC,2021,Q4,2021-06-30,2021-08-06,0.598933975115699,0.3888986123395263,0.3287393058633446,0.1949901500367352,0.06263895098574176,2.7083372360662925,2.0415608455112784,0.6713463881849737,0.24182342917654953,0.21306371272275718,0.016561205923851744,0.31918349841359883,0.06746857836324205,0.5391450031975451,0.11538759744562066,0.5606266865350846,6918734000.0,2078292000.0,13.586183002006916,0.30038616891471764,0.640222043894332,0.1915654109999545,0.7080190830754818,4.1378954180857805
US,KLAC,2022,Q1,2021-09-30,2021-10-28,0.6095550613819308,0.38614326065653853,0.5127159596859256,0.29520463124599017,0.09976999758282919,2.435452891585844,1.8874703763082987,0.6537842405272984,0.41452214615531535,0.3814317619699804,0.019107648891208685,0.35435520141425436,0.08224844726303338,1.540420432416238,0.6879212231704734,1.5896345116918917,7463952000.0,2726142000.0,17.8962909472855,0.3652410947980373,0.7532356222656568,0.25833067807668386,1.1119344420282502,7.013831812512309
US,KLAC,2022,Q2,2021-12-31,2022-01-28,0.6139800988680753,0.4105864500580202,0.30495403017049005,0.18141422350484995,0.06286003320495451,2.4139907885096274,1.8854958852935895,0.65353819447328,0.34463472794277045,0.31704815461844826,-0.00817936388040784,0.4250849552054372,0.1289889137255391,0.5690375745487708,-0.32849814257916155,0.6003869973643978,8165712000.0,2986335000.0,19.74423309597953,0.3657164249731071,0.7551302194322569,0.3445823817928628,1.1837548618926337,4.7434000436360755
US,KLAC,2022,Q3,2022-03-31,2022-04-29,0.6102152510884022,0.38723829847475133,0.319211631528447,0.17974828862294395,0.06165672119253361,2.3268846083557237,1.9457330048939945,0.6606184220555289,0.3577955114660179,0.31396929928045736,-0.00745259662514834,0.2688270641594037,-0.027184045089963194,0.28736061575764404,0.018298292270894967,0.3187075830972821,8650615000.0,3149411000.0,20.975796729827834,0.36406787263102103,0.7748739856171254,0.34058702069285296,0.6963626952326525,4.865776416131073
US,KLAC,2022,Q4,2022-06-30,2022-08-05,0.6064870499075296,0.3996784543934848,0.32386752288840925,0.293843213130042,0.06543792580916437,2.4969361735623803,7.990858821237506,0.8889354428579049,0.3294390766381192,0.30001902089443244,-0.001125740913024225,0.2914964702143008,0.08654042774075488,0.27235701714751537,0.102388265632956,0.3130876180297155,9211883000.0,3321807000.0,22.410420573988368,0.360600216047034,1.2119716333999677,0.3314405496728159,0.5983350751482468,5.433419238190331
US,KLAC,2023,Q1,2022-09-30,2022-10-28,0.6178179314233027,0.4200605338963392,0.3765900608715824,0.5857074148868607,0.07977927540187413,2.4348686549250105,5.243192199703721,0.8398255302716042,0.3712876556659316,0.3403262487777233,0.0011232958305243163,0.3074068137734316,0.09558099985563429,-0.03970921466056787,0.27393111771673784,0.03139058535811201,9852469000.0,3279381000.0,23.122076585183567,0.33284864940960485,1.8721000164125106,0.3200070150504719,0.20293843827650937,7.2340000987104185
US,KLAC,2023,Q2,2022-12-31,2023-01-27,0.5948955171559781,0.407942056787003,0.3280268321152912,0.41603635363610747,0.07290097847049122,2.3352705426358815,4.273800542396841,0.810383424257164,0.23066892278427434,0.19928636707757366,0.021636909414708957,0.2683197102816848,0.09523591041629342,0.3642806964724772,-0.046000403512311494,0.46036999286731417,10483726000.0,3540732000.0,25.05843636543783,0.3377360301099056,1.5049864685482477,0.2838716329941591,0.18564461120403442,6.927119087891634
US,KLAC,2023,Q3,2023-03-31,2023-04-28,0.5867209184545968,0.3598841243636459,0.2868678389613123,0.2640301125170993,0.05091355176044263,2.345678145607413,4.100509135855666,0.8039411412930958,0.4155437291992791,0.38063715978900015,-0.022837508107122765,0.06288876188678527,-0.1847519694948233,-0.04480735642756639,-0.28704478465868744,0.04027417741401407,10627658000.0,3507997000.0,25.445160120407646,0.3300818487008144,1.3272681766940513,0.22854363533690947,0.11385811505706944,5.061741558771262
