country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,688008,2016,Q4,2016-12-31,CNY,844944635.26,756044737.5,412309129.4,4784967.14,52237040.31,47754089.97,-14667200.71,89373062.31,9820120.52,100679.05,6288218.8,92804284.98,757031775.0,66184927.14,-17147958.74,19085794.56,454350944.85,58796433.62,3031159.49,256069373.64,1078475972.69,17948135.59,10753256.7,42868079.29,112210378.92,33923218.03,11292235.67,220232148.06,18088000.0,883023903.92,883023903.92,33439384.81,58796433.62,112210378.92,20367622.01,12164203.35,826420066.97,275092841.87,455132917.4,186941487.29,3464735.92,100303694.35,387084764.96,4612575.67,-222672411.12,-29527332.03,159986047.79,453804094.85
CN,688008,2017,Q4,2017-12-31,CNY,1227514932.7,939836352.65,570952308.32,3078326.1,68927261.69,51790479.61,3075288.56,362702418.33,10000.0,342369.72,15454087.03,346915961.58,757031775.0,66184927.14,312375271.43,36478525.97,687785870.02,119257936.02,269404.25,132512927.6,1426204038.26,20788374.67,17032130.67,48489238.46,107313316.5,58031978.48,16452943.38,267857623.73,19828000.0,1187007652.99,1187007652.99,29976477.45,119257936.02,107313316.5,253554886.96,7323745.15,1218707427.65,30942089.95,563352872.31,134996920.85,41662817.99,319051082.22,226831376.34,57634932.49,37715554.33,,232781451.49,686585546.34
CN,688008,2018,Q4,2018-12-31,CNY,506469523.49,342321432.74,144652884.32999998,314767.73000000004,50700513.92999999,34955474.239999995,-2823686.070000004,194901947.70000005,0.0,0.0,21343304.44,173558643.26,1016832500.0,1831073283.54,664096495.34,30744788.49,3679991286.52,241149221.21,1127606.0,120673539.09,4086532291.29,25970718.92,39946688.52,94125106.01,74377569.1,178958525.67,47431535.71,427023868.5,137883763.87,3615749764.93,3615749764.93,126256238.02,241149221.21,74377569.1,30030818.73,23150271.53,536902224.0000001,24920176.75999999,199181637.62,56004235.56,14245321.099999998,63317571.36,229576944.9899999,8841428.45,741359763.77,858304783.8399999,1821786354.1499999,1821786354.15
CN,688008,2019,Q1,2019-03-31,CNY,404717097.14,181908818.71,96298735.7,64922.4,12715261.73,14729894.4,23667730.87,234543391.43,923.37,,8803886.34,225740428.46,,,,,,,,,,,,,,,,,,,,,,,,,429981544.65,12930603.4,93291006.53,198566967.4,9360729.19,54244602.82,87466133.99,1848772.86,-704320423.37,176392782.45,-492929986.99,2831226299.53
CN,688008,2019,Q2,2019-06-30,CNY,474461523.63,261929733.45000002,135817865.70999998,16484.6,33728652.879999995,41207221.480000004,-59076349.72,224047624.54000002,0.0,344960.0,-1384107.5599999996,225086772.1,1016832500.0,2065906486.21,881052220.9,30744788.49,4030367641.35,191993048.3,4940694.02,132839838.13,4382941247.79,24916662.22,47403382.95,101882922.11,113255346.15,122707978.4,20353145.88,268466590.05,139489822.21,4076867757.64,4076867757.64,12068448.18,191993048.3,113255346.15,3329423.79,25877295.9,503916547.65,21459154.940000005,125430750.78999999,31712021.329999983,33830019.61,61498286.98,273517653.17,8217639.72,1086382337.94,-233871475.0,1189306341.8200002,1189306341.8199997
CN,688008,2019,Q3,2019-09-30,CNY,505167717.5,209069279.93,124566830.08000001,14387.179999999993,15609540.009999998,17898072.029999994,-66125544.87,306711883.41999996,1450.0,0.0,14030635.91,292682697.51000005,1129813889.0,4699483171.36,1173734918.41,30744788.49,7133000846.33,228780754.06,1303698.1,82424678.49,7475609005.39,20464614.07,59338489.01,113481858.46,72038394.95,127759417.81,30286676.14,259907491.6,166382322.34,7162801049.91,7162801049.91,25672624.98,228780754.06,72038394.95,10161786.14,29876412.97,478602282.36000013,52715272.42,184661053.51,35731158.01000002,18818426.340000004,14607868.86,277534840.73999995,8654573.659999998,-3920018079.7400002,2749694885.3700004,-810366795.02,-810366795.02
CN,688008,2019,Q4,2019-12-31,CNY,353388376.71000004,216601638.18999994,95816382.13999999,118926.53,12458541.449999996,21295787.290000007,82392.73999999464,213911153.60000002,-166.80999999999995,124291.48999999999,24438201.639999997,189348493.65999997,1129813889.0,4699483171.36,1306676312.86,87151887.7,7257063728.77,131864815.09,1113608.7,156804864.71,7678746240.27,16221839.97,54513501.31,102007216.34,91294057.84,139901205.56,23626588.11,279712661.56,171316444.38,7329724350.67,7329724350.67,21706649.13,131864815.09,91294057.84,5545750.52,27669965.2,447009140.6799998,68420213.10000001,164611692.43,53549788.02999997,23943247.519999996,42924379.31999999,230444009.10000002,2849205.66,1529106944.25,-2686811.220000267,1711745245.47,1711745245.4700003
CN,688008,2020,Q1,2020-03-31,CNY,495752476.11,269345978.62,136185474.99,48151.2,21757153.79,44039237.26,-39802824.36,276605266.93,,,13616949.23,262988317.7,1129813889.0,4754083260.95,1569664630.56,87151887.7,7582298832.01,177256278.46,1273251.78,142660722.43,8045391775.92,12547409.53,64571283.47,129453482.29,118590804.95,129003317.73,47000346.17,317304418.96,175872242.99,7681668596.26,7681668596.26,19894501.41,177256278.46,118590804.95,5458995.56,29386550.86,453202949.06,34652198.11,114280136.72,84810411.85,330566.66,19602718.62,272493585.61,8951065.83,-1278059676.56,,-948084624.18,3973826467.62
CN,688008,2020,Q2,2020-06-30,CNY,593824192.3100001,284380773.76,150423490.14999998,666515.5900000001,19172295.619999997,47090500.449999996,-8122504.960000001,343820714.39000005,5149853.11,,10434218.239999998,338536349.26000005,1129813889.0,4811769686.55,1569256813.12,87151887.7,7320806067.95,122048037.5,936530.27,176927723.6,8043009845.26,8828156.51,71674498.08,497909942.21,120018461.17,123100996.79,34307271.91,630235459.93,174359684.08,7736324643.46,7736324643.46,348565985.71,122048037.5,120018461.17,5428626.17,32796068.93,650260954.1600001,16655890.899999999,198578289.48999998,42959247.72,33313073.959999997,23542511.249999996,368531944.79999995,6212540.15,-757500604.1600001,-8464038.36,-397125572.12,-397125572.1199999
CN,688008,2020,Q3,2020-09-30,CNY,378874646.1299999,211482688.79999995,111431121.44,340009.07000000007,26775945.939999998,39674929.19000001,-2913349.3999999985,311900521.12,0.0,,35656776.120000005,276243745.0,1129813889.0,4866705742.57,1845500558.12,87151887.7,6806768593.22,120376366.26,517017717.56,198724417.56,7741658044.59,6840350.88,70087985.32,636853788.42,78692974.21,102271587.81,27830327.55,236559650.11,198685259.6,7943266923.3,7943266923.3,17305032.61,120376366.26,78692974.21,4763353.56,30356323.51,556412418.4200001,24800316.18,320598823.84999996,59696423.42000002,16391259.350000001,34397673.42000001,150128554.56000006,81033296.17,1161627491.29,-330480128.34,844395357.98,844395357.9799995
