country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,300604,2016,Q4,2016-12-31,CNY,66101191.95999999,43092402.14,28086281.3,696293.74,2072605.0100000007,9723024.880000003,-541383.8099999998,23008789.82,6865681.17,6426.0799999999945,2613769.59,27254275.32,57144000.0,95036583.24,64533643.27,7246596.69,95878754.75,102126475.71,83930.7,38140639.04,251200168.21,8725498.31,1069315.45,25406322.04,24240771.26,5582553.13,7855741.1,49456121.69,3189545.36,223960823.2,223960823.2,198068.37,115271717.52,35816159.09,1572713.37,4974270.88,9681583.730000004,3204072.3699999996,-2918154.49,7852673.039999999,5678578.1,1975345.7800000003,4488772.559999999,7185065.409999999,-9903065.41,,-5414292.85,-5414292.849999994
CN,300604,2017,Q1,2017-03-31,CNY,20471764.04,20456948.9,9339584.89,183931.45,2930556.15,8835221.34,-407479.2,14815.14,4563616.73,43458.74,347534.91,4187438.22,57144000.0,95036583.24,58721081.49,7246596.69,53888677.94,96267156.87,471698.11,47365426.34,229138195.95,8695158.29,1069315.45,38259519.78,27945575.2,2579566.99,2844877.04,46059908.95,3189545.36,218148261.42,218148261.42,204647.91,125109070.54,40430817.01,1479838.47,4465789.43,7757974.32,4116873.0,2838882.55,12220723.1,6261054.41,4997575.01,-13386109.39,15111679.59,-15076179.59,-8742400.0,-37204688.98,52838677.94
CN,300604,2017,Q2,2017-06-30,CNY,44888874.04,39274063.07,20263297.849999998,605966.6199999999,3566295.5800000005,14551987.059999999,-1036016.9000000001,16400194.129999999,-4463575.03,-1837.0899999999965,-818876.83,12757333.019999998,76194000.0,227872695.8,71478414.51,7246596.69,208912020.84,101454995.5,90753.55,48883298.92,399161347.48,8601740.41,1168933.49,42682756.88,25333143.48,4872990.55,1488516.58,56853073.89,2199323.47,382791707.0,382791707.0,525068.59,135334225.45,49347663.99,1577108.57,4930255.42,36381898.74,1077586.0899999999,15816876.2,10836588.750000002,4222159.84,5585790.700000001,4074252.25,4796410.379999999,-2546410.379999999,148400259.22,149928101.09,149928101.09
CN,300604,2017,Q3,2017-09-30,CNY,33373176.97,28929383.58,12355108.45,415488.52000000014,3940909.799999999,13342168.350000001,-1088153.0099999998,9202779.75,38593.86,3405.959999999999,866659.3899999999,8371308.260000002,76194000.0,227872695.8,79849722.77,7246596.69,158568396.66,94346555.8,90525.81,59668741.2,404529092.34,8407521.57,1152920.49,52065413.83,31221988.73,6217560.85,1394820.09,63756063.51,1675427.4,391163015.26,391163015.26,532415.14,137989337.59,55611267.43,2357102.53,4690153.38,24468236.709999993,3827071.0999999996,9839209.3,11160124.589999996,4757458.25,4345499.6,-337094.8699999992,10517963.100000001,-50447168.58,-20000.0,-50804263.45,-50804263.44999999
CN,300604,2017,Q4,2017-12-31,CNY,81060668.49,61774890.2,35168492.870000005,912085.95,7998834.590000002,16640443.899999999,-772588.0500000003,28237366.400000002,64610.73000000001,-37986.48,3403173.13,24936790.479999997,78026000.0,274819879.14,99878423.02,12154686.92,250314511.37,125117662.15,323343.43,54831375.3,477062767.71,8341961.43,2274496.91,62442258.76,33630311.74,10026942.35,5238188.93,117110161.61,3114355.78,419280509.08,419280509.08,46844718.59,167758028.79,54700311.74,1723321.35,5844341.93,28603234.400000006,3755763.49,-2794465.460000001,13262804.980000004,5771292.239999998,331683.76999999955,20411943.03,10489531.030000001,32341572.759999998,45598480.0,98351995.78999999,98351995.78999999
CN,300604,2018,Q1,2018-03-31,CNY,45541970.48,41622982.01,16899470.73,551260.29,6808358.19,17975962.13,-1104200.17,9142251.88,24000.0,5947.0,1606224.79,7554080.09,78026000.0,281007276.56,107432503.11,12154686.92,244246972.6,125305690.87,,74500054.61,492998214.11,8327683.34,2354710.55,77175818.94,41010988.14,6992724.22,4136903.18,134151400.27,3000646.19,433021986.59,433021986.59,46146402.73,167102628.05,76066570.14,1699449.49,5811744.53,48721845.17,1219366.45,17206949.72,19672453.41,7072052.64,4733074.42,5338358.23,17019718.91,-16035897.0,,-10697538.77,239616972.6
CN,300604,2018,Q2,2018-06-30,CNY,70005434.22999999,60795906.86000001,27623312.94,741067.28,8510379.79,23520739.13,-1016661.8500000001,18429372.53,15203.160000000003,759.4700000000003,991267.6099999999,17452548.61,148249400.0,216971273.99,113181151.72,12154686.92,177455623.83,148374992.7,655059.91,99352889.62,527896352.83,8378469.37,4439035.38,87701750.16,58747304.46,11953272.67,6536449.29,167838287.83,2801782.53,444958032.63,444958032.63,48250435.39,190109048.74,95331042.36,2246380.79,6125435.46,45999581.67999999,1007615.53,26831660.270000003,15884525.059999999,10053293.07,5470453.75,-4560794.540000001,8245695.329999998,-55896654.230000004,-11703900.0,-72161348.77000001,-72161348.76999998
CN,300604,2018,Q3,2018-09-30,CNY,56110206.89,56076326.22999999,25581867.39999999,410266.76,8784962.14,-24297842.069999997,-591434.29,2917648.5500000007,94549.38999999998,4101.150000000001,-4218337.88,7226434.670000002,148249400.0,224362745.64,120407586.39,12154686.92,144114337.44,142195291.02,2559298.87,109099324.81,460062198.72,8230964.83,5476641.65,160310908.98,,10264314.47,1281964.05,157752649.57,2728948.4,459891509.73,459891509.73,45674284.36,188372369.52,100298293.59,1817206.0,6704585.38,43510904.349999994,3144775.48,23840498.059999995,18945832.980000004,5238465.27,7187050.76,-6091402.0600000005,21257700.44,-22400176.33999999,0.0,-28438294.28999999,-28438294.29000002
CN,300604,2018,Q4,2018-12-31,CNY,44463899.06,50114632.34,25843208.690000013,480855.73,7027874.91,3189570.169999998,-888374.6600000001,3760395.6300000027,-28731.619999999995,15938.499999999998,-522270.75,4237996.260000002,149108400.0,241196320.6,120932812.9,15887265.67,179922853.62,116109178.84,5892482.63,104670967.13,476702115.46,8083460.29,6097341.5,201685699.59,65152119.85,5163547.42,529717.66,206957910.0,868790.08,470561114.97,470561114.97,56839088.82,166917086.23,124422691.1,1703039.11,134485419.1,16876134.21000001,3769839.3999999994,-24193418.689999998,20751259.25999999,5625647.800000001,3675880.420000002,17763267.32,16183057.270000003,-15682041.450000003,31047582.32,33075524.08,33075524.080000013
CN,300604,2019,Q1,2019-03-31,CNY,42752193.98,52066796.9,18984057.07,404272.75,7258651.12,6368048.81,-157713.78,-1904871.09,32545.45,540.35,-2354895.69,482029.7,149094378.0,246071703.41,121414842.6,15887265.67,168002946.65,128846034.27,9723420.61,108585349.44,457710957.93,8270779.27,4920039.77,200771879.55,,5301082.63,584631.76,178549484.63,776719.95,479156632.9,479156632.9,54287164.12,151651705.96,98373741.12,1385314.08,132687912.21,57367757.08,7775404.81,39297807.51,23467207.45,1277500.13,8763404.14,-5629148.74,15120583.53,-15120583.53,-432694.44,-21257706.97,150835146.65
