country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,002156,2016,Q2,2016-06-30,CNY,1150913655.79,1117939932.46,950804771.3000002,346108.55,7005673.79,152402610.6,9401643.879999999,28414396.150000002,54665400.599999994,1275853.53,2217313.6000000006,54422098.480000004,972630114.0,2026199611.06,706481624.25,97160410.62,2410359922.15,908311546.41,14986882.39,647101725.25,4169142025.96,261189887.0,74927401.19,6274585155.38,1045717077.1,31055652.03,15357126.69,2474045131.21,2034456259.6,3799703183.48,5935225790.53,56656474.16,949181835.83,1072437077.1,5892207.86,3907255799.94,1260310153.9099998,23886687.08,577472339.4200001,176649495.56,10648585.3,8650701.849999994,578965548.45,409702796.04,-3101304394.0499997,2755656860.61,213583988.0,213583988.0
CN,002156,2016,Q3,2016-09-30,CNY,1466562810.9,1392372237.0000002,1194198963.7599998,25.270000000018626,6478883.869999999,151367707.33999997,22388285.24,73616001.1,3969314.980000004,1061711.9599999997,7108624.399999999,38664874.58,972630114.0,2026199611.06,745146498.83,97160410.62,1687295686.07,1270296917.97,143775145.35,721800096.24,4035353625.17,256475085.74,78315269.22,6446828815.23,1193461852.17,31374176.01,18817414.96,2470578197.33,2023154362.35,3834671425.87,5988449880.72,57704123.77,1322184335.85,1206461852.17,4734478.61,3982150994.91,979969277.4100003,59018920.25000001,876417012.2900001,186418657.56,10766414.700000001,88512599.35000001,-31456355.560000062,519104117.56000006,-504293599.3000002,-199359697.10000038,-707622009.1700001,-707622009.1699998
CN,002156,2016,Q4,2016-12-31,CNY,1382650535.2800002,1359649581.4699998,1148430580.15,8952659.91,18906083.939999998,153304198.83999997,378185.6600000039,22939232.53999999,26030153.89,-39429.12999999989,-7628455.35,56661392.21000001,972630114.0,2026199611.06,781349155.22,117875602.91,1603020369.26,1233546448.24,20779002.51,781780782.82,3941629466.1,285342510.65,98965229.29,7261495395.0,1651928921.4,46578630.18,31219514.21,3315609964.47,1745755470.39,3918393476.39,6141759426.24,58712358.09,1281263230.41,1651928921.4,9557079.74,5026709404.3,1321545350.75,-1181769.0799999982,951609304.3399999,169058549.99,4341674.259999998,121114909.57000002,143807857.18000007,298208570.54999995,77567972.26999998,-102705256.08999968,109401470.12,109401470.11999989
CN,002156,2017,Q1,2017-03-31,CNY,1445748035.45,1414012901.76,1247660105.68,1909545.87,4641656.82,138087035.74,23968517.56,33318047.39,22509922.95,532377.79,-7561485.64,36029129.69,972630114.0,2026199611.06,817378284.91,117875602.91,1553813782.39,1212956564.5,157186421.06,873310791.41,3975544387.84,281247019.06,120424396.24,7151586110.36,1370969835.24,19251649.51,37682015.94,3101483855.83,1832544042.47,3951393968.89,6193102599.9,67101756.35,1241103058.03,1370969835.24,8675056.91,5006288301.44,1386591233.42,19771502.51,1041746530.81,229702685.62,21195938.93,52304049.53,198245836.88,416754078.06,-396373324.88,129864270.15,-77449396.39,1336482229.74
CN,002156,2017,Q2,2017-06-30,CNY,1527826234.68,1520507519.5000002,1269725543.8799999,7414517.7299999995,12641355.09,173203022.83999997,56162502.730000004,55666039.45,-529996.0899999999,794575.6499999999,-4834448.410000001,49647468.769999996,972630114.0,2026199611.06,867025753.68,117875602.91,1341474990.29,1346399912.23,21258880.45,968724390.83,3855436400.51,275909906.18,120085922.25,7332826215.86,1429041095.26,30219529.48,22232012.29,3213320212.69,1744817433.76,3994916855.09,6230124969.92,52761547.06,1384599854.99,1442041095.26,9165963.22,4991752731.73,1240721674.2999997,24723775.399999995,926256648.73,235814393.0,10959108.05,47913111.400000006,132332846.0,346540373.92,-362446920.62,-15721328.080000013,-235720033.65000004,-235500472.25
CN,002156,2017,Q3,2017-09-30,CNY,1878154157.2799997,1870106451.4699993,1629570875.9500003,4856696.08,10571694.25,152934465.06,56417668.45999999,31170952.28,14595442.29,1303125.6099999999,-8731094.91,39023936.980000004,972630114.0,2026199611.06,906049690.66,117875602.91,1469561539.24,1631549283.09,15145297.64,951560614.83,4232041323.77,270195669.05,138925747.41,7545066542.04,1659095807.81,36151974.75,21307121.21,3588822740.83,1939406572.0,4025131820.99,6248878552.98,59013291.31,1643632544.45,1672095807.81,20624778.42,5121840110.6,1492207846.75,55666378.92,1015466947.3000002,229159518.37,16276986.349999998,33031546.209999993,427696251.22,542187259.4300001,-536685970.3599999,263265317.81,142924723.85000002,142924723.8499999
CN,002156,2017,Q4,2017-12-31,CNY,1667526738.04,1686970199.6200008,1429394529.37,10847209.580000002,14824280.73,191318927.21000004,61943295.97999999,35986039.25,-12248741.32,68171.95999999996,1744910.0899999999,-2571177.219999999,1153704572.0,3744037275.9,881581188.43,139772927.92,1703601167.97,1550115422.42,12520281.16,975275546.62,4437078455.44,266630813.43,141646165.9,7709326445.08,1627426421.57,45006457.74,30114505.44,3729760372.96,2158391887.23,5919382239.15,6258252640.33,45524297.2,1613369797.67,1627426421.57,12555626.25,5665419938.79,1717843674.8899999,51018340.39999999,1260723394.62,230485662.51,25104315.75,123211956.64,251415013.86,351031040.72,-354307730.61000013,412458342.22,282829994.98,282829994.98
CN,002156,2018,Q1,2018-03-31,CNY,1640518075.0,1626987810.11,1348791911.81,5306268.25,9592082.23,211310974.34,57370429.79,36192628.9,2166992.25,97980.08,-334631.05,36626584.4,1153704572.0,3744037275.9,918207772.83,139772927.92,1507534487.79,1572096633.24,74901911.76,1068310525.07,4436760503.6,260958209.86,144301366.93,7982492385.18,1420795532.44,36453113.21,26546830.21,3673945145.58,2498026308.69,5904949299.3,6247281434.51,50717586.29,1639082288.35,1420795532.44,14269687.06,5726352365.97,1519814258.04,16438300.05,1219456247.64,281861458.43,14613470.89,51429285.24,82474437.38,737082696.01,-737023758.35,475069041.23,-197286877.35,1329449598.97
CN,002156,2018,Q2,2018-06-30,CNY,1837887038.83,1787675656.2900002,1535904720.0900002,8545449.16,14332442.27,222547981.86999997,-17206659.86,65940870.03000001,2911155.91,130433.56999999999,-3933611.1000000006,64572496.199999996,1153704572.0,3744037275.9,982780269.03,139772927.92,1424779086.72,1930787127.33,23017840.64,1211152074.0,4850788803.0,256105759.63,152658123.37,8159790959.36,1556185470.39,39038844.72,22477342.35,4086787799.47,2525545916.27,6046881836.39,6398246046.62,61963329.43,1997007591.56,1578185470.39,12011354.83,5698010235.8,1303599683.9900002,27236799.49,992686578.4599998,255950536.7,19414833.47,77801927.41999999,81286058.15,375149713.9000001,-452468879.88,201161689.86,-124289368.88000003,-124289368.88000011
CN,002156,2018,Q3,2018-09-30,CNY,2001616973.08,1943874755.56,1709677777.2999997,4548058.5,17380250.08,-204131766.79,2942010.4399999976,69027350.91999999,2265110.87,929909.2799999999,1703732.4900000002,59763318.46000001,1153704572.0,3744037275.9,1042543587.49,139772927.92,1458680131.77,,29882704.39,1257030695.3,4969294778.54,251817185.71,149515915.12,8590655860.49,,66866120.15,15535618.71,4292775145.3,2722607579.78,6182177577.99,6544567913.95,61115003.97,1943657576.65,1658510275.95,18953058.6,5823390546.79,1951797044.44,1447111.509999998,1396582542.17,304764362.89,14285935.579999998,53415507.47,240566126.89000002,489255291.64999986,-487677993.6500001,248922725.11,39353703.53000003,39353703.52999997
