country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,603993,2016,Q2,2016-06-30,CNY,1102518940.5600002,850880668.3499999,699343895.95,46554665.56,18968264.7,101155661.97,-29718862.120000005,379445968.4200001,195386.0,1128792.8099999987,11617616.120000005,370814410.22,16887198699.0,10720306602.38,3076703079.0,786050081.94,13855661894.49,499420106.87,485959801.21,466280517.59,18468354359.59,3845283879.58,378297040.32,15866042150.69,167357852.93,106498836.25,-93155711.12,9346131434.44,7215324062.57,17319740880.17,17772941013.27,848552715.08,1885862393.71,997357852.93,220117276.93,4291785180.03,1082233762.5500002,106606645.66999999,512960586.56,131695695.83000001,218670996.44,55362144.49000001,270150984.9,85458409.55000001,-657486676.5900002,685929209.6400001,323436046.0100002,323436046.0100002
CN,603993,2016,Q3,2016-09-30,CNY,1236184842.2799997,1137393748.91,671058407.1899998,44260352.769999996,18637211.740000002,95374849.41,74455891.88,132389557.11000001,18088555.77,3399183.7699999996,80429116.91000001,71596166.42999995,16887198699.0,10720306602.38,3148299245.43,786050081.94,13798675033.45,697666583.87,475142392.89,422729796.27,17225152416.72,3811266447.06,342879871.77,27564341014.29,182882613.88,111663286.5,-31187186.62,11580312928.89,14927431850.48,17833494641.91,18281748651.64,351895504.7,1832427693.33,822882613.88,192203369.02,4225711351.87,1966164780.06,158830541.1,1456238432.3700001,136372847.45999998,141240554.35000002,60543372.889999986,330600114.09000003,44885749.91999999,-11067664655.869999,9939807333.900002,-746986861.04,-746986861.039999
CN,603993,2016,Q4,2016-12-31,CNY,3453534589.3700004,3459149357.68,2544813629.0,100633571.17999999,34637250.169999994,438134664.83,244214955.9,6925479.019999981,445389866.14,4714675.530000001,-3425671.030000001,414538176.72,16887198699.0,10720306602.38,3508788628.94,840098875.14,9970224098.0,1461807199.82,295572093.16,5082767464.99,19802956226.82,24501313984.47,432121448.24,68343882371.64,741508273.3,354822152.84,57861242.29,15981674825.96,37828236805.13,18738058223.62,34336926967.37,1628345860.94,2412668825.02,1401508273.3,1187532162.25,27272921262.94,3710210472.79,109313849.22000003,931178272.31,381529705.47,238190567.78000003,219356970.01999998,2049268806.4300003,654509291.43,-17220597663.15,11881007168.04,-3176491965.16,-3176491965.160001
CN,603993,2017,Q1,2017-03-31,CNY,5782530324.59,4317827973.83,3589532182.56,54976307.37,49706679.8,210954295.6,409915045.48,1493162298.77,2440564.85,2525847.01,494376597.44,597220432.49,16887198699.0,10720306602.38,4106009061.42,840098875.14,10302756068.94,1905673640.03,481306823.6,5089578279.65,20710957170.84,24142932622.92,391550247.47,67377373882.03,858008405.35,305370757.49,116522023.97,15899964550.42,37262155174.3,19333095056.9,34926211328.15,1264701317.76,2915156651.76,1375508405.35,1220410951.73,26777717880.52,5249360539.27,42365764.53,2753764872.22,387888027.02,510262083.46,212565893.24,1427245427.86,155923604.67,-200255059.39,-1203127026.92,116010954.1,8536219022.39
CN,603993,2017,Q2,2017-06-30,CNY,5872410275.41,4942790126.17,3932057317.44,87642392.63,51486120.2,252444404.4,616220154.52,620735401.23,3455935.15,27224052.990000002,226220002.56,237918267.51,16887198500.0,10728483500.0,3752875400.0,840098900.0,12542876600.0,1947489100.0,311060400.0,5178154800.0,23408365900.0,23387559100.0,392090200.0,64572049100.0,890502600.0,371859200.0,835921900.0,17563229600.0,44016376800.0,18708920400.0,26400808600.0,732864900.0,3319652900.0,1208002600.0,871066700.0,25691017800.0,6924764260.73,94590035.47,3196067127.78,700863872.98,756234216.54,312023006.76,2054166072.14,246039195.33,787694059.39,227452626.92000008,2753941945.9,2753941977.6099997
CN,603993,2017,Q3,2017-09-30,CNY,6051591000.0,4720919700.0,3928562400.0,89557600.0,55941600.0,298092700.0,345700000.0,1332179100.0,26829500.0,35478400.0,411885900.0,769401900.0,21599240500.0,27636530900.0,4522277300.0,840098900.0,25443425700.0,2552297700.0,459800100.0,5394600300.0,38792438600.0,22345783600.0,392751200.0,61414718300.0,891108000.0,414131900.0,1309980000.0,13253447500.0,42070713700.0,37278508100.0,44882995700.0,1237246000.0,4093406000.0,901108000.0,1590089900.0,24922023400.0,5252679300.0,967787200.0,2664848500.0,417504200.0,652338000.0,300731000.0,2185044800.0,132580600.0,-13028507000.0,18243921300.0,7465051800.0,7465051800.0
CN,603993,2017,Q4,2017-12-31,CNY,6441026164.099998,4422241639.93,3761789156.16,112151522.82999998,57706600.81999999,397602620.73,45138789.630000114,1931001881.6400003,6320036.109999999,-30920238.700000003,653718728.6300001,1123255569.73,21599240583.0,27582794983.23,5517441023.24,968190696.1,26508760356.69,2144630758.99,110584046.5,5705499726.29,39048798233.8,21536181739.98,304702912.44,58788447918.58,976480556.74,445405839.21,1137796210.24,13503108244.13,38425003630.67,38157183127.02,45909134277.58,852465067.11,3895322636.19,1000435556.74,1446627346.28,24234932199.51,7167445447.529999,-449927926.04999995,3121553856.4699993,263933063.68000007,121292497.29999995,448382476.44000006,2762355627.59,531932669.70000005,8331841770.82,-9896210914.369999,1026205510.5699997,1026205478.8600006
CN,603993,2018,Q1,2018-03-31,CNY,7432136600.0,4857971400.0,4095054700.0,223897000.0,36281400.0,204017000.0,294236400.0,2588625500.0,1187900.0,11335700.0,722538700.0,1550002300.0,21599240500.0,27582795000.0,7067443300.0,968190700.0,27747764600.0,3033785500.0,183453400.0,5663944700.0,41380735700.0,20495140200.0,427998900.0,56819001000.0,1095180500.0,267608300.0,1890607400.0,14740673900.0,36765450500.0,38918468600.0,46693612300.0,687254900.0,4857461300.0,1109135500.0,1577956000.0,22913316100.0,6711115600.0,270843100.0,3026480400.0,671516600.0,553932900.0,158297300.0,2571731500.0,278695800.0,-4391904000.0,-298848300.0,-2463913200.0,17317505100.0
CN,603993,2018,Q2,2018-06-30,CNY,6627659400.0,4569244600.0,3855050300.0,193368000.0,50298600.0,325914000.0,141153600.0,2082180500.0,-760900.0,35523300.0,300909300.0,1572507700.0,21599240500.0,27582795000.0,7367076000.0,968191000.0,26628692000.0,2293198000.0,190807000.0,6148478000.0,38856952000.0,21399743000.0,466576000.0,62059254000.0,1080189000.0,300123000.0,1250755000.0,16760504000.0,36273454000.0,39555352000.0,47882248000.0,1128130000.0,3944969000.0,1110189000.0,1450629000.0,23416773000.0,8507464400.0,497772900.0,3411132600.0,483422400.0,2133026100.0,137725700.0,2839976500.0,629970200.0,456281000.0,-1451859700.0,2225006200.0,2225005900.0
CN,603993,2018,Q3,2018-09-30,CNY,6024018000.0,4820248000.0,4051239000.0,283709000.0,52093000.0,146909000.0,140623000.0,1339643000.0,1117000.0,1869000.0,261517000.0,1014330000.0,21599240583.0,27582795000.0,8381406000.0,968191000.0,29406854000.0,1663895000.0,202750000.0,6461405000.0,40730940000.0,21834810000.0,518348000.0,63837038000.0,,344815000.0,1003763000.0,17957550000.0,36643056000.0,41271696000.0,49967372000.0,1051760000.0,2782339000.0,1095795000.0,1425894000.0,23869235000.0,6869747000.0,338202000.0,2587405000.0,468125000.0,1217548000.0,151174000.0,2783701000.0,445483000.0,922990000.0,114392000.0,4136505000.0,4136505000.0
