country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,300475,2016,Q2,2016-06-30,CNY,92498670.62,71708413.08999999,61688942.31,601338.03,4739136.210000001,11817167.1,-6116753.140000001,20790257.53,3117878.69,6000.0,4081688.2200000007,19821836.24,200000000.0,433992560.53,418770735.95,38228487.75,601074273.82,62836394.45,13730165.99,49988825.94,1244977707.5,7092641.6,2500799.83,81243849.94,80956764.01,3596296.36,3837571.37,207910043.24,22082148.06,1090991784.23,1096229366.14,763922.5,310901750.12,199712253.01,7272110.43,55327127.41,111275581.62000002,7303034.989999998,71140825.93,12204463.690000001,13179173.000000002,2340263.0299999993,20198057.63,7786897.370000001,149213102.63,-36755474.86,132655685.4,132655685.39999998
CN,300475,2016,Q3,2016-09-30,CNY,144767244.78,111177899.89000002,94085488.18,1432786.02,3981830.039999999,12274640.64,-2140781.6899999995,33589344.89,1332081.12,0.0,5571459.15,29457621.919999994,200000000.0,433992560.53,448228357.87,38228487.75,472542147.77,93424541.04,14221097.28,41282508.83,1300857498.5,7027674.35,2863427.72,85164445.36,97685406.3,4160380.18,6584563.24,238871292.03,21571318.84,1120449406.15,1125579332.99,598340.7,354193522.53,227528007.91,7618222.09,58379823.32,124710548.12,3036998.6300000027,61099242.27999999,11423104.27,15483539.030000001,10561951.120000001,29340126.720000006,8372252.770000003,-157872252.76999998,1324957.799999997,-127207168.25,-127207168.25
CN,300475,2016,Q4,2016-12-31,CNY,137159942.61,133172681.97999999,94605978.50999996,2070358.7300000004,6668414.520000001,22997989.32,6547579.92,17665101.5,3061917.759999999,7187.379999999999,3930696.8000000007,16799239.67,200000000.0,433992560.53,458442898.47,44813186.82,416950288.14,101742518.07,3038531.31,41889554.48,1347952106.17,7968387.85,3943210.43,103422741.51,111917563.06,11475426.82,8930315.92,286948429.66,21057949.94,1137248645.82,1143368468.08,936680.1,387398406.25,265606006.82,8567001.03,62642727.94,120280571.12,-7057062.880000001,59279988.99000001,12353107.259999998,14004274.269999996,18962362.229999997,10293775.489999995,1850824.1999999955,-65885635.11999999,17618091.860000003,-37973767.77,-37973767.76999998
CN,300475,2017,Q1,2017-03-31,CNY,96349139.63,83787377.55,68582903.46,933522.06,4300825.03,13553344.73,-2165545.85,14534985.14,1154374.06,,3057940.52,12655884.35,200000000.0,433992560.53,471098782.82,44813186.82,440068167.71,73355802.14,3070447.69,44253066.36,1355071121.39,7900039.14,2098993.03,102245456.07,80817542.32,3857003.71,5934509.24,279181492.72,20585197.98,1149904530.17,1157549886.76,1519339.3,355165335.46,267870640.47,12405779.21,63783116.74,145136391.78,508485.52,70166087.31,18572481.15,9523982.42,12129546.93,35832779.49,8018682.98,-14264899.92,-37525087.06,-15957207.49,384777012.64
CN,300475,2017,Q2,2017-06-30,CNY,90305375.53,75314736.04,61307909.69000001,1142999.24,4056411.3499999996,12165727.489999998,-2309498.7399999998,17471567.39,1205161.3199999998,11095.2,2124041.69,16634619.110000001,200000000.0,433992560.53,468334375.52,44813186.82,447818355.59,52861585.03,3177500.93,40980089.36,1297778216.61,7831690.41,1738425.51,123804599.84,66438637.32,3265828.47,3121779.51,246217918.26,20112446.02,1147140122.87,1155252452.17,2231412.51,321415435.68,237598897.77,13278510.09,66132862.53,137998350.04999998,496788.54000000004,90816707.25,10352665.84,11344735.889999999,5234385.109999999,21286944.229999997,26313097.84,5302270.0600000005,-14301077.909999996,12288136.38,12288136.379999995
CN,300475,2017,Q3,2017-09-30,CNY,112008702.56000003,91853552.07999998,74413986.01999998,1273803.6300000001,4121802.3600000003,12639732.620000005,-2253312.7800000003,24382599.42,2176135.16,0.0,4402320.45,22241251.119999997,200000000.0,433992560.53,490575626.64,44813186.82,395144018.29,85067894.45,3066549.16,47205312.91,1300591681.96,7763341.68,2285165.94,124618615.87,84055132.59,4376510.36,5251361.88,227561737.47,19639694.06,1169381373.99,1178008866.3,2441165.96,298555920.11,215492699.27,15511556.53,71152219.45,151044024.29000002,1099845.88,111117738.30000001,11430050.010000002,10305987.02,5192397.98,14490092.689999998,20113164.65,-67764429.99,48595733.67,-4678603.630000001,-4678603.629999995
CN,300475,2017,Q4,2017-12-31,CNY,178355915.05999994,150429707.54,114826898.12000003,2060855.3199999998,8066233.049999999,23814494.069999993,-1901000.9099999992,44841219.349999994,-3815030.88,-3095.2000000000007,6966597.77,35871369.769999996,200000000.0,433940784.44,519507127.7,51753055.53,378633957.25,157975864.43,2844083.3,42928060.01,1386939755.08,7713367.96,4944441.77,134230576.75,115730278.7,12230624.79,18619481.26,287314260.71,20784518.92,1205200967.67,1213071552.2,2247672.98,375164327.64,254216481.68,5270772.64,82233387.61,130359601.38999999,14531721.18,72370120.56,16975000.67,9365934.310000002,28204791.63,19567819.61,7777695.700000003,-36727880.650000006,507122.6799999997,-16652938.360000001,-16652938.360000014
CN,300475,2018,Q1,2018-03-31,CNY,51552222.25,53601680.33,40834014.61,706191.67,4283443.32,15016221.46,-1325339.3,629835.85,150003.49,,2268267.5,-33056.47,200000000.0,433940784.44,519474071.23,51753055.53,364897195.71,45477889.66,4105656.41,58094178.93,1328560172.28,7644548.08,2773669.57,149402743.31,61156585.54,4341968.22,801330.0,246016209.33,20263582.22,1205167911.2,1211683124.04,2333625.11,342797028.21,235147665.98,7145605.76,83140029.03,101829406.69,1656809.24,87413248.24,19302697.45,19240335.92,2576412.02,-23946517.47,20822153.35,10236243.65,1186231.49,-12524042.33,360930845.49
CN,300475,2018,Q2,2018-06-30,CNY,65536769.44,68268762.59,50019467.129999995,696304.66,5553054.279999999,14607524.329999998,-3150950.84,7466857.5600000005,179622.60000000003,,-236061.1200000001,9362802.38,200000000.0,433954729.1,528836873.61,51753055.53,672237800.93,52097827.37,4400283.62,76773101.78,1317636264.31,14680191.3,2841184.49,164158924.21,80056797.46,5670598.24,2183018.77,237900059.97,19742645.52,1214544658.24,1224152483.03,1710603.63,297214020.93,218908849.75,9184389.46,104224982.65,129695477.28,204543.8999999999,86322123.55,15948352.73,3194651.0699999966,14934335.34,9655945.509999998,10440460.279999997,297101436.42,251987.6499999999,307009369.58,309288088.78999996
CN,300475,2018,Q3,2018-09-30,CNY,84972271.03999999,74025820.10000001,56649374.55,793321.6099999999,4624153.610000001,-1572936.3000000007,-2107930.7600000007,16134702.55,211221.05,7000.0,2405110.0700000003,15391526.55,200000000.0,433954729.1,526628400.92,51753055.53,269620958.08,55028887.23,6536706.11,89987306.02,1259871834.95,33398845.9,2932959.45,197330123.17,,5402711.31,3219304.55,190661251.98,19221708.82,1212336185.55,1247318997.32,2659174.17,208940329.83,163717445.82,12511722.84,107191124.96,193702963.29,833400.6100000001,118109501.51000002,16573848.36,6295639.960000001,10159586.05,44024294.769999996,22204342.84,-435482666.33,-10092471.290000001,-401550842.85,-401550842.84999996
