country,code,symbol,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic,eps_surprise,eps_surprise_pct
US,NVDA,NVDA,2022,Q2,2021-08-01,2021-08-20,0.6477639465191333,0.3771323190410327,0.3648378669125557,0.11893489642043036,0.06836966851942516,5.801708633093525,0.8276824135811226,0.4528589909443726,0.41217150760719223,0.3840479483633011,-0.008870201307490713,0.6831350232798759,0.14944356120826718,2.8167202572347265,0.24163179916318,2.772321987094411,21897000000.0,7079000000.0,0.28395507420778177,0.3232862949262456,0.3546504346083515,0.6760045924225029,1.088816760106226,0.09522663457681509,0.0,0.0
US,NVDA,NVDA,2022,Q3,2021-10-31,2021-11-19,0.6519780374489652,0.38012107560185837,0.3468956778825848,0.10964512181555235,0.062157866855023836,7.144518272425249,0.7073703672577527,0.4143039968497736,0.2138533014219344,0.18259890187244826,0.0238389546176938,0.502962336013542,0.09159366835715388,0.8443113772455091,0.03791069924178592,0.8243848437578623,24274000000.0,8207000000.0,0.3284113645458183,0.33809837686413446,0.36520191344977193,0.6426879610205047,1.1450601150026136,0.09859943977591036,0.009999999999999995,0.09090909090909087
US,NVDA,NVDA,2022,Q4,2022-01-30,2022-03-17,0.6540625408870863,0.3828339657202669,0.3929085437655371,0.11914302717714739,0.07080960633820252,6.650288350634371,0.6604163535247257,0.3977414171588929,0.39683370404291507,0.36111474551877537,-0.0007073886747073179,0.5276833899660205,0.07602421512037161,1.0610844200411806,0.21875,1.038037150168516,26914000000.0,9753000000.0,0.3894968051118211,0.36237645834881477,0.38694703431858757,0.6140329835082459,1.2513850415512464,0.11992811501597445,,
US,NVDA,NVDA,2023,Q1,2022-05-01,2022-05-27,0.655284749034749,0.22598938223938225,0.19522200772200773,0.0611350411849165,0.036197272900144295,5.317331895001798,0.7177811550151976,0.4178536671680085,0.2088561776061776,0.1652992277992278,-0.0025279924831373953,0.46405228758169925,0.08439094596362695,-0.15376569037656906,-0.46120546120546124,-0.1611947226238618,29541000000.0,9459000000.0,0.37745411013567437,0.3201990453945364,0.35740194967127636,0.5341192355629414,0.7756711094424629,0.06456504389465283,0.010000000000000009,0.07692307692307698
US,NVDA,NVDA,2023,Q2,2022-07-31,2022-08-31,0.4348150357995227,0.0805489260143198,0.09785202863961814,0.026150565067469256,0.014793433158939202,3.6204938597649545,0.8228166533897949,0.4513984727205815,0.18943914081145585,0.12485083532219571,-0.013846292621324193,0.030275088366374714,-0.19111969111969107,-0.7236731255265375,-0.5945611866501854,-0.7238946300351334,29738000000.0,7741000000.0,0.3102605210420842,0.26030667832402987,0.3085846405293895,0.35808558249988587,0.09351603333804204,0.026292585170340683,-0.009999999999999995,-0.1666666666666666
US,NVDA,NVDA,2023,Q3,2022-10-30,2022-11-18,0.5356600910470409,0.11431461810824481,0.114651829371101,0.03008849557522124,0.016197417941022342,3.387746170678337,0.8964822708323575,0.47270796285319105,0.06609340751981116,-0.02326757713707638,0.0068600828926682865,-0.16500070392791777,-0.11530429594272074,-0.724025974025974,0.03658536585365857,-0.7222476476403178,28566000000.0,5957000000.0,0.23991139750302054,0.20853462157809985,0.2635840707964602,0.17681469885474166,-0.2741562081150237,0.02738622633910592,-0.010000000000000009,-0.14285714285714296
US,NVDA,NVDA,2023,Q4,2023-01-29,2023-02-24,0.6334490166914559,0.22343414311684018,0.2336803834077012,0.06508630609896433,0.0346271580751806,3.515617857687033,0.8633545993393964,0.46333349521635664,0.37150884151379937,0.28739051396463394,-0.020423656177298886,-0.20829517205285886,0.020232675771370667,-0.5291375291375291,1.0794117647058825,-0.5214936578572942,26974000000.0,4368000000.0,0.17727272727272728,0.16193371394676356,0.20105868814729574,0.002229323028906993,-0.5521378037526915,0.05738636363636364,0.009999999999999995,0.12499999999999993
US,NVDA,NVDA,2024,Q1,2023-04-30,2023-05-26,0.646273637374861,0.3163236929922136,0.2840656284760845,0.08764290770253748,0.047710235632049694,3.427410468319559,0.8132137030995106,0.4484930274403959,0.40475528364849833,0.37027252502780866,-0.02027042806099811,-0.13223938223938225,0.1885638737398776,0.2626699629171818,0.4448373408769448,0.28107324982609616,25878000000.0,4793000000.0,0.19404858299595143,0.1852152407450344,0.2056154951631239,-0.12399715649436371,-0.49328681678824404,0.08271255060728745,0.020000000000000004,0.22222222222222227
US,NVDA,NVDA,2024,Q2,2023-07-30,2023-08-25,0.7005256533649219,0.5216554379210779,0.45813282001924927,0.23790392341554373,0.131638568313567,2.7866266692471453,0.801934475109996,0.4450408636868126,0.46997852965129194,0.4485822166284149,-0.003403712173589321,1.0147673031026252,0.8780589543937709,8.432926829268293,2.0288790993636807,8.516842878699713,32681000000.0,10325000000.0,0.4175090982612212,0.3159328049937272,0.39695507583475903,0.09896428811621494,0.3338070016793695,0.2502224019409624,0.060000000000000026,0.28571428571428586
US,NVDA,NVDA,2024,Q3,2023-10-29,2023-11-21,0.739514348785872,0.5841611479028698,0.5100993377483444,0.3042161735180858,0.178259066757953,3.588396879463795,0.6277769427326019,0.38566521385831426,0.40463576158940395,0.38929359823399556,0.03685525008919703,2.055134041476985,0.3415266158288295,12.592647058823529,0.49369747899159666,12.67526039183907,44870000000.0,18888000000.0,0.7653160453808752,0.4209494094049476,0.6216634302076819,0.5707484422040188,2.1707235185496057,0.3745137763371151,0.06,0.1764705882352941
