country,code,symbol,fiscal_year,period,report_date,reported_currency,revenue,cost_of_revenue,sga_expense,operating_expense,ebit,depreciation_amortization,net_interest_income,pretax_income,net_income,shares_basic,shares_diluted,cash_equivalents,short_term_investments,current_assets,ppe_net,non_current_assets,current_liabilities,non_current_liabilities,common_stock,retained_earnings,shareholders_equity,working_capital_change,other_working_capital,other_non_cash_items,operating_cash_flow,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_begin_period,capital_expenditure
US,NVDA,NVDA,2019,Q4,2019-01-27,USD,2205000000.0,998000000.0,266000000.0,913000000.0,338000000.0,78000000.0,28000000.0,324000000.0,566000000.0,24360000000.0,24760000000.0,782000000.0,6640000000.0,10557000000.0,1404000000.0,2735000000.0,1329000000.0,2621000000.0,1000000.0,12565000000.0,9342000000.0,452000000.0,173000000.0,-10000000.0,898000000.0,40000000.0,-877000000.0,61000000.0,721000000.0,-203000000.0
US,NVDA,NVDA,2020,Q1,2019-04-28,USD,2220000000.0,924000000.0,264000000.0,938000000.0,402000000.0,91000000.0,31000000.0,389000000.0,394000000.0,24280000000.0,24640000000.0,2772000000.0,5030000000.0,10629000000.0,2009000000.0,3392000000.0,1183000000.0,3134000000.0,1000000.0,12862000000.0,9704000000.0,101000000.0,-111000000.0,-2000000.0,720000000.0,1495000000.0,-225000000.0,1990000000.0,782000000.0,-128000000.0
US,NVDA,NVDA,2020,Q2,2019-07-28,USD,2579000000.0,1038000000.0,266000000.0,970000000.0,619000000.0,92000000.0,34000000.0,606000000.0,552000000.0,24360000000.0,24640000000.0,7105000000.0,1370000000.0,11391000000.0,2019000000.0,3384000000.0,1317000000.0,3122000000.0,1000000.0,13317000000.0,10336000000.0,50000000.0,66000000.0,3000000.0,936000000.0,3545000000.0,-148000000.0,4333000000.0,2772000000.0,-113000000.0
US,NVDA,NVDA,2020,Q3,2019-10-27,USD,3014000000.0,1098000000.0,277000000.0,989000000.0,972000000.0,92000000.0,32000000.0,959000000.0,899000000.0,24400000000.0,24720000000.0,9765000000.0,4000000.0,12420000000.0,2044000000.0,3390000000.0,1475000000.0,3121000000.0,1000000.0,14118000000.0,11214000000.0,401000000.0,7000000.0,4000000.0,1640000000.0,1256000000.0,-236000000.0,2660000000.0,7105000000.0,-103000000.0
US,NVDA,NVDA,2020,Q4,2020-01-26,USD,3105000000.0,1090000000.0,287000000.0,1025000000.0,1029000000.0,106000000.0,28000000.0,1016000000.0,951000000.0,24480000000.0,24840000000.0,10896000000.0,1000000.0,13690000000.0,2292000000.0,3625000000.0,1784000000.0,3327000000.0,1000000.0,14971000000.0,12204000000.0,165000000.0,197000000.0,0.0,1465000000.0,-151000000.0,-183000000.0,1131000000.0,9765000000.0,-145000000.0
US,NVDA,NVDA,2021,Q1,2020-04-26,USD,3080000000.0,1076000000.0,293000000.0,1028000000.0,1006000000.0,107000000.0,6000000.0,981000000.0,917000000.0,24560000000.0,24880000000.0,15494000000.0,860000000.0,19584000000.0,2310000000.0,3670000000.0,1903000000.0,8252000000.0,1000000.0,15790000000.0,13099000000.0,-359000000.0,-30000000.0,4000000.0,909000000.0,-1055000000.0,4744000000.0,4598000000.0,10896000000.0,-155000000.0
US,NVDA,NVDA,2021,Q2,2020-07-26,USD,3866000000.0,1591000000.0,627000000.0,1624000000.0,663000000.0,404000000.0,-41000000.0,609000000.0,622000000.0,24640000000.0,25040000000.0,3274000000.0,7707000000.0,14681000000.0,2665000000.0,10499000000.0,2410000000.0,8856000000.0,1000000.0,16313000000.0,13914000000.0,256000000.0,166000000.0,-9000000.0,1567000000.0,-13490000000.0,-297000000.0,-12220000000.0,15494000000.0,-217000000.0
US,NVDA,NVDA,2021,Q3,2020-10-25,USD,4726000000.0,1766000000.0,515000000.0,1562000000.0,1401000000.0,299000000.0,-46000000.0,1348000000.0,1336000000.0,24720000000.0,25200000000.0,2251000000.0,7888000000.0,14393000000.0,2740000000.0,12488000000.0,3669000000.0,7878000000.0,1000000.0,17550000000.0,15334000000.0,-689000000.0,-360000000.0,3000000.0,1279000000.0,-2001000000.0,-301000000.0,-1023000000.0,3274000000.0,-473000000.0
US,NVDA,NVDA,2021,Q4,2021-01-31,USD,5003000000.0,1847000000.0,503000000.0,1649000000.0,1523000000.0,288000000.0,-46000000.0,1470000000.0,1457000000.0,24760000000.0,25240000000.0,847000000.0,10714000000.0,16055000000.0,2856000000.0,12736000000.0,3925000000.0,7973000000.0,3000000.0,18908000000.0,16893000000.0,89000000.0,232000000.0,-18000000.0,2067000000.0,-3129000000.0,-342000000.0,-1404000000.0,2251000000.0,-283000000.0
US,NVDA,NVDA,2022,Q1,2021-05-02,USD,5661000000.0,2032000000.0,520000000.0,1673000000.0,2097000000.0,281000000.0,-47000000.0,2044000000.0,1912000000.0,24840000000.0,25280000000.0,978000000.0,11689000000.0,18127000000.0,2995000000.0,12669000000.0,4004000000.0,8018000000.0,1000000.0,20721000000.0,18774000000.0,-636000000.0,82000000.0,-136000000.0,1874000000.0,-1272000000.0,-471000000.0,131000000.0,847000000.0,-298000000.0
US,NVDA,NVDA,2022,Q2,2021-08-01,USD,6507000000.0,2292000000.0,526000000.0,1771000000.0,2454000000.0,286000000.0,-54000000.0,2394000000.0,2374000000.0,24930000000.0,25320000000.0,5628000000.0,14026000000.0,25806000000.0,3165000000.0,12844000000.0,4448000000.0,13055000000.0,3000000.0,22995000000.0,21147000000.0,-276000000.0,200000000.0,19000000.0,2682000000.0,-2533000000.0,4501000000.0,4650000000.0,978000000.0,-183000000.0
US,NVDA,NVDA,2022,Q3,2021-10-31,USD,7103000000.0,2472000000.0,557000000.0,1960000000.0,2700000000.0,298000000.0,-55000000.0,2638000000.0,2464000000.0,24990000000.0,25380000000.0,1288000000.0,18010000000.0,25806000000.0,3339000000.0,14826000000.0,3612000000.0,13222000000.0,3000000.0,25359000000.0,23798000000.0,-1771000000.0,-1427000000.0,-10000000.0,1519000000.0,-4439000000.0,-1420000000.0,-4340000000.0,5628000000.0,-222000000.0
US,NVDA,NVDA,2022,Q4,2022-01-30,USD,7643000000.0,2644000000.0,563000000.0,2029000000.0,2926000000.0,309000000.0,-52000000.0,2865000000.0,3003000000.0,25040000000.0,25450000000.0,1990000000.0,19218000000.0,28829000000.0,3607000000.0,15358000000.0,4335000000.0,13240000000.0,3000000.0,16235000000.0,26612000000.0,-680000000.0,292000000.0,74000000.0,3033000000.0,-1586000000.0,-745000000.0,702000000.0,1288000000.0,-273000000.0
US,NVDA,NVDA,2023,Q1,2022-05-01,USD,8288000000.0,2857000000.0,592000000.0,3563000000.0,1873000000.0,334000000.0,-50000000.0,1805000000.0,1618000000.0,25060000000.0,25370000000.0,3887000000.0,16451000000.0,29575000000.0,3772000000.0,15637000000.0,5562000000.0,13330000000.0,3000000.0,15758000000.0,26320000000.0,-1650000000.0,-557000000.0,1393000000.0,1731000000.0,2612000000.0,-2446000000.0,1897000000.0,1990000000.0,-361000000.0
US,NVDA,NVDA,2023,Q2,2022-07-31,USD,6704000000.0,3789000000.0,592000000.0,2416000000.0,540000000.0,378000000.0,-19000000.0,475000000.0,656000000.0,24950000000.0,25160000000.0,3013000000.0,14024000000.0,27418000000.0,4085000000.0,16058000000.0,7573000000.0,12052000000.0,2000000.0,12971000000.0,23851000000.0,29000000.0,330000000.0,2000000.0,1270000000.0,1618000000.0,-3762000000.0,-874000000.0,3887000000.0,-433000000.0
US,NVDA,NVDA,2023,Q3,2022-10-30,USD,5931000000.0,2754000000.0,631000000.0,2576000000.0,678000000.0,406000000.0,23000000.0,613000000.0,680000000.0,24830000000.0,24990000000.0,2800000000.0,10343000000.0,23223000000.0,4701000000.0,17265000000.0,6855000000.0,12284000000.0,2000000.0,9905000000.0,21349000000.0,-873000000.0,197000000.0,-34000000.0,392000000.0,3148000000.0,-3753000000.0,-213000000.0,3013000000.0,-530000000.0
US,NVDA,NVDA,2023,Q4,2023-01-29,USD,6051000000.0,2218000000.0,625000000.0,2577000000.0,1352000000.0,426000000.0,51000000.0,1288000000.0,1414000000.0,24640000000.0,24770000000.0,3389000000.0,9907000000.0,23073000000.0,4845000000.0,18109000000.0,6563000000.0,12518000000.0,2000000.0,10171000000.0,22101000000.0,287000000.0,106000000.0,30000000.0,2248000000.0,-3000000.0,-1656000000.0,589000000.0,2800000000.0,-509000000.0
US,NVDA,NVDA,2024,Q1,2023-04-30,USD,7192000000.0,2544000000.0,633000000.0,2508000000.0,2275000000.0,384000000.0,84000000.0,2209000000.0,2043000000.0,24700000000.0,24900000000.0,5079000000.0,10241000000.0,24883000000.0,4834000000.0,19577000000.0,7260000000.0,12680000000.0,2000000.0,12115000000.0,24520000000.0,904000000.0,579000000.0,-20000000.0,2911000000.0,-841000000.0,-380000000.0,1690000000.0,3389000000.0,-248000000.0
US,NVDA,NVDA,2024,Q2,2023-07-30,USD,13507000000.0,4045000000.0,622000000.0,2662000000.0,7046000000.0,365000000.0,122000000.0,6981000000.0,6188000000.0,24730000000.0,24990000000.0,5783000000.0,10240000000.0,28797000000.0,5034000000.0,20758000000.0,10334000000.0,11720000000.0,2000000.0,14921000000.0,27501000000.0,-174000000.0,1740000000.0,-127000000.0,6348000000.0,-446000000.0,-5099000000.0,803000000.0,5079000000.0,-289000000.0
US,NVDA,NVDA,2024,Q3,2023-10-29,USD,18120000000.0,4720000000.0,689000000.0,2983000000.0,10585000000.0,372000000.0,171000000.0,10522000000.0,9243000000.0,24680000000.0,24940000000.0,5519000000.0,12762000000.0,32658000000.0,5160000000.0,21490000000.0,9101000000.0,11782000000.0,2000000.0,20360000000.0,33265000000.0,-2733000000.0,-1495000000.0,1000000.0,7332000000.0,-3170000000.0,-4525000000.0,-363000000.0,5882000000.0,-278000000.0
US,NVDA,NVDA,2024,Q4,2024-01-28,USD,22103000000.0,5312000000.0,712000000.0,3177000000.0,14169000000.0,387000000.0,231000000.0,14106000000.0,12285000000.0,24660000000.0,24900000000.0,7280000000.0,18704000000.0,44345000000.0,5260000000.0,21383000000.0,10631000000.0,12119000000.0,25000000.0,29817000000.0,42978000000.0,-1719000000.0,193000000.0,-370000000.0,11499000000.0,-6109000000.0,-3629000000.0,1761000000.0,5519000000.0,-254000000.0
US,NVDA,NVDA,2025,Q1,2024-04-28,USD,26044000000.0,5638000000.0,777000000.0,3497000000.0,17343000000.0,410000000.0,295000000.0,17279000000.0,14881000000.0,24620000000.0,24890000000.0,7587000000.0,23851000000.0,53729000000.0,5538000000.0,23343000000.0,15223000000.0,12707000000.0,2000000.0,36598000000.0,49142000000.0,834000000.0,3799000000.0,-214000000.0,15345000000.0,-5693000000.0,-9345000000.0,307000000.0,7280000000.0,-369000000.0
US,NVDA,NVDA,2025,Q2,2024-07-28,USD,30040000000.0,7466000000.0,842000000.0,3932000000.0,19275000000.0,433000000.0,383000000.0,19214000000.0,16599000000.0,24578000000.0,24848000000.0,8563000000.0,26237000000.0,59633000000.0,6441000000.0,25594000000.0,13969000000.0,13101000000.0,25000000.0,45961000000.0,58157000000.0,-1660000000.0,87000000.0,-338000000.0,14488000000.0,-3184000000.0,-10320000000.0,984000000.0,7587000000.0,-977000000.0
US,NVDA,NVDA,2025,Q3,2024-10-27,USD,35082000000.0,8926000000.0,897000000.0,4287000000.0,22377000000.0,478000000.0,411000000.0,22316000000.0,19309000000.0,24533000000.0,24774000000.0,9107000000.0,29380000000.0,67640000000.0,7098000000.0,28373000000.0,16479000000.0,13635000000.0,25000000.0,53950000000.0,65899000000.0,-2694000000.0,155000000.0,-115000000.0,17627000000.0,-4346000000.0,-12745000000.0,536000000.0,8571000000.0,-813000000.0
US,NVDA,NVDA,2025,Q4,2025-01-26,USD,39331000000.0,10608000000.0,975000000.0,4689000000.0,25278000000.0,543000000.0,450000000.0,25217000000.0,22091000000.0,24489000000.0,24706000000.0,8589000000.0,34621000000.0,80126000000.0,8076000000.0,31475000000.0,18047000000.0,14227000000.0,24000000.0,68038000000.0,79327000000.0,-5863000000.0,1063000000.0,-865000000.0,16629000000.0,-7198000000.0,-9949000000.0,-518000000.0,9107000000.0,-1077000000.0
US,NVDA,NVDA,2026,Q1,2025-04-27,USD,44062000000.0,17394000000.0,1041000000.0,5030000000.0,21973000000.0,611000000.0,452000000.0,21910000000.0,18775000000.0,24441000000.0,24611000000.0,15234000000.0,38457000000.0,89935000000.0,7136000000.0,35319000000.0,26542000000.0,14869000000.0,24000000.0,72158000000.0,83843000000.0,8654000000.0,8038000000.0,77000000.0,27414000000.0,-5216000000.0,-15553000000.0,6645000000.0,8589000000.0,-1227000000.0
US,NVDA,NVDA,2026,Q2,2025-07-27,USD,46743000000.0,12890000000.0,1122000000.0,5413000000.0,31268000000.0,669000000.0,530000000.0,31206000000.0,26422000000.0,24366000000.0,24532000000.0,11639000000.0,45152000000.0,102219000000.0,11225000000.0,38521000000.0,24257000000.0,16352000000.0,24000000.0,88737000000.0,100131000000.0,-11022000000.0,-3038000000.0,-2346000000.0,15365000000.0,-7127000000.0,-11833000000.0,-3595000000.0,15234000000.0,-1895000000.0
US,NVDA,NVDA,2026,Q3,2025-10-26,USD,57006000000.0,15157000000.0,1134000000.0,5839000000.0,37997000000.0,751000000.0,563000000.0,37936000000.0,31910000000.0,24327000000.0,24483000000.0,11486000000.0,49122000000.0,116492000000.0,12061000000.0,44656000000.0,26075000000.0,16176000000.0,24000000.0,107908000000.0,118897000000.0,2368000000.0,12996000000.0,-13057000000.0,23751000000.0,-9024000000.0,-14880000000.0,-153000000.0,11639000000.0,-1636000000.0
US,NVDA,NVDA,2026,Q4,2026-01-25,USD,68127000000.0,17034000000.0,1282000000.0,6794000000.0,50471000000.0,812000000.0,496000000.0,50398000000.0,42960000000.0,24304000000.0,24432000000.0,10605000000.0,51951000000.0,125605000000.0,13250000000.0,81198000000.0,32163000000.0,17347000000.0,24000000.0,146973000000.0,157293000000.0,-15949000000.0,-10318000000.0,6121000000.0,36188000000.0,-30861000000.0,-6208000000.0,-881000000.0,11486000000.0,-1284000000.0
US,NVDA,NVDA,2027,Q1,2026-04-26,USD,81615000000.0,20458000000.0,1300000000.0,7621000000.0,69799000000.0,997000000.0,438000000.0,69903000000.0,58321000000.0,24286000000.0,24391000000.0,13237000000.0,67335000000.0,150995000000.0,16661000000.0,108479000000.0,43884000000.0,20116000000.0,24000000.0,185038000000.0,195474000000.0,-5439000000.0,-986000000.0,-7047000000.0,50344000000.0,-26429000000.0,-21283000000.0,2632000000.0,10605000000.0,-1757000000.0
