country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,600183,2016,Q2,2016-06-30,CNY,2001329352.08,1833675502.46,1617923315.31,8838111.75,49656378.24999999,128350467.35,24000666.249999996,172440253.92999998,10289441.68,756251.78,16527725.379999999,163172106.21999997,1437553885.0,1159820512.95,1372638079.24,592856976.48,516661073.09,2658907676.38,7544969.1,1183076364.93,5131966455.52,276528678.84,81899940.54,3930517232.22,1469615419.88,122672393.45,50522511.06,3472778572.46,758516936.49,4563117386.29,4831188178.79,65556479.85,3284831541.95,1469615419.88,25704386.41,2984302163.13,1965616244.0,10140857.54,1512282955.15,217925374.01000002,81216225.53000002,56150507.53999999,109491885.39000002,154313703.49999997,-21372609.97999999,-400625323.03,-308102632.08,-308102632.0799999
CN,600183,2016,Q3,2016-09-30,CNY,2214135323.6000004,2002448475.1899996,1780147241.3199997,9029354.66,55042136.46000001,136096451.16,21405617.610000007,217299157.56000006,7591874.6499999985,4701279.6899999995,33530328.08,183782534.52000004,1437553885.0,1173285505.36,1556420613.76,592856976.48,505849299.33,2810962542.68,12193198.4,1140152738.67,5150753619.39,273993899.14,91124661.36,4032684320.75,1567786036.97,152508230.98,56345604.99,3594925521.56,556886434.46,4760678301.7,5031625984.12,71187894.65,3339567421.37,1567786036.97,23938367.83,2967908110.49,2407368628.38,6479296.35,1634278688.5700002,206096254.49,104285877.68999997,65733604.83,403453598.34999996,170982478.42000008,-170910284.45,-223596613.57,9643022.72999996,9643022.72999996
CN,600183,2016,Q4,2016-12-31,CNY,2428506460.8899994,2136978214.8200006,1886585476.3500004,25142365.71,52482324.28,149160382.99000007,18581535.099999994,298598404.2299999,9450160.41,2038664.83,51870418.599999994,248180066.77999997,1441125046.0,1198050067.38,1732468009.74,664989647.28,589103292.36,2954676352.38,8099951.03,1138715287.23,5313456674.0,271545235.64,68277152.39,4220418059.79,1741715732.26,190678853.65,55069534.27,3679890578.06,549325255.41,5047061303.47,5304658900.32,83886986.01,3400220699.38,1741715732.26,29859397.45,3655198795.85,2058741089.5099993,5081428.25,1259961300.92,225077354.34000003,91313182.47000003,55936124.129999995,431534560.86,199227563.54999995,-324628698.22,-7592467.399999976,104101580.65,104101580.65000004
CN,600183,2017,Q1,2017-03-31,CNY,2379391487.58,2053665059.26,1785177983.71,18843584.58,60677878.98,161981967.17,22420066.21,331033228.23,11852022.13,504087.79,51780528.91,283972353.85,1441125046.0,1198050067.38,2016440363.59,664989647.28,715824540.66,3089865271.01,9033174.21,1369983006.49,5822419110.04,269951358.71,63263885.7,4184928773.69,1705363525.85,155755869.54,84165127.08,3751356694.7,663426776.39,5331045680.98,5592564412.64,92794733.16,3557640705.8,1705363525.85,20125555.08,3578404988.95,2209964738.07,13580201.75,1678676989.87,304394344.06,93788811.93,59716909.5,90941865.54,125732927.04,-153092722.87,189955441.7,126721248.3,715824540.66
CN,600183,2017,Q2,2017-06-30,CNY,2475147034.5200005,2201997036.92,1937635603.98,27097931.42,50783401.07,160978089.57000002,20326490.689999998,319136895.77,-11000030.600000001,199856.77000000008,43382637.10000001,255638767.27999997,1452855461.0,1267469218.45,1793352429.45,664989647.28,565812042.45,3175739245.34,9699919.42,1609817056.78,6149039137.52,268623900.73,44707698.6,4145477128.2,1851923574.82,189079980.42,35367173.35,4008562221.11,728012150.15,5182493473.62,5557941894.46,84739167.46,3750312958.29,1851923574.82,31899194.91,3565809541.79,2256274273.8699994,9153461.940000001,1713362457.17,242153493.64000005,148291108.10999998,92968825.03999999,70204343.55,85927489.64,-110550369.44999999,-103343477.92999999,-146066226.4,-158898754.39999998
CN,600183,2017,Q3,2017-09-30,CNY,2874498094.629999,2566810227.7999997,2300859540.1200004,21751364.0,58519663.05,169131894.13,15423003.660000004,328207416.16999996,2305500.5199999996,1344548.5699999998,50666317.87999998,267027766.24,1455524644.0,1275862130.81,2060380195.69,664989647.28,452762905.45,3551413451.73,9741919.88,1663675832.92,6532436513.84,266011900.5,39262948.58,4256946782.79,1997494879.92,236605766.52,56531554.6,4064318631.58,884173533.98,5453968426.23,5840891131.07,88853702.27,4222254040.49,1997494879.92,18766747.26,3520755930.44,2396266567.080001,5788856.379999999,1903661840.0699997,218776702.74,88802740.87000003,81457902.52000001,114934051.99999997,120024052.94999999,-209773361.76999998,-16421070.239999995,-113049137.0,-113049137.0
CN,600183,2017,Q4,2017-12-31,CNY,3022517513.1800003,2734768789.290001,2419547438.0099993,17986839.879999995,59795646.59,191978343.64,28581197.060000002,327658741.21000016,1662078.67,6087074.83,43549003.02000001,268024432.64999998,1457499740.0,1278714633.28,2247663776.16,745730499.46,2215312164.92,3813714756.93,7136320.77,1599388787.03,8479533568.39,283878309.06,38433731.88,4361429799.53,1973894726.96,285778591.89,85329406.84,4087460543.1,2335119843.02,6017816041.6,6418382981.8,97419078.46,4415355620.09,1979894726.96,14612422.73,3516045082.72,2565101319.9799995,16964313.57,1816092563.3500004,259669003.7299999,108853228.60999995,81472590.70999998,317065626.28000003,220367196.29999995,-222834959.60000008,1668928037.58,1761249259.4699998,1761249259.47
CN,600183,2018,Q1,2018-03-31,CNY,2828271449.2,2522011436.64,2248356549.14,20298683.32,55767491.68,162709543.61,35777080.48,308683244.77,75973.31,269060.42,47820292.42,249364274.31,1459572041.0,1283051520.25,2497028050.47,745730499.46,1749554882.08,3639720032.13,3551357.79,1818589071.73,8385173305.14,281769583.61,34849567.75,4399833564.16,2068772859.59,192862371.55,72091985.62,3783418714.57,2329169738.9,6260545884.7,6672418415.83,82223070.78,4570891833.15,2074772859.59,18102069.44,3464321856.82,2520798943.06,7300437.83,1898352079.37,377675306.32,129852230.35,86166368.96,41369414.87,189907901.31,-189719755.11,-319035412.73,-471527298.71,1733598610.02
CN,600183,2018,Q2,2018-06-30,CNY,2980633978.83,2707964552.9900002,2372855127.5899997,20990039.61,62391647.29,193764021.39999998,48212619.71,341161162.48,3991679.25,1633613.58,39910006.03999999,283477483.36,2117046245.0,646652384.27,2123496249.88,745730499.46,1054785842.71,3804618702.55,9191562.84,1881612246.38,7762073376.91,351404079.46,35923218.34,4603114277.59,2108401441.46,212963295.07,69246062.75,3786512972.79,2251503844.79,5921205517.04,6327170836.92,85835020.54,4568243883.91,2130001441.46,20391349.78,3422553427.61,2590478353.4600005,16535723.799999999,1753996891.63,292329489.56,97477620.89000002,86277698.33,378119546.58,281956066.49,-205390507.41999996,-871860729.51,-692248119.8199999,-692248119.8199999
CN,600183,2018,Q3,2018-09-30,CNY,3165053403.1400003,2862702321.99,2525466450.71,20810377.020000003,69806616.64000002,-153164363.13,54908193.640000015,343916032.47,722528.1000000001,773007.4900000002,50344319.980000004,277266380.98999995,2117490910.0,646676717.25,2400762630.87,745730499.46,932366495.34,3920650415.45,11077964.58,1940705771.51,7788729167.92,348316664.75,36664403.41,4877024740.28,,267370261.95,76976879.11,3995212638.17,2036185728.11,6212135369.93,6634355541.92,86242999.1,4696560148.6,2073991874.94,22870128.67,3366086616.55,2794277601.2799997,52130146.49000001,2085951034.3199997,259356337.25,120130043.89999998,93903557.58000001,345135806.88000005,378139009.83,-377893009.95000005,-92611986.0999999,-121859931.50999999,-121859931.50999999
