country,code,symbol,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,fcf_margin,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,eps_yoy,revenue_ttm,net_income_ttm,eps_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy,eps_basic,eps_surprise,eps_surprise_pct
US,AVGO,AVGO,2016,Q3,2016-07-31,2016-07-31,0.4699367088607595,-0.07410337552742616,-0.07858649789029536,-0.015213784301212507,-0.005891715022884766,2.2170087976539588,1.39927078518975,0.5476764753175751,0.25395569620253167,0.19277426160337552,-0.024931049140462045,1.1855907780979829,0.07088393109291169,-2.2416666666666667,,-1.8309132996632997,10944000000.0,-678000000.0,-0.1712121212121212,-0.06195175438596491,-0.03461391193363114,0.6647398843930636,-1.6336448598130842,-0.07525252525252525,,
US,AVGO,AVGO,2016,Q4,2016-10-31,2016-10-31,0.5249032882011605,0.08244680851063829,-0.1528046421663443,-0.03294669620748078,-0.01267574560259933,2.314814814814815,1.4868727503705272,0.5621822839530881,0.32688588007736946,0.28022243713733075,-0.03979221404360296,1.2478260869565219,0.09071729957805896,-2.473193473193473,,-2.021611554274871,13240000000.0,-1739000000.0,-0.43693467336683417,-0.13134441087613294,-0.0906555454190017,0.94021101992966,-2.2749266862170088,-0.15879396984924624,,
US,AVGO,AVGO,2017,Q1,2017-01-31,2017-01-31,0.4834501087219135,0.09132640734476927,0.0577434162841266,0.012603823335530652,0.004800016066999388,3.463713477851084,1.4504807439709977,0.5564020396235161,0.3268905532737376,0.24836917129741484,-0.022373296647018065,1.337097684923772,0.0007253384912959682,-0.36604774535809015,,-0.5598877831182731,15608000000.0,-1877000000.0,-0.47042606516290725,-0.12025884161968221,-0.09898483849703361,1.2425287356321837,-2.350359712230216,0.059899749373433585,,
US,AVGO,AVGO,2017,Q2,2017-04-30,2017-04-30,0.47159904534606206,0.11384248210023866,0.10501193317422435,0.02288210515367414,0.008847244284479118,4.1267056530214425,1.416010296010296,0.5517863949126361,0.37780429594272075,0.31670644391408115,-0.02298272776627189,0.18328155888167186,0.012321816863976709,,0.8410041841004183,,16257000000.0,-251000000.0,-0.06228287841191067,-0.015439502983330258,-0.013053200894482293,0.8293012265106334,,0.10918114143920596,,
US,AVGO,AVGO,2017,Q3,2017-07-31,2017-07-31,0.4815146762267533,0.14788259018597355,0.10777503921129285,0.024523924847681445,0.009640147909130082,4.482867448151488,1.3755176244823755,0.5453926554803572,0.3710508626484427,0.3139144073493166,-0.02354921786533856,0.17695147679324896,0.06515513126491657,,0.09318181818181825,,16928000000.0,528000000.0,0.12972972972972974,0.031190926275992438,0.026920233512631606,0.5467836257309941,,0.11818181818181818,,
US,AVGO,AVGO,2017,Q4,2017-10-31,2017-10-31,0.4919488026424443,0.15772089182493806,0.10982658959537572,0.026542270561528674,0.010195477194327328,6.256623171213919,1.53675129405965,0.5728435444154508,0.40441783649876134,0.35631709331131295,-0.027347642775009583,0.17117988394584138,0.08536858615281195,,0.10602910602910609,,17636000000.0,1692000000.0,0.4147058823529412,0.0959401224767521,0.08441639434230548,0.33202416918429,,0.1303921568627451,,
US,AVGO,AVGO,2018,Q1,2018-01-31,2018-01-31,0.4933358363056129,0.18359301670733996,1.1695137976346912,0.2697787208244923,0.1143517923679815,5.695431472081219,0.9830894560055596,0.46683411557641535,0.3163131218321757,0.27501407921907267,0.08342357886235569,0.28702585165498906,0.0997109826589595,25.06694560669456,10.710526315789474,24.36758852944178,18824000000.0,7683000000.0,1.8739024390243904,0.40814917127071826,0.33269822023989953,0.20604818042029738,,1.5195121951219512,,
US,AVGO,AVGO,2018,Q2,2018-05-06,2018-06-14,0.5087754287993618,0.2487036298364579,0.741523733546071,0.12827767043886282,0.06792108147606869,5.872881355932203,0.7131630648330058,0.41628440366972475,0.4613083366573594,0.4236138811328281,0.02566678845451224,0.1966587112171838,-0.05875727426318755,7.449999999999999,-0.4032102728731942,7.088717339667458,19648000000.0,10961000000.0,2.603562945368171,0.5578684853420195,0.37817416505658297,0.2085870701851511,,0.8831353919239905,0.010000000000000009,0.020833333333333353
US,AVGO,AVGO,2018,Q3,2018-08-05,2018-09-13,0.5172822437290144,0.2721706498123642,0.23622358285601422,0.04018884725885852,0.022714323698104607,3.9757658893461363,0.8349118461314294,0.4550146907011832,0.4438080189610903,0.42010665613272763,-0.01996049682835112,0.13443871835088506,0.009772636617471075,1.4864864864864864,-0.6783216783216783,1.3534883720930235,20248000000.0,11676000000.0,2.7153488372093024,0.5766495456341367,0.39234530150036123,0.196124763705104,21.113636363636363,0.27813953488372095,0.020000000000000018,0.041666666666666706
US,AVGO,AVGO,2018,Q4,2018-11-04,2018-12-21,0.5391256429096253,0.28839088905216753,0.20481263776634828,0.041213106876859674,0.022189937907976437,3.895209580838323,0.8803316202123269,0.4681789162876067,0.4840191036002939,0.46454812637766346,-0.030249960197420794,0.12386457473162671,0.07525182698005128,1.0958646616541352,-0.06772575250836121,1.0755164610555514,20848000000.0,12259000000.0,2.9754854368932038,0.5880180353031466,0.4531224010793029,0.182127466545702,6.245271867612293,0.27063106796116504,,
