country,code,symbol,fiscal_year,period,report_date,reported_currency,revenue,cost_of_revenue,sga_expense,operating_expense,ebit,depreciation_amortization,net_interest_income,pretax_income,net_income,shares_basic,shares_diluted,cash_equivalents,short_term_investments,current_assets,ppe_net,non_current_assets,current_liabilities,non_current_liabilities,common_stock,retained_earnings,shareholders_equity,working_capital_change,other_working_capital,other_non_cash_items,operating_cash_flow,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_begin_period,capital_expenditure
US,AVGO,AVGO,2019,Q1,2019-02-03,USD,5789000000.0,2581000000.0,471000000.0,2653000000.0,623000000.0,1459000000.0,-345000000.0,278000000.0,471000000.0,4010000000.0,4190000000.0,5093000000.0,0.0,10604000000.0,2684000000.0,61506000000.0,8349000000.0,40537000000.0,23081000000.0,259000000.0,23224000000.0,32000000.0,83000000.0,84000000.0,2132000000.0,-15193000000.0,13862000000.0,801000000.0,4292000000.0,-99000000.0
US,AVGO,AVGO,2019,Q2,2019-05-05,USD,5517000000.0,2428000000.0,419000000.0,2119000000.0,1033000000.0,1447000000.0,-376000000.0,657000000.0,691000000.0,3970000000.0,4220000000.0,5328000000.0,0.0,10677000000.0,2654000000.0,60239000000.0,8503000000.0,40241000000.0,22288000000.0,0.0,22172000000.0,98000000.0,-165000000.0,-19000000.0,2667000000.0,-106000000.0,-2326000000.0,235000000.0,5093000000.0,-125000000.0
US,AVGO,AVGO,2019,Q3,2019-08-04,USD,5515000000.0,2481000000.0,410000000.0,2169000000.0,906000000.0,1450000000.0,-362000000.0,544000000.0,715000000.0,3980000000.0,4180000000.0,5462000000.0,0.0,10898000000.0,2611000000.0,58869000000.0,8282000000.0,39982000000.0,21619000000.0,0.0,21503000000.0,-160000000.0,-287000000.0,17000000.0,2419000000.0,-35000000.0,-2250000000.0,134000000.0,5328000000.0,-112000000.0
US,AVGO,AVGO,2019,Q4,2019-11-03,USD,5776000000.0,2624000000.0,409000000.0,2098000000.0,1108000000.0,1452000000.0,-361000000.0,747000000.0,847000000.0,3970000000.0,4160000000.0,5055000000.0,0.0,9917000000.0,2565000000.0,57576000000.0,6899000000.0,35624000000.0,0.0,0.0,24970000000.0,-154000000.0,-509000000.0,16000000.0,2479000000.0,-88000000.0,-2798000000.0,-407000000.0,5462000000.0,-96000000.0
US,AVGO,AVGO,2020,Q1,2020-02-02,USD,5858000000.0,2594000000.0,601000000.0,2550000000.0,710000000.0,1728000000.0,-406000000.0,304000000.0,385000000.0,3980000000.0,4200000000.0,6444000000.0,0.0,12109000000.0,2616000000.0,68897000000.0,7739000000.0,48871000000.0,0.0,0.0,24396000000.0,-329000000.0,-94000000.0,65000000.0,2322000000.0,-10987000000.0,10054000000.0,1389000000.0,5055000000.0,-108000000.0
US,AVGO,AVGO,2020,Q2,2020-05-03,USD,5742000000.0,2553000000.0,501000000.0,2423000000.0,896000000.0,1730000000.0,-487000000.0,409000000.0,563000000.0,4010000000.0,4170000000.0,9207000000.0,0.0,14222000000.0,2618000000.0,67326000000.0,6601000000.0,50977000000.0,0.0,0.0,23970000000.0,456000000.0,-207000000.0,122000000.0,3213000000.0,24000000.0,-474000000.0,2763000000.0,6444000000.0,-148000000.0
US,AVGO,AVGO,2020,Q3,2020-08-02,USD,5821000000.0,2505000000.0,428000000.0,2308000000.0,1057000000.0,1719000000.0,-464000000.0,593000000.0,688000000.0,4030000000.0,4220000000.0,8857000000.0,0.0,13681000000.0,2567000000.0,65617000000.0,6702000000.0,49011000000.0,0.0,0.0,23585000000.0,704000000.0,413000000.0,38000000.0,3178000000.0,-46000000.0,-3482000000.0,-350000000.0,9207000000.0,-105000000.0
US,AVGO,AVGO,2020,Q4,2020-11-01,USD,6467000000.0,2720000000.0,405000000.0,2221000000.0,1557000000.0,1728000000.0,-420000000.0,1137000000.0,1324000000.0,4060150000.0,4270677000.0,7618000000.0,0.0,11895000000.0,2509000000.0,64038000000.0,6371000000.0,45661000000.0,0.0,0.0,23901000000.0,262000000.0,34000000.0,44000000.0,3348000000.0,-100000000.0,-4487000000.0,-1239000000.0,8857000000.0,-102000000.0
US,AVGO,AVGO,2021,Q1,2021-01-31,USD,6655000000.0,2703000000.0,339000000.0,2115000000.0,1954000000.0,1533000000.0,-570000000.0,1384000000.0,1378000000.0,4080200000.0,4290727000.0,9552000000.0,0.0,14300000000.0,2496000000.0,62672000000.0,6694000000.0,46279000000.0,0.0,0.0,23999000000.0,-178000000.0,-26000000.0,85000000.0,3113000000.0,-122000000.0,-1057000000.0,1934000000.0,7618000000.0,-114000000.0
US,AVGO,AVGO,2021,Q2,2021-05-02,USD,6610000000.0,2553000000.0,325000000.0,2082000000.0,1952000000.0,1504000000.0,-466000000.0,1486000000.0,1493000000.0,4100251000.0,4300752000.0,9518000000.0,0.0,14245000000.0,2416000000.0,61279000000.0,6436000000.0,45122000000.0,0.0,0.0,23966000000.0,243000000.0,247000000.0,81000000.0,3569000000.0,-126000000.0,-3477000000.0,-34000000.0,9552000000.0,-126000000.0
US,AVGO,AVGO,2021,Q3,2021-08-01,USD,6778000000.0,2581000000.0,346000000.0,2071000000.0,2141000000.0,1503000000.0,-415000000.0,1726000000.0,1876000000.0,4120301000.0,4300752000.0,11105000000.0,0.0,15636000000.0,2370000000.0,60244000000.0,6501000000.0,45012000000.0,0.0,320000000.0,24367000000.0,141000000.0,-50000000.0,36000000.0,3541000000.0,-47000000.0,-1907000000.0,1587000000.0,9518000000.0,-115000000.0
US,AVGO,AVGO,2021,Q4,2021-10-31,USD,7407000000.0,2769000000.0,337000000.0,2057000000.0,2603000000.0,1501000000.0,-411000000.0,2169000000.0,1989000000.0,4130326000.0,4310777000.0,12163000000.0,0.0,16586000000.0,2348000000.0,58984000000.0,6281000000.0,44300000000.0,0.0,748000000.0,24989000000.0,-333000000.0,-457000000.0,17000000.0,3541000000.0,50000000.0,-2533000000.0,1058000000.0,11105000000.0,-88000000.0
US,AVGO,AVGO,2022,Q1,2022-01-30,USD,7706000000.0,2657000000.0,321000000.0,1924000000.0,3094000000.0,1287000000.0,-407000000.0,2687000000.0,2472000000.0,4120000000.0,4290000000.0,10219000000.0,0.0,15341000000.0,2303000000.0,57883000000.0,6287000000.0,43943000000.0,0.0,0.0,22994000000.0,-777000000.0,-86000000.0,47000000.0,3486000000.0,-309000000.0,-5121000000.0,-1944000000.0,12163000000.0,-101000000.0
US,AVGO,AVGO,2022,Q2,2022-05-01,USD,8103000000.0,2664000000.0,368000000.0,2027000000.0,3308000000.0,1264000000.0,-518000000.0,2790000000.0,2590000000.0,4090225000.0,4250626000.0,9005000000.0,0.0,14810000000.0,2262000000.0,56909000000.0,6910000000.0,43819000000.0,0.0,0.0,20990000000.0,-240000000.0,474000000.0,243000000.0,4243000000.0,-310000000.0,-5147000000.0,-1214000000.0,10219000000.0,-85000000.0
US,AVGO,AVGO,2022,Q3,2022-07-31,USD,8464000000.0,2783000000.0,323000000.0,1937000000.0,3743000000.0,1217000000.0,-406000000.0,3337000000.0,3074000000.0,4060150000.0,4310777000.0,9977000000.0,0.0,15561000000.0,2250000000.0,55765000000.0,6702000000.0,43721000000.0,0.0,0.0,20903000000.0,-284000000.0,-137000000.0,59000000.0,4424000000.0,80000000.0,-3532000000.0,972000000.0,9005000000.0,-116000000.0
US,AVGO,AVGO,2022,Q4,2022-10-30,USD,8930000000.0,3004000000.0,370000000.0,1925000000.0,4026000000.0,1216000000.0,-406000000.0,3620000000.0,3359000000.0,4110000000.0,4290000000.0,12416000000.0,0.0,18504000000.0,2223000000.0,54745000000.0,7052000000.0,43488000000.0,0.0,1604000000.0,22709000000.0,-353000000.0,-329000000.0,63000000.0,4583000000.0,-128000000.0,-2016000000.0,2439000000.0,9977000000.0,-122000000.0
US,AVGO,AVGO,2023,Q1,2023-01-29,USD,8915000000.0,2911000000.0,348000000.0,1901000000.0,4246000000.0,1032000000.0,-406000000.0,3840000000.0,3774000000.0,4180000000.0,4290000000.0,12647000000.0,0.0,18836000000.0,2201000000.0,54140000000.0,7483000000.0,42183000000.0,0.0,2371000000.0,23310000000.0,-581000000.0,-251000000.0,-7000000.0,4036000000.0,-103000000.0,-3702000000.0,231000000.0,12416000000.0,-103000000.0
US,AVGO,AVGO,2023,Q2,2023-04-30,USD,8733000000.0,2618000000.0,438000000.0,2098000000.0,4121000000.0,939000000.0,-405000000.0,3716000000.0,3481000000.0,4150000000.0,4270000000.0,11553000000.0,0.0,17871000000.0,2209000000.0,53796000000.0,7511000000.0,42149000000.0,0.0,1363000000.0,22007000000.0,-169000000.0,-253000000.0,54000000.0,4502000000.0,-318000000.0,-5278000000.0,-1094000000.0,12647000000.0,-122000000.0
US,AVGO,AVGO,2023,Q3,2023-07-30,USD,8876000000.0,2712000000.0,388000000.0,2308000000.0,3980000000.0,932000000.0,-406000000.0,3574000000.0,3303000000.0,4130000000.0,4270000000.0,12055000000.0,0.0,18333000000.0,2180000000.0,53262000000.0,7345000000.0,42171000000.0,0.0,1178000000.0,22079000000.0,73000000.0,-294000000.0,33000000.0,4719000000.0,-144000000.0,-4073000000.0,502000000.0,11553000000.0,-122000000.0
US,AVGO,AVGO,2023,Q4,2023-10-29,USD,9295000000.0,2888000000.0,418000000.0,2154000000.0,4372000000.0,932000000.0,-405000000.0,3967000000.0,3524000000.0,4130000000.0,4270000000.0,14189000000.0,0.0,20847000000.0,2154000000.0,52014000000.0,7405000000.0,41468000000.0,0.0,2682000000.0,23988000000.0,-966000000.0,-894000000.0,61000000.0,4828000000.0,-124000000.0,-2570000000.0,2134000000.0,12055000000.0,-105000000.0
US,AVGO,AVGO,2024,Q1,2024-02-04,USD,11961000000.0,4586000000.0,1572000000.0,5292000000.0,2268000000.0,2345000000.0,-926000000.0,1342000000.0,1325000000.0,4520000000.0,4670000000.0,11864000000.0,0.0,27192000000.0,2662000000.0,150678000000.0,20369000000.0,87217000000.0,0.0,0.0,70284000000.0,-283000000.0,-1951000000.0,191000000.0,4815000000.0,-25477000000.0,18337000000.0,-2325000000.0,14189000000.0,-122000000.0
US,AVGO,AVGO,2024,Q2,2024-05-05,USD,12487000000.0,4711000000.0,1277000000.0,4811000000.0,3052000000.0,2530000000.0,-1047000000.0,2005000000.0,2121000000.0,4650000000.0,4800000000.0,9809000000.0,0.0,25302000000.0,2668000000.0,149909000000.0,20171000000.0,85079000000.0,0.0,0.0,69961000000.0,-1228000000.0,-704000000.0,211000000.0,4580000000.0,-706000000.0,-5929000000.0,-2055000000.0,11864000000.0,-132000000.0
US,AVGO,AVGO,2024,Q3,2024-08-04,USD,13072000000.0,4716000000.0,1100000000.0,4568000000.0,3870000000.0,2524000000.0,-1064000000.0,2806000000.0,-1875000000.0,4663000000.0,4663000000.0,9952000000.0,0.0,19947000000.0,2602000000.0,148019000000.0,19221000000.0,83094000000.0,5000000.0,-1875000000.0,65651000000.0,-1068000000.0,-2224000000.0,356000000.0,4963000000.0,3245000000.0,-8065000000.0,143000000.0,9809000000.0,-172000000.0
US,AVGO,AVGO,2024,Q4,2024-11-03,USD,14054000000.0,5052000000.0,1010000000.0,4375000000.0,4679000000.0,2611000000.0,-864000000.0,3763000000.0,4324000000.0,4679000000.0,4828000000.0,9348000000.0,0.0,19595000000.0,2521000000.0,146050000000.0,16697000000.0,81270000000.0,5000000.0,0.0,67678000000.0,-2058000000.0,-2356000000.0,281000000.0,5604000000.0,-132000000.0,-6076000000.0,-604000000.0,9952000000.0,-122000000.0
US,AVGO,AVGO,2025,Q1,2025-02-02,USD,14916000000.0,4771000000.0,949000000.0,3885000000.0,6363000000.0,-103000000.0,-873000000.0,5490000000.0,5503000000.0,4695000000.0,4836000000.0,9307000000.0,0.0,20990000000.0,2465000000.0,144368000000.0,20910000000.0,74659000000.0,5000000.0,2729000000.0,69789000000.0,-2351000000.0,-1905000000.0,203000000.0,6113000000.0,-174000000.0,-5980000000.0,-41000000.0,9348000000.0,-100000000.0
US,AVGO,AVGO,2025,Q2,2025-05-04,USD,15004000000.0,4807000000.0,1083000000.0,4368000000.0,5854000000.0,4340000000.0,-769000000.0,5085000000.0,4965000000.0,4707000000.0,4826000000.0,9472000000.0,0.0,22181000000.0,2462000000.0,142449000000.0,20597000000.0,74447000000.0,5000000.0,2686000000.0,69586000000.0,-1910000000.0,-598000000.0,134000000.0,6555000000.0,-133000000.0,-6257000000.0,165000000.0,9307000000.0,-144000000.0
US,AVGO,AVGO,2025,Q3,2025-08-03,USD,15952000000.0,5249000000.0,1072000000.0,4816000000.0,5826000000.0,2202000000.0,-754000000.0,5285000000.0,4140000000.0,4714000000.0,4860000000.0,10718000000.0,0.0,24998000000.0,2451000000.0,140623000000.0,16704000000.0,75640000000.0,5000000.0,4040000000.0,73277000000.0,-1894000000.0,-930000000.0,112000000.0,7166000000.0,94000000.0,-6014000000.0,1246000000.0,9472000000.0,-142000000.0
US,AVGO,AVGO,2025,Q4,2025-11-02,USD,18015000000.0,5766000000.0,1107000000.0,4741000000.0,7630000000.0,2233000000.0,-761000000.0,6869000000.0,8518000000.0,4732000000.0,4889000000.0,16178000000.0,0.0,31573000000.0,2530000000.0,139519000000.0,18514000000.0,71286000000.0,5000000.0,9761000000.0,81292000000.0,-2345000000.0,-1722000000.0,-2898000000.0,7703000000.0,-367000000.0,-1876000000.0,5460000000.0,10718000000.0,-237000000.0
US,AVGO,AVGO,2026,Q1,2026-02-01,USD,19311000000.0,6648000000.0,1017000000.0,3982000000.0,8941000000.0,2153000000.0,-746000000.0,8195000000.0,7349000000.0,4741000000.0,4888000000.0,14174000000.0,0.0,32062000000.0,2599000000.0,137841000000.0,16859000000.0,73172000000.0,5000000.0,6520000000.0,79872000000.0,-3105000000.0,-1632000000.0,142000000.0,8260000000.0,-115000000.0,-10149000000.0,-2004000000.0,16178000000.0,-250000000.0
US,AVGO,AVGO,2026,Q2,2026-05-03,USD,22187000000.0,7268000000.0,1055000000.0,4050000000.0,10875000000.0,2165000000.0,-745000000.0,10130000000.0,9310000000.0,4747000000.0,4876000000.0,19628000000.0,0.0,42213000000.0,2788000000.0,136945000000.0,18862000000.0,72605000000.0,5000000.0,12166000000.0,87691000000.0,-2572000000.0,1015000000.0,101000000.0,10493000000.0,-208000000.0,-4831000000.0,5454000000.0,14174000000.0,-231000000.0
