country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,01378,2016,Q2,2016-06-30,HKD,25375416000.0,3279424000.0,4461851000.0,6319323000.0,6520942000.0,497666000.0,358398000.0,1897283000.0,1197183000.0,3300158000.0,0.46,6944244000.0,-12623802000.0,9725403000.0,12586387000.0,126880013000.0,41088655000.0,39263565000.0,84916638000.0,45680636000.0,81427051000.0,474057000.0
HK,01378,2016,Q4,2016-12-31,HKD,36020162000.0,3570405000.0,5302486000.0,6661898000.0,7675391000.0,1582884000.0,660824000.0,1448613000.0,1751484000.0,3667207000.0,0.49999999999999994,5884795000.0,-16625023000.0,10863607000.0,13141647000.0,142821351000.0,45073200000.0,49079347000.0,96633253000.0,49453222000.0,86658504000.0,474057000.0
HK,01378,2017,Q2,2017-06-30,HKD,47168230000.0,1488047000.0,2115445000.0,3994120000.0,7201977000.0,753944000.0,1110425000.0,2070102000.0,610592000.0,1445549000.0,0.21,9920620000.0,-15607445000.0,3441977000.0,10869497000.0,154753492000.0,46246560000.0,59524148000.0,106669853000.0,64374529000.0,85518564000.0,474057000.0
HK,01378,2017,Q4,2017-12-31,HKD,50773686000.0,3642017000.0,5001245000.0,6851420000.0,9178265000.0,1329265000.0,1387173000.0,2010840000.0,1178361000.0,3740869000.0,0.49,22417398000.0,-3989498000.0,-7362331000.0,21947939000.0,158684987000.0,51519716000.0,65852126000.0,104947420000.0,55270643000.0,84043112000.0,526966000.0
HK,01378,2018,Q2,2018-06-30,HKD,44326570000.0,1804265000.0,3100989000.0,4760059000.0,6511107000.0,1599437000.0,1046700000.0,1982844000.0,1138162000.0,2034704000.0,0.21,5876949000.0,2295566000.0,6422001000.0,36547754000.0,165996400000.0,56857709000.0,77792326000.0,106749288000.0,52969927000.0,78291636000.0,573171000.0
HK,01378,2018,Q4,2018-12-31,HKD,45868354000.0,3603157000.0,5234703000.0,7579477000.0,8889455000.0,2267774000.0,1088696000.0,2450545000.0,1411278000.0,3906228000.0,0.41000000000000003,3483014000.0,3153250000.0,2180845000.0,45380413000.0,176726892000.0,59965361000.0,89799529000.0,114107395000.0,57747716000.0,76361390000.0,566172000.0
HK,01378,2019,Q2,2019-06-30,HKD,41430060000.0,2477037000.0,3882373000.0,6429071000.0,7642526000.0,1556076000.0,1880232000.0,2923576000.0,1099670000.0,2684152000.0,0.29,-4449559000.0,-5070067000.0,-10137327000.0,25725201000.0,170420115000.0,60011656000.0,80819553000.0,107505352000.0,54760867000.0,74090992000.0,559090000.0
HK,01378,2019,Q4,2019-12-31,HKD,42749228000.0,3618298000.0,4888694000.0,7052246000.0,8821727000.0,2089615000.0,1260285000.0,2296019000.0,1216254000.0,3224094000.0,0.42,18991021000.0,-1192640000.0,-1678187000.0,41857116000.0,179604445000.0,63164118000.0,93188215000.0,113588469000.0,65319317000.0,71019374000.0,559090000.0
HK,01378,2020,Q2,2020-06-30,HKD,39938675000.0,2831849000.0,3400069000.0,5256745000.0,6468399000.0,1858407000.0,1075567000.0,2210955000.0,595591000.0,2826905000.0,0.33,4335396000.0,-2175666000.0,-2947654000.0,41079476000.0,173950425000.0,63329443000.0,92409809000.0,107474333000.0,78425991000.0,66370358000.0,559090000.0
HK,01378,2020,Q4,2020-12-31,HKD,46205966000.0,7664087000.0,9304281000.0,11439253000.0,12886789000.0,2193767000.0,1625152000.0,2295281000.0,1664008000.0,7197970000.0,0.8899999999999999,13443681000.0,-4798312000.0,-4202139000.0,45465361000.0,181531000000.0,71196137000.0,97433614000.0,104729330000.0,73351353000.0,64750361000.0,579318000.0
HK,01378,2021,Q2,2021-06-30,HKD,52480549000.0,8142519000.0,11276672000.0,13160022000.0,15735770000.0,2551569000.0,1505898000.0,1889582000.0,2852955000.0,8307713000.0,0.9,15521326000.0,-2804507000.0,-8410354000.0,49764694000.0,188070071000.0,76827405000.0,103683786000.0,101040423000.0,66657160000.0,63594706000.0,595139000.0
HK,01378,2021,Q4,2021-12-31,HKD,62010392000.0,7930823000.0,11277262000.0,12958367000.0,14717326000.0,3156777000.0,2200779000.0,1736392000.0,2852180000.0,8334631000.0,0.87,13128199000.0,-2658980000.0,-10985747000.0,49227282000.0,188420922000.0,81307795000.0,103528428000.0,95982093000.0,63066632000.0,63441945000.0,595139000.0
HK,01378,2022,Q2,2022-06-30,HKD,68738652000.0,7846289000.0,11230595000.0,12655631000.0,14955187000.0,3060161000.0,1606697000.0,1651885000.0,2545319000.0,8972516000.0,0.85,9684133000.0,-3251163000.0,-6535932000.0,49222961000.0,193094313000.0,85917443000.0,107308868000.0,95497192000.0,68497473000.0,63065008000.0,608925000.0
HK,01378,2022,Q4,2022-12-31,HKD,62960775000.0,855664000.0,1375963000.0,2467136000.0,3284113000.0,2873598000.0,2322236000.0,1367659000.0,252264000.0,1504007000.0,0.08999999999999997,-2062297000.0,-13521369000.0,-6254514000.0,27384542000.0,185741791000.0,84498853000.0,87567690000.0,89436014000.0,71373124000.0,68060299000.0,618881000.0
HK,01378,2023,Q2,2023-06-30,HKD,65733870000.0,2456623000.0,3843698000.0,4363939000.0,5892364000.0,2808009000.0,1658719000.0,1474674000.0,871674000.0,3298802000.0,0.26,7087021000.0,-6060284000.0,1215205000.0,29776735000.0,189358349000.0,86338094000.0,87705220000.0,90744891000.0,73033867000.0,66282375000.0,618881000.0
HK,01378,2023,Q4,2023-12-31,HKD,67889762000.0,9004055000.0,12046766000.0,13601204000.0,15062233000.0,2144866000.0,2054319000.0,1793264000.0,2521038000.0,9189200000.0,0.95,15315281000.0,-11828229000.0,-1414781000.0,31721122000.0,200320085000.0,92244678000.0,87394963000.0,94063640000.0,74029126000.0,70200235000.0,618881000.0
HK,01378,2024,Q2,2024-06-30,HKD,73592249000.0,9154911000.0,13870989000.0,14608085000.0,17801761000.0,2453793000.0,1837861000.0,1561045000.0,3863113000.0,9721722000.0,0.97,14263699000.0,-6461570000.0,-2062821000.0,37501630000.0,213707665000.0,99771844000.0,96982268000.0,103632190000.0,76469447000.0,71628855000.0,618881000.0
HK,01378,2024,Q4,2024-12-31,HKD,82576471000.0,13217420000.0,18926323000.0,19794029000.0,24360931000.0,2539156000.0,1146533000.0,1802214000.0,4388506000.0,14580767000.0,1.39,19719163000.0,-6095802000.0,-6367725000.0,44770241000.0,229165032000.0,107799941000.0,109824559000.0,110551534000.0,76982549000.0,75393127000.0,618881000.0
HK,01378,2025,Q2,2025-06-30,HKD,81039092000.0,12361046000.0,17763982000.0,17241574000.0,20805191000.0,2321954000.0,1492075000.0,1284152000.0,4212672000.0,13758342000.0,1.31,22305743000.0,-9414270000.0,-8968724000.0,48744597000.0,228463164000.0,110679765000.0,102865393000.0,112138581000.0,79759412000.0,79220739000.0,605401000.0
HK,01378,2025,Q4,2025-12-31,HKD,81314633000.0,10275059000.0,15282395000.0,16659247000.0,20700058000.0,1952643000.0,925079000.0,2199116000.0,4679855000.0,10502013000.0,1.0699999999999998,16689716000.0,-13080081000.0,-1166855000.0,51187377000.0,245379016000.0,132593035000.0,114567042000.0,103668524000.0,54089193000.0,78986121000.0,651159000.0
