country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,revenue_ttm,net_income_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy
HK,01378,2016,Q2,2016-06-30,2016-08-12,0.2569787230286195,0.24903327693228752,0.1292362655256568,0.08556301199166204,0.028101561387897458,0.8595231686353929,2.0666687191391393,0.6692672548827686,0.2736603017660873,-0.03140404052833497,0.13016821348342722,0.17168736282824937,0.2065031641320132,2.317948702383373,47032572000.0,4267813000.0,0.090741646023526,0.11135093690147146,0.14238605625862277,-0.2880633791480508
HK,01378,2016,Q4,2016-12-31,2017-10-27,0.21308596557672338,0.18494914042862995,0.09912240261440246,0.08287669758270641,0.026476729276015083,0.9924398252554707,2.1439181819795357,0.6766022889672847,0.16337502868532353,-0.017162612496094014,0.6631990830190262,0.41949050214585637,2.61234797230645,0.08872930124314515,61395578000.0,6849829000.0,0.11156876803081811,0.15899910697140865,0.39187644216379924,0.8480525626249154
HK,01378,2017,Q2,2017-06-30,2017-10-27,0.15268703108002993,0.08467818275139856,0.03154765400355281,0.03258981407747896,0.010001161287683179,0.9246537244567645,2.306546757207455,0.6892888271626206,0.2103241949083101,-0.056675308403002334,0.8588160288682558,0.30949522103759564,-0.5462474507718429,-0.5832273929708254,83188392000.0,5058452000.0,0.06080718569485031,0.11078548607661694,0.7687400127724251,0.18525624248297667
HK,01378,2017,Q4,2017-12-31,2018-03-23,0.18076814434941754,0.13494037049033628,0.07173040381586636,0.07450456638033344,0.02323911864056742,1.1914485235860202,2.03703413271921,0.6613569562191791,0.4415160640493976,-0.11980265511689138,0.4095907175542408,0.07643822971521308,0.020057108367258047,1.4475147626385456,97941916000.0,5130064000.0,0.05237863633380421,0.10494547219943204,0.5952601016314236,-0.2510668514498683
HK,01378,2018,Q2,2018-06-30,2018-08-24,0.14688948411753944,0.10738613432079225,0.040703916409503375,0.033295956238118776,0.011114064878625148,1.4686130490608378,1.877481345581476,0.6430819463554631,0.13258298578031188,-0.025087265011591194,-0.060245211660475695,-0.12697750563155885,0.21250538457454637,-0.5045973151690395,95100256000.0,5446282000.0,0.05726884688932909,0.10050583873901783,0.14319142026450038,0.07666970053289024
HK,01378,2018,Q4,2018-12-31,2019-03-22,0.19380366254258874,0.16524414632362872,0.07855431219528829,0.06168570985165858,0.021026624592529884,1.5550317003013592,1.9028884859043873,0.6456708071344343,0.0759350117512392,0.00070110787801373,-0.09661169764196365,0.034782388982499635,-0.010669911754942363,0.9970220560726943,90194924000.0,5407422000.0,0.0599526199500983,0.09257455740548506,-0.07909781956889628,0.054065212441794186
HK,01378,2019,Q2,2019-06-30,2019-08-23,0.184468137386236,0.15517889667550566,0.059788400016799394,0.0412918584231845,0.014270824463711997,1.4758632839030836,1.7914078558338733,0.63082548676839,-0.10739928930829451,0.039905837356103147,-0.0653447807940023,-0.09676157116952577,0.3728787068418442,-0.3125370334959038,87298414000.0,6080194000.0,0.06964839017579404,0.10135597887051984,-0.08203807569140509,0.11639353232168292
HK,01378,2019,Q4,2019-12-31,2020-03-20,0.20635991368078038,0.16496779778104997,0.08464007817872173,0.05875015650398917,0.02067453780957542,1.426656298319837,1.7983068963299702,0.6324368475401597,0.4442424316995853,-0.0878379677128942,-0.06800169894912733,0.031840842132499825,0.004202148282742124,0.46073635557321113,84179288000.0,6095335000.0,0.0724089635920893,0.09896970487069966,-0.06669594843275217,0.12721644436110213
HK,01378,2020,Q2,2020-06-30,2020-08-21,0.1619582772838608,0.13162041554958948,0.07090493112252723,0.044774595285526034,0.016019290018547898,1.1783059139157068,1.6970673972294372,0.6178446129119834,0.10855132274668601,-0.008505310646689721,-0.03599765484288464,-0.06574511708141251,0.1432404925723758,-0.21735329704739637,82687903000.0,6450147000.0,0.07800593274206023,0.10198379979199099,-0.05281322751178508,0.060845591440009894
HK,01378,2020,Q4,2020-12-31,2021-03-05,0.2788988114651688,0.2475709089168269,0.1658679097846369,0.11394244871495815,0.04311947944959431,1.3283137940209502,1.4709973660509137,0.5769225641901383,0.29095119448427936,-0.0325169957895831,0.0808608286446717,0.15692285735568334,1.1181469851294725,1.706389712163325,86144641000.0,10495936000.0,0.12184084672196846,0.15604372045822065,0.023347227645831303,0.7219621234928022
HK,01378,2021,Q2,2021-06-30,2021-08-20,0.2998400416885883,0.2507599910968919,0.15515308347860463,0.11001654047705466,0.04406112232288418,1.555478601248538,1.315161211028799,0.5372488161606532,0.2957538801661545,-0.03992849360547443,0.31402829462920345,0.1357959489473719,1.8753365733836795,0.06242517862858299,98686515000.0,15806606000.0,0.1601698671799283,0.2135688119123646,0.1934818929922555,1.4505807387025444
HK,01378,2021,Q4,2021-12-31,2022-03-18,0.23733644515583774,0.20897089313675038,0.12789506313715934,0.1003043345188168,0.04213021372333335,1.6415721708430537,1.1804783661886293,0.5094025227198495,0.21170965989055512,-0.027609563557341198,0.34204297341170187,0.18158809657269392,0.03480336274888329,-0.025998834021756623,114490941000.0,16073342000.0,0.14038964008514876,0.20328607419473968,0.32905471159836863,0.5313871959585119
HK,01378,2022,Q2,2022-06-30,2022-08-26,0.2175659045510523,0.184112295364768,0.114146681258748,0.09384096675646532,0.041132244692666076,1.5666106105841306,1.1114994658302388,0.49456242660031113,0.14088337082897698,-0.009634446184042952,0.3097929291860113,0.10850213622258664,-0.03638063356069543,-0.010658919005001155,130749044000.0,15777112000.0,0.1206671308434194,0.188692953153399,0.32489270697217343,-0.0018659287136023606
HK,01378,2022,Q4,2022-12-31,2023-03-24,0.05216125436829518,0.039185286394584566,0.013590429914498353,0.010042044335947778,0.004517330798017076,1.2269000583468925,1.0584287339379626,0.48150722311060307,-0.03275526706906006,0.015404872815395652,0.015326189197449436,-0.08405572166297359,-0.8921090534992396,-0.8909466628109161,131699427000.0,8701953000.0,0.06607434214577107,0.10212583190987791,0.1503043459132718,-0.45860960340419554
HK,01378,2023,Q2,2023-06-30,2023-08-18,0.08963969411811597,0.0663879823293532,0.037372255733611914,0.02875985602809912,0.013098491512159926,1.2008842418271513,1.0510411661392478,0.4792230787774771,0.1078138408707718,-0.024688863086001513,-0.04371313536960253,0.044044804086353695,-0.6869063833871019,1.8710136221694498,128694645000.0,3312287000.0,0.025737566625246917,0.03877717388616175,-0.015712535534867844,-0.79005745791752
HK,01378,2023,Q4,2023-12-31,2024-03-22,0.22186309918128747,0.20034249052161945,0.13262758234444835,0.10083901038337562,0.04621274473711316,1.18054835606191,1.0197188828606458,0.46956669372419646,0.22559043585982816,-0.03239196963104199,0.07828663163691996,0.03279727787212283,9.522886319863872,2.66521643736137,133623632000.0,11460678000.0,0.08576834672477694,0.12835144030578716,0.014610579892652131,0.3170236612401838
HK,01378,2024,Q2,2024-06-30,2024-08-16,0.24189722751916443,0.19850032032585388,0.12440047864279838,0.0953554507148088,0.044223658921412876,1.268248585608315,1.0386917375206577,0.48492500257302423,0.19382066989147187,-0.024678481092149016,0.11954840023872015,0.08399627325251191,2.726624313132296,0.01675422906679258,141482011000.0,18158966000.0,0.12834823220034666,0.18913961997499362,0.09936206747374765,4.482304522524769
HK,01378,2024,Q4,2024-12-31,2025-03-14,0.29501056057481556,0.23970543618895992,0.1600627859236077,0.12735276135916063,0.059689477764306616,1.4266162971558658,1.0255249954172052,0.48241013489352946,0.23879880989343805,-0.029361679074110997,0.21633172023787628,0.12208109036048076,0.46794083332454095,0.443751883551899,156168720000.0,22372331000.0,0.14325743977411098,0.21556235111626562,0.16872081429428598,0.9520948935132807
HK,01378,2025,Q2,2025-06-30,2025-08-15,0.25673030739288144,0.21275625842402085,0.15253189164557768,0.11315509551262395,0.05402222200486965,1.2896959797045646,1.0131805122643691,0.49083878134507497,0.27524670439298604,-0.04346190679212432,0.10119058869908981,-0.018617639884368486,0.35020930296318564,-0.06479131328201726,163615563000.0,25578466000.0,0.15633272001148205,0.23414958275346637,0.15644075061952578,0.408586039535511
HK,01378,2025,Q4,2025-12-31,2026-03-20,0.25456744052451175,0.20487391242361014,0.1263617459848832,0.08447355396904216,0.04336911922868496,2.1181133539929133,0.7818549745090306,0.42248324934190784,0.20524861742904257,-0.02707507803547586,-0.015280841924087518,0.0034000997938130606,-0.22261235551264924,-0.16875489339656202,162353725000.0,22636105000.0,0.13942461129241107,0.18609647276637586,0.039604634013776785,0.011790188514553934
