country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,09618,2016,Q2,2016-06-30,HKD,119206418000.0,-1162101000.0,-935314000.0,-1223016000.0,7910115000.0,1968454000.0,0.0,126193174.0,64024000.0,0.0,-0.36,4544720000.0,-12069820000.0,25653143000.0,36381637000.0,136238909000.0,39170468000.0,92176659000.0,90130630000.0,74410258000.0,8530807000.0,377000.0
HK,09618,2016,Q3,2016-09-30,HKD,60725781000.0,-921590000.0,-485352000.0,-234422000.0,4096130000.0,968645000.0,0.0,71666627.0,2182000.0,0.0,-0.27,6590470000.0,-21025692000.0,2859851000.0,24834595000.0,144209977000.0,35264143000.0,93221719000.0,101894374000.0,88696285000.0,8807893000.0,377000.0
HK,09618,2016,Q4,2016-12-31,HKD,80189446000.0,-1723099000.0,-1179193000.0,-338478000.0,7165691000.0,1019717000.0,0.0,64282170.0,100608000.0,0.0,-0.5599999999999999,-2983401000.0,-14557837000.0,12186477000.0,19771695000.0,160373518000.0,33892900000.0,106932098000.0,119153735000.0,104740235000.0,9389152000.0,377000.0
HK,09618,2017,Q1,2017-03-31,HKD,76225660000.0,239062000.0,368265000.0,661323000.0,5673877000.0,923962000.0,0.0,66118064.0,89683000.0,0.0,0.13,4388593000.0,-8488834000.0,7989359000.0,23624192000.0,170738384000.0,35615380000.0,117762688000.0,127668236000.0,110969516000.0,9507131000.0,377000.0
HK,09618,2017,Q2,2017-06-30,HKD,93201975000.0,-496376000.0,-327391000.0,-402984000.0,6267161000.0,1048612000.0,0.0,0.0,-16267000.0,0.0,-0.12,16794096000.0,-29039357000.0,16592899000.0,27854975000.0,180671004000.0,50354660000.0,130942490000.0,130016570000.0,109530055000.0,10779190000.0,50354660000.0
HK,09618,2017,Q3,2017-09-30,HKD,83746258000.0,1014290000.0,1031337000.0,502386000.0,6608961000.0,1050417999.0,0.0,0.0,53177000.0,0.0,0.36,-244703000.0,-4178543000.0,-1546127000.0,21610621000.0,180429561000.0,51496514000.0,123648539000.0,128604033000.0,110300229000.0,12829436000.0,51496514000.0
HK,09618,2017,Q4,2017-12-31,HKD,109157861000.0,-909233000.0,-951251000.0,-1596201000.0,32264924000.0,1191798001.0,0.0,897623936.0,13000000.0,286970000.0,-0.42,5918741000.0,1891443000.0,-3801146000.0,25688327000.0,184054966000.0,52040814000.0,115028652000.0,131666263000.0,118250621000.0,12574178000.0,377000.0
HK,09618,2018,Q1,2018-03-31,HKD,100127901000.0,1524940000.0,1628264000.0,4431000.0,6984903000.0,1076019000.0,0.0,225271000.0,151018000.0,0.0,0.53,-3772925000.0,-941140000.0,13307073000.0,35203966000.0,185314261000.0,54199693000.0,112995695000.0,116369821000.0,106868653000.0,17117476000.0,54199693000.0
HK,09618,2018,Q2,2018-06-30,HKD,122291030000.0,-2212470000.0,-2113841000.0,-1033919000.0,8299002000.0,1291231000.0,0.0,248852000.0,163334000.0,0.0,-0.77,16413556000.0,-20347156000.0,4829045000.0,35233948000.0,218639653000.0,58257287000.0,131789630000.0,145246875000.0,133372513000.0,20890038000.0,58257287000.0
HK,09618,2018,Q3,2018-09-30,HKD,104768279000.0,3000623000.0,2928418000.0,-650739000.0,8348736000.0,1396780000.0,0.0,244332000.0,51553000.0,0.0,1.04,2212661000.0,-2602581000.0,-2995312000.0,33997437000.0,213539373000.0,63953723000.0,109534226000.0,133415068000.0,121693948000.0,24623560000.0,63953723000.0
HK,09618,2018,Q4,2018-12-31,HKD,134832549000.0,-4804726000.0,-4816519000.0,-938904000.0,42320992000.0,1395636000.0,0.0,136083000.0,60967000.0,-126893000.0,-1.67,6028130000.0,-2188115000.0,-3920878000.0,34262445000.0,209164857000.0,59770973000.0,104855779000.0,132336713000.0,120862015000.0,21082838000.0,380000.0
HK,09618,2019,Q1,2019-03-31,HKD,121081059000.0,7319133000.0,7519318000.0,1225574000.0,18183707000.0,1321075000.0,0.0,187445000.0,279640000.0,6384199000.0,2.53,3323251000.0,-1102985000.0,-2555951000.0,34053757000.0,214328958000.0,66626812000.0,95068144000.0,130617081000.0,114943168000.0,31695848000.0,66626812000.0
HK,09618,2019,Q2,2019-06-30,HKD,150280602000.0,618817000.0,984689000.0,2266552000.0,22125019000.0,1356026000.0,0.0,154846000.0,438807000.0,0.0,0.20000000000000018,20192150000.0,-21028488000.0,-449004000.0,32778459000.0,245491121000.0,69837538000.0,127456609000.0,157474561000.0,140080310000.0,31465550000.0,69837538000.0
HK,09618,2019,Q3,2019-09-30,HKD,134842785000.0,612251000.0,1155550000.0,4973207000.0,20114164000.0,1341264000.0,0.0,162947000.0,604856000.0,0.0,0.20999999999999996,1262118000.0,-5670328000.0,2489553000.0,32124639000.0,245832011000.0,75894872000.0,129603246000.0,152114401000.0,132772588000.0,33911484000.0,381000.0
HK,09618,2019,Q4,2019-12-31,HKD,170683554000.0,3633799000.0,4033443000.0,529667000.0,23998110000.0,1471635000.0,0.0,219762000.0,479697000.0,12738000000.0,1.2399999999999998,3481000.0,2452801000.0,3087402000.0,36971420000.0,259723704000.0,81855970000.0,139094558000.0,159099473000.0,140017021000.0,20654071000.0,381000.0
HK,09618,2020,Q1,2020-03-31,HKD,146205209000.0,1072821000.0,1383627000.0,2320449000.0,22535510000.0,1411796000.0,0.0,207100000.0,326444000.0,0.0,0.37,-1542477000.0,-8196352000.0,15086410000.0,43529407000.0,265695742000.0,84289867000.0,144552071000.0,162451483000.0,136597500000.0,17487942000.0,381000.0
HK,09618,2020,Q2,2020-06-30,HKD,201054058000.0,16446613000.0,17209573000.0,5044075000.0,28635487000.0,1423127000.0,0.0,324218000.0,796550000.0,0.0,5.58,26617548000.0,-23389954000.0,28454594000.0,71571976000.0,352480435000.0,136345754000.0,205476672000.0,196476865000.0,171948514000.0,17909536000.0,0.0
HK,09618,2020,Q3,2020-09-30,HKD,174214464000.0,7560338000.0,8275858000.0,4383349000.0,26795018000.0,1596342000.0,0.0,297802000.0,690373000.0,0.0,2.419999999999999,12255678000.0,-12518857000.0,4117987000.0,73112971000.0,374300209000.0,150558471000.0,207567298000.0,199223330000.0,172595597000.0,21579057000.0,0.0
HK,09618,2020,Q4,2020-12-31,HKD,224328269000.0,24325228000.0,23949942000.0,595127000.0,31141985000.0,1977735000.0,0.0,295880000.0,-331367000.0,41327000000.0,7.980000000000002,5213251000.0,-13705837000.0,23413009000.0,86085000000.0,422288000000.0,187543000000.0,234801000000.0,200669000000.0,174017000000.0,22597000000.0,0.0
HK,09618,2021,Q1,2021-03-31,HKD,203176000000.0,3617000000.0,4122000000.0,1660000000.0,29122000000.0,2213000000.0,0.0,258000000.0,480000000.0,0.0,1.16,-7509000000.0,-7631000000.0,-592000000.0,71408394000.0,414998822000.0,188672167000.0,227579838000.0,188886121000.0,162236435000.0,22463058000.0,0.0
HK,09618,2021,Q2,2021-06-30,HKD,253801000000.0,795000000.0,1047000000.0,301000000.0,31730000000.0,2561000000.0,0.0,233000000.0,569000000.0,0.0,0.26,28890000000.0,-18074000000.0,17443000000.0,97347080000.0,476131787000.0,216758929000.0,285602387000.0,226726036000.0,196916131000.0,25135571000.0,0.0
HK,09618,2021,Q3,2021-09-30,HKD,218708000000.0,-2807000000.0,-2616000000.0,2572000000.0,31092000000.0,3051000000.0,0.0,275000000.0,653000000.0,0.0,-0.8999999999999999,14448000000.0,-29758000000.0,6079000000.0,87997670000.0,483046934000.0,215314346000.0,288800945000.0,233900932000.0,204169095000.0,27884937000.0,0.0
HK,09618,2021,Q4,2021-12-31,HKD,275907000000.0,-5165000000.0,-5133000000.0,-392000000.0,37122000000.0,3737000000.0,0.0,447000000.0,185000000.0,-7339000000.0,-1.67,6472000000.0,-18785000000.0,-3427000000.0,70767000000.0,496507000000.0,208911000000.0,299672000000.0,249723000000.0,221636000000.0,32944000000.0,0.0
HK,09618,2022,Q1,2022-03-31,HKD,239655000000.0,-2991000000.0,-2915000000.0,2409000000.0,33446000000.0,2462000000.0,0.0,345000000.0,603000000.0,0.0,-0.96,-3485000000.0,4562000000.0,12695000000.0,84463000000.0,512185000000.0,206490000000.0,289229000000.0,256350000000.0,219006000000.0,42255000000.0,0.0
HK,09618,2022,Q2,2022-06-30,HKD,267600000000.0,4376000000.0,5256000000.0,3757000000.0,35894000000.0,2326000000.0,0.0,483000000.0,1228000000.0,0.0,1.41,33667000000.0,-30926000000.0,-11309000000.0,78821000000.0,553711000000.0,201316000000.0,323991000000.0,301783000000.0,255486000000.0,44569000000.0,0.0
HK,09618,2022,Q3,2022-09-30,HKD,243535000000.0,5963000000.0,7710000000.0,8729000000.0,36196000000.0,2620000000.0,0.0,580000000.0,1750000000.0,0.0,1.9000000000000001,9151000000.0,-9754000000.0,4029000000.0,83356000000.0,579561000000.0,212163000000.0,334397000000.0,308425000000.0,256332000000.0,51686000000.0,0.0
HK,09618,2022,Q4,2022-12-31,HKD,295446000000.0,3032000000.0,3816000000.0,4828000000.0,41537000000.0,3645000000.0,0.0,698000000.0,595000000.0,17501000000.0,0.9699999999999998,18486000000.0,-17908000000.0,-4235000000.0,78861000000.0,595250000000.0,213366000000.0,351074000000.0,321127000000.0,266561000000.0,55080000000.0,0.0
HK,09618,2023,Q1,2023-03-31,HKD,242956000000.0,6261000000.0,7808000000.0,6427000000.0,36018000000.0,2501000000.0,0.0,590000000.0,1609000000.0,0.0,1.99,-21607000000.0,16692000000.0,1255000000.0,74373000000.0,551036000000.0,211506000000.0,305115000000.0,277031000000.0,224181000000.0,57296000000.0,0.0
HK,09618,2023,Q2,2023-06-30,HKD,287931000000.0,6581000000.0,9734000000.0,8270000000.0,41433000000.0,2358000000.0,0.0,654000000.0,2811000000.0,0.0,2.0999999999999996,46511000000.0,-28127000000.0,-1832000000.0,91020000000.0,603924000000.0,221786000000.0,349184000000.0,316634000000.0,259698000000.0,59862000000.0,0.0
HK,09618,2023,Q3,2023-09-30,HKD,247698000000.0,7936000000.0,10802000000.0,9303000000.0,38751000000.0,2474000000.0,0.0,710000000.0,2579000000.0,0.0,2.5200000000000005,15004000000.0,14964000000.0,-4486000000.0,115971000000.0,617393000000.0,230094000000.0,357608000000.0,321109000000.0,262438000000.0,66649000000.0,0.0
HK,09618,2023,Q4,2023-12-31,HKD,306077000000.0,3389000000.0,3306000000.0,2025000000.0,43502000000.0,2377000000.0,0.0,927000000.0,1394000000.0,24631000000.0,1.08,19613000000.0,-63072000000.0,-745000000.0,71892000000.0,628958000000.0,231858000000.0,307810000000.0,332578000000.0,265650000000.0,70035000000.0,0.0
HK,09618,2024,Q1,2024-03-31,HKD,260049000000.0,7130000000.0,9065000000.0,7700000000.0,39770000000.0,1976000000.0,0.0,601000000.0,1700000000.0,0.0,2.28,-11315000000.0,28414000000.0,-7445000000.0,81626000000.0,601822000000.0,222380000000.0,284072000000.0,313859000000.0,246099000000.0,71255000000.0,0.0
HK,09618,2024,Q2,2024-06-30,HKD,291397000000.0,12644000000.0,15616000000.0,10501000000.0,45938000000.0,2132000000.0,0.0,688000000.0,2022000000.0,0.0,4.16,50738000000.0,-38527000000.0,-8969000000.0,84496000000.0,651636000000.0,220764000000.0,322201000000.0,363686000000.0,280227000000.0,78178000000.0,0.0
HK,09618,2024,Q3,2024-09-30,HKD,260387000000.0,11731000000.0,15243000000.0,12044000000.0,45043000000.0,2325000000.0,0.0,681000000.0,2406000000.0,0.0,3.999999999999999,-6219000000.0,21725000000.0,-1806000000.0,99092000000.0,643559000000.0,228611000000.0,311102000000.0,346814000000.0,265553000000.0,84203000000.0,0.0
HK,09618,2024,Q4,2024-12-31,HKD,346986000000.0,9854000000.0,11614000000.0,8491000000.0,53117000000.0,2455000000.0,0.0,926000000.0,750000000.0,45680000000.0,3.3900000000000006,24891000000.0,-12483000000.0,-2784000000.0,108350000000.0,698234000000.0,239347000000.0,386698000000.0,384937000000.0,299521000000.0,82737000000.0,0.0
HK,09618,2025,Q1,2025-03-31,HKD,301082000000.0,10890000000.0,13342000000.0,10533000000.0,47848000000.0,2414000000.0,0.0,600000000.0,2063000000.0,0.0,3.76,-18262000000.0,16236000000.0,-7288000000.0,96778000000.0,677862000000.0,234322000000.0,357230000000.0,369191000000.0,284129000000.0,83054000000.0,0.0
HK,09618,2025,Q2,2025-06-30,HKD,356660000000.0,6178000000.0,6699000000.0,-859000000.0,56640000000.0,3266000000.0,0.0,643000000.0,-10000000.0,0.0,2.1900000000000004,24409000000.0,8218000000.0,-12439000000.0,116547000000.0,706939000000.0,227160000000.0,394033000000.0,409650000000.0,322632000000.0,87160000000.0,0.0
HK,09618,2025,Q3,2025-09-30,HKD,299059000000.0,5276000000.0,6633000000.0,-1051000000.0,50474000000.0,2990000000.0,0.0,730000000.0,252000000.0,0.0,1.8599999999999994,-8035000000.0,-154000000.0,8004000000.0,113069000000.0,713529000000.0,231933000000.0,379264000000.0,409109000000.0,316549000000.0,88559000000.0,0.0
HK,09618,2025,Q4,2025-12-31,HKD,352284000000.0,-2713000000.0,-1351000000.0,-5849000000.0,55066000000.0,3310000000.0,0.0,830000000.0,-124000000.0,19834000000.0,-0.9199999999999999,20879000000.0,17532000000.0,-15005000000.0,137488000000.0,695201000000.0,225040000000.0,374421000000.0,401418000000.0,306072000000.0,91349000000.0,0.0
HK,09618,2026,Q1,2026-03-31,HKD,315694000000.0,5102000000.0,7090000000.0,3807000000.0,53027000000.0,3589000000.0,0.0,686000000.0,1260000000.0,0.0,1.86,555000000.0,-27855000000.0,-5445000000.0,101829000000.0,685722000000.0,216486000000.0,364662000000.0,404992000000.0,309027000000.0,93920000000.0,0.0
