country,code,fiscal_year,period,report_date,reported_currency,revenue,cost_of_revenue,sga_expense,operating_expense,ebit,depreciation_amortization,net_interest_income,pretax_income,net_income,shares_basic,shares_diluted,cash_equivalents,short_term_investments,current_assets,ppe_net,non_current_assets,current_liabilities,non_current_liabilities,common_stock,retained_earnings,shareholders_equity,working_capital_change,other_working_capital,other_non_cash_items,operating_cash_flow,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_begin_period,capital_expenditure
US,WMT,2017,Q2,2016-07-31,USD,120854000000.0,89485000000.0,25204000000.0,25204000000.0,6187000000.0,2517000000.0,-566000000.0,5599000000.0,3773000000.0,9327000000.0,9357000000.0,7676000000.0,0.0,58232000000.0,115410000000.0,139654000000.0,68122000000.0,50620000000.0,310000000.0,85972000000.0,76525000000.0,2505000000.0,-9890000000.0,-328000000.0,8738000000.0,-2297000000.0,-5782000000.0,79000000.0,7597000000.0,-2410000000.0
US,WMT,2017,Q3,2016-10-31,USD,118179000000.0,87484000000.0,25576000000.0,25576000000.0,5143000000.0,2469000000.0,-585000000.0,4534000000.0,3034000000.0,9267000000.0,9300000000.0,5939000000.0,0.0,63401000000.0,115088000000.0,143456000000.0,74130000000.0,52252000000.0,308000000.0,87636000000.0,77693000000.0,-1929000000.0,1557000000.0,-26000000.0,4850000000.0,-6634000000.0,-58000000.0,-1737000000.0,7676000000.0,-2840000000.0
US,WMT,2017,Q4,2017-01-31,USD,130936000000.0,97743000000.0,26988000000.0,26988000000.0,6235000000.0,2706000000.0,-555000000.0,5650000000.0,3757000000.0,9195000000.0,9231000000.0,6867000000.0,0.0,57689000000.0,114178000000.0,141136000000.0,66928000000.0,51362000000.0,305000000.0,89354000000.0,77798000000.0,5007000000.0,322000000.0,593000000.0,11886000000.0,-2937000000.0,-7794000000.0,928000000.0,5939000000.0,-3160000000.0
US,WMT,2018,Q1,2017-04-30,USD,117542000000.0,87688000000.0,24617000000.0,24617000000.0,5237000000.0,2551000000.0,-563000000.0,4674000000.0,3039000000.0,9105000000.0,9141000000.0,6545000000.0,0.0,57336000000.0,114169000000.0,142382000000.0,74193000000.0,49411000000.0,302000000.0,84120000000.0,73691000000.0,-150000000.0,-16857000000.0,-170000000.0,5385000000.0,-1874000000.0,-3972000000.0,-322000000.0,6867000000.0,-1990000000.0
US,WMT,2018,Q2,2017-07-31,USD,123355000000.0,91521000000.0,25865000000.0,25865000000.0,5219000000.0,2618000000.0,-575000000.0,4606000000.0,2899000000.0,9024000000.0,9063000000.0,6469000000.0,0.0,56763000000.0,115353000000.0,144803000000.0,72811000000.0,49709000000.0,299000000.0,84838000000.0,76389000000.0,-781000000.0,-16048000000.0,942000000.0,5975000000.0,-1685000000.0,-4659000000.0,-76000000.0,6545000000.0,-2433000000.0
US,WMT,2018,Q3,2017-10-31,USD,123179000000.0,91547000000.0,26868000000.0,26868000000.0,3462000000.0,2658000000.0,-541000000.0,2879000000.0,1749000000.0,8943000000.0,8988000000.0,7026000000.0,0.0,65368000000.0,115299000000.0,144046000000.0,80435000000.0,50073000000.0,297000000.0,84480000000.0,76145000000.0,-503000000.0,2195000000.0,1504000000.0,5700000000.0,-2312000000.0,-2785000000.0,557000000.0,6469000000.0,-2485000000.0
US,WMT,2018,Q4,2018-01-31,USD,136267000000.0,102640000000.0,29160000000.0,29160000000.0,6129000000.0,2702000000.0,-499000000.0,2964000000.0,2175000000.0,8877000000.0,8934000000.0,6756000000.0,0.0,59664000000.0,114818000000.0,144858000000.0,78521000000.0,45179000000.0,295000000.0,85107000000.0,77869000000.0,4677000000.0,460000000.0,2070000000.0,11277000000.0,-3189000000.0,-8459000000.0,-270000000.0,7026000000.0,-3143000000.0
US,WMT,2019,Q1,2018-04-30,USD,122690000000.0,91707000000.0,25829000000.0,25829000000.0,3352000000.0,2678000000.0,-487000000.0,2822000000.0,2134000000.0,8850000000.0,8901000000.0,7885000000.0,0.0,59242000000.0,114800000000.0,145685000000.0,80757000000.0,45846000000.0,294000000.0,82982000000.0,75552000000.0,-1853000000.0,-21515000000.0,2110000000.0,5161000000.0,-1682000000.0,-2486000000.0,1136000000.0,7014000000.0,-1818000000.0
US,WMT,2019,Q2,2018-07-31,USD,128028000000.0,95571000000.0,26707000000.0,26707000000.0,952000000.0,2654000000.0,-503000000.0,398000000.0,-861000000.0,8838000000.0,8880000000.0,15840000000.0,0.0,66370000000.0,111017000000.0,139692000000.0,71683000000.0,60567000000.0,294000000.0,80810000000.0,71185000000.0,-979000000.0,-5313000000.0,5053000000.0,5934000000.0,-2746000000.0,4966000000.0,7712000000.0,8150000000.0,-2464000000.0
US,WMT,2019,Q3,2018-10-31,USD,124894000000.0,93116000000.0,26792000000.0,26792000000.0,3169000000.0,2615000000.0,-534000000.0,2576000000.0,1710000000.0,8772000000.0,8823000000.0,9174000000.0,0.0,69446000000.0,111349000000.0,157137000000.0,85751000000.0,61363000000.0,291000000.0,80287000000.0,71996000000.0,-135000000.0,1939000000.0,2145000000.0,6213000000.0,-16126000000.0,3441000000.0,-6658000000.0,15862000000.0,-2732000000.0
US,WMT,2019,Q4,2019-01-31,USD,138793000000.0,104907000000.0,27819000000.0,27819000000.0,6333000000.0,2731000000.0,-605000000.0,5664000000.0,3687000000.0,8688000000.0,8742000000.0,7722000000.0,0.0,61897000000.0,111395000000.0,157398000000.0,77477000000.0,62184000000.0,288000000.0,80785000000.0,72496000000.0,3262000000.0,146000000.0,792000000.0,10445000000.0,-3482000000.0,-8458000000.0,-1448000000.0,9204000000.0,-3330000000.0
US,WMT,2020,Q1,2019-04-30,USD,123925000000.0,93034000000.0,25946000000.0,25946000000.0,5830000000.0,2714000000.0,-625000000.0,5157000000.0,3842000000.0,8607000000.0,8658000000.0,9255000000.0,0.0,61739000000.0,125241000000.0,172805000000.0,79888000000.0,79746000000.0,286000000.0,76276000000.0,68205000000.0,-2473000000.0,-18149000000.0,-708000000.0,3563000000.0,-1135000000.0,-846000000.0,1536000000.0,7756000000.0,-2205000000.0
