country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,688498,2018,Q4,2018-12-31,CNY,70411147.23,53084418.08,36184599.13,109072.57,2248247.52,5235348.88,583178.53,17514094.49,1331.5,0.01,1983663.9,15531762.08,24950936.0,107865207.85,24931190.39,1553176.21,3928408.47,22496753.03,2551389.87,22936838.37,77871169.5,95494.09,564515.98,115031899.0,3243131.03,2628846.79,654509.36,32162359.99,1440198.06,159300510.45,159300510.45,12097374.35,22896753.03,3243131.03,1893194.0,100751178.18,72005903.04,7632635.46,32512271.79,14165019.98,1961813.52,4333253.08,26666180.13,54003245.0,-68903334.14,26072513.16,-16164640.85,3928408.47
CN,688498,2019,Q4,2019-12-31,CNY,81312287.93,72036584.6,44729326.35,161889.62,4753311.43,7024452.68,1832879.44,10762761.17,3443102.1,0.2,998865.04,13206998.03,25590704.0,119225439.85,36817488.62,2873876.01,2463286.1,25406200.33,2210183.86,34399570.44,89208154.06,12545788.98,911652.63,133683489.25,6038697.81,3353421.89,257902.59,9841786.74,28542348.09,184507508.48,184507508.48,185124.02,25406200.33,6038697.81,3299941.39,112672743.92,84544378.65,919000.97,43063787.75,19892185.53,2940145.5,8110549.53,11456711.31,31520590.58,-28029189.48,15107355.8,-1465122.37,2463286.1
CN,688498,2020,Q4,2020-12-31,CNY,233374876.47,142240590.6,74326954.09,2549949.75,7757635.52,38394141.84,813935.32,95721637.9,277731.36,453917.81,16700579.14,78844872.31,45000000.0,458413047.96,3804845.6,7884487.23,10501902.41,62032653.4,2423801.2,32607780.11,372956225.28,12447474.74,2579983.98,184803154.17,12471599.4,7173352.1,13796720.68,34189092.09,8467906.57,515102380.79,515102380.79,343706.64,62032653.4,12769683.7,145149.53,137744862.38,211990492.33,6763108.49,52316990.7,25942566.52,24289609.88,11431984.34,104772449.38,54024192.3,-295908812.33,198876894.96,7740532.01,10203818.11
CN,688498,2021,Q2,2021-06-30,CNY,87513368.33,,36582947.25,742850.62,3761019.66,6433124.55,9111.33,21106794.159999996,3240.86,1101.47,4444150.83,32480782.72,45000000.0,458413047.96,36285628.32,7884487.23,29813784.91,51674703.75,3100112.13,43233212.16,368292931.14,12389013.84,2559646.64,235799360.97,18487835.26,6066353.98,885040.77,43046690.7,13462437.9,,547583163.51,,,,,,,2290106.94,,,,7585044.52,6229982.380000001,26881675.48,-6777659.46,-1417253.03,3611069.89,13814888.0
CN,688498,2021,Q4,2021-12-31,CNY,78281972.59,41223246.25,23840785.660000004,418782.54000000004,2996133.5200000005,7116700.82,-171959.63,40388543.8,0.0,2000.01,5208135.800000001,35178407.989999995,45000000.0,462504966.04,89563835.95,17413263.93,143171750.31,94112029.35,2725941.63,56395043.31,371712335.0,13314447.63,4248574.89,365137602.31,35863441.95,10269244.53,9636566.03,106058816.65,16309054.74,614482065.92,614482065.92,412322.94,106409833.9,75406194.85,123364.23,141031383.87,45043211.7,2501347.87,14244250.569999997,13846449.579999998,4291357.609999999,3919546.7300000004,11242955.080000002,31631175.46000001,70426024.14,0.0,81668979.22,81668979.22
CN,688498,2022,Q1,2022-03-31,CNY,58677673.75,,19535225.74,376040.4,2711352.99,6172414.15,-79893.22,26835255.71,27000.03,33943.54,3286829.13,,,,,,,,,,,,,,,,,,,,,,,,,,,2941521.39,,,,5065314.58,22538003.3,39029415.29,-97006973.1,-4031046.72,-78500016.52,25128980.89
CN,688498,2022,Q2,2022-06-30,CNY,64125170.72,73719024.26,24915821.81,370536.66000000003,2642569.4399999995,5939591.279999999,-197969.6,28810530.64,3001.510000000002,650.0,3305014.3500000006,49049350.87,45000000.0,467019333.52,138613186.82,17413263.93,44296919.84,94536193.5,2854372.19,77790989.13,330497502.81,14856539.34,5579688.15,465889794.03,40322631.78,8743474.73,13364177.28,107963178.65,20378333.92,668045784.27,668045784.27,359418.16,108975158.94,68118828.8,258828.85,164112660.21,104453721.2,8763031.049999999,29069164.05,33858068.1,8180916.92,2987167.8600000003,14533062.23,34505220.059999995,-21692874.040000007,-1767371.9999999995,-8928258.070000008,-8928258.07
CN,688498,2022,Q3,2022-09-30,CNY,70641355.53,,,,,,,28291813.65,,,,24874549.130000003,,,,,,,,,,,,,,,,,,695178900.0,695178900.0,,,,,,,,,,,,14813534.469999999,,,,,
CN,688498,2022,Q4,2022-12-31,CNY,89461078.42000002,182816070.87,107786801.19,1876786.29,11409980.12,31055080.51,-503088.49,26083458.560000002,44271.55,34593.54,9713771.98,26393064.590000004,60000000.0,1835177852.17,179849104.08,27444960.39,1419555068.13,146445918.56,1600105.52,95923357.13,1748515969.53,14543611.35,,547167799.39,126256455.38,12149305.33,4324516.29,164936297.81,28275554.47,2102471916.64,2102471916.64,442509.72,154060824.2,137478828.29,194521.74,396845571.46,177338728.34,16959150.22,53452493.93,67134420.79,14643487.74,24193033.55,-14145415.869999997,109269857.95,-121602237.61,1395132648.72,1311286958.4,1414915955.81
CN,688498,2023,Q1,2023-03-31,CNY,34853815.01,30309694.96,19952265.9,702384.92,1524145.04,6227138.34,-4504075.52,13111365.25,,140.96,1265856.56,11845367.73,60599000.0,1866311196.01,191685302.62,27443941.59,912576481.49,141903020.56,3830935.36,115197838.26,1736135800.71,14150862.68,,564316828.66,98104779.71,7208855.32,1703765.92,125732335.23,28680853.92,2146039440.22,2146039440.22,187875.58,151996216.56,98634939.71,197820.94,395265935.17,24218497.37,10764307.51,23442281.71,23700738.4,10754534.63,2046872.24,-24961622.1,26461915.49,-491167699.88,13253723.34,-502869634.32,912046321.49
CN,688498,2023,Q2,2023-06-30,CNY,26465243.090000004,28048012.9,17448865.870000005,682352.13,1491878.7399999998,6499690.5600000005,-5148219.950000001,7819041.620000001,100.01,622.8199999999999,272800.31000000006,7545718.5,84838600.0,1843189049.84,159841671.12,27443941.59,1086603328.93,121199253.18,5148058.45,130495277.96,1689344061.18,14827588.89,,559752932.34,87328243.86,8350512.34,891829.29,105631131.3,28152599.67,2115313262.55,2115313262.55,129319.51,124110036.32,87858403.86,194935.54,430326717.66,26442807.59,14492415.19,22259102.22,14994120.82,4581958.01,2823354.96,-3657063.419999998,7145236.84,217091095.55,-39389350.0,174026847.44,174026847.44000006
CN,688498,2023,Q3,2023-09-30,CNY,31871133.809999995,34034765.17,19397667.849999994,688511.8999999999,1383829.6700000004,6754874.929999998,-5629454.569999998,813668.8200000003,0.0,245.0,-1243357.1800000002,2056781.0,84838600.0,1844306503.67,161898452.12,27443941.59,1263547491.15,107659782.64,11188094.32,144225594.1,1679487076.29,14413626.56,,566024490.64,83229711.52,8834489.91,941741.56,101683015.74,25341053.81,2118487497.38,2118487497.38,76374.28,114977477.04,83229711.52,131527.31,428897184.52,36065747.27,6632045.449999999,22821187.65,16792660.46,1704187.2800000012,4005907.79,-2601820.09,11869502.43,180519882.27999997,-451656.0,177474322.22,177474322.22000003
CN,688498,2023,Q4,2023-12-31,CNY,51213457.129999995,57057726.59,27135210.550000004,752301.0700000001,2114804.5,6424391.260000002,-6236994.380000003,-3596307.5600000024,6456.13,0.0,-1621799.47,-1968051.960000001,84838600.0,1844503639.17,157982418.63,29391923.12,1343508714.16,99735740.01,3447398.66,140819009.3,1630845601.06,16955307.69,,605836739.55,84284175.41,6365256.16,932981.7,95268625.04,24725872.84,2116687842.73,2116687842.73,496625.6,104890120.16,84284175.41,88700.52,444923481.68,46122607.53,-5894866.439999998,12925595.540000007,18173038.369999997,-1073021.710000001,3262203.8100000005,13820772.129999999,21754291.85,55779811.419999994,-432528.30000000075,69102223.00999999,69102223.00999999
CN,688498,2024,Q1,2024-03-31,CNY,60063175.77,49906799.88,39138158.98,691723.37,2185146.15,5820150.93,-5484600.81,10743690.75,,,208723.57,10534967.18,85461670.0,1866803462.55,168517385.81,29391923.12,1092793291.56,115301528.87,13450208.12,148020245.84,1624390402.7,16268659.51,,607073996.09,77362976.72,7295012.08,1395294.16,90266820.68,28290041.77,2112907536.34,2112907536.34,294013.09,128085036.61,77362976.72,152428.51,433060934.53,37579103.57,17382915.01,11936293.37,16738082.21,1639403.74,2240753.21,22407486.05,22139106.59,-246978761.38,-15420386.1,-239924367.81,1092725346.35
CN,688498,2024,Q2,2024-06-30,CNY,60095690.919999994,61961168.449999996,40867791.26,705642.12,1700085.79,5642865.200000001,-4517817.53,-1472527.3699999992,4235.0,500585.0,-2185202.1999999997,216324.83000000007,85461670.0,1866851826.68,160227758.54,29391923.12,1052009084.68,123649189.75,4190940.97,147815027.31,1549024152.25,15591090.13,,632090246.45,51446923.25,6005407.65,905723.89,63898774.03,25283704.62,2091931920.05,2091931920.05,429316.28,136462941.32,51446923.25,118591.54,499735519.03,29471760.130000003,4582233.639999997,17364712.490000002,17202009.22,3395507.41,5652016.35,-9560251.700000001,53751522.22999999,-12664226.349999994,-21256955.67,-43473001.399999976,-43473001.39999986
CN,688498,2024,Q3,2024-09-30,CNY,58018943.68000001,75547151.80999999,45266056.38000001,647232.6799999999,4149752.27,6473124.83,-4053756.9800000004,-14911794.370000001,4000.0,0.0,-3606371.2199999997,-11301423.15,85461670.0,1867220050.08,148926335.39,29391923.12,1117548460.1,130192668.34,4526678.27,136300849.64,1430392255.43,14906000.59,,723304618.84,37920650.39,6173028.29,776103.73,55256808.4,22906258.89,2075533806.98,2075533806.98,590336.11,148253337.58,37920650.39,103226.38,505937214.03,25167353.819999993,1808775.3399999999,23699864.410000004,17721869.42,1410903.6399999997,5859061.240000001,-21693914.15,7928939.980000004,89528669.6,-5931347.479999997,61873731.589999974,61873731.589999914
CN,688498,2024,Q4,2024-12-31,CNY,73994862.84,84607124.60000002,42875374.09,791642.23,10497438.41,8084717.460000001,-3432810.9400000013,-9301145.42,121822.86,0.0,-3595577.76,-5583744.800000001,85461670.0,1869997735.68,143342590.59,29391923.12,1121235647.42,121027740.94,6491704.06,122714317.78,1411218622.89,16397815.24,4662736.19,736326245.94,34506238.5,9583231.89,925212.57,53948824.1,20829591.11,2072766453.62,2072766453.62,554955.97,129747511.87,34506238.5,36939.87,531696801.18,67440226.29,6496811.23,14064262.169999994,20213226.18,1580264.1399999997,10271609.739999998,27807675.29,22138934.49000001,-61548902.66,8266.570000000298,-33651251.03999999,-33651251.03999996
CN,688498,2025,Q1,2025-03-31,CNY,84401229.37,67565930.01,46723352.39,817184.17,5182992.02,6406154.92,-2696896.73,16893071.43,,2353.42,2570553.88,14320164.13,85947726.0,1889283081.26,149161802.62,29391923.12,1083057795.74,130542755.54,21699725.69,126722607.17,1412249879.25,15749304.73,2092182.31,785163069.33,45078784.82,10486183.83,4274805.55,82586482.8,20060363.31,2094766102.47,2094766102.47,,,,,,52964740.9,1400241.59,23187476.63,18390451.14,1738862.29,16553913.15,-5461966.72,48160900.0,-51380024.47,22615464.97,-34619933.87,1083014891.63
