country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,688012,2016,Q4,2016-12-31,CNY,609528437.83,852873902.75,350367871.47,570212.66,132311846.27,57146493.26,2282903.57,-352239061.48,115982929.46,20890.36,2512155.48,-238789177.86,1255619339.49,1111980975.96,-3305361593.3,,204000103.11,208972016.73,7397482.15,330692373.38,772695056.49,7772184.14,,305833361.07,147381186.87,34082314.81,4154670.4,1674148143.67,275222859.12,-870842585.23,-870842585.23,1291195054.68,212139483.33,147381186.87,6619005.08,189218713.81,606924790.69,94723402.17,508670361.09,236009344.47,15167842.0,43402081.67,-101601436.37,59818909.74,-148616288.69,272810303.22,25312965.26,201156509.16
CN,688012,2017,Q4,2017-12-31,CNY,971920551.65,928835534.57,596883443.36,1040772.18,161889674.54,85039799.43,17921504.11,48879532.83,314136.87,39513.78,19235500.68,29918655.24,1812068248.89,1661520647.98,-3275442938.06,,333274101.4,460388232.04,5897807.77,893530483.96,1763501400.32,7183937.62,,512520001.44,446036726.82,44889348.54,19277776.14,1696998601.15,312811260.05,266211540.56,266211540.56,572462011.41,510599794.64,446036726.82,15603823.42,180094886.44,1195351386.44,148066494.99,1156635383.78,166471963.05,40129144.51,130268402.91,-150087012.82,18325749.81,-165649945.67,372781997.96,52460746.63,253617255.79
CN,688012,2018,Q4,2018-12-31,CNY,663280111.0400001,625095399.7299999,435193371.06999993,3241994.67,70095254.03,61705566.89,-2628441.1500000004,104560699.05000001,104795.58000000002,1438.9800000000105,40856420.66,63839357.480000004,481376013.0,2297949965.59,-653799774.89,9651786.52,670319052.77,460301034.09,19950330.82,1247533047.52,2856069546.3,35535778.78,,676609452.25,437078270.21,57579644.57,60148730.69,1349048995.01,67256631.14,2116405814.74,2116373372.4,12305034.8,514579853.43,437078270.21,3264318.73,162524533.18,1035338156.55,112782017.61,449353941.88999987,46527673.91,22701998.64999999,35375706.04000001,594160853.6700001,14250030.89,-323857671.1,157906026.27999997,434607057.83,434607057.8299999
CN,688012,2019,Q1,2019-03-31,CNY,376288946.91,356982024.34,254178552.51,545233.09,40839621.18,22778279.27,1770859.22,22985533.49,94062.48,1295.11,9249698.73,13840957.35,481376013.0,2297949965.59,-639730707.95,9651786.52,339545930.02,377648327.09,21064927.08,1433475149.63,2679178015.27,55146589.74,,763935305.8,423254368.81,35612833.52,42996668.72,1242235641.5,69798998.85,2131123478.28,2131078680.72,6395637.57,430427146.43,423254368.81,3942009.29,159064198.87,451602290.27,7293215.94,527166207.47,85065727.62,35546198.52,39903866.03,-228786493.43,8315177.79,-121807379.2,-719952.02,-352956825.83,299515759.96
CN,688012,2019,Q2,2019-06-30,CNY,424773385.7699999,421919281.69,261694708.65000004,453623.48,55912576.43,25988524.19,1764699.55,11400296.040000003,168869.41000000003,1952.4000000000003,-4928078.2,16530166.9,481376013.0,2297949965.59,-623200541.05,9651786.52,341304514.04,418109597.65,19111260.92,1455569091.62,2533846163.44,53539564.09,,807287394.31,349233030.28,50209238.51,6795048.69,1114292584.77,78966448.56,2147804197.63,2147874524.42,8603963.25,496035510.79,349233030.28,3477433.93,154025436.41,409915553.99,35901882.59,467353597.65,47734625.66,41796581.46999999,34676798.269999996,-145744166.46999997,6532439.03,217831637.96,-72081024.71000001,1755316.0999999642,1755316.1000000238
CN,688012,2019,Q3,2019-09-30,CNY,416459279.15999997,361588880.28999996,228173502.57,263260.17000000004,38006741.69000001,26435181.199999996,-5564710.08,117746956.49000001,223938.64999999997,16886.97,13448923.529999997,104544659.28,534862237.0,3683966558.34,-518655881.77,9651786.52,1032668089.34,259249653.61,19692110.01,1451087244.36,4004103735.22,51500236.29,,848520736.84,207057214.23,56913801.28,24814444.46,1062869974.59,98072138.29,3691651607.03,3691682359.18,34439294.42,329166017.4,207057214.23,14513105.54,158405941.41,615328687.75,111762045.53999999,394963079.9,73373598.97999999,2673513.7100000083,35824666.38000001,220255874.31999996,5092075.419999998,-1070440215.53,1443078242.07,596445595.57,596445595.5699999
CN,688012,2019,Q4,2019-12-31,CNY,729427638.9100001,719327786.94,522848104.63999987,922790.0399999998,62209903.07999998,33639569.78,790133.9100000001,45786092.129999995,8139.72000000003,11518.89,-7971115.739999998,53648435.56,534862237.0,3688892805.25,-482123079.33,26767419.64,944808769.63,287227747.19,19141104.17,1087971705.59,3846290700.33,295758028.5,,927763603.71,221679872.59,86079601.37,6010415.65,896096294.52,126744903.99,3751076960.24,3751213105.53,24836762.97,366430326.13,221679872.59,5890325.08,154798804.99,516367888.1600001,87598781.79000002,254363315.37000012,80633135.92000002,23683853.89999999,8369874.669999987,287545777.12,24975981.49,-354521683.53999996,-2334017.269999981,-69096763.82,-69096763.82000005
CN,688012,2020,Q1,2020-03-31,CNY,412585985.95,392801200.46,272866485.59,3768464.21,49334175.77,24763469.29,-6598919.77,32482185.28,36407.91,302062.07,6035343.74,26224930.68,534862237.0,3688892805.25,-455898148.65,26767419.64,1194054132.5,426267721.88,20502963.77,1121027955.97,4279879755.92,284702434.64,,940422781.28,288771592.07,45370789.93,35315712.8,1167720549.3,275089129.84,3777400456.07,3777492858.06,21501234.5,553033767.32,288771592.07,10436059.62,147879899.69,492657687.47,190230334.87,259818880.12,137362201.75,19135083.47,17919393.97,248652463.03,6155508.01,104592085.05,,358070885.67,1186690793.48
CN,688012,2020,Q2,2020-06-30,CNY,565818298.69,537435233.9100001,373668169.41,2216709.4000000004,50228435.88,34142581.33,-622070.3100000005,97344379.53,42044.3,481314.54,4036532.2300000004,92824183.53999999,534862237.0,3699660464.07,-363073965.11,26767419.64,882219001.06,232788485.37,22252338.12,1144521797.83,3831403367.09,313123279.33,,1277512404.0,382311266.81,64493386.02,12749543.89,968609198.23,258538920.6,3881630856.75,3881767652.26,35539750.38,337139101.87,382311266.81,11320435.96,144266984.13,456607586.68999994,88684975.06,371869602.54999995,73212370.38,53888383.83,16702481.64,38451431.46000001,11353299.9,-385803942.53000003,35338583.05,-312768193.15000004,-312768193.15
CN,688012,2020,Q3,2020-09-30,CNY,497904503.13,505003482.6999999,316381401.33000004,663567.75,57691725.68000001,42399134.53000001,2796784.2800000003,157734228.99,11145.75,11203.599999999977,-216140.77000000142,157885130.66,534862237.0,3760411197.26,-205188834.45,26767419.64,985313388.91,256061979.03,11460453.38,1200494220.1,4226748387.65,301728009.67,,1140812581.95,396912887.68,78343485.61,7283462.36,1100134072.45,166696138.29,4100528782.1,4100730758.86,33204203.6,331281185.41,396912887.68,3631434.82,169095069.54,623982296.88,17625288.829999983,448746271.7600001,87635396.19999999,-11724796.149999999,21639830.46,95310883.44,24236734.01,17122145.52000001,-131621.9299999997,100454639.32999998,100454639.32999992
