country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,00016,2016,Q2,2016-06-30,HKD,77932229280.0,27918650220.0,34003900620.0,24662357520.0,29690381130.0,2047789320.0,0.0,1956339630.0,5461341300.0,22423122120.0,9.67,13073032320.0,-4975034070.0,-8581741470.0,0.0,525207535050.0,400589811690.0,172327112100.0,119659782690.0,50486211570.0,21747932820.0,60155093280.0
HK,00016,2016,Q4,2016-12-31,HKD,41454276930.0,18479682090.0,22462935120.0,19936838880.0,17976967470.0,1027791990.0,0.0,943708050.0,3612031380.0,14815769130.0,6.39,23143657230.0,-6446733570.0,-11591955090.0,0.0,555491604510.0,426532781340.0,176587008120.0,124329733920.0,50452153020.0,23293040400.0,63002128320.0
HK,00016,2017,Q2,2017-06-30,HKD,67877419440.0,36263433440.0,42723362000.0,37612181120.0,31048970080.0,2141158640.0,0.0,1724557040.0,5858460000.0,36029095040.0,12.52,31121007440.0,-10999150160.0,-13826833520.0,0.0,554961934720.0,432410762800.0,170752844960.0,114611439760.0,44239618240.0,23413877840.0,61202246720.0
HK,00016,2017,Q4,2017-12-31,HKD,46113811060.0,27610943210.0,32243556430.0,27441253480.0,22307930170.0,1036528400.0,0.0,760678100.0,4258125540.0,31434395550.0,9.53,8035602830.0,-7583375520.0,3395466420.0,0.0,568213166140.0,440145902770.0,175841191690.0,120303331290.0,46820155010.0,27549921780.0,59000199620.0
HK,00016,2018,Q2,2018-06-30,HKD,72206456400.0,42113688100.0,50043043600.0,43187797500.0,35319145200.0,2240959800.0,0.0,1673553500.0,7083726200.0,45673256300.0,14.54,6210274600.0,-20026154300.0,11863260100.0,0.0,603226246600.0,457790653500.0,189802044400.0,140843227400.0,55857061200.0,29160299700.0,59532977200.0
HK,00016,2018,Q4,2018-12-31,HKD,32517534400.0,17934937800.0,21438861600.0,19271142800.0,16511112800.0,1175860400.0,0.0,1089992800.0,2977327600.0,14908543000.0,6.19,12035483200.0,-2145813800.0,-8241537200.0,0.0,636023065600.0,478279027200.0,202460905400.0,149510387000.0,57644321800.0,30670504800.0,61886882200.0
HK,00016,2019,Q2,2019-06-30,HKD,75036757320.0,39507289920.0,47926515780.0,44328706380.0,39450112020.0,2584441080.0,0.0,2151648360.0,7454238840.0,36636079680.0,13.63,17377683300.0,-11291315760.0,-7101495180.0,0.0,660767164920.0,501597965880.0,213242778900.0,154242223380.0,57971353320.0,31546366920.0,62177007780.0
HK,00016,2019,Q4,2019-12-31,HKD,34676539580.0,13812031820.0,17311844280.0,14468638560.0,17561766900.0,1295297880.0,0.0,1166305560.0,3034902640.0,13020162300.0,4.77,22051416260.0,-45262867620.0,23769522300.0,0.0,723402367260.0,513792534600.0,220261552640.0,204664231280.0,72859162080.0,36305963400.0,63334333340.0
HK,00016,2020,Q2,2020-06-30,HKD,75498556320.0,21485022240.0,27869967840.0,32386015200.0,38488707840.0,2696474880.0,0.0,2309176320.0,5660587680.0,18665232960.0,7.42,42474960000.0,-43570174560.0,10341054240.0,0.0,728770748640.0,525799813440.0,259108217280.0,189462071040.0,88916076480.0,37291188000.0,64582948320.0
HK,00016,2020,Q4,2020-12-31,HKD,38774354800.0,11427787920.0,15246308600.0,17693797720.0,20621021640.0,1073932640.0,0.0,986402080.0,3484389600.0,19164142800.0,3.95,13432574400.0,-2798453000.0,-18325869360.0,0.0,656049121960.0,490916829040.0,197314081600.0,160389651520.0,64036179400.0,35534882440.0,59506472920.0
HK,00016,2021,Q2,2021-06-30,HKD,70944804960.0,22204886880.0,30517366080.0,30990819600.0,37251389520.0,2300701200.0,0.0,2061062160.0,7680098400.0,31032423600.0,7.66,13027044480.0,-7954684800.0,-14058823680.0,0.0,662684321520.0,494105745600.0,202056482640.0,163747519440.0,60907423920.0,35713705680.0,58830552240.0
HK,00016,2021,Q4,2021-12-31,HKD,32829092800.0,12416073600.0,15519683200.0,13823163200.0,16270240000.0,1211683200.0,0.0,901812800.0,2835436800.0,14744598400.0,4.28,3283481600.0,-1900102400.0,-4742080000.0,0.0,660871803200.0,491192004800.0,200266214400.0,165776576000.0,60051084800.0,35859936000.0,57806772800.0
HK,00016,2022,Q2,2022-06-30,HKD,66488456930.0,21858656400.0,27183069340.0,28530848780.0,34071624790.0,2593791270.0,0.0,1809582040.0,4836099450.0,19692460130.0,7.54,13163084480.0,-8117463480.0,-7618887710.0,0.0,690623222730.0,514778199740.0,213498183500.0,171741821370.0,53343331440.0,38445066450.0,60464498570.0
