country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,01072,2016,Q2,2016-06-30,HKD,8932411298.16,-346047311.98999995,-398117804.78000003,-581712559.2199999,1110194573.32,841354280.35,34509477.5,-183594754.44,-44549703.54,-352391803.84000003,-0.15,3090691593.48,-42965666.04000001,-298232536.57000005,23112809524.38,85662734170.99,22582481010.92,73687791561.99,62159503284.35,59161130725.6,7740717853.92,2336900368.0
HK,01072,2016,Q3,2016-09-30,HKD,5420098512.25,-723287029.99,-742015126.99,-844474689.0600001,621697768.7,822523932.4599998,34786193.440000005,-102459562.07,-29875534.169999998,-709093329.24,-0.31000000000000005,2321446593.8599997,-187828859.41,-243245611.82999992,25023580994.51,87388286379.37,21856181587.09,75403043190.49,64600982890.49,61544394463.86,7532370205.61,2336900368.0
HK,01072,2016,Q4,2016-12-31,HKD,9646011021.23,-719367273.81,-858380317.23,-1143786501.61,1375680649.4099998,1273026368.0,128728169.93999998,-285406184.38000005,-148291213.34,-708041830.34,-0.3,3497525706.3099995,-127758806.36000001,-16950108.700000048,28408778336.14,84702600301.42,21144292192.79,72637075446.01,62616845381.45,59289960317.56,7617279165.25,2336900368.0
HK,01072,2017,Q1,2017-03-31,HKD,5585978309.66,152972471.4,222544290.21,172947622.18,840774559.67,612611188.19,170917767.34,-49596668.03,46360412.1,181456631.4,0.07,-862910408.4,-41636611.77,-338839433.09,27156910570.24,83756185823.35,21317232545.24,71908278650.85,61473419330.83,58108321199.19,7333182870.16,2336900368.0
HK,01072,2017,Q2,2017-06-30,HKD,9477935032.39,333065366.34000003,372475402.27,128772854.73000002,1838046344.4299998,575981366.8,-2469551.8600000143,58127015.89,12091497.199999996,344765814.84000003,0.09,-86107262.26999998,86076176.72,-49481798.93000001,26749616655.64,81419398069.79,21538742774.24,70097691713.45,58897694375.85,55677398205.35,6888977002.86,2336900368.0
HK,01072,2017,Q3,2017-09-30,HKD,6421334896.82,122315348.95000005,100459957.12,-42609155.350000024,1069259456.4500003,578879242.4300001,23219180.98000002,29097580.299999997,-23087093.269999996,130346457.92999995,0.04000000000000001,211719387.76999998,-724029282.5,-200468539.39999998,25793061173.62,79443910783.57,21580914858.21,68242042334.62,56881573663.53,53844434576.09,6688037737.27,2336900368.0
HK,01072,2017,Q4,2017-12-31,HKD,11287470563.530003,448950380.53,321799188.9,353754935.47999996,2637105855.5199995,852400100.6199999,56796197.0,202875900.81,-97627415.33,410176388.2900001,0.14,2575865098.3,-434608321.9000001,-61112566.42000008,30609842597.19,92375917051.75,27210679690.4,76322168898.32,64048943936.5,59352448270.02,6628978365.26,2336900368.0
HK,01072,2018,Q1,2018-03-31,HKD,6979996571.53,249835202.53,299528769.47,249997829.89,1169018332.97,484691483.22,15252416.52,144460292.44,40241591.31,238222194.01,0.08,-1515942967.87,535854365.81,8148832.69,26563763050.17,77333570907.45,22111001393.78,66213876727.27,54278106092.4,50870876743.46,6343091988.09,2336900368.0
HK,01072,2018,Q2,2018-06-30,HKD,9154048869.260002,284879238.6,333048419.61,-171349943.70999998,1438213833.2299998,673187785.2,36260266.06,-262538126.82999998,38015210.44,308461031.74,0.09000000000000001,2263317700.02,143311569.18,-374054117.44,32163988640.93,87197720791.1,27320955388.86,73353014058.91,58667999949.32,53769959595.57,6286893804.48,3090803431.0
HK,01072,2018,Q3,2018-09-30,HKD,5351262816.649998,377228195.28,407889062.2199999,-45656463.69000001,1264232904.3000002,795515299.8999999,6382151.43,-170696432.14,24973132.78,399008131.87,0.12999999999999998,2331676116.75,-795070951.84,-711949360.4100001,33586061865.95,87783521620.8,27715392865.02,73993441094.2,58821373723.22,53644763977.1,6095035782.78,3090803431.0
HK,01072,2018,Q4,2018-12-31,HKD,8244347314.290001,216891600.10000002,235003472.02999997,-32208630.189999998,2289903979.16,548007516.3900001,112602596.42000002,-16634061.690000057,13974097.950000003,228390623.67999995,0.07,-3630831153.91,-309181979.73,-175775946.66999984,29346448438.05,91323329417.78,28584050995.8,73555695740.68,60629420802.57,52696548302.26,5902438578.09,3090803431.0
HK,01072,2019,Q1,2019-03-31,HKD,7585169520.38,353773914.01,428630628.03,264459944.96,1681076855.66,635851689.74,13214067.15,101182026.09,60435800.51,358884597.65,0.11,-4150389876.95,228083427.98,-57915527.89,24943415670.38,88231486123.35,28939865992.67,69770925354.18,57166976413.58,49141752457.3,5707376372.53,3090803431.0
HK,01072,2019,Q2,2019-06-30,HKD,7724721867.47,375918762.26,489347631.48,132665825.72,1634905476.0599997,508851432.46000004,22907538.300000004,-90760302.60000001,71422474.30000001,429865634.9200001,0.13,900576265.0899997,-1534659552.07,153333589.88,24372317166.49,86363335265.95,28988936285.28,66369466613.47,55219084662.05,47365745050.94,5544637249.08,3090803431.0
