country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,09888,2016,Q2,2016-06-30,HKD,34084220000.0,4400831000.0,5848607000.0,5077123000.0,17783215000.0,1645944000.0,0.0,543470000.0,1467473000.0,0.0,1.54,4931093000.0,-2665149000.0,402828000.0,15769276000.0,158944733000.0,84941402000.0,84912124000.0,69252718000.0,27707531000.0,11016548000.0,15000.0
HK,09888,2016,Q3,2016-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09888,2016,Q4,2016-12-31,HKD,36465144000.0,7231285000.0,8660600000.0,4971957000.0,17487204000.0,-4365832000.0,0.0,614092000.0,1446121000.0,0.0,2.9899999999999993,0.0,0.0,0.0,10898463000.0,181997391000.0,92273542000.0,99758880000.0,84254996000.0,46102045000.0,11294348000.0,15000.0
HK,09888,2017,Q1,2017-03-31,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09888,2017,Q2,2017-06-30,HKD,37764785000.0,6192000000.0,7149367000.0,6215646000.0,17949529000.0,0.0,0.0,657366000.0,969053000.0,0.0,2.5300000000000002,12200000000.0,-39340000000.0,31670000000.0,15484000000.0,222160000000.0,98661000000.0,136084000000.0,117537000000.0,79845000000.0,11641000000.0,0.0
HK,09888,2017,Q3,2017-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09888,2017,Q4,2017-12-31,HKD,47045000000.0,12108000000.0,14133000000.0,9474000000.0,23798000000.0,-968000000.0,0.0,957000000.0,2026000000.0,0.0,5.11,20680000000.0,-37595000000.0,12887000000.0,11084000000.0,251728000000.0,115346000000.0,151169000000.0,121356000000.0,82057000000.0,12475000000.0,0.0
HK,09888,2018,Q1,2018-03-31,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09888,2018,Q2,2018-06-30,HKD,46879000000.0,13096000000.0,12824000000.0,9990000000.0,24964000000.0,0.0,0.0,830000000.0,2206000000.0,0.0,5.779999999999999,0.0,0.0,0.0,28859000000.0,288320000000.0,149080000000.0,177974000000.0,126632000000.0,81202000000.0,14647000000.0,0.0
HK,09888,2018,Q3,2018-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09888,2018,Q4,2018-12-31,HKD,35033000000.0,14477000000.0,14501000000.0,5540000000.0,25569000000.0,0.0,0.0,1053000000.0,2537000000.0,22868000000.0,4.050000000000001,35967000000.0,-34460000000.0,15082000000.0,27638000000.0,297566000000.0,162897000000.0,155094000000.0,121814000000.0,56853000000.0,17903000000.0,0.0
HK,09888,2019,Q1,2019-03-31,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09888,2019,Q2,2019-06-30,HKD,50449000000.0,2085000000.0,1435000000.0,-703000000.0,19494000000.0,0.0,0.0,1498000000.0,710000000.0,0.0,0.85,8626000000.0,-15197000000.0,-370000000.0,20718000000.0,308595000000.0,165729000000.0,155290000000.0,130391000000.0,59500000000.0,26381000000.0,0.0
HK,09888,2019,Q3,2019-09-30,HKD,28080000000.0,-6373000000.0,-7129000000.0,2355000000.0,11702000000.0,0.0,0.0,788000000.0,934000000.0,0.0,-2.56,8801000000.0,-12882000000.0,-2063000000.0,14564000000.0,302859000000.0,158099000000.0,154811000000.0,133560000000.0,59755000000.0,26182000000.0,0.0
HK,09888,2019,Q4,2019-12-31,HKD,78093000000.0,2057000000.0,-340000000.0,6307000000.0,44563000000.0,0.0,0.0,2960000000.0,1948000000.0,-3778000000.0,0.71,28458000000.0,-19974000000.0,-3873000000.0,33443000000.0,301316000000.0,163599000000.0,165562000000.0,128501000000.0,57380000000.0,18311000000.0,0.0
HK,09888,2020,Q1,2020-03-31,HKD,14243000000.0,41000000.0,-1480000000.0,-437000000.0,7858000000.0,0.0,0.0,751000000.0,198000000.0,0.0,0.01,2197000000.0,-12694000000.0,-1375000000.0,21761000000.0,299017000000.0,163046000000.0,165285000000.0,128204000000.0,56015000000.0,24633000000.0,0.0
HK,09888,2020,Q2,2020-06-30,HKD,17688000000.0,3579000000.0,4010000000.0,3644000000.0,12900000000.0,0.0,0.0,820000000.0,1222000000.0,0.0,1.29,8189000000.0,-7710000000.0,-1388000000.0,20349000000.0,304468000000.0,164509000000.0,172048000000.0,132672000000.0,60448000000.0,24246000000.0,0.0
HK,09888,2020,Q3,2020-09-30,HKD,44880000000.0,13678000000.0,15050000000.0,6156000000.0,15417000000.0,3852000000.0,0.0,755000000.0,1618000000.0,0.0,5.78,7787000000.0,-6233000000.0,-4149000000.0,18423000000.0,314742000000.0,176291000000.0,163152000000.0,131082000000.0,61633000000.0,26802000000.0,176291000000.0
HK,09888,2020,Q4,2020-12-31,HKD,72840000000.0,22472000000.0,23090000000.0,14340000000.0,51916000000.0,0.0,0.0,3103000000.0,4064000000.0,20801000000.0,8.19,24200000000.0,-27552000000.0,5665000000.0,35782000000.0,332708000000.0,182696000000.0,183342000000.0,140865000000.0,68385000000.0,17508000000.0,0.0
HK,09888,2021,Q1,2021-03-31,HKD,18094000000.0,25653000000.0,26566000000.0,2789000000.0,13132000000.0,0.0,0.0,823000000.0,1534000000.0,0.0,9.51,4117000000.0,-7357000000.0,18629000000.0,41544000000.0,379348000000.0,229814000000.0,191629000000.0,140233000000.0,66890000000.0,17681000000.0,0.0
HK,09888,2021,Q2,2021-06-30,HKD,20828000000.0,-583000000.0,1033000000.0,3463000000.0,15453000000.0,0.0,0.0,845000000.0,2197000000.0,23868000000.0,-0.3699999999999992,7936000000.0,-12162000000.0,6057000000.0,42896000000.0,389287000000.0,228907000000.0,199934000000.0,149959000000.0,64798000000.0,18554000000.0,0.0
HK,09888,2021,Q3,2021-09-30,HKD,52483000000.0,-16559000000.0,-19186000000.0,2308000000.0,15795000000.0,5245000000.0,0.0,880000000.0,-1839000000.0,0.0,-5.15,3355000000.0,-13972000000.0,8611000000.0,40701000000.0,384356000000.0,211378000000.0,215394000000.0,159795000000.0,73915000000.0,20722000000.0,0.0
HK,09888,2021,Q4,2021-12-31,HKD,80695000000.0,10226000000.0,10778000000.0,10518000000.0,60179000000.0,0.0,0.0,3421000000.0,3187000000.0,7462000000.0,3.58,20122000000.0,-31444000000.0,23396000000.0,36850000000.0,380034000000.0,211459000000.0,213315000000.0,156082000000.0,74488000000.0,23027000000.0,0.0
HK,09888,2022,Q1,2022-03-31,HKD,16929000000.0,-885000000.0,-360000000.0,2601000000.0,12865000000.0,0.0,0.0,710000000.0,391000000.0,0.0,-0.36,1872000000.0,-2951000000.0,1402000000.0,36832000000.0,375633000000.0,212170000000.0,211503000000.0,150403000000.0,68189000000.0,23133000000.0,0.0
HK,09888,2022,Q2,2022-06-30,HKD,18268000000.0,3637000000.0,3551000000.0,3400000000.0,14476000000.0,0.0,0.0,741000000.0,25000000.0,0.0,1.27,7706000000.0,-3680000000.0,543000000.0,42533000000.0,385119000000.0,217113000000.0,209512000000.0,154382000000.0,76200000000.0,23318000000.0,0.0
HK,09888,2022,Q3,2022-09-30,HKD,55401000000.0,-227000000.0,547000000.0,5317000000.0,16267000000.0,4869000000.0,0.0,724000000.0,908000000.0,0.0,0.19000000000000006,8739000000.0,8010000000.0,-6073000000.0,55164000000.0,389033000000.0,217236000000.0,208920000000.0,158241000000.0,84978000000.0,24251000000.0,0.0
HK,09888,2022,Q4,2022-12-31,HKD,74711000000.0,7559000000.0,10112000000.0,15911000000.0,59740000000.0,0.0,0.0,2913000000.0,2578000000.0,7657000000.0,2.5,26170000000.0,-3944000000.0,-6390000000.0,53156000000.0,390973000000.0,223478000000.0,212850000000.0,153168000000.0,79630000000.0,23973000000.0,0.0
HK,09888,2023,Q1,2023-03-31,HKD,17972000000.0,5825000000.0,7575000000.0,4980000000.0,15992000000.0,0.0,0.0,804000000.0,1193000000.0,0.0,2.02,5840000000.0,-32649000000.0,-2302000000.0,23638000000.0,400979000000.0,230095000000.0,229205000000.0,153403000000.0,78070000000.0,22975000000.0,0.0
HK,09888,2023,Q2,2023-06-30,HKD,21081000000.0,5210000000.0,6579000000.0,5210000000.0,17889000000.0,0.0,0.0,817000000.0,1270000000.0,0.0,1.7999999999999998,10632000000.0,6888000000.0,732000000.0,42060000000.0,406322000000.0,235643000000.0,228774000000.0,152868000000.0,80698000000.0,24312000000.0,0.0
HK,09888,2023,Q3,2023-09-30,HKD,60594000000.0,6681000000.0,8179000000.0,6274000000.0,18347000000.0,17665000000.0,0.0,853000000.0,1282000000.0,0.0,3.0100000000000002,9525000000.0,-11400000000.0,-4984000000.0,34908000000.0,411034000000.0,242427000000.0,230417000000.0,150324000000.0,81601000000.0,26481000000.0,0.0
HK,09888,2023,Q4,2023-12-31,HKD,81203000000.0,20315000000.0,25198000000.0,21856000000.0,69567000000.0,0.0,0.0,3248000000.0,3649000000.0,20013000000.0,6.98,36615000000.0,-50397000000.0,-14162000000.0,25231000000.0,406759000000.0,243626000000.0,230255000000.0,144151000000.0,76451000000.0,27960000000.0,0.0
HK,09888,2024,Q1,2024-03-31,HKD,18490000000.0,5448000000.0,6730000000.0,5484000000.0,16222000000.0,0.0,0.0,766000000.0,883000000.0,0.0,1.87,6220000000.0,-3116000000.0,2387000000.0,30418000000.0,414697000000.0,248007000000.0,217478000000.0,146934000000.0,77931000000.0,28157000000.0,0.0
HK,09888,2024,Q2,2024-06-30,HKD,20625000000.0,5488000000.0,6715000000.0,5944000000.0,17533000000.0,0.0,0.0,742000000.0,1131000000.0,0.0,1.9,8379000000.0,14161000000.0,-9077000000.0,43534000000.0,415527000000.0,252769000000.0,187266000000.0,142589000000.0,80765000000.0,29154000000.0,0.0
HK,09888,2024,Q3,2024-09-30,HKD,59886000000.0,7632000000.0,8600000000.0,5925000000.0,18469000000.0,417000000.0,0.0,673000000.0,814000000.0,0.0,2.8700000000000006,4279000000.0,-13963000000.0,-5399000000.0,28682000000.0,417316000000.0,259649000000.0,172118000000.0,138125000000.0,78429000000.0,29696000000.0,0.0
HK,09888,2024,Q4,2024-12-31,HKD,78563000000.0,23760000000.0,28622000000.0,21270000000.0,67023000000.0,0.0,0.0,2824000000.0,4447000000.0,23196000000.0,8.31,21234000000.0,-8555000000.0,-13759000000.0,24832000000.0,427780000000.0,263620000000.0,168849000000.0,144168000000.0,80953000000.0,30102000000.0,0.0
HK,09888,2025,Q1,2025-03-31,HKD,32452000000.0,7717000000.0,8995000000.0,4508000000.0,14965000000.0,0.0,0.0,801000000.0,1177000000.0,0.0,2.73,-6001000000.0,-1205000000.0,20499000000.0,49202000000.0,453982000000.0,269747000000.0,175829000000.0,163908000000.0,76864000000.0,30691000000.0,0.0
HK,09888,2025,Q2,2025-06-30,HKD,2339000000.0,7322000000.0,8140000000.0,3277000000.0,14356000000.0,0.0,0.0,701000000.0,881000000.0,0.0,2.6199999999999997,-877000000.0,-8541000000.0,-9153000000.0,29940000000.0,450569000000.0,275057000000.0,157218000000.0,152657000000.0,85125000000.0,32456000000.0,0.0
HK,09888,2025,Q3,2025-09-30,HKD,61548000000.0,-11232000000.0,-13145000000.0,-15091000000.0,12859000000.0,0.0,0.0,631000000.0,-1828000000.0,0.0,-3.9899999999999993,1256000000.0,2996000000.0,4683000000.0,38620000000.0,444072000000.0,264528000000.0,158294000000.0,156473000000.0,83012000000.0,25474000000.0,0.0
