country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,02015,2018,Q4,2018-12-31,HKD,0.0,-1849638000.0,-1165296000.0,-1130917000.0,0.0,0.0,0.0,63467000.0,0.0,-1519364000.0,-7.25,-1346805000.0,-191512000.0,1108658000.0,70192000.0,5780940000.0,2803264000.0,2294340000.0,2977676000.0,1749373000.0,1647648000.0,165000.0
HK,02015,2019,Q1,2019-03-31,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,02015,2019,Q3,2019-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,02015,2019,Q4,2019-12-31,HKD,284367000.0,-3281607000.0,-2417874000.0,-1858614000.0,-95000.0,0.0,0.0,83667000.0,0.0,-2435685000.0,-12.87,-1793710000.0,-2574836000.0,5655690000.0,1296215000.0,9513422000.0,4581131000.0,5065839000.0,4932291000.0,4679720000.0,2795122000.0,165000.0
HK,02015,2020,Q1,2020-03-31,HKD,556691000.0,3047875000.0,2326388000.0,1624451000.0,68383000.0,0.0,0.0,-64032000.0,0.0,2353484000.0,11.959999999999999,1730703000.0,2393419000.0,-5791667000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,02015,2020,Q2,2020-06-30,HKD,1957855000.0,-345150000.0,-75162000.0,-176280000.0,259703000.0,0.0,0.0,21296000.0,0.0,-72376000.0,-1.3599999999999999,451711000.0,-372106000.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,02015,2020,Q3,2020-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,02015,2020,Q4,2020-12-31,HKD,9456609000.0,-791985000.0,-188877000.0,-669337000.0,1549339000.0,0.0,0.0,66916000.0,0.0,-1172385000.0,-0.91,3139804000.0,-18737725000.0,24710697000.0,8938341000.0,36373276000.0,29803597000.0,31391109000.0,6569679000.0,4309221000.0,2478687000.0,0.0
HK,02015,2021,Q1,2021-03-31,HKD,3575201000.0,-359967000.0,-334012000.0,-407691000.0,616733000.0,0.0,0.0,14582000.0,0.0,-252323000.0,-0.2,926343000.0,-2892396000.0,0.0,6070720000.0,37744141000.0,29732660000.0,32334910000.0,8011481000.0,5549605000.0,2547281000.0,1267000.0
HK,02015,2021,Q2,2021-06-30,HKD,5038952000.0,-235489000.0,-202255000.0,-535935000.0,952780000.0,0.0,0.0,19741000.0,59189000.0,-541718000.0,-0.13,1407627000.0,-1217758000.0,5533762000.0,12095920000.0,44664087000.0,29361668000.0,38384785000.0,15302419000.0,7418119000.0,2735392000.0,1337000.0
HK,02015,2021,Q3,2021-09-30,HKD,7775174000.0,-21510000.0,100685000.0,-97797000.0,1811962000.0,0.0,0.0,19236000.0,122195000.0,32455000.0,-0.010000000000000009,2169517000.0,6962534000.0,11010741000.0,32073075000.0,59015862000.0,40746898000.0,51352130000.0,18268964000.0,9556710000.0,3734471000.0,0.0
HK,02015,2021,Q4,2021-12-31,HKD,10620452000.0,295511000.0,282770000.0,24103000.0,2379979000.0,0.0,0.0,9685000.0,-12741000.0,-76556000.0,0.17,3836898000.0,-7109624000.0,165030000.0,27854224000.0,61848913000.0,41064302000.0,52380414000.0,20784611000.0,12108252000.0,4498269000.0,1411000.0
HK,02015,2022,Q1,2022-03-31,HKD,9562036000.0,-10866000.0,19365000.0,-413074000.0,2163855000.0,0.0,0.0,10138000.0,30231000.0,-95982000.0,-0.01,1833769000.0,1564251000.0,902991000.0,32055546000.0,65794345000.0,41456762000.0,54336993000.0,24337583000.0,13951346000.0,5098372000.0,49880338000.0
HK,02015,2022,Q2,2022-06-30,HKD,8732621000.0,-617966000.0,-645272000.0,-978457000.0,1878300000.0,0.0,0.0,21172000.0,-4226000.0,417162000.0,-0.32,1129407000.0,-740518000.0,1026855000.0,33888442000.0,72486955000.0,42356138000.0,57886437000.0,29835229000.0,17812059000.0,7367707000.0,1411000.0
HK,02015,2022,Q3,2022-09-30,HKD,9342285000.0,-1640321000.0,-1701914000.0,-2129727000.0,1181970000.0,0.0,0.0,36637000.0,-56176000.0,-1333166000.0,-0.8399999999999999,-508260000.0,119880000.0,3458522000.0,37472617000.0,79230297000.0,43856988000.0,62070191000.0,35083138000.0,21900670000.0,9361504000.0,1423000.0
HK,02015,2022,Q4,2022-12-31,HKD,17649874000.0,256938000.0,168466000.0,-133619000.0,3566331000.0,0.0,0.0,38393000.0,-96836000.0,307399000.0,0.1299999999999999,4925350000.0,-5308274000.0,251024000.0,38478016000.0,86537951000.0,44858701000.0,66992487000.0,41351644000.0,27372601000.0,11187898000.0,1423000.0
HK,02015,2023,Q1,2023-03-31,HKD,18787053000.0,929668000.0,972784000.0,405203000.0,3830106000.0,0.0,0.0,32438000.0,38947000.0,961444000.0,0.47,7780366000.0,-2692753000.0,-195821000.0,43624822000.0,94012432000.0,46299865000.0,73067016000.0,47380792000.0,33757992000.0,12785988000.0,1423000.0
HK,02015,2023,Q2,2023-06-30,HKD,28652727000.0,2293153000.0,2351983000.0,1625870000.0,6235278000.0,0.0,0.0,28440000.0,41885000.0,2189289000.0,1.17,11112395000.0,7573941000.0,-1853582000.0,60741006000.0,103123917000.0,48894757000.0,82596828000.0,53880440000.0,46745678000.0,13013624000.0,1423000.0
HK,02015,2023,Q3,2023-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72992984000.0,120135627000.0,53611565000.0,97734630000.0,66185699000.0,57747985000.0,13667625000.0,0.0
HK,02015,2023,Q4,2023-12-31,HKD,123851332000.0,11704133000.0,10451763000.0,7406877000.0,27496751000.0,0.0,0.0,86251000.0,-1357362000.0,11778359000.0,5.95,50693521000.0,-12068000.0,185385000.0,91329030000.0,143467471000.0,60142624000.0,114525584000.0,82892249000.0,72742709000.0,15745018000.0,1450000.0
HK,02015,2024,Q1,2024-03-31,HKD,25633660000.0,592558000.0,675572000.0,-584902000.0,5284305000.0,0.0,0.0,28598000.0,84446000.0,531190000.0,0.3,-3342386000.0,-3098206000.0,185257000.0,85124762000.0,149659854000.0,61362324000.0,115654999000.0,87866364000.0,75600597000.0,20323916000.0,0.0
HK,02015,2024,Q2,2024-06-30,HKD,31678396000.0,1102593000.0,1178069000.0,468029000.0,6176942000.0,0.0,0.0,43231000.0,77129000.0,1113384000.0,0.55,-429397000.0,-3839308000.0,-104743000.0,80783571000.0,145110199000.0,62884362000.0,109807632000.0,81796324000.0,62459471000.0,21238080000.0,1450000.0
HK,02015,2024,Q3,2024-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77588229000.0,154820676000.0,66594761000.0,119749686000.0,87790174000.0,67962171000.0,21353936000.0,0.0
