country,code,fiscal_year,period,report_date,reported_currency,revenue,total_operating_cost,cost_of_revenue,taxes_and_surcharges,selling_expense,admin_expense,finance_expense,operating_profit,non_operating_income,non_operating_expense,income_tax,net_income_attr_parent,total_shares,capital_reserve,retained_earnings,surplus_reserve,cash_equivalents,accounts_receivable,prepayments,inventories,current_assets,intangible_assets,deferred_tax_assets,non_current_assets,accounts_payable,payroll_payable,taxes_payable,current_liabilities,non_current_liabilities,equity_attr_parent,total_equity,other_payables,receivables_and_notes,notes_and_accounts_payable,other_receivables,fixed_assets,cash_from_sales,cash_from_other_operating,cash_paid_goods,cash_paid_employees,cash_paid_taxes,cash_paid_other_operating,operating_cash_flow,capital_expenditure,investing_cash_flow,financing_cash_flow,net_change_in_cash,cash_end_period
CN,301308,2018,Q4,2018-12-31,CNY,4228346639.5,4294742071.25,3906179700.32,1975229.93,121426198.43,121305896.59,34715.8,-66118535.65,1479652.88,563299.09,-6765241.13,-56539673.2,55382140.0,989440042.87,977562125.96,,531312066.48,407375579.9,2098452.21,1332714422.65,2327329562.71,211222482.22,20653128.13,423820567.71,336926964.34,16474258.46,2352186.9,646907313.68,59211359.08,2047435315.7,2045031457.66,10014918.86,407375579.9,336926964.34,13167942.29,22715595.57,4134578185.25,10411419.71,4126353569.34,190865516.88,23837234.22,123720935.09,-212109427.64,103566034.13,-123151958.66,680041013.68,358045587.33,531312066.48
CN,301308,2019,Q4,2019-12-31,CNY,5720530334.17,5589458785.4,5107612364.13,1321069.65,189469107.72,163156023.8,11939603.12,145049264.28,831051.01,1330825.61,17173725.74,128194937.98,370864254.0,1576073662.92,1097159196.56,8011608.01,1197959734.01,408906489.0,2970041.71,1825416984.97,3474922114.58,204538418.05,30116949.6,557854942.49,466453578.67,21289553.71,17769666.76,880654669.63,43581232.9,3108541154.54,3108541154.54,7685360.54,408906489.0,466453578.67,11728330.59,265267796.57,5873868226.2,10795073.95,5736757178.15,213878000.73,14037552.73,218511121.91,-172783473.88,131760671.24,-124671067.07,961431867.6,666647667.53,1197959734.01
CN,301308,2020,Q4,2020-12-31,CNY,7275904082.47,7091075404.42,6405715636.42,3475025.05,257702047.35,179837802.34,2792097.38,280838099.37,2689357.24,2117589.32,61752466.76,276238900.53,370864254.0,1736130390.02,1371576298.9,9833406.2,1584952355.89,385106257.32,1641993.4,2246006021.1,4299429506.75,198107449.13,35207982.72,755741398.97,913672494.05,46093361.41,49097236.21,1559835679.28,32135587.33,3463199639.11,3463199639.11,78629183.25,385106257.32,913672494.05,30667174.22,364728255.52,7539063808.24,25460710.77,6799417089.5,284320045.38,26846735.26,190322818.36,427087962.71,111898231.2,-53925245.72,24751466.25,386992621.88,1584952355.89
CN,301308,2021,Q2,2021-06-30,CNY,2828711916.4200006,,2097467659.0900002,1817451.39,51456271.99,45351155.24,9270551.45,553116042.63,504845.53,4898530.85,73020114.91,475702242.4000001,370864254.0,1736130390.02,1992544294.58,9833406.2,602591210.73,610454357.91,52523560.64,3393125345.43,4722928577.69,246283552.07,49882151.34,950001120.22,650102548.09,59911523.78,137928072.71,1545889587.56,56657287.6,,4070382822.75,,,,,,,18231864.18,,,,80436960.54999998,45540628.870000005,52341074.25,-7341074.25,101323547.75999999,128022319.07000005,128022319.07
CN,301308,2021,Q3,2021-09-30,CNY,2376883941.7299995,6651076719.0,1898752171.1699996,1530326.0900000003,62704045.83999999,44482394.77999999,3407671.9800000004,326040628.8299999,71945.59999999998,40704.860000000335,58354163.28,267717706.28999996,,,,,,,,,,,,,,,,,,,,,,,,,7520453454.22,607219.3200000003,8025782222.92,375403999.26,83008745.16,15067041.440000027,133319145.68000007,82374509.43,-224471133.2,147268115.03000003,58709290.089999914,58709290.09000003
CN,301308,2021,Q4,2021-12-31,CNY,2070253430.2799997,2017881312.7299995,1745941712.13,2488015.8199999994,71815288.34,55473542.92000002,11397410.93,61884206.67000008,38851.52000000002,166201.94999999925,-3263176.3100000024,65020032.54999995,370864254.0,1736130390.02,2290453923.34,44661516.28,608684685.23,615644876.37,57225823.55,3592462966.98,4962503334.23,279160023.92,77392708.97,1192714611.05,693566743.61,85064522.0,131853448.35,1726983108.13,54650000.27,4373584836.88,4373584836.88,35723604.26,615644876.37,693566743.61,18920509.48,447005840.93,2202816586.2799997,4866406.010000002,1901285894.959999,124639786.07,60248914.77000001,117926524.09999996,26505592.599999905,43134575.28,-43153951.50999999,-24584039.880000025,-52615815.589999914,-52615815.59000003
CN,301308,2022,Q1,2022-03-31,CNY,2330322135.09,2136999141.08,1937078411.57,2317710.16,53393642.15,47421001.9,10292098.12,188804358.45,106533.75,393332.08,26378000.13,162139559.99,370864254.0,1736130390.02,2452593483.33,44661516.28,681981104.74,723692372.33,55410200.33,3735617804.48,5296625061.06,275342905.45,91615840.1,1229580513.11,510848593.29,32531362.94,148899201.45,1951673080.33,55315822.75,4519216671.09,4519216671.09,35823519.64,723692372.33,510848593.29,17275083.45,454446685.36,2239953103.93,3775427.06,2346347998.3,176475232.86,28167116.72,68182443.19,-330165579.34,43521879.02,-43521879.02,447361165.53,73296419.51,681981104.74
CN,301308,2022,Q2,2022-06-30,CNY,2573790577.2200003,2336462858.51,2115689059.8999999,1510192.2199999997,63340165.339999996,48212726.00000001,-3452246.8099999996,239182746.66000003,249030.77000000002,44666.70999999996,31224188.99,208162921.73000002,370864254.0,1736130390.02,2660756405.06,44661516.28,1205612374.23,790592629.93,54541802.91,3734529206.86,5839081316.04,278555509.97,106637386.45,1290402918.39,847408005.26,36140393.43,202161968.28,2231594570.35,55646937.92,4842242726.16,4842242726.16,53891482.2,790592629.93,847408005.26,18218121.18,469482303.99,2599670346.5000005,4473606.470000001,1808655974.79,127793419.34999996,7164269.920000002,74044859.65,674735485.41,46961746.6,-46957246.6,-130406972.58999997,514919830.93000007,514919830.93000007
CN,301308,2022,Q3,2022-09-30,CNY,1723476593.5999994,1926405658.6399994,1548889320.4200006,1866136.5200000005,74563621.77,60399999.54999998,14364456.93,-199311642.27,130104.53999999998,165405.11000000004,-38361747.48,-160985195.36,412864254.0,3879138130.83,2301596367.78,44661516.28,1755234455.4,806686327.24,67634315.65,4020049529.82,7518921357.66,276571361.85,155439447.42,1533989884.84,746210415.05,39153370.8,237998055.32,2198607193.54,55530173.04,6798773875.92,6798773875.92,44771941.97,806686327.24,746210415.05,23659526.36,494747795.1,1805586533.6799994,11839877.09,2090105951.7699995,143790282.25,-1427331.299999997,91050575.19999999,-464239028.8,171554197.49,-1055377697.4899999,2056278373.46,549233719.73,549233719.73
CN,301308,2022,Q4,2022-12-31,CNY,1702344972.42,1931799194.6500006,1695204800.62,2293198.8099999996,75876241.68,55450737.380000025,12688217.05,-185001052.44,1846454.98,16429.25,-46650695.2,-136520331.51000002,412864254.0,3879138130.83,2157945325.89,51792226.66,1917204012.58,913720904.24,140670242.63,3744177273.12,7336474233.64,284022483.5,177081135.91,1627289421.31,662502445.1,40691132.41,154768717.15,1997412345.98,327597897.38,6638753411.59,6638753411.59,41174630.67,913720904.24,662502445.1,22087259.87,509870526.16,1633379612.2300005,20986722.84,1618580634.33,141738864.99000007,52974805.599999994,96288133.22999999,-206694663.14999998,71126824.94999999,186136176.94999993,182919250.9699998,162104757.17999983,162104757.17999983
