country,code,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,revenue_ttm,net_income_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy
HK,09988,2016,Q2,2016-06-30,,0.6347577284319214,0.27411830565403994,0.23480748895938297,0.06703751881268119,0.03683196331438886,1.858838226108682,0.6520575190790554,0.35825548210844693,0.7770935186912982,-0.08506312657023685,0.5882440108668807,,-0.7552118795188536,,88868000000.0,42802000000.0,0.48163568438583065,0.3800450172477325,0.4049610295163866,0.07523802346320996
HK,09988,2016,Q3,2016-09-30,2016-11-02,0.6173159920681208,0.2637641432404059,0.22229674559664062,0.03232392619306581,0.017597521618888882,2.0217110824398272,0.6628222193364067,0.3578643388942204,0.9099031260935495,-0.05443250243544343,,0.06649250482055113,,0.009668874172185538,123160000000.0,50425000000.0,0.4094267619356934,0.21381791660571212,0.9471013232573948,0.2667370060542116
HK,09988,2016,Q4,2016-12-31,2017-01-24,0.6408128004807693,0.38807091346153844,0.33531775841346156,0.07000574396050978,0.03769788486468455,1.8200354226964448,0.6875893585148947,0.36936149580537253,1.0398071101262019,-0.07920176549825393,-0.06111365800331492,0.5527819899685058,-0.493503914671508,1.3422537058900694,119694000000.0,33028000000.0,0.27593697261349776,0.12949592335635493,0.5552956769188788,-0.5002950298812315
HK,09988,2017,Q1,2017-03-31,2017-05-18,0.5984862230747298,0.24707742554239354,0.27597915964643976,0.039037464526395296,0.021343559745729584,1.9437390449318115,0.6483209186950613,0.36047094386083994,-0.7439983410663833,0.078882589372523,,-0.2754845252403846,,-0.40369644357322876,158273000000.0,43675000000.0,0.275947255691116,0.16013536800885833,1.0565885731363451,-0.33920871472879943
HK,09988,2017,Q2,2017-06-30,2017-08-17,0.6520803443328551,0.3489757691694564,0.2925832934799936,0.05059518169021607,0.027953615617319325,1.7419023232342112,0.6674335275601099,0.3665695567890472,0.49790102423083055,-0.019616201788437412,0.5607389438328045,0.3008113222219342,0.9447682119205298,0.37907391753545605,176303000000.0,50808000000.0,0.28818568033442427,0.17507593756837828,0.9838749606157446,0.18704733423671782
HK,09988,2017,Q3,2017-09-30,2017-11-02,0.6008490257973224,0.3008599107434418,0.3205253800660353,0.05692083660871918,0.03147866709189355,1.7120484548329347,0.654386476788796,0.3642298868049701,0.5660607017161932,-0.024113923982974295,0.6074303044441853,0.09839789574366331,1.317722681359045,0.20329632908806095,197133000000.0,60853000000.0,0.3086900721847687,0.19604956249436203,0.600625202987983,0.20680218145761042
HK,09988,2017,Q4,2017-12-31,2018-02-01,0.5775160186924893,0.3130991954521366,0.28993833405598113,0.07163165623470355,0.03731507545789363,1.9663876632609683,0.8043239103785851,0.39565552294527095,0.6668551452522041,-0.0485092090251857,0.5592698317307692,0.5062588440187221,0.34824978997479694,0.36251980982567344,226913000000.0,67071000000.0,0.2955802444108535,0.19957657189871647,0.8957758951994252,1.030731500544992
HK,09988,2018,Q1,2018-03-31,2018-05-04,0.47516631143835175,0.1488891041787767,0.12382936123490279,0.021338816668150653,0.01073671595653233,1.89128193800162,0.7528950201044946,0.38722034125200105,0.2300634244009559,-0.009211102679908942,0.6053293242437596,-0.25408295996531294,-0.27970320278012584,-0.6814273252191252,250266000000.0,64093000000.0,0.256099510121231,0.17833730300062328,0.5812299002356687,0.46749856897538633
HK,09988,2018,Q2,2018-06-30,2018-08-23,0.4597132970835393,0.09911023232822541,0.10776075135936727,0.022889782547065803,0.011520782990462324,1.4433603741869474,0.8163876374052695,0.40282202489889063,0.4463297083539298,-0.036196661879552325,0.6124661246612466,0.3065943292643545,-0.4061159163658653,0.13704524709870913,281002000000.0,58130000000.0,0.20686685504017766,0.15258980039689624,0.5938583007662943,0.14411116359628395
HK,09988,2018,Q3,2018-09-30,2018-11-02,0.4505331892704468,0.15855921454408795,0.23644712735472354,0.049427422116764395,0.024833649823704892,1.4151615743384733,0.7671956542366448,0.3921337783883206,0.36885188142998077,-0.013906251830946653,0.5447189869743478,0.05224913494809691,0.1395177722436043,1.308830275229358,311028000000.0,60595000000.0,0.19482168807952982,0.1487634551813112,0.5777571487270015,-0.00423972523951166
HK,09988,2018,Q4,2018-12-31,2019-01-30,0.48146284895717867,0.22849980388478658,0.2824059073312983,0.07506348780048343,0.038009766398310676,1.253424788764777,0.7590829107840649,0.38113041877327897,0.5533689182966968,-0.036469636370939515,0.41251144192320655,0.37734297928313065,0.3758152286794334,0.6450603486812696,345278000000.0,69642000000.0,0.2016983416261679,0.15783730125003825,0.5216316385575088,0.038332513306794214
HK,09988,2019,Q1,2019-03-31,2019-05-15,0.4052279193137821,0.09374532075552418,0.2771503133756872,0.053987160002041734,0.02752282372084403,1.3014604972335784,0.7006427878719874,0.3623279410118996,0.19843205202250316,0.007817233920634895,0.5096880449525285,-0.20276607718412665,2.3789281523014734,-0.21760265700483095,376844000000.0,87886000000.0,0.233215866512403,0.18310174599388104,0.5057738566165599,0.37122618694709253
HK,09988,2019,Q2,2019-06-30,2019-08-15,0.4780289582680728,0.2120966899864258,0.1866276843827225,0.0417601246105919,0.021621730605414505,1.3793640246796393,0.7077826419552984,0.3668798473579139,0.30117294907939157,-0.013270629508097563,0.42021749876421155,0.22915998203170118,1.4596330275229357,-0.17230733608613436,410848000000.0,100614000000.0,0.244893488589454,0.19589953271028038,0.4620821204119543,0.7308446585239978
HK,09988,2019,Q3,2019-09-30,2019-11-01,0.4492719527462463,0.17110160733340615,0.6099212717510943,0.12752837462854513,0.06664521391772335,1.376054011289245,0.7075806359115524,0.37241166390847696,0.3976406731811422,0.02319559352579907,0.3977662423075117,0.03561484111238733,2.605572939949337,2.3845113763521075,444717000000.0,153072000000.0,0.3442009187865541,0.2689179562361816,0.42982946872950345,1.526149022196551
HK,09988,2019,Q4,2019-12-31,2020-02-13,0.47767812902586465,0.2450203151322961,0.3231468635417699,0.07660165495046307,0.04209155684062423,1.750550564280761,0.601647003435247,0.34284707407000403,0.5977170250718462,-0.03576418918046753,0.37669469124644017,0.35657931219909766,0.5753019323671498,-0.28126076235345976,488895000000.0,172126000000.0,0.3520715081970566,0.25271469429224147,0.41594599134610366,1.4715832399988513
