country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,02359,2016,Q4,2016-12-31,HKD,1232782000.0,626012000.0,580826000.0,582151000.0,803860000.0,-16907000.0,-14389000.0,-11765000.0,143632000.0,525847000.0,0.6900000000000001,1022712000.0,1317276000.0,-1150001000.0,2507299000.0,10590683000.0,5569173000.0,6043710000.0,4528278000.0,4201345000.0,2950402000.0,937787000.0
HK,02359,2017,Q1,2017-03-31,HKD,1768190096.0,336869064.0,447718785.0,425127125.0,771955118.0,263605228.0,0.0,12792833.0,87783875.0,0.0,0.15,108133270.0,-978244260.0,123594590.0,1762158359.0,10420013068.0,5944101746.0,5759003759.0,3958002408.0,3611148703.0,2570733917.0,937787000.0
HK,02359,2017,Q2,2017-06-30,HKD,1897184904.0,405574936.0,513442215.0,574262875.0,812239882.0,171298772.0,107567000.0,-76833.0,91697125.0,786233000.0,0.64,526711730.0,378974260.0,-1357380590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,02359,2017,Q3,2017-09-30,HKD,2012503888.0,320595434.0,423015340.0,264702754.0,843467684.0,357023141.0,0.0,4778238.0,89795962.0,0.0,-0.32000000000000006,487238543.0,-1046677922.0,589699259.0,1318667516.0,11922448936.0,6183434930.0,5146043847.0,5384485626.0,4555699131.0,3608331461.0,937787000.0
HK,02359,2017,Q4,2017-12-31,HKD,2087381112.0,164053566.0,208443660.0,425714246.0,812257316.0,194612859.0,254992000.0,31052762.0,26623038.0,1307952000.0,0.8400000000000001,673564457.0,513603922.0,-24090259.0,2466144000.0,12580447000.0,6342380000.0,5470201000.0,5842436000.0,4619423000.0,4255468000.0,937787000.0
HK,02359,2018,Q1,2018-03-31,HKD,2141764000.0,290658000.0,365993000.0,396401000.0,829314000.0,203893000.0,19899000.0,20635000.0,61775000.0,0.0,0.31,-31691939.0,-951561316.0,221105265.0,1732463831.0,12710628562.0,6656709253.0,5216703743.0,5643084220.0,4213709562.0,3903811038.0,937787000.0
HK,02359,2018,Q2,2018-06-30,HKD,2267443000.0,981240000.0,1059038000.0,1044251000.0,926795000.0,231368000.0,34830000.0,24886000.0,59186000.0,1281441000.0,0.6200000000000001,452424939.0,-2731272684.0,1980296735.0,1380355000.0,16140664000.0,9922001000.0,7401966000.0,5806028000.0,4694852000.0,4873398000.0,1041986000.0
HK,02359,2018,Q3,2018-09-30,HKD,2511928000.0,656478000.0,753699000.0,796142000.0,1047191000.0,349297000.0,33139000.0,23431000.0,78601000.0,0.0,0.45999999999999985,496566029.0,-907363968.0,-77496068.0,933948063.0,17150999707.0,10569986835.0,7130084078.0,6130180991.0,5055060664.0,4539829116.0,1041985556.0
HK,02359,2018,Q4,2018-12-31,HKD,2692549000.0,332147000.0,402094000.0,359606000.0,973619000.0,368034000.0,68549000.0,23455000.0,47581000.0,2334900000.0,0.20000000000000018,608482971.0,-571817032.0,4860252068.0,5757691000.0,22667202000.0,17688021000.0,11812838000.0,4501971000.0,3762058000.0,6057611000.0,1164741000.0
HK,02359,2019,Q1,2019-03-31,HKD,2769466000.0,386479000.0,503317000.0,334959000.0,1055192000.0,300941000.0,59667000.0,12694000.0,89775000.0,433447000.0,0.24,201213000.0,-1171475000.0,367396000.0,5111309000.0,23764447000.0,18386063000.0,11843910000.0,4876103000.0,3479066000.0,6275056000.0,1170062000.0
HK,02359,2019,Q2,2019-06-30,HKD,3124892000.0,670283000.0,778150000.0,926485000.0,1228399000.0,370298000.0,65206000.0,20059000.0,86727000.0,727130000.0,0.22000000000000003,676457000.0,-1419182000.0,-674879000.0,3699765000.0,24428423000.0,17756115000.0,11314938000.0,6299258000.0,4869878000.0,6702623000.0,1170031000.0
HK,02359,2019,Q3,2019-09-30,HKD,3384156000.0,708385000.0,864500000.0,846702000.0,1376884000.0,376707000.0,53899000.0,34363000.0,151041000.0,705123000.0,0.31,695131000.0,-1108908000.0,1310653000.0,4638396000.0,27370406000.0,17219161000.0,12304298000.0,10058221000.0,5601828000.0,7227859000.0,1637705000.0
HK,02359,2019,Q4,2019-12-31,HKD,3593692000.0,89404000.0,191001000.0,377558000.0,1345673000.0,461054000.0,70725000.0,60903000.0,98016000.0,154533000.0,0.040000000000000036,956460000.0,-888461000.0,554691000.0,5223293000.0,29239134000.0,17312255000.0,12663034000.0,11829424000.0,6634386000.0,7665990000.0,1651127000.0
HK,02359,2020,Q1,2020-03-31,HKD,3187515000.0,303041000.0,415832000.0,557598000.0,1096717000.0,370253000.0,51938000.0,57983000.0,110725000.0,311442000.0,0.13,1079805000.0,-718819000.0,232192000.0,5853004000.0,30231317000.0,17750799000.0,12996448000.0,12380571000.0,7305438000.0,7675109000.0,1651127000.0
HK,02359,2020,Q2,2020-06-30,HKD,4043919000.0,1414115000.0,1506130000.0,1505481000.0,1561868000.0,459005000.0,76035000.0,52814000.0,83759000.0,1463941000.0,0.5,319768000.0,-1812141000.0,-1525439000.0,2848549000.0,30875396000.0,18532474000.0,11369514000.0,12222258000.0,6807046000.0,8170135000.0,2311577000.0
HK,02359,2020,Q3,2020-09-30,HKD,4583369000.0,651201000.0,786137000.0,893682000.0,1764629000.0,495803000.0,62641000.0,47180000.0,126510000.0,655226000.0,0.22999999999999998,955268000.0,-1968386000.0,11537301000.0,13299660000.0,44514743000.0,31896267000.0,23990482000.0,12430081000.0,7352768000.0,9007498000.0,2442021000.0
HK,02359,2020,Q4,2020-12-31,HKD,4720628000.0,591878000.0,661277000.0,699400000.0,1831830000.0,544646000.0,135725000.0,38056000.0,62132000.0,643291000.0,0.20000000000000007,1472747000.0,-4130282000.0,-356007000.0,10228057000.0,46291166000.0,32493743000.0,23059339000.0,13572675000.0,7920344000.0,10137062000.0,2441685000.0
HK,02359,2021,Q1,2021-03-31,HKD,4950480000.0,1499806000.0,1695894000.0,1759313000.0,1838213000.0,486127000.0,106454000.0,35002000.0,188789000.0,1404040000.0,0.52,648781000.0,-477282000.0,234219000.0,10668798000.0,48610813000.0,35294168000.0,21546275000.0,13085022000.0,8271836000.0,10770267000.0,2450516000.0
HK,02359,2021,Q2,2021-06-30,HKD,5586078000.0,1175295000.0,1484041000.0,1294484000.0,2045514000.0,509149000.0,99623000.0,33853000.0,298953000.0,1011011000.0,0.4,1414746000.0,-2008684000.0,-171440000.0,9805726000.0,52177360000.0,36731610000.0,21800311000.0,15193845000.0,10213160000.0,12235148000.0,2948995000.0
HK,02359,2021,Q3,2021-09-30,HKD,5984811000.0,887126000.0,1102737000.0,1330139000.0,2200078000.0,543060000.0,80575000.0,28781000.0,206686000.0,776922000.0,0.29999999999999993,1005729000.0,-1675268000.0,-1663925000.0,7502643000.0,53173934000.0,37381530000.0,21543280000.0,15534645000.0,11139174000.0,14183056000.0,2952844000.0
HK,02359,2021,Q4,2021-12-31,HKD,6381016000.0,1534928000.0,1732937000.0,1877297000.0,2181710000.0,715278000.0,181916000.0,30697000.0,185234000.0,1433086000.0,0.53,1309449000.0,-467135000.0,-122768000.0,8175336000.0,55127388000.0,38491509000.0,21985648000.0,16369926000.0,12984594000.0,15848703000.0,2955827000.0
HK,02359,2022,Q1,2022-03-31,HKD,8474419000.0,1642947000.0,1998670000.0,2121125000.0,3014848000.0,618866000.0,95717000.0,28561000.0,342719000.0,1646648000.0,0.56,417230000.0,-1909820000.0,387303000.0,7026525000.0,57582931000.0,40364487000.0,23039625000.0,16935154000.0,13595327000.0,17293813000.0,2955816000.0
HK,02359,2022,Q2,2022-06-30,HKD,9281839000.0,2992803000.0,3542192000.0,3556759000.0,3411977000.0,688945000.0,144832000.0,39060000.0,522484000.0,2730423000.0,1.03,3350667000.0,-1860267000.0,-1524862000.0,7094220000.0,61913467000.0,42080433000.0,23678166000.0,19520123000.0,16203468000.0,20064140000.0,2956794000.0
HK,02359,2022,Q3,2022-09-30,HKD,10638304000.0,2742164000.0,3278408000.0,3361529000.0,4038124000.0,791339000.0,113264000.0,45264000.0,507449000.0,2317495000.0,0.9299999999999999,3662760000.0,-2076630000.0,449144000.0,9213956000.0,65749217000.0,44810035000.0,25455730000.0,20612129000.0,17473856000.0,21795768000.0,2960419000.0
HK,02359,2022,Q4,2022-12-31,HKD,10960216000.0,1435799000.0,1799207000.0,1785172000.0,4041572000.0,844683000.0,290457000.0,46952000.0,343214000.0,2501153000.0,0.48999999999999977,2799048000.0,-3464469000.0,-582169000.0,7983904000.0,64690327000.0,46589953000.0,23997226000.0,17763654000.0,14499361000.0,23444883000.0,2960527000.0
