country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,01347,2016,Q2,2016-06-30,HKD,1206263610.3999999,262357656.0,304872678.0,288830570.8,370918094.8,161948876.8,81661205.6,6791848.8,42515022.0,54005352.0,0.27,310103728.00000006,-555306140.8,-245114626.79999998,3036486160.8,12781014667.2,9854937986.4,5146699780.8,2926076680.8,1976939762.4,4497167109.6,10279447516.8
HK,01347,2016,Q3,2016-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505417070.8,12799546271.8,10060479656.8,5068577078.2,2739066615.0,1775813998.4,4602940762.0,10351685159.2
HK,01347,2016,Q4,2016-12-31,HKD,5004546036.0,893707584.0,1064690760.0,1042610289.0,1528554076.0,675691548.0,241137057.0,26867001.0,170983176.0,208484598.0,0.83,1470005796.0,-1619081926.0,-869490517.0,2367285935.0,12671568168.0,10327014782.0,4958525978.0,2344553386.0,1650624465.0,4554258429.0,10753487668.0
HK,01347,2017,Q1,2017-03-31,HKD,1264200134.8,235031553.8,237425610.9,243034741.8,375563395.5,144367852.5,35055343.3,3553139.5,2394057.1,0.0,0.21,207317065.7,-306715280.8,-3532441.6,2261507748.4,12884698024.1,10567878587.6,5041856655.4,2316819436.5,1661827491.7,4683665697.3,10695046485.2
HK,01347,2017,Q2,2017-06-30,HKD,1318905682.8,228466119.8,269861784.29999995,272314189.4,438055593.29999995,170933046.7,34863239.10000001,3553206.0999999996,41395664.5,708453203.2,0.26,433703759.90000004,-770285605.6000001,-272510809.59999996,1635590812.8,12877694064.0,10535973667.2,4861038464.0,2341720396.8,1713706419.2,4843242115.2,10501431001.6
HK,01347,2017,Q3,2017-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618427975.7,13206959780.1,10780781253.0,5150685709.2,2426178527.1,1762402247.4,4896127409.7,10292637258.0
HK,01347,2017,Q4,2017-12-31,HKD,5280600661.6,949170960.4,1127064555.4,1078423970.6,1745787953.4,710091116.6,159395274.8,14231487.6,177893595.0,1566502573.8,0.91,1687783860.0,-1287257002.6,-268529483.2,3714169964.0,13580067065.2,11076808511.0,5576495374.4,2503258554.2,2200973393.8,4792587400.4,10159831554.0
HK,01347,2018,Q1,2018-03-31,HKD,1321085793.3,252133945.7,250976935.3,251863557.4,423723618.5,149015393.8,41797000.7,3735131.4,-1999615.8,0.0,0.25,361829850.2,-77224156.1,1192506724.5,3883914134.1,14935979303.7,11344707055.5,6665423728.6,2401764947.4,2142267636.6,4734549437.8,9792231758.4
HK,01347,2018,Q2,2018-06-30,HKD,1589960159.3,316152595.09999996,405462567.3,378923387.0,533241856.1,219959305.2,71108661.7,4760583.0,88564593.6,378648168.2,0.30000000000000004,362654766.8,-1030189569.3000001,2269086664.3,5536254785.2,17669259770.4,11409698123.0,9285021847.2,2575008688.4,2321420876.8,4814476357.6,10315272783.4
HK,01347,2018,Q3,2018-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955618976.0,18169040355.2,11740083995.2,9460275840.0,2726632832.8,2441545026.4,5172958903.2,10725044276.8
