country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,06166,2016,Q2,2016-06-30,HKD,1255268000.0,203497000.0,295774000.0,390084000.0,475192000.0,85540000.0,33278000.0,98402000.0,92277000.0,229133000.0,0.12,131396000.0,-364515000.0,563600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,06166,2016,Q4,2016-12-31,HKD,709913000.0,465489000.0,645543000.0,778297000.0,149203000.0,112637000.0,424893000.0,144061000.0,180668000.0,463280000.0,0.29,648074000.0,486553000.0,180558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,06166,2017,Q2,2017-06-30,HKD,1399258000.0,493320000.0,663807000.0,856034000.0,922391000.0,118710000.0,24495000.0,193242000.0,170871000.0,492936000.0,0.3,-1940432000.0,-252260000.0,926464000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,06166,2017,Q4,2017-12-31,HKD,1535759000.0,588489000.0,833723000.0,970337000.0,1043685000.0,132026000.0,102473000.0,141206000.0,245825000.0,587898000.0,0.36000000000000004,1932906000.0,-682122000.0,-976270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,06166,2018,Q2,2018-06-30,HKD,2463841000.0,776323000.0,1195417000.0,1314835000.0,1464605000.0,168507000.0,54649000.0,104746000.0,419762000.0,775655000.0,0.47,-201489000.0,419450000.0,11228000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,06166,2018,Q4,2018-12-31,HKD,1531383000.0,333696000.0,583971000.0,654772000.0,966715000.0,262421000.0,115882000.0,89685000.0,238279000.0,342392000.0,0.20000000000000007,81593000.0,-401142000.0,-337722000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,06166,2024,Q2,2024-06-30,HKD,912853367.0,54049221.0,52719785.0,59272058.0,207789891.0,-24347708.0,0.0,0.0,-700887.7,0.0,0.0,0.0,-62027540.0,-375938852.4,587245070.0,5149444959.0,2182750638.0,3732694904.0,2812172795.0,2560854039.0,666440140.0,268041841.0
HK,06166,2024,Q3,2024-09-30,HKD,1001462694.0,71734111.0,69247702.0,68913080.0,210380920.0,117118493.0,0.0,9241169.0,-556836.0,0.0,0.0,0.0,-38623253.0,-256169565.0,351444208.0,4810199375.0,2249676923.0,3379228209.0,2407913728.0,2162137907.0,666644205.0,268041841.0
HK,06166,2024,Q4,2024-12-31,HKD,888199945.0,14943176.0,11015219.0,7787770.0,171048317.0,-83335875.0,0.0,11516682.0,-1642452.0000000002,0.0,0.0,0.0,-123163094.0,116603130.0,527341089.0,5188814731.0,2310682033.0,3633171330.0,2727825420.0,2429004818.0,799301877.0,268041841.0
HK,06166,2025,Q1,2025-03-31,HKD,893554813.08,31433649.67,29898793.3,27624768.19,180463514.01,50038672.03,254601.08,-2274025.11,-363107.4,32382374.78,0.12,-142198129.78,-188544915.68,209530677.59,405340172.0,5306745090.0,2346053766.0,3693367111.0,2811555173.0,2482334087.0,861769283.0,268041841.0
HK,06166,2025,Q2,2025-06-30,HKD,1140468186.92,89471350.33,89197206.7,115734231.81,264116485.99,61160327.97,14172398.92,26537025.11,1913107.4,87093625.22,0.34,-47668870.22,-136056084.32,375572322.40999997,588231000.0,6259412000.0,2396262000.0,4399087000.0,3716202000.0,3449769000.0,957242000.0,268042000.0
HK,06166,2025,Q4,2025-12-31,HKD,2789382697.6400003,142580209.59,81128842.15,179849043.04000002,631306144.46,132532722.49000001,-13584539.07,98720200.89,-23922311.95,97294116.02000001,0.4799999999999999,-280781364.6,-759677144.51,5305746853.34,4790693031.65,11905894968.34,7449400393.2,9555447178.09,4347066591.45,4172305754.52,874474927.65,352650373.0
HK,06166,2026,Q1,2026-03-31,HKD,1286551914.0,118328991.0,97232483.0,97326453.0,377334814.0,50545835.0,0.0,0.0,81822.0,0.0,0.34,-219391482.7,-532661358.0,-539146105.0,3374087647.84,11252424054.96,7562654445.62,8392984957.25,3601519598.35,3198281381.28,902875528.3,352650373.0
