country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,09926,2017,Q4,2017-12-31,HKD,40122000.0,-3795000.0,-9473000.0,-7467000.0,39425000.0,13550000.0,28435000.0,2006000.0,459000.0,-13575000.0,0.0,16331000.0,-189010000.0,355989000.0,214362000.0,538355000.0,376145000.0,386307000.0,118017000.0,47324000.0,55977000.0,0.0
HK,09926,2018,,2018-01-31,HKD,706500.0,-39250000.0,-38588500.0,-34915250.0,706500.0,1689750.0,0.0,661500.0,661500.0,0.0,-0.0514,-30854250.0,-7899000.0,52416750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09926,2018,Q2,2018-06-30,HKD,232500.0,483000.0,-2583500.0,-5034750.0,232500.0,6446250.0,16361000.0,560500.0,0.0,-40427000.0,0.0,-70241750.0,85063000.0,45733250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09926,2018,Q3,2018-09-30,HKD,1887000.0,-41652000.0,-40834000.0,-40107000.0,1887000.0,5149000.0,2783000.0,727000.0,0.0,-37894000.0,0.0,-14378000.0,-272460000.0,145748000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09926,2018,Q4,2018-12-31,HKD,1887000.0,-103540000.0,-113182000.0,-111758000.0,1887000.0,12021000.0,10684000.0,1424000.0,0.0,-110883000.0,0.0,-22321000.0,-103529000.0,148278000.0,313716000.0,651718000.0,441216000.0,457517000.0,163623000.0,86236000.0,137345000.0,0.0
HK,09926,2019,,2019-01-31,HKD,16306750.0,-24240500.0,-9436500.0,-535000.0,16306750.0,-8983500.0,0.0,111000.0,2757000.0,0.0,-0.2228,6809750.0,-22233750.0,-82561500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09926,2019,Q2,2019-06-30,HKD,0.0,55645500.0,48050500.0,38073000.0,0.0,2428500.0,22917000.0,-1187000.0,0.0,-115550000.0,-1320.3872,-37621750.0,-7750250.0,-63556500.0,203367000.0,625360000.0,406290000.0,417684000.0,163145000.0,88948000.0,149720000.0,0.0
HK,09926,2019,Q3,2019-09-30,HKD,70879000.0,-27237000.0,-29601000.0,-28709000.0,70879000.0,19453000.0,2668000.0,892000.0,0.0,-28634000.0,0.0,1335000.0,42583000.0,86214000.0,334122000.0,707603000.0,380019000.0,482759000.0,274022000.0,122315000.0,151380000.0,0.0
HK,09926,2019,Q4,2019-12-31,HKD,70879000.0,-224484000.0,-230714000.0,-226548000.0,70879000.0,41819000.0,27269000.0,4166000.0,0.0,-232971000.0,1317.87,-65366000.0,-71545000.0,1129882000.0,1186044000.0,1672939000.0,-6353000.0,1255964000.0,1457234000.0,119761000.0,214005000.0,34000.0
HK,09926,2020,Q2,2020-06-30,HKD,0.0,-337407000.0,-371885000.0,-371150000.0,0.0,44100000.0,-9174000.0,735000.0,0.0,-380188000.0,1.6100000000000003,17603000.0,-349406000.0,1745780000.0,3487377000.0,4476580000.0,3618271000.0,3888454000.0,495434000.0,230244000.0,288507000.0,55000.0
