country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,02338,2016,Q2,2016-06-30,HKD,23559865325.690002,614500878.54,1233263794.56,1436261245.2600002,5369009776.63,2009245266.85,120778083.53,202997450.7,321352635.88,196190113.36,0.020000000000000004,1957229426.9499998,-1064023223.02,1739893464.1,25554740578.75,125328831583.99,31955022520.91,66659500156.26,83873757678.89,47310029857.44,24430433567.85,3998619278.0
HK,02338,2016,Q3,2016-09-30,HKD,20714950496.07,469443362.0999999,910114434.6000001,1049419546.8999996,4948714693.76,1860365820.8700004,123201390.22999999,139305112.3,260510541.08999997,1633842019.72,0.06,-571170029.6599998,-814978758.94,-3162762486.6099997,21915179514.3,124635520969.09,31166892914.66,65605126809.99,81939932953.87,44590790062.68,24422367636.27,3998619278.0
HK,02338,2016,Q4,2016-12-31,HKD,29907185120.59999,900569964.9200001,1624702916.1799994,1596063511.83,6401720639.41,2020791180.3599997,258140589.15999997,-28639404.349999994,299226621.99,1689071956.26,0.12,6756439707.82,-16194674368.57,13265982751.7,27122981855.33,163536190262.14,31613798846.31,76405992860.47,119262247573.32,58980381718.83,25795956109.02,3998619278.0
HK,02338,2017,Q1,2017-03-31,HKD,34988300954.88,1179934074.18,1924025436.26,2109182002.99,7218460072.86,2104699187.97,99280369.97,185156566.73,436691900.52,1435348086.39,0.15,-577284077.39,-986815604.66,218086221.03,26804858082.96,174771124206.86,32872584407.58,86898156284.12,128760949571.35,67470982124.52,25728433546.68,3998619278.0
HK,02338,2017,Q2,2017-06-30,HKD,37324964635.23,1470108665.6499999,2459271156.2799997,2642831060.3600006,8107394333.69,956407904.6099999,17610889.03,183559904.08,470513548.27,742345357.74,0.18000000000000002,5343071490.63,-545340209.5600001,-1606914104.95,29882970357.7,181052268165.16,32682470126.73,92286118804.05,133081266837.18,74057179861.5,26753067655.91,3998619278.0
HK,02338,2017,Q3,2017-09-30,HKD,39237412093.83,1953110687.1999998,3144000584.92,3375771657.58,8865319986.36,1700732485.9499998,87339409.33000001,231771072.67000002,700144724.76,2050929897.6399999,0.24999999999999994,1231087697.9700003,-965468545.4999998,2312809435.12,34791181838.51,193535944910.69,38219398670.14,104420213429.53,139634979584.95,81099012889.53,26618108194.56,7997238556.0
HK,02338,2017,Q4,2017-12-31,HKD,40018714552.69,2205189117.2,2994970320.660001,2985235748.7700005,8910587745.380001,1107369062.96,94352233.43999997,-9734571.899999976,-263449453.25,3055435784.77,0.27,10446239368.18,-2724391762.27,-7521720648.38,34221837770.9,189638166629.52,35239522902.94,100340173822.67,133283175399.02,78473527574.89,27068307958.45,7997238556.0
HK,02338,2018,Q1,2018-03-31,HKD,39212057376.95,1919634540.67,3244169228.47,3444481570.21,9053194666.87,2280454780.77,94831557.07,200312341.74,683574695.46,1852680646.21,0.24,-829206435.5,-44339231.69,289996910.95,32688466426.84,196235109860.34,37159978364.09,108247104228.15,137813422112.83,83320556398.19,26555574469.02,7997238556.0
HK,02338,2018,Q2,2018-06-30,HKD,43051849531.93001,2472952818.8199997,3922708392.98,3779041565.5299997,8874863027.499998,915724313.06,47359414.74000001,-143666827.45000002,601073841.0899999,3864773609.37,0.31000000000000005,9342633192.3,-3813352108.21,-498079290.36,37040344786.58,197399526605.32,36974197469.55,108855201496.13,138810945299.99,84723065599.51,26452192544.85,7997238556.0
HK,02338,2018,Q3,2018-09-30,HKD,35918554341.40999,1608704023.13,2767190556.9399996,2810134979.550001,7646806932.220001,1413473075.1999998,47220342.609999985,42944422.61000001,602032872.1800001,2879846159.1399994,0.19999999999999996,-2021974862.6800003,-708999434.5399995,-2894075898.8900003,30623467662.77,199293322056.94,37379718831.97,104855526457.68,139347810181.88,82700683178.29,27430703783.17,7997238556.0
