country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,00700,2016,Q2,2016-06-30,HKD,32212000000.0,10737000000.0,13660000000.0,13703000000.0,20456000000.0,5299000000.0,0.0,377000000.0,2780000000.0,17275000000.0,1.15,11933000000.0,-11784000000.0,6497000000.0,64206000000.0,430959000000.0,141270000000.0,247941000000.0,286838000000.0,209002000000.0,11469000000.0,0.0
HK,00700,2016,Q3,2016-09-30,HKD,35424000000.0,10646000000.0,13237000000.0,13823000000.0,21828000000.0,5883000000.0,0.0,604000000.0,2461000000.0,13094000000.0,1.13,16669000000.0,-34477000000.0,5848000000.0,52417000000.0,352762000000.0,163798000000.0,120215000000.0,178813000000.0,96049000000.0,12519000000.0,0.0
HK,00700,2016,Q4,2016-12-31,HKD,37479000000.0,10529000000.0,12925000000.0,13277000000.0,23626000000.0,6909000000.0,0.0,483000000.0,2402000000.0,11240000000.0,1.12,20000000000.0,-14754000000.0,12891000000.0,71902000000.0,395899000000.0,174624000000.0,149154000000.0,209652000000.0,101197000000.0,13900000000.0,0.0
HK,00700,2017,Q1,2017-03-31,HKD,41996000000.0,14476000000.0,18206000000.0,18464000000.0,25443000000.0,7012000000.0,0.0,691000000.0,3658000000.0,18784000000.0,1.54,26614000000.0,-34100000000.0,4571000000.0,68861000000.0,435738000000.0,194303000000.0,169250000000.0,230051000000.0,121090000000.0,14708000000.0,0.0
HK,00700,2017,Q2,2017-06-30,HKD,46952000000.0,18231000000.0,22224000000.0,21601000000.0,28306000000.0,8170000000.0,0.0,834000000.0,3970000000.0,25069000000.0,1.94,20468000000.0,-16233000000.0,-1981000000.0,70301000000.0,465513000000.0,214674000000.0,167834000000.0,239115000000.0,123377000000.0,15874000000.0,0.0
HK,00700,2017,Q3,2017-09-30,HKD,53166000000.0,18006000000.0,23040000000.0,21729000000.0,31681000000.0,9058000000.0,0.0,524000000.0,4993000000.0,18275000000.0,1.9099999999999997,30464000000.0,-28756000000.0,16433000000.0,87343000000.0,513618000000.0,233034000000.0,181610000000.0,268713000000.0,142810000000.0,17159000000.0,0.0
HK,00700,2017,Q4,2017-12-31,HKD,52308000000.0,20797000000.0,24745000000.0,24568000000.0,31495000000.0,8811000000.0,0.0,859000000.0,3123000000.0,16933000000.0,2.21,28594000000.0,-17303000000.0,7575000000.0,105697000000.0,554672000000.0,256074000000.0,178446000000.0,277579000000.0,151740000000.0,23597000000.0,0.0
HK,00700,2018,Q1,2018-03-31,HKD,72748000000.0,23290000000.0,29719000000.0,29627000000.0,37042000000.0,9430000000.0,0.0,654000000.0,5746000000.0,20579000000.0,2.47,20753000000.0,-39303000000.0,32144000000.0,117072000000.0,614182000000.0,277543000000.0,187802000000.0,313127000000.0,155667000000.0,25884000000.0,0.0
HK,00700,2018,Q2,2018-06-30,HKD,72845000000.0,17867000000.0,22182000000.0,20735000000.0,34446000000.0,9857000000.0,0.0,1151000000.0,3602000000.0,23761000000.0,1.8900000000000001,22512000000.0,-33593000000.0,-3883000000.0,104623000000.0,646808000000.0,294786000000.0,181851000000.0,326066000000.0,178874000000.0,30814000000.0,0.0
HK,00700,2018,Q3,2018-09-30,HKD,79989000000.0,23333000000.0,26633000000.0,26779000000.0,35480000000.0,10890000000.0,0.0,1492000000.0,3228000000.0,20289000000.0,2.4699999999999998,33280000000.0,-29328000000.0,-5251000000.0,105394000000.0,690926000000.0,314381000000.0,199472000000.0,348164000000.0,192079000000.0,33740000000.0,0.0
