country,code,symbol,fiscal_year,period,report_date,release_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_equity,debt_to_assets,ocf_to_revenue,accrual_ratio,revenue_yoy,revenue_qoq,net_income_yoy,net_income_qoq,revenue_ttm,net_income_ttm,net_margin_ttm,roe_ttm,revenue_ttm_yoy,net_income_ttm_yoy
HK,00700,00700,2019,Q1,2019-03-31,2019-05-15,0.47325885429046827,0.41994295222248634,0.32338958878060375,0.07915958759047641,0.036177064193348527,1.0627980885538595,1.0507800264862814,0.4898437009684315,0.3422747801283575,-0.0021126554576711065,0.15659537031945892,0.022593308297176762,0.1683125805066552,0.912291798439806,319255000000.0,82639000000.0,0.2588495090131713,0.2404141550492238,0.4178146677680372,0.028820775857776093
HK,00700,00700,2019,Q2,2019-06-30,2019-08-14,0.4477837417169278,0.29606189271776323,0.2762282980647081,0.06432681518833504,0.030215114943500012,1.204651692514905,1.024261494193388,0.4845751557174756,0.28617370703961,-0.0010878743323625088,0.19949207220811305,0.038471594960779676,0.35087031958358983,-0.11297317162807796,333787000000.0,88908000000.0,0.2663614820229667,0.236955936558025,0.3294738057968589,0.11190595297648831
HK,00700,00700,2019,Q3,2019-09-30,2019-11-13,0.4436310089501112,0.2522427495744259,0.2128601714828778,0.05157140724509702,0.024364557470446826,1.2290094741022295,1.026493754672238,0.484319487235787,0.4614163524902614,-0.02845042036093781,0.19707709810098883,0.09586046671320836,-0.12647323533193333,-0.15553529996685445,349551000000.0,85957000000.0,0.24590689198428842,0.21749207401466022,0.25787541833099437,0.007855827969092566
HK,00700,00700,2019,Q4,2019-12-31,2020-03-18,0.45004050637853454,0.2637697285584609,0.21065268952592897,0.05158912282714704,0.02384477363927239,1.0575126167990807,1.0750070486658378,0.4875983504999025,0.49392404321981787,-0.032064823489897296,0.24515987895139824,0.06997169801468361,0.5167615433270083,0.05887547836326168,369723000000.0,93310000000.0,0.2523781317364622,0.22304610559730748,0.20093353212305476,0.18535550502419995
HK,00700,00700,2020,Q1,2020-03-31,2020-05-13,0.49517431554067365,0.3341305795511035,0.2710261965727792,0.06489618541767263,0.029351968149213963,1.1081477856618547,1.095185049276578,0.4940188877229801,0.5126855942298133,-0.0261715621319386,0.26713810316139774,0.04064302655851959,0.061962513781697925,0.3388935223797609,392200000000.0,94996000000.0,0.2422131565527792,0.21334710790203587,0.22848506679613467,0.14952988298503134
HK,00700,00700,2020,Q2,2020-06-30,2020-08-12,0.4691577907878959,0.3311878394582775,0.29190766734852225,0.06666512288657345,0.030450372478315595,1.3410986990950227,1.033361411556399,0.4771453260937058,0.3885166114128518,-0.010077769995617361,0.29800748480721473,0.06377031805434408,0.3716854491216439,0.14572951273532664,418239000000.0,103967000000.0,0.2485827481416128,0.20935067602465887,0.25301165114279467,0.16937733387321718
HK,00700,00700,2020,Q3,2020-09-30,2020-11-12,0.45533245450453347,0.33831425631792167,0.30980322808822586,0.06928824138526146,0.03280766334989379,1.231355082523523,0.941828408447019,0.45673844923106915,0.3739952414635715,-0.006797830925023398,0.2992595532254865,0.096917542498413,0.8909822392306936,0.16416467816473856,446894000000.0,122127000000.0,0.27327956965186373,0.2195517891042973,0.278480107337699,0.4207917912444594
HK,00700,00700,2020,Q4,2020-12-31,2021-03-24,0.4524852452969384,0.4764923767367515,0.4557205213328415,0.09258075368807896,0.04700065862108047,1.180497177408865,0.7889128162003682,0.41650786508427545,0.37552256240009835,0.008271202883032541,0.2701238616731574,0.045977750626969405,1.7477527569270688,0.5386331793887189,474569000000.0,159847000000.0,0.33682562493546775,0.24954901579674135,0.2835798692534681,0.71307469724574
HK,00700,00700,2021,Q1,2021-03-31,2021-05-20,0.469911696963786,0.41007269808164093,0.3583662812943109,0.06517550873382108,0.034656988897023025,1.1595639038118064,0.7587003092626528,0.40613702303298427,0.38265149184866193,-0.0023485810927976122,0.2501852425035407,0.024306836345751925,0.6530661683277963,-0.19451283261947316,501243000000.0,178718000000.0,0.3565496176505208,0.243851122530011,0.2780290668026517,0.8813213187923703
HK,00700,00700,2021,Q2,2021-06-30,2021-08-18,0.4588702482119089,0.37193026079070923,0.311449633605874,0.0529682796036614,0.028961833177202256,1.1933682750670918,0.6981755055205169,0.3892554349401623,0.23367315596249763,0.007232467556755488,0.20563236227692738,0.025860710775671203,0.286344277645211,-0.1084430673896204,524565000000.0,188198000000.0,0.3587696472315156,0.23407434862399015,0.2542230638462697,0.8101705348812605
HK,00700,00700,2021,Q3,2021-09-30,2021-11-10,0.4449668474984931,0.3647413395738042,0.28018295925965325,0.046407473118374294,0.02561130709065664,1.2809876995391143,0.7427685467977995,0.4058525731316472,0.29060029074921107,-0.0009522401952967502,0.13348820011574825,0.03127879594553096,0.025115458460899687,-0.07225209570995839,541172000000.0,189166000000.0,0.3495487571419068,0.22218972563681072,0.21096277864549529,0.5489285743529277
HK,00700,00700,2021,Q4,2021-12-31,2022-03-23,0.40892148611278106,0.7639915410675512,0.6716081166144466,0.11421217378753755,0.05972298918095516,1.2027149725376955,0.9124047034660839,0.45626855970488056,0.3624822298764402,0.02748912875304879,0.08653787040452476,0.0026522001205544488,0.6012613402583387,1.4033915464439382,552433000000.0,224822000000.0,0.4069669987129661,0.2704080681486738,0.16407308526262776,0.4064824488417049
HK,00700,00700,2022,Q1,2022-03-31,2022-05-18,0.4275398145234992,0.26577973541882033,0.1753861596775885,0.029558920259216567,0.015073448699220542,1.3118815970920368,0.8341884583195669,0.4342787041263374,0.2533597015596207,-0.006701385021577185,0.0015229835472763131,-0.055838855922313635,-0.5098498963719722,-0.7534383622232987,552636000000.0,200468000000.0,0.3627487170578826,0.25309091643636555,0.10253110766634155,0.12170010855090152
HK,00700,00700,2022,Q2,2022-06-30,2022-08-17,0.4366365097450369,0.2121950667401097,0.14049000596095948,0.02459003944258703,0.012606696329879848,1.3767800217849684,0.8904186592151464,0.4492717184512379,0.26938255023428836,-0.011566012498362295,-0.030781494536997744,-0.0072287893088828215,-0.5628008547209242,-0.2047580404049033,548427000000.0,176500000000.0,0.32182952334586007,0.23310284986393529,0.045489119556203716,-0.06215794004187081
HK,00700,00700,2022,Q3,2022-09-30,2022-11-16,0.44587595493979026,0.35438876659904756,0.2873307724401859,0.053528042486870264,0.027192345868285648,1.452343988196827,0.872760345010054,0.446328264586038,0.29468254995899695,-0.0006957558890766326,-0.014189979789384077,0.04893268643089432,0.01095925082257665,1.1452817014877277,546426000000.0,176933000000.0,0.32380047801532136,0.23710981001250322,0.00970855846200469,-0.06466806931478175
HK,00700,00700,2022,Q4,2022-12-31,2023-03-22,0.43438424406798715,-0.014333794731627799,0.7466782835983445,0.14386679582024367,0.06954088540490806,1.3035094103232583,1.1024132543932486,0.5039321830697198,0.2501598499167375,0.04624258165334653,0.006591743346370693,0.023788970895017858,0.11910528865393122,1.6604911999599428,547358000000.0,188243000000.0,0.34391202832515466,0.25484545908072165,-0.009186634397293392,-0.16270204873188565
HK,00700,00700,2023,Q1,2023-03-31,2023-05-17,0.457591173272842,0.25531200923477537,0.1734070683614985,0.03445356076577099,0.016694789614184174,1.5276582172450677,0.8681409870221958,0.44544577334916946,0.4180950591267231,-0.023557370328335814,0.11617001513176617,0.046943177746081144,0.10357493700081144,-0.7568600143034592,562866000000.0,190668000000.0,0.33874492330323736,0.25424535660995523,0.018511280481184667,-0.048885607678033405
HK,00700,00700,2023,Q2,2023-06-30,2023-08-16,0.47913749839363134,0.2454057856326387,0.17701168083652916,0.0336219848803202,0.01713485638075509,1.4057311731792332,0.8951440069073977,0.4531288719436645,0.27518616967311244,-0.009503360221873834,0.11559734095933716,-0.0077381511657561575,0.40560717546592184,0.01288799442681321,578186000000.0,198220000000.0,0.34283085373910815,0.25465400034301594,0.054262463372518166,0.12305949008498573
HK,00700,00700,2023,Q3,2023-09-30,2023-11-15,0.4984659679384042,0.28888005888598656,0.23568725287753148,0.046782733496680266,0.023504451177366294,1.396465789415583,0.9242356027346281,0.46085698917684736,0.42356872528775313,-0.018736910212502792,0.10432762167839216,0.03833641079750283,-0.0941591768269785,0.3825226395628749,592689000000.0,194459000000.0,0.3280961853518456,0.25143230260988747,0.08466471214766491,0.09905444433768706
HK,00700,00700,2023,Q4,2023-12-31,2024-03-20,0.5061206379035836,0.270149818599431,0.17634353874663952,0.03427165597724945,0.017332167380315854,1.4722013192979269,0.8701123312032907,0.44607182392600775,0.35206065826220867,-0.017270598904145257,0.07680525010363892,-0.0017261931903307381,-0.7456901419053713,-0.253081642805815,603620000000.0,115216000000.0,0.19087505384182102,0.14611075356428394,0.10278830308500098,-0.3879400562039491
HK,00700,00700,2024,Q1,2024-03-31,2024-05-14,0.5327210249179036,0.3338224178560313,0.2660683320947427,0.05055461754862785,0.02598635265172276,1.4507428653783299,0.8601451589524703,0.44326118601280035,0.45954889892464923,-0.018896853305739623,0.05660997838955173,0.02730796335447505,0.6212168124467838,0.5500092506938021,612055000000.0,131267000000.0,0.21446928789079414,0.1584223300092084,0.0873902491889722,-0.3115415276816246
HK,00700,00700,2024,Q2,2024-06-30,2024-08-14,0.5397686212162154,0.31880251110706137,0.299309382717601,0.0557314593147476,0.02885226676261878,1.3450387544929943,0.845113346292064,0.439508269032067,0.3400174696637404,-0.003924102122364989,0.07632111140420283,0.010772562993451418,0.8199533835161057,0.13705268686289962,623339000000.0,152726000000.0,0.24501274587343325,0.17870339817980563,0.07809424648815444,-0.2295126626980123
HK,00700,00700,2024,Q3,2024-09-30,2024-11-13,0.5358282512049319,0.32171531635872286,0.3210939997707764,0.06003608029698855,0.03151263924421763,1.2854231602076625,0.8140054745525354,0.43104823898936784,0.4706141382700857,-0.014674127164125913,0.07986086231492284,0.04175123952919879,0.47117351169089594,0.11757295821960945,635599000000.0,169774000000.0,0.2671086644252115,0.19148159865378422,0.07239884661264173,-0.12694192606153487
HK,00700,00700,2024,Q4,2024-12-31,2025-03-19,0.532779707436336,0.3025430353039359,0.3016379568736005,0.054422432340438164,0.02929157801499393,1.2501102267774225,0.7468548032557203,0.408254374661355,0.31763551198641204,-0.001553496908986312,0.1102693602693603,0.02638484228813409,0.8991304347826088,-0.03580687582190489,652498000000.0,194073000000.0,0.2974307967227486,0.20578919631372958,0.08097478546105163,0.6844275100680461
HK,00700,00700,2025,Q1,2025-03-31,2025-05-14,0.5617492020369719,0.3217901203512714,0.2673162169565047,0.04748853278199326,0.025854255225686115,1.3045759917013666,0.7644182251209568,0.4146120482932627,0.4298044082216744,-0.015715511823262668,0.13628308466243633,0.05137789375319568,0.14161235646589798,-0.06825266931649909,673954000000.0,200005000000.0,0.2967635773361387,0.19861449988629604,0.10113306810662448,0.5236502700602588
HK,00700,00700,2025,Q2,2025-06-30,2025-08-13,0.5748907842729353,0.32903769721787307,0.30453395815313195,0.05162468626643955,0.02829796596288016,1.253696183272774,0.7271062648983213,0.40255151963681696,0.40716936923127456,-0.009537108396348552,0.14788258877794047,0.021090819651970794,0.16791937854293515,0.16325463708412613,697487000000.0,208003000000.0,0.2982177445601137,0.19303389691303346,0.11895292930492074,0.36193575422652335
HK,00700,00700,2025,Q3,2025-09-30,2025-11-13,0.5717904517648048,0.3340095440307764,0.3317969686140133,0.05521710363188481,0.03089770375340566,1.3562602216972561,0.6934313357450004,0.39201658055479455,0.4483592255460489,-0.010854547883781606,0.1477828649330124,0.041660735988087616,0.18604170580499724,0.1349140720500468,721986000000.0,217906000000.0,0.3018147166288543,0.1905839764308601,0.13591431075253424,0.2835063083864431
HK,00700,00700,2025,Q4,2025-12-31,2026-03-18,0.5644344136687273,0.3144995673793614,0.30366841452354393,0.05008958693715846,0.02833479805984936,1.4426615562409297,0.6913482799492614,0.39133226025092865,0.3464874331522929,-0.003995371885713396,0.12755141021798289,0.008293216170194961,0.13514145429039037,-0.07718625758319742,743689000000.0,224842000000.0,0.30233336784596787,0.19331003958332618,0.1397567502122612,0.15854343468694765
HK,00700,00700,2026,Q1,2026-03-31,2026-05-13,0.5730405941307953,0.34699689956017016,0.29919244357920544,0.05091848379615427,0.028404723673324896,1.4253710297176296,0.7447004927051963,0.40936291977634676,0.5219811913517299,-0.0211511117804329,0.0853750565980782,0.012050830318888428,0.2148010288367035,-0.002866460693443207,758962000000.0,235114000000.0,0.30978362553065897,0.20607729673539008,0.12613323758001282,0.1755406114847129
