country,code,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,09868,2018,Q4,2018-12-31,HKD,9706000.0,-2254864000.0,-1398823000.0,-1694634000.0,-2361000.0,0.0,1487000.0,5822000.0,0.0,-1401803000.0,-6.83,-1572715000.0,-3630324000.0,6734200000.0,1626878000.0,7673188000.0,4794248000.0,6109043000.0,2878940000.0,972986000.0,863357000.0,21000.0
HK,09868,2019,Q1,2019-03-31,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09868,2019,Q2,2019-06-30,HKD,1221786000.0,-50689000.0,-519506000.0,-238294000.0,-468427000.0,431759000.0,0.0,-5822000.0,0.0,0.0,5.49,-2179000.0,3778531000.0,-4827400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09868,2019,Q3,2019-09-30,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09868,2019,Q4,2019-12-31,HKD,1089727000.0,-2337201000.0,-1773343000.0,-1847646000.0,-87353000.0,0.0,12294000.0,32017000.0,1000.0,-3694641000.0,-11.95,-1987871000.0,592089000.0,1686762000.0,1946931000.0,9251365000.0,2863048000.0,4960650000.0,6388317000.0,3297691000.0,3229952000.0,21000.0
HK,09868,2020,Q1,2020-03-31,HKD,412069000.0,-935054000.0,-649761000.0,-649283000.0,-19873000.0,0.0,3197000.0,8278000.0,0.0,-661737000.0,-2.58,-694046000.0,-94759000.0,791626000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK,09868,2020,Q2,2020-06-30,HKD,1002850000.0,-2076540000.0,-795803000.0,-1428375000.0,-36116000.0,0.0,37293000.0,15954000.0,0.0,-811202000.0,-5.72,-1212667000.0,-165240000.0,868329000.0,1061209000.0,9324869000.0,3063489000.0,4668584000.0,6261380000.0,4136315000.0,3628832000.0,63000.0
HK,09868,2020,Q3,2020-09-30,HKD,1990119000.0,131976000.0,-1148755000.0,-1744184000.0,91541000.0,0.0,0.0,3926000.0,6000.0,0.0,3.3199999999999994,747252000.0,-5924452000.0,17654501000.0,12221210000.0,27796592000.0,19728010000.0,23261731000.0,8068582000.0,5932456000.0,3510197000.0,94000.0
HK,09868,2020,Q4,2020-12-31,HKD,2851352000.0,-2945165000.0,-786204000.0,-1121177000.0,210564000.0,0.0,86830000.0,2571000.0,1217000.0,-3456418000.0,-4.08,325649000.0,1683531000.0,15806963000.0,29209388000.0,44706779000.0,34429809000.0,39679278000.0,10276970000.0,7837263000.0,3081502000.0,46482613000.0
HK,09868,2021,Q1,2021-03-31,HKD,2950926000.0,-786561000.0,-786561000.0,-903933000.0,329841000.0,0.0,22161000.0,1142000.0,0.0,-685469000.0,-0.5,-570916000.0,341680000.0,1445678000.0,31061085000.0,47170729000.0,33834616000.0,40647614000.0,13336113000.0,9065875000.0,3174344000.0,46572889000.0
