country,code,time,open,high,low,close,volume,amount
US,NBIS,2024-10-21,14.29,20.36,14.09,20.0,13616749.0,234003831.565
US,NBIS,2024-10-22,19.79,20.0,17.76,18.73,6443964.0,122886393.48
US,NBIS,2024-10-23,18.0,18.43,17.1,17.16,9849849.0,174071456.4525
US,NBIS,2024-10-24,16.8,17.75,16.71,17.63,7851777.0,135227229.3825
US,NBIS,2024-10-25,17.27,19.58,17.27,19.57,6748210.0,124318898.725
US,NBIS,2024-10-28,20.0,24.27,20.0,23.75,13233147.0,291195399.735
US,NBIS,2024-10-29,22.9,24.5,22.5,23.65,7398169.0,173024677.4875
US,NBIS,2024-10-30,23.0,23.19,20.75,22.06,22991974.0,511571421.5
US,NBIS,2024-10-31,22.6,22.6,20.0,21.38,4580792.0,99151242.84
US,NBIS,2024-11-01,21.7,21.7,19.57,20.14,3981548.0,82726613.57
US,NBIS,2024-11-04,19.62,21.72,19.21,20.75,4185001.0,85060145.325
US,NBIS,2024-11-05,20.74,21.2,18.51,19.0,12434700.0,246984228.75
US,NBIS,2024-11-06,19.93,19.93,17.5,19.3,4144060.0,79420909.9
US,NBIS,2024-11-07,19.08,20.9,19.08,20.68,2570100.0,51234943.5
US,NBIS,2024-11-08,20.98,21.0,19.5,19.92,2356030.0,47945210.5
US,NBIS,2024-11-11,19.8,21.3,19.18,20.94,2907500.0,59036787.5
US,NBIS,2024-11-12,20.5,20.93,19.5,19.6,2125500.0,42791628.75
US,NBIS,2024-11-13,19.43,20.0,18.42,18.57,2088900.0,39908434.5
US,NBIS,2024-11-14,19.0,19.0,17.51,18.09,2164529.0,39827333.6
US,NBIS,2024-11-15,18.0,18.41,17.39,17.6,2010824.0,35893208.4
US,NBIS,2024-11-18,17.73,18.74,17.66,18.52,1782325.0,32371477.8125
US,NBIS,2024-11-19,19.1,20.82,18.65,20.65,4774009.0,94549248.245
US,NBIS,2024-11-20,20.53,20.75,19.46,20.58,3861700.0,78508361.0
US,NBIS,2024-11-21,20.65,22.0,19.64,22.0,3639800.0,76699685.5
US,NBIS,2024-11-22,21.56,23.82,21.56,23.49,4336900.0,98046466.75
US,NBIS,2024-11-25,24.0,26.0,23.25,23.49,6115800.0,147910623.0
US,NBIS,2024-11-26,23.16,23.6,22.0,22.12,2444576.0,55540766.72
US,NBIS,2024-11-27,22.01,22.8,21.0,21.43,2595100.0,56599131.0
US,NBIS,2024-11-29,22.0,22.92,21.25,21.99,2856209.0,62950846.36
US,NBIS,2024-12-02,26.12,27.9,24.76,25.75,17142200.0,447968541.5
US,NBIS,2024-12-03,25.8,30.0,25.43,29.33,22322100.0,616982844.0
US,NBIS,2024-12-04,30.5,33.15,30.08,32.31,24007700.0,756482627.0
US,NBIS,2024-12-05,33.94,34.6,30.54,31.16,10374700.0,337800232.0
US,NBIS,2024-12-06,31.98,36.84,31.75,36.77,14708327.0,505010407.545
US,NBIS,2024-12-09,38.57,38.69,31.53,31.96,16659004.0,586188703.25
US,NBIS,2024-12-10,32.71,35.25,31.53,33.7,9979131.0,332280114.4725
US,NBIS,2024-12-11,34.4,34.95,31.95,32.78,6029906.0,202122449.12
US,NBIS,2024-12-12,32.36,33.0,31.12,31.33,5684700.0,181640376.75
US,NBIS,2024-12-13,31.63,31.7,29.95,30.75,7228800.0,224147016.0
US,NBIS,2024-12-16,30.78,34.43,30.49,33.4,7562032.0,244064582.8
US,NBIS,2024-12-17,33.0,33.0,29.14,29.34,7593500.0,236309720.0
US,NBIS,2024-12-18,28.94,30.0,26.99,27.09,8765100.0,247657900.5
US,NBIS,2024-12-19,27.74,28.16,25.98,27.05,6797748.0,185119672.41
US,NBIS,2024-12-20,26.49,28.76,26.0,26.71,5560013.0,150064750.87
US,NBIS,2024-12-23,27.04,28.74,25.77,28.64,5599000.0,154238452.5
US,NBIS,2024-12-24,28.77,28.96,27.37,28.25,2971700.0,84210548.75
US,NBIS,2024-12-26,28.3,29.39,27.32,28.06,3024500.0,85495053.75
US,NBIS,2024-12-27,27.94,28.0,25.53,27.31,5407527.0,147057696.765
US,NBIS,2024-12-30,26.95,27.2,25.9,26.92,3108440.0,83127456.7
US,NBIS,2024-12-31,27.39,28.68,26.79,27.7,3810400.0,105319456.0
US,NBIS,2025-01-02,28.13,30.58,28.13,30.51,6758900.0,198289228.75
US,NBIS,2025-01-03,30.52,31.54,29.1,31.18,4399814.0,134568311.19
US,NBIS,2025-01-06,31.96,33.18,30.7,31.22,5761500.0,183014047.5
US,NBIS,2025-01-07,32.37,34.1,30.58,31.54,8432300.0,271077364.25
US,NBIS,2025-01-08,31.35,31.74,29.58,30.74,4187126.0,129183304.915
US,NBIS,2025-01-10,29.9,33.98,29.01,33.18,7197800.0,226856661.5
